,Day-ahead demand forecast
20190929T21Z,40919
20190929T20Z,40257
20190929T19Z,39064
20190929T18Z,37060
20190929T17Z,34452
20190929T16Z,31537
20190929T15Z,28815
20190929T14Z,26283
20190929T13Z,24087
20190929T12Z,23124
20190929T11Z,22752
20190929T10Z,22384
20190929T09Z,22544
20190929T08Z,23103
20190929T07Z,24034
20190929T06Z,25287
20190929T05Z,26809
20190929T04Z,28849
20190929T03Z,31031
20190929T02Z,33342
20190929T01Z,35499
20190929T00Z,36609
20190928T23Z,38487
20190928T22Z,39889
20190928T21Z,40254
20190928T20Z,40011
20190928T19Z,39206
20190928T18Z,37636
20190928T17Z,35429
20190928T16Z,32790
20190928T15Z,30038
20190928T14Z,27475
20190928T13Z,25355
20190928T12Z,24485
20190928T11Z,24059
20190928T10Z,23532
20190928T09Z,23633
20190928T08Z,24191
20190928T07Z,25144
20190928T06Z,26466
20190928T05Z,27764
20190928T04Z,30011
20190928T03Z,32464
20190928T02Z,34970
20190928T01Z,37371
20190928T00Z,38642
20190927T23Z,40725
20190927T22Z,42395
20190927T21Z,43129
20190927T20Z,42876
20190927T19Z,41962
20190927T18Z,40334
20190927T17Z,37912
20190927T16Z,35238
20190927T15Z,32476
20190927T14Z,30006
20190927T13Z,28205
20190927T12Z,27485
20190927T11Z,26302
20190927T10Z,24642
20190927T09Z,24026
20190927T08Z,24282
20190927T07Z,25320
20190927T06Z,26578
20190927T05Z,26805
20190927T04Z,29121
20190927T03Z,31959
20190927T02Z,34906
20190927T01Z,37229
20190927T00Z,38503
20190926T23Z,40196
20190926T22Z,41449
20190926T21Z,41796
20190926T20Z,41308
20190926T19Z,40153
20190926T18Z,38431
20190926T17Z,36134
20190926T16Z,33479
20190926T15Z,30740
20190926T14Z,28210
20190926T13Z,26403
20190926T12Z,25738
20190926T11Z,24636
20190926T10Z,22973
20190926T09Z,22368
20190926T08Z,22556
20190926T07Z,23307
20190926T06Z,24380
20190926T05Z,25962
20190926T04Z,28376
20190926T03Z,31415
20190926T02Z,34498
20190926T01Z,37035
20190926T00Z,38559
20190925T23Z,40517
20190925T22Z,41779
20190925T21Z,41952
20190925T20Z,40989
20190925T19Z,39427
20190925T18Z,37413
20190925T17Z,34941
20190925T16Z,32503
20190925T15Z,29847
20190925T14Z,27526
20190925T13Z,25863
20190925T12Z,24986
20190925T11Z,23905
20190925T10Z,22386
20190925T09Z,21856
20190925T08Z,22074
20190925T07Z,22800
20190925T06Z,23968
20190925T05Z,26377
20190925T04Z,28780
20190925T03Z,31656
20190925T02Z,34547
20190925T01Z,36814
20190925T00Z,37980
20190924T23Z,39811
20190924T22Z,41105
20190924T21Z,41416
20190924T20Z,40640
20190924T19Z,39328
20190924T18Z,37372
20190924T17Z,35243
20190924T16Z,32829
20190924T15Z,30250
20190924T14Z,28008
20190924T13Z,26322
20190924T12Z,25551
20190924T11Z,24405
20190924T10Z,22735
20190924T09Z,22095
20190924T08Z,22230
20190924T07Z,22897
20190924T06Z,24029
20190924T05Z,25086
20190924T04Z,27419
20190924T03Z,30231
20190924T02Z,33028
20190924T01Z,35033
20190924T00Z,36533
20190923T23Z,38199
20190923T22Z,39022
20190923T21Z,38933
20190923T20Z,37949
20190923T19Z,36366
20190923T18Z,34428
20190923T17Z,32238
20190923T16Z,29937
20190923T15Z,27643
20190923T14Z,25536
20190923T13Z,24126
20190923T12Z,23256
20190923T11Z,22092
20190923T10Z,20427
20190923T09Z,19691
20190923T08Z,19638
20190923T07Z,20198
20190923T06Z,21080
20190923T05Z,23639
20190923T04Z,25737
20190923T03Z,28199
20190923T02Z,30513
20190923T01Z,32275
20190923T00Z,33372
20190922T23Z,34900
20190922T22Z,35529
20190922T21Z,35226
20190922T20Z,34278
20190922T19Z,33025
20190922T18Z,31349
20190922T17Z,29351
20190922T16Z,27290
20190922T15Z,25267
20190922T14Z,23174
20190922T13Z,21182
