,Day-ahead demand forecast1
20190926T04-07,1220
20190926T03-07,1225
20190926T02-07,1257
20190926T01-07,1293
20190926T00-07,1342
20190925T23-07,1438
20190925T22-07,1546
20190925T21-07,1653
20190925T20-07,1728
20190925T19-07,1829
20190925T18-07,1862
20190925T17-07,1855
20190925T16-07,1821
20190925T15-07,1740
20190925T14-07,1656
20190925T13-07,1553
20190925T12-07,1454
20190925T11-07,1386
20190925T10-07,1340
20190925T09-07,1311
20190925T08-07,1285
20190925T07-07,1284
20190925T06-07,1254
20190925T05-07,1229
20190925T04-07,1220
20190925T03-07,1225
20190925T02-07,1257
20190925T01-07,1293
20190925T00-07,1342
20190924T23-07,1438
20190924T22-07,1546
20190924T21-07,1653
20190924T20-07,1728
20190924T19-07,1829
20190924T18-07,1862
20190924T17-07,1855
20190924T16-07,1821
20190924T15-07,1740
20190924T14-07,1656
20190924T13-07,1553
20190924T12-07,1454
20190924T11-07,1386
20190924T10-07,1340
20190924T09-07,1311
20190924T08-07,1285
20190924T07-07,1284
20190924T06-07,1254
20190924T05-07,1229
20190924T04-07,1220
20190924T03-07,1225
20190924T02-07,1257
20190924T01-07,1293
20190924T00-07,1342
20190923T23-07,1438
20190923T22-07,1546
20190923T21-07,1653
20190923T20-07,1728
20190923T19-07,1829
20190923T18-07,1862
20190923T17-07,1855
20190923T16-07,1821
20190923T15-07,1740
20190923T14-07,1656
20190923T13-07,1553
20190923T12-07,1454
20190923T11-07,1386
20190923T10-07,1340
20190923T09-07,1311
20190923T08-07,1285
20190923T07-07,1284
20190923T06-07,1254
20190923T05-07,1229
20190923T04-07,1220
20190923T03-07,1225
20190923T02-07,1257
20190923T01-07,1293
20190923T00-07,1342
20190922T23-07,1438
20190922T22-07,1546
20190922T21-07,1653
20190922T20-07,1728
20190922T19-07,1829
