,Day-ahead demand forecast1
20190915T18-04,1892
20190915T17-04,1904
20190915T16-04,1907
20190915T15-04,1869
20190915T14-04,1839
20190915T13-04,1801
20190915T12-04,1723
20190915T11-04,1636
20190915T10-04,1536
20190915T09-04,1423
20190915T08-04,1320
20190915T07-04,1278
20190915T06-04,1247
20190915T05-04,1274
20190915T04-04,1290
20190915T03-04,1347
20190915T02-04,1407
20190915T01-04,1499
20190915T00-04,1592
20190914T23-04,1722
20190914T22-04,1815
20190914T21-04,1884
20190914T20-04,1910
20190914T19-04,1977
20190914T18-04,2042
20190914T17-04,2086
20190914T16-04,2101
20190914T15-04,2082
20190914T14-04,2050
20190914T13-04,1978
20190914T12-04,1900
20190914T11-04,1797
20190914T10-04,1668
20190914T09-04,1539
20190914T08-04,1402
20190914T07-04,1347
20190914T06-04,1308
20190914T05-04,1301
20190914T04-04,1314
20190914T03-04,1384
20190914T02-04,1456
20190914T01-04,1553
20190914T00-04,1675
20190913T23-04,1839
20190913T22-04,1954
20190913T21-04,2051
20190913T20-04,2092
20190913T19-04,2197
20190913T18-04,2251
20190913T17-04,2277
20190913T16-04,2270
20190913T15-04,2241
20190913T14-04,2199
20190913T13-04,2107
20190913T12-04,2020
20190913T11-04,1883
20190913T10-04,1758
20190913T09-04,1649
20190913T08-04,1572
20190913T07-04,1532
20190913T06-04,1415
20190913T05-04,1330
20190913T04-04,1328
20190913T03-04,1377
20190913T02-04,1454
20190913T01-04,1556
20190913T00-04,1674
20190912T23-04,1832
20190912T22-04,1979
20190912T21-04,2066
20190912T20-04,2111
20190912T19-04,2196
20190912T18-04,2229
20190912T17-04,2250
20190912T16-04,2241
20190912T15-04,2206
20190912T14-04,2163
20190912T13-04,2092
20190912T12-04,1984
20190912T11-04,1863
20190912T10-04,1735
20190912T09-04,1623
20190912T08-04,1571
20190912T07-04,1525
20190912T06-04,1412
20190912T05-04,1312
20190912T04-04,1304
20190912T03-04,1355
20190912T02-04,1420
20190912T01-04,1519
20190912T00-04,1631
20190911T23-04,1760
20190911T22-04,1922
20190911T21-04,2007
20190911T20-04,2055
20190911T19-04,2156
20190911T18-04,2186
20190911T17-04,2208
20190911T16-04,2210
20190911T15-04,2156
20190911T14-04,2111
20190911T13-04,2040
20190911T12-04,1939
20190911T11-04,1816
20190911T10-04,1717
20190911T09-04,1614
20190911T08-04,1587
20190911T07-04,1540
20190911T06-04,1436
20190911T05-04,1329
20190911T04-04,1328
20190911T03-04,1370
20190911T02-04,1454
20190911T01-04,1567
20190911T00-04,1698
20190910T23-04,1876
20190910T22-04,2014
20190910T21-04,2125
20190910T20-04,2161
20190910T19-04,2255
20190910T18-04,2307
20190910T17-04,2330
20190910T16-04,2343
20190910T15-04,2324
20190910T14-04,2274
20190910T13-04,2181
20190910T12-04,2050
20190910T11-04,1910
20190910T10-04,1768
20190910T09-04,1663
20190910T08-04,1590
20190910T07-04,1559
20190910T06-04,1469
20190910T05-04,1373
20190910T04-04,1373
20190910T03-04,1436
20190910T02-04,1518
20190910T01-04,1644
20190910T00-04,1806
20190909T23-04,1985
20190909T22-04,2151
20190909T21-04,2289
20190909T20-04,2340
20190909T19-04,2443
20190909T18-04,2518
20190909T17-04,2525
20190909T16-04,2525
20190909T15-04,2501
20190909T14-04,2424
20190909T13-04,2314
20190909T12-04,2170
20190909T11-04,2002
20190909T10-04,1828
20190909T09-04,1679
20190909T08-04,1582
20190909T07-04,1528
20190909T06-04,1441
20190909T05-04,1348
20190909T04-04,1342
20190909T03-04,1401
20190909T02-04,1485
20190909T01-04,1599
20190909T00-04,1768
20190908T23-04,1949
20190908T22-04,2103
20190908T21-04,2233
20190908T20-04,2310
20190908T19-04,2425
20190908T18-04,2493
20190908T17-04,2510
20190908T16-04,2494
20190908T15-04,2447
20190908T14-04,2363
20190908T13-04,2254
20190908T12-04,2109
20190908T11-04,1911
20190908T10-04,1710
20190908T09-04,1512
20190908T08-04,1343
20190908T07-04,1266
20190908T06-04,1271
20190908T05-04,1317
20190908T04-04,1361
20190908T03-04,1424
20190908T02-04,1500
20190908T01-04,1614
20190908T00-04,1747
20190907T23-04,1906
20190907T22-04,2053
20190907T21-04,2179
20190907T20-04,2281
20190907T19-04,2393
20190907T18-04,2481
20190907T17-04,2511
20190907T16-04,2506
20190907T15-04,2471
20190907T14-04,2392
20190907T13-04,2269
20190907T12-04,2131
20190907T11-04,1938
20190907T10-04,1740
20190907T09-04,1543
