,Day-ahead demand forecast1
20191125T19-06,80689
20191125T18-06,81018
20191125T17-06,78367
20191125T16-06,76122
20191125T15-06,75851
20191125T14-06,76319
20191125T13-06,76894
20191125T12-06,77633
20191125T11-06,78431
20191125T10-06,79023
20191125T09-06,79416
20191125T08-06,79800
20191125T07-06,78303
20191125T06-06,72378
20191125T05-06,66857
20191125T04-06,64075
20191125T03-06,63868
20191125T02-06,63931
20191125T01-06,64574
20191125T00-06,65924
20191124T23-06,67417
20191124T22-06,69842
20191124T21-06,72411
20191124T20-06,74043
20191124T19-06,74841
20191124T18-06,74572
20191124T17-06,70839
20191124T16-06,67476
20191124T15-06,67070
20191124T14-06,67370
20191124T13-06,67863
20191124T12-06,68118
20191124T11-06,68959
20191124T10-06,69674
20191124T09-06,69707
20191124T08-06,69053
20191124T07-06,67743
20191124T06-06,65338
20191124T05-06,63580
20191124T04-06,62711
20191124T03-06,62677
20191124T02-06,63057
20191124T01-06,63903
20191124T00-06,65188
20191123T23-06,67809
20191123T22-06,70248
20191123T21-06,72337
20191123T20-06,73562
20191123T19-06,74410
20191123T18-06,74920
20191123T17-06,72293
20191123T16-06,69709
20191123T15-06,69578
20191123T14-06,70052
20191123T13-06,70825
20191123T12-06,71323
20191123T11-06,72110
20191123T10-06,72186
20191123T09-06,71403
20191123T08-06,69986
20191123T07-06,67937
20191123T06-06,65120
20191123T05-06,63292
20191123T04-06,62922
20191123T03-06,63016
20191123T02-06,63727
20191123T01-06,65045
20191123T00-06,67238
20191122T23-06,69985
20191122T22-06,73150
20191122T21-06,75853
20191122T20-06,77502
20191122T19-06,78701
20191122T18-06,79490
20191122T17-06,77259
20191122T16-06,75338
20191122T15-06,75231
20191122T14-06,75781
20191122T13-06,76261
20191122T12-06,76739
20191122T11-06,77118
20191122T10-06,77119
20191122T09-06,76769
20191122T08-06,76404
20191122T07-06,74735
20191122T06-06,69449
20191122T05-06,65095
20191122T04-06,63719
20191122T03-06,63248
20191122T02-06,63677
20191122T01-06,64820
20191122T00-06,66792
20191121T23-06,69268
20191121T22-06,72628
20191121T21-06,75738
20191121T20-06,77829
20191121T19-06,79212
20191121T18-06,79923
20191121T17-06,77959
20191121T16-06,76064
20191121T15-06,75781
20191121T14-06,75916
20191121T13-06,76007
20191121T12-06,76143
20191121T11-06,76225
20191121T10-06,76107
20191121T09-06,75758
20191121T08-06,75410
20191121T07-06,73631
20191121T06-06,68616
20191121T05-06,64195
20191121T04-06,62814
20191121T03-06,62359
20191121T02-06,62824
20191121T01-06,64029
20191121T00-06,66089
20191120T23-06,68842
20191120T22-06,72947
20191120T21-06,76361
20191120T20-06,78483
20191120T19-06,79618
20191120T18-06,80303
20191120T17-06,78086
20191120T16-06,75770
20191120T15-06,75379
20191120T14-06,75651
20191120T13-06,75977
20191120T12-06,76361
20191120T11-06,76927
20191120T10-06,77371
20191120T09-06,77699
20191120T08-06,78129
20191120T07-06,76955
20191120T06-06,71615
20191120T05-06,66499
20191120T04-06,64026
20191120T03-06,63422
20191120T02-06,63798
20191120T01-06,65239
20191120T00-06,66912
20191119T23-06,70513
20191119T22-06,74361
20191119T21-06,77603
20191119T20-06,79678
20191119T19-06,80876
20191119T18-06,80956
20191119T17-06,78448
20191119T16-06,76267
20191119T15-06,75962
20191119T14-06,76469
20191119T13-06,77005
20191119T12-06,77618
20191119T11-06,78381
20191119T10-06,79032
20191119T09-06,79590
20191119T08-06,80158
20191119T07-06,78961
20191119T06-06,73407
20191119T05-06,68373
20191119T04-06,66280
20191119T03-06,65990
20191119T02-06,66274
20191119T01-06,67320
20191119T00-06,69308
20191118T23-06,72559
20191118T22-06,75870
20191118T21-06,79214
20191118T20-06,81404
20191118T19-06,82659
20191118T18-06,82945
20191118T17-06,80397
20191118T16-06,78108
20191118T15-06,77786
20191118T14-06,78130
20191118T13-06,78595
20191118T12-06,79230
20191118T11-06,79941
20191118T10-06,80516
20191118T09-06,81014
20191118T08-06,81369
20191118T07-06,79606
20191118T06-06,73369
20191118T05-06,67907
20191118T04-06,65512
20191118T03-06,64945
20191118T02-06,64982
20191118T01-06,65562
20191118T00-06,66838
20191117T23-06,69592
20191117T22-06,72316
20191117T21-06,74589
20191117T20-06,76107
20191117T19-06,76937
20191117T18-06,76906
20191117T17-06,73389
20191117T16-06,70399
20191117T15-06,69739
20191117T14-06,70021
20191117T13-06,70595
20191117T12-06,71288
20191117T11-06,71945
20191117T10-06,72570
20191117T09-06,72822
20191117T08-06,72334
20191117T07-06,70885
20191117T06-06,68754
20191117T05-06,66830
20191117T04-06,66297
20191117T03-06,66090
20191117T02-06,66513
20191117T01-06,67335
20191117T00-06,68475
20191116T23-06,71568
20191116T22-06,74058
20191116T21-06,75902
20191116T20-06,76803
20191116T19-06,77363
20191116T18-06,77272
20191116T17-06,73822
20191116T16-06,71033
20191116T15-06,70789
20191116T14-06,71715
20191116T13-06,73152
20191116T12-06,74880
20191116T11-06,76489
20191116T10-06,77461
20191116T09-06,78004
20191116T08-06,77589
20191116T07-06,75605
20191116T06-06,72239
20191116T05-06,70077
20191116T04-06,69103
20191116T03-06,69556
20191116T02-06,70243
20191116T01-06,71049
20191116T00-06,72732
20191115T23-06,76406
20191115T22-06,78983
20191115T21-06,81023
20191115T20-06,82064
20191115T19-06,82853
20191115T18-06,82686
20191115T17-06,79515
20191115T16-06,77609
20191115T15-06,77683
20191115T14-06,78623
20191115T13-06,79889
20191115T12-06,81555
20191115T11-06,83503
20191115T10-06,85346
20191115T09-06,86948
20191115T08-06,88129
20191115T07-06,87061
