,coal,natural gas,other,solar,hydro,wind
20190907T18-06,3706,1396,61,,196,700
20190907T17-06,3747,1315,59,,192,722
20190907T16-06,3754,1312,59,,192,707
20190907T15-06,3714,1200,60,,196,737
20190907T14-06,3684,1068,61,,192,704
20190907T13-06,3548,1051,61,,195,738
20190907T12-06,3277,1029,63,,195,602
20190907T11-06,2898,973,61,,196,529
20190907T10-06,2963,969,65,,196,497
20190907T09-06,3179,1003,65,,199,414
20190907T08-06,3216,1023,64,,196,547
20190907T07-06,3575,1003,63,,196,697
20190907T06-06,3588,1038,64,,199,826
20190907T05-06,3601,1033,64,,198,870
20190907T04-06,3568,1027,64,,196,872
20190907T03-06,3657,1000,65,,197,794
20190907T02-06,3699,1076,65,,200,552
20190907T01-06,3690,1186,64,,195,452
20190907T00-06,3758,1361,63,,197,296
20190906T23-06,3707,1629,63,,198,156
20190906T22-06,3611,1712,63,,196,278
20190906T21-06,3685,1716,63,,195,365
20190906T20-06,3669,1748,61,,195,346
20190906T19-06,3596,1679,60,,197,591
20190906T18-06,3589,1606,60,,198,787
20190906T17-06,3590,1546,60,,196,779
20190906T16-06,3584,1403,60,,197,552
20190906T15-06,3590,1261,59,,195,370
20190906T14-06,3573,1180,60,,198,306
20190906T13-06,3579,1120,61,,199,309
20190906T12-06,3404,1089,61,,197,295
20190906T11-06,3275,1064,60,,196,197
20190906T10-06,3174,1032,61,,197,200
20190906T09-06,3266,1087,61,,196,193
20190906T08-06,3249,1158,63,,197,235
20190906T07-06,3255,1053,63,,198,277
20190906T06-06,3248,1073,62,,198,381
20190906T05-06,3222,1011,64,,194,496
20190906T04-06,3191,1023,61,,197,328
20190906T03-06,3062,1056,63,,196,548
20190906T02-06,3047,1142,61,,194,671
20190906T01-06,3041,1355,62,,196,612
20190906T00-06,3009,1461,61,,199,743
20190905T23-06,2950,1558,62,,197,871
20190905T22-06,2945,1640,58,,197,551
20190905T21-06,3028,1690,61,,197,492
20190905T20-06,2996,1701,58,,197,632
20190905T19-06,2993,1657,59,,198,489
20190905T18-06,2968,1692,55,,197,177
20190905T17-06,2922,1746,55,,181,177
20190905T16-06,3060,1697,55,,183,230
20190905T15-06,3235,1610,55,,182,133
20190905T14-06,3232,1521,53,,181,114
20190905T13-06,3279,1432,55,,183,106
20190905T12-06,3378,1292,55,,183,66
20190905T11-06,3334,1174,60,,185,105
20190905T10-06,3327,1147,60,,181,133
20190905T09-06,3345,1176,61,,181,129
20190905T08-06,3349,1192,64,,182,265
20190905T07-06,3362,1055,63,,180,421
20190905T06-06,3360,1007,62,,181,468
20190905T05-06,3326,1054,63,,179,420
20190905T04-06,3343,1054,65,,178,343
20190905T03-06,3370,1069,64,,180,307
20190905T02-06,3383,1091,63,,180,233
20190905T01-06,3361,1300,61,,179,119
20190905T00-06,3352,1506,61,,179,165
20190904T23-06,3400,1692,60,,180,234
20190904T22-06,3391,1679,58,,182,381
20190904T21-06,3379,1687,58,,179,401
20190904T20-06,3349,1695,55,,179,300
20190904T19-06,3382,1827,56,,182,388
20190904T18-06,3455,1705,54,,181,537
20190904T17-06,3821,1661,55,,182,534
20190904T16-06,3809,1540,53,,182,615
20190904T15-06,3803,1451,52,,180,540
20190904T14-06,3735,1341,55,,183,556
20190904T13-06,3712,1143,55,,182,389
20190904T12-06,3752,1074,56,,182,194
20190904T11-06,3766,1044,60,,181,66
20190904T10-06,3760,1009,59,,180,84
20190904T09-06,3816,1023,63,,179,133
20190904T08-06,3827,980,63,,180,190
20190904T07-06,3830,1006,65,,178,234
20190904T06-06,3824,1047,66,,179,243
20190904T05-06,3756,1047,65,,179,269
20190904T04-06,3735,1045,66,,177,318
20190904T03-06,3704,1041,66,,178,355
20190904T02-06,3724,1083,66,,178,397
20190904T01-06,3799,1265,65,,178,422
20190904T00-06,3774,1439,66,,179,533
20190903T23-06,3740,1557,61,,179,591
20190903T22-06,3795,1693,61,,181,544
20190903T21-06,3796,1739,60,,179,385
20190903T20-06,3752,1731,60,,181,236
20190903T19-06,3788,1726,58,,181,210
20190903T18-06,3782,1735,58,,179,197
20190903T17-06,3806,1703,56,,178,210
20190903T16-06,3818,1655,58,,181,168
20190903T15-06,3783,1565,56,,178,197
20190903T14-06,3793,1402,58,,180,104
20190903T13-06,3817,1230,57,,180,55
20190903T12-06,3797,1148,58,,180,47
20190903T11-06,3766,1035,59,,177,99
20190903T10-06,3795,1006,60,,177,121
20190903T09-06,3816,982,62,,194,127
20190903T08-06,3820,1015,62,,197,134
20190903T07-06,3817,1019,63,,195,274
20190903T06-06,3757,1022,65,,195,395
20190903T05-06,3596,994,64,,194,425
20190903T04-06,3689,996,64,,193,316
20190903T03-06,3756,1012,63,,193,274
20190903T02-06,3777,1041,64,,195,343
20190903T01-06,3864,1068,63,,194,442
20190903T00-06,4119,1305,62,,195,631
20190902T23-06,4195,1627,62,,193,703
20190902T22-06,4200,1743,62,,193,624
20190902T21-06,4134,1727,59,,195,675
20190902T20-06,4157,1775,58,,194,642
20190902T19-06,4196,1683,56,,194,876
20190902T18-06,4156,1665,56,,194,963
20190902T17-06,4193,1631,55,,195,914
20190902T16-06,4184,1483,77,,195,914
20190902T15-06,4237,1309,70,,195,790
20190902T14-06,4264,1099,56,,195,734
20190902T13-06,4241,1074,57,,197,662
20190902T12-06,4208,1073,59,,195,610
20190902T11-06,3882,1067,59,,197,476
20190902T10-06,3685,1018,64,,196,439
20190902T09-06,3774,1012,66,,195,459
20190902T08-06,4067,1018,68,,195,426
20190902T07-06,4053,1019,66,,196,416
20190902T06-06,4019,1019,66,,195,353
20190902T05-06,3979,1018,66,,196,229
20190902T04-06,3996,1030,65,,194,193
20190902T03-06,4132,1028,67,,196,228
20190902T02-06,4085,1019,65,,195,237
20190902T01-06,4013,1074,63,,193,297
20190902T00-06,4005,1277,63,,196,383
20190901T23-06,3947,1516,61,,194,427
20190901T22-06,4114,1576,62,,196,366
20190901T21-06,4196,1750,59,,195,208
20190901T20-06,4240,1765,57,,193,191
20190901T19-06,4253,1729,57,,195,317
20190901T18-06,4263,1612,56,,196,488
20190901T17-06,4255,1545,55,,195,596
20190901T16-06,4186,1413,56,,197,652
20190901T15-06,4152,1288,54,,194,685
20190901T14-06,4181,1123,59,,196,613
20190901T13-06,4133,1085,62,,197,561
20190901T12-06,3646,1047,69,,199,479
20190901T11-06,3176,1001,83,,198,371
20190901T10-06,3000,989,85,,197,311
20190901T09-06,3453,950,79,,196,267
20190901T08-06,3579,983,70,,197,220
20190901T07-06,3582,991,67,,196,192
20190901T06-06,3461,1012,66,,196,198
20190901T05-06,3698,937,67,,196,227
20190901T04-06,3921,1001,65,,196,202
20190901T03-06,3891,1016,66,,196,166
20190901T02-06,3909,1015,66,,196,220
20190901T01-06,3955,1051,65,,196,288
20190901T00-06,3986,1286,65,,197,394
20190831T23-06,3970,1573,64,,197,447
20190831T22-06,3980,1633,62,,195,454
20190831T21-06,3970,1687,61,,196,418
20190831T20-06,3972,1719,60,,197,405
20190831T19-06,3982,1669,58,,197,439
20190831T18-06,3985,1603,56,,197,431
20190831T17-06,3992,1563,57,,198,296
20190831T16-06,3952,1434,59,,197,399
20190831T15-06,3989,1281,58,,196,358
20190831T14-06,3948,1120,59,,198,146
20190831T13-06,3710,1089,59,,198,63
20190831T12-06,3110,1057,63,,199,6
20190831T11-06,2771,1020,62,,198,18
20190831T10-06,2675,987,65,,198,43
20190831T09-06,3041,992,66,,197,97
20190831T08-06,3400,995,66,,196,140
20190831T07-06,3698,990,68,,197,95
20190831T06-06,3588,1027,66,,197,98
20190831T05-06,3623,1013,65,,195,101
20190831T04-06,3606,1021,66,,196,123
20190831T03-06,3702,1024,67,,197,203
20190831T02-06,3867,1008,64,,194,262
20190831T01-06,3927,1036,64,,196,254
20190831T00-06,3937,1255,63,,198,253
20190830T23-06,3834,1639,64,,196,295
20190830T22-06,3876,1704,62,,193,307
20190830T21-06,3924,1691,59,,198,317
20190830T20-06,3949,1680,60,,196,447
20190830T19-06,3927,1692,59,,197,661
20190830T18-06,3773,1672,57,,195,844
20190830T17-06,3591,1658,58,,195,755
20190830T16-06,3477,1600,57,,196,663
20190830T15-06,3391,1421,57,,196,569
20190830T14-06,3315,1205,58,,198,491
20190830T13-06,3272,1148,58,,197,430
20190830T12-06,3139,1114,60,,196,405
20190830T11-06,2963,1028,60,,197,348
20190830T10-06,3000,1004,64,,197,287
20190830T09-06,3110,999,66,,197,176
20190830T08-06,3199,1042,65,,198,226
20190830T07-06,3184,1023,66,,196,273
20190830T06-06,3048,1011,64,,198,304
20190830T05-06,3051,1003,64,,194,300
20190830T04-06,3262,982,64,,197,272
20190830T03-06,3355,1004,64,,195,328
20190830T02-06,3463,1064,63,,197,477
20190830T01-06,3509,1241,61,,195,465
20190830T00-06,3545,1419,63,,197,666
20190829T23-06,3539,1583,62,,198,739
20190829T22-06,3517,1682,62,,199,797
20190829T21-06,3506,1677,60,,196,762
20190829T20-06,3460,1735,61,,161,600
20190829T19-06,3452,1703,59,,159,428
20190829T18-06,3439,1602,60,,158,360
20190829T17-06,3456,1582,57,,158,254
20190829T16-06,3488,1424,57,,160,294
20190829T15-06,3595,1288,55,,160,173
20190829T14-06,3789,1130,55,,160,50
20190829T13-06,3923,1091,58,,149,67
20190829T12-06,3943,1033,58,,150,68
20190829T11-06,3684,1032,60,,154,130
20190829T10-06,3465,1016,61,,199,164
20190829T09-06,3874,1025,61,,198,229
20190829T08-06,3942,1013,66,,201,212
20190829T07-06,3845,1038,65,,201,215
20190829T06-06,3613,991,65,,200,300
20190829T05-06,3539,988,65,,199,425
20190829T04-06,3652,1009,66,,200,585
20190829T03-06,3683,1010,64,,198,658
20190829T02-06,3817,1028,66,,199,565
20190829T01-06,3902,1160,63,,198,392
20190829T00-06,4122,1291,64,,198,364
20190828T23-06,4214,1598,63,,198,424
20190828T22-06,4227,1680,63,,198,421
20190828T21-06,4225,1703,60,,197,476
20190828T20-06,4219,1726,59,,201,486
20190828T19-06,4183,1715,58,,199,631
20190828T18-06,4196,1650,54,,200,835
20190828T17-06,4223,1514,57,,199,813
20190828T16-06,4188,1409,54,,202,766
20190828T15-06,4156,1290,55,,199,687
20190828T14-06,4091,1148,56,,202,496
20190828T13-06,4084,1111,58,,200,320
20190828T12-06,3999,1018,58,,202,203
20190828T11-06,3643,1015,63,,203,180
20190828T10-06,3596,1050,63,,206,194
20190828T09-06,3746,1026,66,,205,194
20190828T08-06,4137,1050,68,,212,205
20190828T07-06,4085,989,67,,210,181
20190828T06-06,3860,956,66,,213,132
20190828T05-06,3752,952,69,,212,128
20190828T04-06,3852,947,67,,210,121
20190828T03-06,3988,937,68,,213,110
20190828T02-06,4038,953,65,,211,157
20190828T01-06,4155,942,66,,209,186
20190828T00-06,4180,1251,64,,212,211
20190827T23-06,4213,1600,64,,212,264
20190827T22-06,4210,1725,63,,209,262
20190827T21-06,4220,1723,61,,211,103
20190827T20-06,4214,1711,61,,209,33
20190827T19-06,4218,1654,59,,211,55
20190827T18-06,4217,1585,59,,211,130
20190827T17-06,4208,1514,59,,208,192
20190827T16-06,4215,1455,56,,209,181
20190827T15-06,4224,1378,58,,212,125
20190827T14-06,4117,1235,59,,210,61
20190827T13-06,4016,1092,61,,212,34
20190827T12-06,3977,1062,60,,212,31
20190827T11-06,3650,1057,61,,212,44
20190827T10-06,3462,1058,64,,210,66
20190827T09-06,3718,1038,67,,213,114
20190827T08-06,3976,1060,67,,212,189
20190827T07-06,3998,1026,69,,215,238
20190827T06-06,3769,960,68,,215,196
20190827T05-06,3632,962,68,,217,112
20190827T04-06,3804,961,69,,216,147
20190827T03-06,3956,959,67,,217,189
20190827T02-06,3981,966,68,,216,179
20190827T01-06,4069,1011,67,,216,199
20190827T00-06,4162,1405,64,,217,286
20190826T23-06,4169,1674,66,,216,422
20190826T22-06,4215,1737,64,,216,482
20190826T21-06,4269,1743,64,,215,368
20190826T20-06,4236,1714,62,,217,240
20190826T19-06,4240,1681,61,,214,319
20190826T18-06,4167,1634,61,,217,436
20190826T17-06,4113,1581,58,,215,529
20190826T16-06,3984,1539,59,,217,421
20190826T15-06,3897,1379,61,,218,301
20190826T14-06,3877,1219,59,,215,274
20190826T13-06,3788,1056,61,,218,193
20190826T12-06,3589,1001,60,,217,67
20190826T11-06,3640,992,62,,217,67
20190826T10-06,3561,974,64,,219,79
20190826T09-06,3704,1009,65,,215,103
20190826T08-06,3642,1049,66,,217,208
20190826T07-06,3547,1016,66,,218,297
20190826T06-06,3250,938,67,,215,397
20190826T05-06,3187,928,67,,215,506
20190826T04-06,3339,910,66,,214,564
20190826T03-06,3536,920,66,,215,407
20190826T02-06,3683,936,65,,214,452
20190826T01-06,3717,987,65,,211,556
20190826T00-06,3718,1354,64,,215,611
20190825T23-06,3518,1640,63,,211,925
20190825T22-06,3593,1664,62,,213,1315
20190825T21-06,3757,1684,63,,212,1229
20190825T20-06,3826,1753,62,,211,1052
20190825T19-06,3868,1738,59,,215,1091
20190825T18-06,3879,1593,61,,214,1094
20190825T17-06,3904,1481,58,,210,1058
20190825T16-06,3901,1444,59,,214,1076
20190825T15-06,3840,1431,61,,211,1125
20190825T14-06,3608,1354,59,,215,1134
20190825T13-06,3464,1180,61,,213,1066
20190825T12-06,2994,1044,60,,213,1103
20190825T11-06,2541,940,62,,215,1053
20190825T10-06,2441,827,62,,212,1032
20190825T09-06,2525,875,64,,214,1004
20190825T08-06,2653,895,67,,214,1160
20190825T07-06,2886,839,67,,213,1117
20190825T06-06,2821,877,64,,216,1012
20190825T05-06,2923,910,61,,213,903
20190825T04-06,2948,910,51,,213,758
20190825T03-06,3232,931,51,,212,729
20190825T02-06,3394,942,51,,213,805
20190825T01-06,3510,1190,50,,215,781
20190825T00-06,3606,1491,50,,212,766
20190824T23-06,3656,1585,56,,213,722
20190824T22-06,3612,1654,59,,213,711
20190824T21-06,3609,1667,62,,213,621
20190824T20-06,3618,1716,58,,211,680
20190824T19-06,3644,1671,56,,215,800
20190824T18-06,3587,1533,58,,214,838
20190824T17-06,3459,1467,57,,212,894
20190824T16-06,3447,1301,59,,214,890
20190824T15-06,3430,1100,57,,212,902
20190824T14-06,3246,1070,57,,217,1052
20190824T13-06,3047,1038,60,,216,1017
20190824T12-06,2823,1016,61,,216,762
20190824T11-06,2852,1014,63,,216,581
20190824T10-06,2713,1026,63,,216,516
20190824T09-06,2696,973,65,,213,579
20190824T08-06,2720,933,68,,217,618
20190824T07-06,2949,915,66,,215,551
20190824T06-06,2992,910,68,,216,348
20190824T05-06,3213,903,66,,217,219
20190824T04-06,3414,911,65,,215,176
20190824T03-06,3432,966,65,,217,177
20190824T02-06,3422,1191,67,,215,262
20190824T01-06,3449,1358,64,,215,256
20190824T00-06,3443,1551,64,,217,235
20190823T23-06,3439,1689,63,,215,296
20190823T22-06,3372,1667,62,,216,450
20190823T21-06,3430,1679,62,,215,260
20190823T20-06,3376,1779,62,,216,408
20190823T19-06,3425,1688,58,,216,597
20190823T18-06,3415,1509,58,,216,616
20190823T17-06,3411,1417,60,,215,701
20190823T16-06,3443,1313,58,,216,388
20190823T15-06,3422,1240,59,,219,369
20190823T14-06,3320,1089,60,,215,274
20190823T13-06,3310,1072,59,,217,201
20190823T12-06,3309,1036,62,,216,91
20190823T11-06,3355,1030,62,,216,56
20190823T10-06,3265,1030,59,,216,45
20190823T09-06,3377,1018,59,,214,106
20190823T08-06,3413,994,59,,216,160
20190823T07-06,3387,1036,58,,217,200
20190823T06-06,3377,1018,59,,215,186
20190823T05-06,3345,1010,58,,215,90
20190823T04-06,3198,1025,60,,216,56
20190823T03-06,3225,1006,58,,212,92
20190823T02-06,3327,1024,56,,218,212
20190823T01-06,3423,1057,58,,214,335
20190823T00-06,3413,1160,58,,216,377
20190822T23-06,3420,1335,56,,216,379
20190822T22-06,3468,1429,57,,216,397
20190822T21-06,3615,1413,56,,215,305
20190822T20-06,3560,1367,56,,216,419
20190822T19-06,3501,1373,55,,216,617
20190822T18-06,3562,1308,56,,218,777
20190822T17-06,3576,1296,53,,216,731
20190822T16-06,3610,1269,51,,219,561
20190822T15-06,3530,1262,53,,216,457
20190822T14-06,3541,1056,53,,214,462
20190822T13-06,3453,1042,54,,217,257
20190822T12-06,3229,1057,55,,217,238
20190822T11-06,3067,1028,55,,216,371
20190822T10-06,3143,970,56,,215,341
20190822T09-06,3370,1007,56,,216,203
20190822T08-06,3323,1035,58,,214,222
20190822T07-06,3265,1009,58,,216,352
20190822T06-06,2848,971,59,,216,522
20190822T05-06,2696,991,57,,213,715
20190822T04-06,2785,987,59,,217,730
20190822T03-06,2937,1015,58,,213,710
20190822T02-06,3139,1054,59,,214,664
20190822T01-06,3415,981,57,,217,665
20190822T00-06,3345,1170,56,,215,574
20190821T23-06,3367,1279,56,,216,467
20190821T22-06,3210,1429,56,,214,320
20190821T21-06,3184,1400,49,,215,509
20190821T20-06,3240,1395,28,,216,459
20190821T19-06,3166,1390,23,,216,444
20190821T18-06,3091,1261,21,,217,632
20190821T17-06,3317,1251,22,,215,656
20190821T16-06,3380,1285,21,,217,485
20190821T15-06,3396,1278,21,,217,324
20190821T14-06,3413,1149,22,,220,179
20190821T13-06,3292,1145,22,,218,168
20190821T12-06,3002,1151,24,,221,201
20190821T11-06,2729,1109,24,,219,270
20190821T10-06,2671,1041,27,,218,321
20190821T09-06,3032,1055,27,,220,309
20190821T08-06,3070,1096,28,,219,233
20190821T07-06,2987,1041,28,,219,84
20190821T06-06,2707,1043,29,,218,91
20190821T05-06,2766,1008,29,,219,78
20190821T04-06,3062,1026,29,,217,123
20190821T03-06,3267,1062,27,,218,250
20190821T02-06,3772,1057,28,,217,378
20190821T01-06,3889,1052,28,,216,341
20190821T00-06,4039,1131,28,,219,310
20190820T23-06,4042,1270,28,,219,544
20190820T22-06,4018,1347,38,,217,769
20190820T21-06,4171,1453,46,,220,853
20190820T20-06,4188,1484,52,,218,650
20190820T19-06,4184,1437,53,,218,624
20190820T18-06,4198,1333,52,,217,600
20190820T17-06,4232,1277,49,,215,296
20190820T16-06,4250,1289,49,,219,137
20190820T15-06,4231,1137,52,,220,102
20190820T14-06,4107,1103,52,,220,64
20190820T13-06,4015,1109,52,,221,45
20190820T12-06,3690,1114,52,,223,24
20190820T11-06,3414,1110,53,,221,55
20190820T10-06,3336,993,56,,222,97
20190820T09-06,3666,1025,57,,219,144
20190820T08-06,3939,1021,58,,219,168
20190820T07-06,3946,1039,57,,221,124
20190820T06-06,3473,996,57,,219,157
20190820T05-06,3432,977,58,,221,162
20190820T04-06,3472,971,58,,221,155
20190820T03-06,3895,969,59,,219,142
20190820T02-06,3970,1025,58,,222,130
20190820T01-06,3959,1028,56,,219,198
20190820T00-06,4207,1041,56,,220,267
20190819T23-06,4251,1259,56,,219,302
20190819T22-06,4225,1330,56,,212,278
20190819T21-06,4231,1408,53,,215,311
20190819T20-06,4215,1458,53,,219,318
20190819T19-06,4208,1373,52,,220,456
20190819T18-06,4188,1340,50,,218,553
20190819T17-06,4209,1257,51,,219,545
20190819T16-06,4150,1251,50,,219,560
20190819T15-06,4084,1082,50,,219,552
20190819T14-06,4053,1077,49,,219,566
20190819T13-06,3761,1081,51,,220,484
20190819T12-06,3536,1100,51,,219,413
20190819T11-06,3400,1083,52,,219,383
20190819T10-06,3424,1079,55,,220,322
20190819T09-06,3513,1075,55,,216,400
20190819T08-06,3529,1061,57,,217,539
20190819T07-06,3546,988,52,,218,581
20190819T06-06,3280,896,45,,218,394
20190819T05-06,3157,860,45,,216,341
20190819T04-06,3183,893,46,,215,284
20190819T03-06,3381,874,45,,217,279
20190819T02-06,3698,908,56,,216,235
20190819T01-06,3829,911,58,,218,301
20190819T00-06,4108,1039,56,0.0,215,295
20190818T23-06,4276,1215,56,0.0,215,246
20190818T22-06,4257,1328,53,0.0,217,174
20190818T21-06,4300,1438,54,5.0,215,238
20190818T20-06,4230,1701,55,234.0,216,473
20190818T19-06,4215,1774,53,612.0,214,883
20190818T18-06,4036,1677,52,808.0,215,1172
20190818T17-06,3828,1678,53,862.0,214,1312
20190818T16-06,3714,1605,52,888.0,212,1321
20190818T15-06,3645,1514,53,887.0,218,1284
20190818T14-06,3458,1372,54,888.0,216,1005
20190818T13-06,2965,1277,55,897.0,212,1060
20190818T12-06,2772,1254,54,895.0,215,905
20190818T11-06,2657,1221,55,889.0,214,617
20190818T10-06,2605,980,58,884.0,215,420
20190818T09-06,2797,932,58,693.0,217,355
20190818T08-06,3080,953,59,183.0,215,345
20190818T07-06,3029,958,58,0.0,215,403
20190818T06-06,3060,964,56,0.0,215,412
20190818T05-06,3071,930,59,0.0,214,557
20190818T04-06,3134,962,58,0.0,214,220
20190818T03-06,3190,960,57,0.0,215,403
20190818T02-06,3403,945,59,0.0,216,433
20190818T01-06,3749,1017,56,0.0,215,514
20190818T00-06,4145,1267,57,0.0,216,609
20190817T23-06,4261,1394,56,0.0,215,627
20190817T22-06,4194,1648,55,0.0,215,773
20190817T21-06,4248,1666,57,4.0,215,875
20190817T20-06,4228,1700,51,221.0,215,1141
20190817T19-06,4058,1694,54,644.0,216,1330
20190817T18-06,3939,1687,54,810.0,216,1360
20190817T17-06,3814,1680,52,825.0,216,1218
20190817T16-06,3723,1676,54,843.0,217,1252
20190817T15-06,3365,1559,52,807.0,217,1378
20190817T14-06,3312,1557,51,852.0,216,1456
20190817T13-06,3304,1532,48,884.0,218,1377
20190817T12-06,2900,1466,48,881.0,219,1149
20190817T11-06,2827,1267,48,893.0,217,844
20190817T10-06,2899,1136,51,879.0,219,546
20190817T09-06,3223,1164,50,695.0,219,374
20190817T08-06,3583,1174,50,179.0,217,525
20190817T07-06,3624,1158,53,2.0,219,582
20190817T06-06,3503,1156,52,0.0,219,546
20190817T05-06,3639,1159,52,0.0,219,552
20190817T04-06,3555,1182,52,0.0,218,545
20190817T03-06,3828,1165,52,0.0,218,547
20190817T02-06,3975,1285,52,0.0,215,495
20190817T01-06,4117,1318,52,0.0,216,447
20190817T00-06,4129,1604,52,0.0,216,559
20190816T23-06,4163,1764,47,0.0,215,663
20190816T22-06,4281,1728,46,0.0,218,725
20190816T21-06,4273,1866,44,2.0,214,672
20190816T20-06,4280,1867,46,213.0,216,760
20190816T19-06,4275,1767,46,623.0,215,895
20190816T18-06,4284,1747,44,787.0,216,1055
20190816T17-06,4224,1737,52,759.0,216,1052
20190816T16-06,4287,1766,23,811.0,218,915
20190816T15-06,4261,1583,24,826.0,215,809
20190816T14-06,4210,1527,46,877.0,216,697
