,natural gas,nuclear,petroleum,other,solar
20180904T13Z,10776.0,2659.0,0,635.0,169.0
20180904T12Z,9950.0,2657.0,0,578.0,23.0
20180904T11Z,9339.0,2658.0,0,535.0,0.0
20180904T10Z,8163.0,2658.0,0,482.0,0.0
20180904T09Z,7473.0,2658.0,0,424.0,0.0
20180904T08Z,7386.0,2652.0,0,395.0,0.0
20180904T07Z,7539.0,2650.0,0,389.0,0.0
20180904T06Z,7947.0,2649.0,0,393.0,0.0
20180904T05Z,8652.0,2653.0,0,395.0,0.0
20180904T04Z,9389.0,2657.0,0,466.0,0.0
20180904T03Z,10391.0,2657.0,0,490.0,0.0
20180904T02Z,11401.0,2655.0,0,545.0,0.0
20180904T01Z,11968.0,2654.0,0,589.0,0.0
20180904T00Z,11996.0,2657.0,0,637.0,6.0
20180903T23Z,11923.0,2656.0,0,580.0,46.0
20180903T22Z,12058.0,2655.0,0,579.0,119.0
20180903T21Z,12065.0,2657.0,0,598.0,232.0
20180903T20Z,12054.0,2656.0,0,620.0,281.0
20180903T19Z,12306.0,2657.0,0,642.0,184.0
20180903T18Z,12578.0,2655.0,0,697.0,183.0
20180903T17Z,12643.0,2641.0,0,705.0,315.0
20180903T16Z,12129.0,2650.0,0,709.0,304.0
20180903T15Z,11387.0,2647.0,0,713.0,312.0
20180903T14Z,10473.0,2648.0,0,689.0,243.0
20180903T13Z,9466.0,2647.0,0,631.0,126.0
20180903T12Z,8584.0,2646.0,0,502.0,18.0
20180903T11Z,8284.0,2645.0,0,439.0,0.0
20180903T10Z,7993.0,2643.0,0,392.0,0.0
20180903T09Z,7893.0,2644.0,0,401.0,0.0
20180903T08Z,7932.0,2643.0,0,403.0,0.0
20180903T07Z,8212.0,2642.0,0,404.0,0.0
20180903T06Z,8696.0,2639.0,0,388.0,0.0
20180903T05Z,9521.0,2638.0,0,420.0,0.0
20180903T04Z,10649.0,2637.0,0,551.0,0.0
20180903T03Z,11661.0,2634.0,0,521.0,0.0
20180903T02Z,12868.0,2633.0,0,574.0,0.0
20180903T01Z,13497.0,2635.0,0,644.0,-1.0
20180903T00Z,13747.0,2633.0,0,672.0,16.0
20180902T23Z,14315.0,2634.0,0,639.0,156.0
20180902T22Z,14574.0,2636.0,0,666.0,274.0
20180902T21Z,14602.0,2637.0,0,708.0,287.0
20180902T20Z,14503.0,2630.0,0,722.0,262.0
20180902T19Z,14323.0,2641.0,0,716.0,317.0
20180902T18Z,13798.0,2641.0,0,720.0,490.0
20180902T17Z,13378.0,2640.0,0,714.0,621.0
20180902T16Z,12960.0,2641.0,0,722.0,531.0
20180902T15Z,12060.0,2639.0,0,714.0,453.0
20180902T14Z,10987.0,2634.0,0,711.0,340.0
20180902T13Z,9785.0,2641.0,0,633.0,129.0
20180902T12Z,8674.0,2639.0,0,488.0,12.0
20180902T11Z,8326.0,2639.0,0,396.0,0.0
20180902T10Z,8112.0,2637.0,0,402.0,0.0
20180902T09Z,8154.0,2638.0,0,405.0,0.0
20180902T08Z,8390.0,2636.0,0,412.0,0.0
20180902T07Z,8836.0,2634.0,0,420.0,0.0
20180902T06Z,9473.0,2634.0,0,448.0,0.0
20180902T05Z,10498.0,2629.0,0,480.0,0.0
20180902T04Z,11761.0,2630.0,0,501.0,0.0
20180902T03Z,13025.0,2627.0,0,641.0,0.0
20180902T02Z,13977.0,2621.0,0,714.0,0.0
20180902T01Z,14730.0,2624.0,0,720.0,0.0
20180902T00Z,15093.0,2624.0,0,716.0,24.0
20180901T23Z,15703.0,2624.0,0,713.0,241.0
20180901T22Z,16444.0,2626.0,0,717.0,462.0
20180901T21Z,16530.0,2631.0,0,716.0,686.0
20180901T20Z,16598.0,2629.0,0,712.0,727.0
20180901T19Z,16454.0,2636.0,0,715.0,722.0
20180901T18Z,16150.0,2636.0,0,712.0,596.0
20180901T17Z,15006.0,2636.0,0,711.0,687.0
20180901T16Z,14187.0,2632.0,0,713.0,707.0
20180901T15Z,12991.0,2636.0,0,705.0,587.0
20180901T14Z,11503.0,2637.0,0,694.0,342.0
20180901T13Z,10086.0,2640.0,0,625.0,134.0
20180901T12Z,8942.0,2638.0,0,528.0,12.0
20180901T11Z,8593.0,2637.0,0,441.0,0.0
20180901T10Z,8392.0,2638.0,0,410.0,0.0
20180901T09Z,8357.0,2637.0,0,408.0,0.0
20180901T08Z,8638.0,2635.0,0,405.0,0.0
20180901T07Z,9050.0,2635.0,0,396.0,0.0
20180901T06Z,9698.0,2633.0,0,399.0,0.0
20180901T05Z,10614.0,2633.0,0,435.0,0.0
20180901T04Z,11030.0,1783.0,0,427.0,22.0
20180901T03Z,12442.0,1783.0,0,575.0,22.0
20180901T02Z,13486.0,1782.0,0,617.0,22.0
20180901T01Z,14720.0,2625.0,0,669.0,0.0
20180901T00Z,14871.0,2626.0,0,680.0,9.0
20180831T23Z,15388.0,2624.0,0,681.0,86.0
20180831T22Z,16064.0,2626.0,0,697.0,239.0
20180831T21Z,16423.0,2627.0,0,693.0,397.0
20180831T20Z,16644.0,2626.0,0,694.0,499.0
20180831T19Z,16521.0,2625.0,0,689.0,641.0
20180831T18Z,16570.0,2633.0,0,700.0,627.0
20180831T17Z,16107.0,2639.0,0,700.0,664.0
20180831T16Z,14873.0,2640.0,0,687.0,683.0
20180831T15Z,13461.0,2639.0,0,645.0,566.0
20180831T14Z,12103.0,2635.0,0,653.0,386.0
20180831T13Z,11019.0,2642.0,0,643.0,150.0
20180831T12Z,10285.0,2640.0,0,545.0,19.0
20180831T11Z,9889.0,2639.0,0,503.0,0.0
20180831T10Z,8804.0,2640.0,0,482.0,0.0
20180831T09Z,8211.0,2641.0,0,418.0,0.0
20180831T08Z,8175.0,2639.0,0,408.0,0.0
20180831T07Z,8465.0,2638.0,0,410.0,0.0
20180831T06Z,9054.0,2636.0,0,405.0,0.0
20180831T05Z,9893.0,2634.0,0,403.0,0.0
20180831T04Z,11020.0,2632.0,0,418.0,0.0
20180831T03Z,12475.0,2631.0,0,508.0,0.0
20180831T02Z,14018.0,2630.0,0,620.0,0.0
20180831T01Z,14867.0,2632.0,0,668.0,0.0
20180831T00Z,14955.0,2632.0,0,678.0,13.0
20180830T23Z,15492.0,2631.0,0,688.0,90.0
20180830T22Z,15890.0,2631.0,0,706.0,227.0
20180830T21Z,16281.0,2635.0,0,685.0,294.0
20180830T20Z,16264.0,2637.0,0,603.0,370.0
20180830T19Z,16004.0,2639.0,0,608.0,454.0
20180830T18Z,15637.0,2643.0,0,637.0,478.0
20180830T17Z,15144.0,2642.0,0,680.0,609.0
20180830T16Z,14752.0,2646.0,0,674.0,577.0
20180830T15Z,13334.0,2644.0,0,616.0,561.0
20180830T14Z,12043.0,2642.0,0,604.0,332.0
20180830T13Z,10739.0,2646.0,0,527.0,147.0
20180830T12Z,10278.0,2638.0,0,485.0,24.0
20180830T11Z,10022.0,2633.0,0,451.0,0.0
20180830T10Z,9008.0,2547.0,0,444.0,0.0
20180830T09Z,8457.0,2449.0,0,397.0,0.0
20180830T08Z,8431.0,2414.0,0,402.0,0.0
20180830T07Z,8786.0,2393.0,0,412.0,0.0
20180830T06Z,9253.0,2389.0,0,406.0,0.0
20180830T05Z,10076.0,2384.0,0,413.0,-1.0
20180830T04Z,11275.0,2382.0,0,441.0,0.0
20180830T03Z,12619.0,2382.0,0,476.0,0.0
20180830T02Z,14041.0,2378.0,0,593.0,0.0
20180830T01Z,14752.0,2422.0,0,638.0,0.0
20180830T00Z,14713.0,2560.0,0,682.0,4.0
20180829T23Z,15042.0,2561.0,0,658.0,38.0
20180829T22Z,15480.0,2561.0,0,649.0,64.0
20180829T21Z,16101.0,2563.0,0,682.0,84.0
20180829T20Z,16382.0,2568.0,0,720.0,116.0
20180829T19Z,16761.0,2606.0,0,715.0,259.0
20180829T18Z,16574.0,2641.0,0,718.0,454.0
20180829T17Z,15866.0,2642.0,0,719.0,576.0
20180829T16Z,14999.0,2642.0,0,692.0,628.0
20180829T15Z,13827.0,2642.0,0,645.0,525.0
20180829T14Z,12555.0,2645.0,0,597.0,318.0
20180829T13Z,11336.0,2644.0,0,600.0,142.0
20180829T12Z,10467.0,2645.0,0,532.0,27.0
20180829T11Z,10050.0,2645.0,0,539.0,0.0
20180829T10Z,8996.0,2643.0,0,477.0,0.0
20180829T09Z,8383.0,2641.0,0,402.0,0.0
20180829T08Z,8384.0,2643.0,0,408.0,0.0
20180829T07Z,8643.0,2639.0,0,414.0,0.0
20180829T06Z,9195.0,2638.0,0,412.0,0.0
20180829T05Z,9716.0,2637.0,0,424.0,0.0
20180829T04Z,10776.0,2636.0,0,545.0,0.0
20180829T03Z,12221.0,2633.0,0,468.0,0.0
20180829T02Z,13574.0,2632.0,0,583.0,0.0
20180829T01Z,14720.0,2632.0,0,618.0,0.0
20180829T00Z,14811.0,2630.0,0,656.0,5.0
20180828T23Z,15062.0,2629.0,0,625.0,64.0
20180828T22Z,15351.0,2630.0,0,619.0,162.0
20180828T21Z,15679.0,2632.0,0,654.0,180.0
20180828T20Z,15677.0,2631.0,0,706.0,353.0
20180828T19Z,15841.0,2636.0,0,709.0,496.0
20180828T18Z,15462.0,2635.0,0,710.0,685.0
20180828T17Z,14947.0,2634.0,0,712.0,661.0
20180828T16Z,14220.0,2640.0,0,674.0,688.0
20180828T15Z,13346.0,2635.0,0,635.0,591.0
20180828T14Z,12383.0,2635.0,0,586.0,418.0
20180828T13Z,11390.0,2633.0,0,577.0,170.0
20180828T12Z,10498.0,2632.0,0,562.0,21.0
20180828T11Z,10112.0,2631.0,0,528.0,0.0
20180828T10Z,9100.0,2630.0,0,500.0,0.0
20180828T09Z,8657.0,2630.0,0,429.0,0.0
20180828T08Z,8778.0,2628.0,0,426.0,0.0
20180828T07Z,9241.0,2626.0,0,418.0,0.0
20180828T06Z,9910.0,2623.0,0,453.0,0.0
20180828T05Z,10952.0,2622.0,0,492.0,0.0
20180828T04Z,11912.0,2618.0,0,519.0,0.0
20180828T03Z,13432.0,2615.0,0,614.0,0.0
20180828T02Z,14977.0,2615.0,0,665.0,0.0
20180828T01Z,15948.0,2613.0,0,697.0,0.0
20180828T00Z,16020.0,2613.0,0,700.0,16.0
20180827T23Z,16646.0,2614.0,0,702.0,98.0
20180827T22Z,17291.0,2613.0,0,699.0,191.0
20180827T21Z,17678.0,2615.0,0,696.0,472.0
20180827T20Z,17917.0,2614.0,0,703.0,562.0
20180827T19Z,17829.0,2619.0,0,699.0,549.0
20180827T18Z,17166.0,2621.0,0,704.0,680.0
20180827T17Z,16411.0,2627.0,0,699.0,752.0
20180827T16Z,15790.0,2634.0,0,698.0,679.0
20180827T15Z,14500.0,2637.0,0,638.0,627.0
20180827T14Z,13112.0,2636.0,0,613.0,412.0
20180827T13Z,11614.0,2639.0,0,582.0,169.0
20180827T12Z,10604.0,2635.0,0,544.0,13.0
20180827T11Z,10104.0,2642.0,0,500.0,0.0
20180827T10Z,9182.0,2631.0,0,465.0,0.0
20180827T09Z,8673.0,2633.0,0,405.0,0.0
20180827T08Z,8724.0,2633.0,0,384.0,0.0
20180827T07Z,9090.0,2624.0,0,387.0,0.0
20180827T06Z,9700.0,2620.0,0,403.0,0.0
20180827T05Z,10593.0,2629.0,0,444.0,0.0
20180827T04Z,11434.0,2884.0,0,518.0,0.0
20180827T03Z,12685.0,3041.0,0,593.0,0.0
20180827T02Z,13840.0,3252.0,0,617.0,0.0
20180827T01Z,14549.0,3336.0,0,684.0,0.0
20180827T00Z,14922.0,3335.0,0,718.0,12.0
20180826T23Z,15535.0,3336.0,0,703.0,110.0
20180826T22Z,15966.0,3339.0,0,708.0,244.0
20180826T21Z,16168.0,3344.0,0,713.0,363.0
20180826T20Z,16266.0,3347.0,0,714.0,603.0
20180826T19Z,16343.0,3353.0,0,710.0,579.0
20180826T18Z,15974.0,3356.0,0,716.0,723.0
20180826T17Z,15296.0,3359.0,0,711.0,701.0
20180826T16Z,14179.0,3362.0,0,702.0,635.0
20180826T15Z,12718.0,3353.0,0,613.0,588.0
20180826T14Z,11174.0,3362.0,0,555.0,412.0
20180826T13Z,9258.0,3358.0,0,493.0,166.0
20180826T12Z,7475.0,3361.0,0,422.0,13.0
20180826T11Z,6937.0,3356.0,0,403.0,0.0
20180826T10Z,6736.0,3357.0,0,395.0,0.0
20180826T09Z,6715.0,3356.0,0,394.0,0.0
20180826T08Z,6890.0,3358.0,0,398.0,0.0
20180826T07Z,7211.0,3355.0,0,397.0,-1.0
20180826T06Z,7824.0,3360.0,0,416.0,0.0
20180826T05Z,8577.0,3360.0,0,464.0,0.0
20180826T04Z,9556.0,3381.0,0,507.0,0.0
20180826T03Z,10562.0,3382.0,0,518.0,0.0
20180826T02Z,11719.0,3377.0,0,504.0,0.0
20180826T01Z,12238.0,3375.0,0,536.0,0.0
20180826T00Z,12108.0,3373.0,0,597.0,9.0
20180825T23Z,12531.0,3376.0,0,642.0,62.0
20180825T22Z,13131.0,3372.0,0,709.0,94.0
20180825T21Z,13515.0,3373.0,0,721.0,199.0
20180825T20Z,13563.0,3372.0,0,719.0,383.0
20180825T19Z,13741.0,3375.0,0,715.0,646.0
20180825T18Z,14005.0,3380.0,0,725.0,706.0
20180825T17Z,14007.0,3380.0,0,721.0,739.0
20180825T16Z,13898.0,3384.0,0,714.0,702.0
20180825T15Z,13167.0,3382.0,0,688.0,598.0
20180825T14Z,11753.0,3383.0,0,655.0,384.0
20180825T13Z,10162.0,3384.0,0,571.0,147.0
20180825T12Z,8783.0,3383.0,0,452.0,17.0
20180825T11Z,8264.0,3380.0,0,424.0,0.0
20180825T10Z,7986.0,3382.0,0,411.0,0.0
20180825T09Z,7958.0,3382.0,0,397.0,0.0
20180825T08Z,8153.0,3378.0,0,400.0,0.0
20180825T07Z,8524.0,3381.0,0,412.0,0.0
20180825T06Z,9116.0,3379.0,0,426.0,0.0
20180825T05Z,9929.0,3373.0,0,446.0,0.0
20180825T04Z,10952.0,3378.0,0,542.0,0.0
20180825T03Z,12272.0,3378.0,0,505.0,0.0
20180825T02Z,13558.0,3376.0,0,499.0,0.0
20180825T01Z,14543.0,3374.0,0,534.0,0.0
20180825T00Z,14732.0,3374.0,0,607.0,13.0
20180824T23Z,15214.0,3371.0,0,656.0,92.0
20180824T22Z,15999.0,3373.0,0,707.0,117.0
20180824T21Z,16691.0,3374.0,0,698.0,210.0
20180824T20Z,16912.0,3378.0,0,724.0,465.0
20180824T19Z,16971.0,3385.0,0,696.0,502.0
20180824T18Z,16455.0,3390.0,0,719.0,716.0
20180824T17Z,15629.0,3391.0,0,713.0,707.0
20180824T16Z,14664.0,3396.0,0,724.0,680.0
20180824T15Z,13607.0,3398.0,0,649.0,612.0
20180824T14Z,12324.0,3400.0,0,548.0,393.0
20180824T13Z,10922.0,3397.0,0,505.0,163.0
20180824T12Z,9938.0,3398.0,0,514.0,27.0
20180824T11Z,9473.0,3400.0,0,531.0,0.0
20180824T10Z,8523.0,3395.0,0,525.0,0.0
20180824T09Z,8122.0,3398.0,0,452.0,0.0
20180824T08Z,8262.0,3394.0,0,426.0,0.0
20180824T07Z,8712.0,3393.0,0,422.0,0.0
20180824T06Z,9319.0,3395.0,0,455.0,0.0
20180824T05Z,10249.0,3396.0,0,488.0,0.0
20180824T04Z,11583.0,3395.0,0,527.0,0.0
20180824T03Z,13150.0,3395.0,0,544.0,0.0
20180824T02Z,14970.0,3395.0,0,567.0,0.0
20180824T01Z,15961.0,3394.0,0,561.0,0.0
20180824T00Z,16087.0,3390.0,0,597.0,33.0
20180823T23Z,16700.0,3389.0,0,671.0,148.0
20180823T22Z,17307.0,3386.0,0,710.0,263.0
20180823T21Z,17267.0,3381.0,0,725.0,467.0
20180823T20Z,16816.0,3380.0,0,718.0,518.0
20180823T19Z,16325.0,3381.0,0,719.0,606.0
20180823T18Z,15892.0,3383.0,0,715.0,686.0
20180823T17Z,15547.0,3384.0,0,716.0,634.0
20180823T16Z,14931.0,3391.0,0,710.0,642.0
20180823T15Z,13650.0,3398.0,0,605.0,599.0
20180823T14Z,12452.0,3401.0,0,487.0,387.0
20180823T13Z,11035.0,3402.0,0,458.0,161.0
20180823T12Z,9843.0,3401.0,0,470.0,24.0
20180823T11Z,9381.0,3399.0,0,527.0,0.0
20180823T10Z,8425.0,3396.0,0,511.0,0.0
20180823T09Z,7978.0,3393.0,0,431.0,0.0
20180823T08Z,8067.0,3391.0,0,420.0,0.0
20180823T07Z,8444.0,3391.0,0,426.0,0.0
20180823T06Z,9239.0,3395.0,0,470.0,0.0
20180823T05Z,9966.0,3390.0,0,504.0,0.0
20180823T04Z,11231.0,3391.0,0,431.0,0.0
20180823T03Z,12734.0,3389.0,0,557.0,0.0
20180823T02Z,14347.0,3387.0,0,562.0,-1.0
20180823T01Z,15271.0,3384.0,0,563.0,0.0
20180823T00Z,14961.0,3384.0,0,603.0,16.0
20180822T23Z,15444.0,3389.0,0,656.0,78.0
20180822T22Z,16145.0,3391.0,0,706.0,237.0
20180822T21Z,16760.0,3392.0,0,706.0,375.0
20180822T20Z,16841.0,3393.0,0,707.0,511.0
20180822T19Z,16655.0,3397.0,0,713.0,508.0
20180822T18Z,16192.0,3396.0,0,711.0,652.0
20180822T17Z,15652.0,3400.0,0,684.0,678.0
20180822T16Z,14778.0,3401.0,0,642.0,718.0
20180822T15Z,13692.0,3403.0,0,593.0,621.0
20180822T14Z,12426.0,3398.0,0,542.0,417.0
20180822T13Z,11174.0,3403.0,0,538.0,159.0
20180822T12Z,10276.0,3405.0,0,529.0,22.0
20180822T11Z,9841.0,3404.0,0,518.0,0.0
20180822T10Z,8925.0,3408.0,0,507.0,0.0
20180822T09Z,8514.0,3405.0,0,447.0,0.0
20180822T08Z,8618.0,3405.0,0,421.0,0.0
20180822T07Z,9081.0,3395.0,0,425.0,0.0
20180822T06Z,9710.0,3392.0,0,441.0,0.0
20180822T05Z,10747.0,3387.0,0,448.0,0.0
20180822T04Z,12088.0,3389.0,0,545.0,0.0
20180822T03Z,13778.0,3389.0,0,493.0,0.0
20180822T02Z,15424.0,3387.0,0,550.0,0.0
20180822T01Z,16540.0,3383.0,0,563.0,0.0
20180822T00Z,16675.0,3391.0,0,622.0,25.0
20180821T23Z,17519.0,3391.0,0,621.0,174.0
20180821T22Z,17933.0,3394.0,0,658.0,354.0
20180821T21Z,17999.0,3396.0,0,672.0,445.0
20180821T20Z,17783.0,3399.0,0,664.0,550.0
20180821T19Z,17201.0,3407.0,0,644.0,684.0
20180821T18Z,16872.0,3408.0,0,700.0,747.0
20180821T17Z,15922.0,3415.0,0,711.0,759.0
20180821T16Z,15072.0,3417.0,0,716.0,715.0
20180821T15Z,13766.0,3417.0,0,696.0,595.0
20180821T14Z,12261.0,3415.0,0,633.0,417.0
20180821T13Z,10750.0,3419.0,0,596.0,167.0
20180821T12Z,9623.0,3417.0,0,536.0,18.0
20180821T11Z,9161.0,3416.0,0,519.0,0.0
20180821T10Z,8128.0,3418.0,0,488.0,0.0
20180821T09Z,7634.0,3416.0,0,408.0,0.0
20180821T08Z,7677.0,3417.0,0,399.0,22.0
20180821T07Z,8052.0,3417.0,0,402.0,0.0
20180821T06Z,8562.0,3418.0,0,423.0,0.0
20180821T05Z,9409.0,3413.0,0,461.0,22.0
20180821T04Z,10633.0,3416.0,0,539.0,22.0
20180821T03Z,12226.0,3414.0,0,585.0,0.0
20180821T02Z,13688.0,3415.0,0,580.0,22.0
20180821T01Z,14794.0,3413.0,0,600.0,0.0
20180821T00Z,14878.0,3414.0,0,629.0,27.0
20180820T23Z,15388.0,3414.0,0,657.0,124.0
20180820T22Z,15826.0,3416.0,0,699.0,269.0
20180820T21Z,16135.0,3413.0,0,707.0,434.0
20180820T20Z,16631.0,3409.0,0,710.0,445.0
20180820T19Z,16952.0,3407.0,0,710.0,489.0
20180820T18Z,16611.0,3417.0,0,697.0,550.0
20180820T17Z,16040.0,3416.0,0,700.0,536.0
20180820T16Z,15042.0,3426.0,0,695.0,563.0
20180820T15Z,13685.0,3431.0,0,643.0,549.0
20180820T14Z,12267.0,3440.0,0,621.0,389.0
20180820T13Z,10893.0,3436.0,0,617.0,156.0
20180820T12Z,9721.0,3436.0,0,534.0,18.0
20180820T11Z,9187.0,3436.0,0,490.0,0.0
20180820T10Z,8129.0,3433.0,0,481.0,0.0
20180820T09Z,7482.0,3432.0,0,438.0,22.0
20180820T08Z,7415.0,3431.0,0,413.0,22.0
20180820T07Z,7703.0,3432.0,0,413.0,22.0
20180820T06Z,8247.0,3425.0,0,428.0,0.0
20180820T05Z,9036.0,3421.0,0,467.0,0.0
20180820T04Z,10126.0,3422.0,0,612.0,0.0
20180820T03Z,11497.0,3425.0,0,622.0,0.0
20180820T02Z,12901.0,3426.0,0,627.0,0.0
20180820T01Z,13708.0,3422.0,0,674.0,0.0
20180820T00Z,13859.0,3418.0,0,714.0,15.0
20180819T23Z,14553.0,3420.0,0,711.0,92.0
20180819T22Z,15321.0,3427.0,0,719.0,176.0
20180819T21Z,15636.0,3426.0,0,714.0,373.0
20180819T20Z,16015.0,3428.0,0,721.0,539.0
20180819T19Z,16552.0,3422.0,0,717.0,612.0
20180819T18Z,16425.0,3428.0,0,715.0,726.0
20180819T17Z,15924.0,3434.0,0,723.0,666.0
20180819T16Z,15088.0,3435.0,0,722.0,668.0
20180819T15Z,13722.0,3434.0,0,718.0,601.0
20180819T14Z,12145.0,3435.0,0,718.0,420.0
20180819T13Z,10317.0,3435.0,0,703.0,161.0
20180819T12Z,8357.0,3437.0,0,577.0,17.0
20180819T11Z,8163.0,3436.0,0,463.0,0.0
20180819T10Z,8047.0,3435.0,0,450.0,0.0
20180819T09Z,8024.0,3438.0,0,431.0,0.0
20180819T08Z,8316.0,3435.0,0,427.0,22.0
20180819T07Z,8807.0,3439.0,0,469.0,22.0
20180819T06Z,9461.0,3434.0,0,512.0,23.0
20180819T05Z,10571.0,3434.0,0,560.0,0.0
20180819T04Z,11729.0,3428.0,0,597.0,21.0
20180819T03Z,13078.0,3429.0,0,641.0,5.0
20180819T02Z,14252.0,3427.0,0,634.0,0.0
20180819T01Z,14959.0,3423.0,0,672.0,0.0
20180819T00Z,15423.0,3422.0,0,692.0,46.0
20180818T23Z,16335.0,3420.0,0,712.0,123.0
20180818T22Z,16896.0,3430.0,0,711.0,280.0
20180818T21Z,17113.0,3429.0,0,707.0,368.0
20180818T20Z,17376.0,3435.0,0,716.0,509.0
20180818T19Z,17206.0,3443.0,0,713.0,633.0
20180818T18Z,16763.0,3446.0,0,719.0,685.0
20180818T17Z,16022.0,3446.0,0,720.0,637.0
20180818T16Z,15302.0,3444.0,0,721.0,625.0
20180818T15Z,13948.0,3445.0,0,710.0,547.0
20180818T14Z,12351.0,3446.0,0,706.0,418.0
20180818T13Z,10694.0,3445.0,0,690.0,176.0
20180818T12Z,8977.0,3447.0,0,554.0,19.0
20180818T11Z,8492.0,3446.0,0,468.0,22.0
20180818T10Z,8314.0,3448.0,0,462.0,22.0
20180818T09Z,8378.0,3448.0,0,442.0,0.0
20180818T08Z,8644.0,3448.0,0,437.0,22.0
20180818T07Z,9254.0,3447.0,0,443.0,0.0
20180818T06Z,10107.0,3446.0,0,488.0,0.0
20180818T05Z,11058.0,3437.0,0,528.0,13.0
20180818T04Z,12284.0,3434.0,0,510.0,22.0
20180818T03Z,13536.0,3433.0,0,635.0,10.0
20180818T02Z,14621.0,3432.0,0,661.0,0.0
20180818T01Z,15682.0,3433.0,0,671.0,1.0
20180818T00Z,16176.0,3440.0,0,686.0,25.0
20180817T23Z,17260.0,3444.0,0,679.0,194.0
20180817T22Z,17508.0,3447.0,0,726.0,439.0
20180817T21Z,17504.0,3450.0,0,720.0,609.0
20180817T20Z,17554.0,3443.0,0,721.0,677.0
20180817T19Z,17349.0,3452.0,0,720.0,677.0
20180817T18Z,16919.0,3457.0,0,707.0,748.0
20180817T17Z,16414.0,3458.0,0,702.0,768.0
20180817T16Z,15749.0,3460.0,0,708.0,712.0
20180817T15Z,14667.0,3459.0,0,687.0,594.0
20180817T14Z,13344.0,3459.0,0,584.0,411.0
20180817T13Z,11783.0,3461.0,0,557.0,174.0
20180817T12Z,10562.0,3460.0,0,542.0,42.0
20180817T11Z,10075.0,3459.0,0,492.0,22.0
20180817T10Z,9190.0,3459.0,0,483.0,22.0
20180817T09Z,8788.0,3456.0,0,413.0,0.0
20180817T08Z,8906.0,3456.0,0,390.0,0.0
20180817T07Z,9317.0,3453.0,0,391.0,0.0
20180817T06Z,9988.0,3458.0,0,415.0,0.0
20180817T05Z,11024.0,3453.0,0,466.0,0.0
20180817T04Z,12431.0,3450.0,0,496.0,22.0
20180817T03Z,13933.0,3451.0,0,488.0,0.0
20180817T02Z,15170.0,3446.0,0,514.0,0.0
20180817T01Z,16408.0,3441.0,0,640.0,1.0
20180817T00Z,16790.0,3441.0,0,702.0,18.0
20180816T23Z,17960.0,3441.0,0,704.0,132.0
20180816T22Z,18376.0,3442.0,0,697.0,331.0
20180816T21Z,18625.0,3440.0,0,704.0,527.0
20180816T20Z,18223.0,3448.0,0,700.0,723.0
20180816T19Z,17775.0,3450.0,0,703.0,784.0
20180816T18Z,17081.0,3455.0,0,703.0,768.0
20180816T17Z,16301.0,3456.0,0,702.0,765.0
20180816T16Z,15598.0,3462.0,0,702.0,711.0
20180816T15Z,14388.0,3461.0,0,662.0,595.0
20180816T14Z,13021.0,3456.0,0,580.0,405.0
20180816T13Z,11559.0,3458.0,0,546.0,167.0
20180816T12Z,10459.0,3458.0,0,552.0,23.0
20180816T11Z,9932.0,3456.0,0,516.0,0.0
20180816T10Z,9102.0,3449.0,0,473.0,0.0
20180816T09Z,8664.0,3448.0,0,424.0,0.0
20180816T08Z,8782.0,3445.0,0,396.0,22.0
20180816T07Z,9190.0,3441.0,0,397.0,22.0
20180816T06Z,9849.0,3441.0,0,409.0,22.0
20180816T05Z,10789.0,3440.0,0,434.0,22.0
20180816T04Z,12132.0,3438.0,0,515.0,0.0
20180816T03Z,13763.0,3440.0,0,546.0,22.0
20180816T02Z,15239.0,3436.0,0,569.0,0.0
20180816T01Z,16170.0,3435.0,0,581.0,0.0
20180816T00Z,16599.0,3431.0,0,665.0,26.0
20180815T23Z,17426.0,3434.0,0,698.0,142.0
20180815T22Z,17803.0,3432.0,0,714.0,336.0
20180815T21Z,18212.0,3437.0,0,709.0,418.0
20180815T20Z,18118.0,3438.0,0,708.0,615.0
20180815T19Z,17656.0,3440.0,0,700.0,680.0
20180815T18Z,16995.0,3448.0,0,714.0,730.0
20180815T17Z,16127.0,3449.0,0,717.0,761.0
20180815T16Z,15196.0,3453.0,0,708.0,680.0
20180815T15Z,13948.0,3457.0,0,633.0,548.0
20180815T14Z,12418.0,3456.0,0,573.0,392.0
20180815T13Z,10918.0,3456.0,0,484.0,164.0
20180815T12Z,9752.0,3456.0,0,435.0,20.0
20180815T11Z,9267.0,3454.0,0,416.0,0.0
20180815T10Z,8348.0,3447.0,0,503.0,0.0
20180815T09Z,7957.0,3394.0,0,453.0,10.0
20180815T08Z,8137.0,3279.0,0,423.0,22.0
20180815T07Z,8658.0,3176.0,0,430.0,0.0
20180815T06Z,9407.0,3068.0,0,427.0,-1.0
20180815T05Z,10391.0,2983.0,0,445.0,8.0
20180815T04Z,11623.0,2979.0,0,523.0,0.0
20180815T03Z,13268.0,2976.0,0,594.0,0.0
20180815T02Z,14650.0,2974.0,0,665.0,10.0
20180815T01Z,15504.0,2975.0,0,691.0,0.0
20180815T00Z,15791.0,2978.0,0,711.0,44.0
20180814T23Z,16372.0,2975.0,0,719.0,145.0
20180814T22Z,16814.0,2976.0,0,711.0,199.0
20180814T21Z,17023.0,2977.0,0,709.0,467.0
20180814T20Z,16997.0,2980.0,0,700.0,587.0
20180814T19Z,17118.0,2976.0,0,703.0,567.0
