,natural gas
20180817T00-07,574
20180816T23-07,570
20180816T22-07,564
20180816T21-07,565
20180816T20-07,561
20180816T19-07,558
20180816T18-07,553
20180816T17-07,555
20180816T16-07,554
20180816T15-07,558
20180816T14-07,558
20180816T13-07,556
20180816T12-07,559
20180816T11-07,561
20180816T10-07,569
20180816T09-07,570
20180816T08-07,575
20180816T07-07,574
20180816T06-07,567
20180816T05-07,567
20180816T04-07,568
20180816T03-07,561
20180816T02-07,562
20180816T01-07,566
20180816T00-07,564
20180815T23-07,564
20180815T22-07,550
20180815T21-07,550
20180815T20-07,555
20180815T19-07,554
20180815T18-07,553
20180815T17-07,553
20180815T16-07,551
20180815T15-07,552
20180815T14-07,552
20180815T13-07,552
20180815T12-07,556
20180815T11-07,565
20180815T10-07,566
20180815T09-07,574
20180815T08-07,574
20180815T07-07,575
20180815T06-07,566
20180815T05-07,565
20180815T04-07,564
20180815T03-07,565
20180815T02-07,566
20180815T01-07,565
20180815T00-07,564
20180814T23-07,564
20180814T22-07,558
20180814T21-07,558
20180814T20-07,554
20180814T19-07,551
20180814T18-07,554
20180814T17-07,553
20180814T16-07,554
20180814T15-07,555
20180814T14-07,559
20180814T13-07,558
20180814T12-07,558
20180814T11-07,561
20180814T10-07,566
20180814T09-07,567
20180814T08-07,574
20180814T07-07,551
20180814T06-07,544
20180814T05-07,573
20180814T04-07,545
20180814T03-07,576
20180814T02-07,576
20180814T01-07,575
20180814T00-07,553
20180813T23-07,566
20180813T22-07,558
20180813T21-07,560
20180813T20-07,567
20180813T19-07,555
20180813T18-07,550
20180813T17-07,552
20180813T16-07,556
20180813T15-07,549
20180813T14-07,553
20180813T13-07,553
20180813T12-07,555
20180813T11-07,555
20180813T10-07,564
20180813T09-07,570
20180813T08-07,572
20180813T07-07,570
20180813T06-07,529
20180813T05-07,529
20180813T04-07,527
20180813T03-07,527
20180813T02-07,528
20180813T01-07,529
20180813T00-07,557
20180812T23-07,570
20180812T22-07,547
20180812T21-07,529
20180812T20-07,529
20180812T19-07,528
20180812T18-07,531
20180812T17-07,553
20180812T16-07,555
20180812T15-07,555
20180812T14-07,554
20180812T13-07,518
20180812T12-07,524
20180812T11-07,517
20180812T10-07,521
20180812T09-07,524
20180812T08-07,507
20180812T07-07,382
20180812T06-07,517
20180812T05-07,521
20180812T04-07,521
20180812T03-07,520
20180812T02-07,522
20180812T01-07,523
20180812T00-07,570
20180811T23-07,583
20180811T22-07,554
20180811T21-07,538
20180811T20-07,492
20180811T19-07,429
20180811T18-07,536
20180811T17-07,540
20180811T16-07,540
20180811T15-07,539
20180811T14-07,541
20180811T13-07,539
20180811T12-07,539
20180811T11-07,540
20180811T10-07,540
20180811T09-07,539
20180811T08-07,540
20180811T07-07,538
20180811T06-07,525
20180811T05-07,527
20180811T04-07,527
20180811T03-07,554
20180811T02-07,551
20180811T01-07,574
20180811T00-07,548
20180810T23-07,547
20180810T22-07,545
20180810T21-07,542
20180810T20-07,474
20180810T19-07,476
20180810T18-07,543
20180810T17-07,547
20180810T16-07,547
20180810T15-07,545
20180810T14-07,547
20180810T13-07,545
20180810T12-07,544
20180810T11-07,546
20180810T10-07,567
20180810T09-07,571
20180810T08-07,571
20180810T07-07,571
20180810T06-07,575
20180810T05-07,553
20180810T04-07,574
20180810T03-07,575
20180810T02-07,576
20180810T01-07,574
20180810T00-07,550
20180809T23-07,565
20180809T22-07,562
20180809T21-07,557
20180809T20-07,553
20180809T19-07,550
20180809T18-07,551
20180809T17-07,549
20180809T16-07,551
20180809T15-07,549
20180809T14-07,550
20180809T13-07,562
20180809T12-07,559
20180809T11-07,564
20180809T10-07,566
20180809T09-07,565
20180809T08-07,567
20180809T07-07,566
20180809T06-07,580
20180809T05-07,580
20180809T04-07,578
20180809T03-07,580
20180809T02-07,579
20180809T01-07,580
20180809T00-07,574
20180808T23-07,566
20180808T22-07,549
20180808T21-07,552
20180808T20-07,553
20180808T19-07,549
20180808T18-07,554
20180808T17-07,554
20180808T16-07,552
20180808T15-07,561
20180808T14-07,555
20180808T13-07,559
20180808T12-07,564
20180808T11-07,570
20180808T10-07,570
20180808T09-07,570
20180808T08-07,572
20180808T07-07,579
20180808T06-07,580
20180808T05-07,579
20180808T04-07,579
20180808T03-07,579
20180808T02-07,578
20180808T01-07,579
20180808T00-07,565
20180807T23-07,566
20180807T22-07,564
20180807T21-07,584
20180807T20-07,582
20180807T19-07,576
20180807T18-07,570
20180807T17-07,579
20180807T16-07,577
20180807T15-07,566
20180807T14-07,565
20180807T13-07,569
20180807T12-07,574
20180807T11-07,574
20180807T10-07,574
20180807T09-07,579
20180807T08-07,579
20180807T07-07,579
20180807T06-07,580
20180807T05-07,579
20180807T04-07,580
20180807T03-07,578
20180807T02-07,579
20180807T01-07,579
20180807T00-07,570
20180806T23-07,556
20180806T22-07,559
20180806T21-07,568
20180806T20-07,519
20180806T19-07,573
20180806T18-07,570
20180806T17-07,570
20180806T16-07,569
20180806T15-07,570
20180806T14-07,570
20180806T13-07,570
20180806T12-07,570
20180806T11-07,570
20180806T10-07,565
20180806T09-07,571
20180806T08-07,571
20180806T07-07,585
20180806T06-07,580
20180806T05-07,578
20180806T04-07,564
20180806T03-07,563
20180806T02-07,580
20180806T01-07,558
20180806T00-07,573
20180805T23-07,543
20180805T22-07,546
20180805T21-07,382
20180805T20-07,579
20180805T19-07,559
20180805T18-07,567
20180805T17-07,563
20180805T16-07,563
20180805T15-07,560
20180805T14-07,549
20180805T13-07,559
20180805T12-07,565
20180805T11-07,564
20180805T10-07,563
20180805T09-07,554
20180805T08-07,505
20180805T07-07,504
20180805T06-07,504
20180805T05-07,481
20180805T04-07,449
20180805T03-07,504
20180805T02-07,507
20180805T01-07,508
20180805T00-07,573
20180804T23-07,577
20180804T22-07,577
20180804T21-07,571
20180804T20-07,568
20180804T19-07,567
20180804T18-07,567
20180804T17-07,566
20180804T16-07,567
20180804T15-07,567
20180804T14-07,566
20180804T13-07,587
20180804T12-07,543
20180804T11-07,518
20180804T10-07,526
20180804T09-07,523
20180804T08-07,528
20180804T07-07,530
20180804T06-07,573
20180804T05-07,576
20180804T04-07,576
20180804T03-07,575
20180804T02-07,553
20180804T01-07,519
20180804T00-07,574
20180803T23-07,574
20180803T22-07,570
20180803T21-07,528
20180803T20-07,526
20180803T19-07,530
20180803T18-07,569
20180803T17-07,555
20180803T16-07,580
20180803T15-07,583
20180803T14-07,580
20180803T13-07,543
20180803T12-07,573
20180803T11-07,575
20180803T10-07,577
20180803T09-07,578
20180803T08-07,578
20180803T07-07,576
20180803T06-07,550
20180803T05-07,550
20180803T04-07,551
20180803T03-07,550
20180803T02-07,550
20180803T01-07,550
20180803T00-07,575
20180802T23-07,574
20180802T22-07,569
20180802T21-07,560
20180802T20-07,542
20180802T19-07,554
20180802T18-07,567
20180802T17-07,567
20180802T16-07,552
20180802T15-07,552
20180802T14-07,565
20180802T13-07,544
20180802T12-07,553
20180802T11-07,527
20180802T10-07,571
20180802T09-07,572
20180802T08-07,574
20180802T07-07,577
20180802T06-07,576
20180802T05-07,575
20180802T04-07,576
20180802T03-07,575
20180802T02-07,574
20180802T01-07,575
20180802T00-07,574
20180801T23-07,575
20180801T22-07,569
20180801T21-07,567
20180801T20-07,550
20180801T19-07,544
20180801T18-07,543
20180801T17-07,540
20180801T16-07,500
20180801T15-07,546
20180801T14-07,543
20180801T13-07,544
20180801T12-07,545
20180801T11-07,549
20180801T10-07,554
20180801T09-07,567
20180801T08-07,578
20180801T07-07,577
20180801T06-07,576
20180801T05-07,575
20180801T04-07,576
20180801T03-07,574
20180801T02-07,575
20180801T01-07,575
20180801T00-07,575
20180731T23-07,574
20180731T22-07,557
20180731T21-07,561
20180731T20-07,561
20180731T19-07,548
20180731T18-07,545
20180731T17-07,540
20180731T16-07,551
20180731T15-07,551
20180731T14-07,555
20180731T13-07,562
20180731T12-07,568
20180731T11-07,567
20180731T10-07,566
20180731T09-07,568
20180731T08-07,568
20180731T07-07,566
20180731T06-07,552
20180731T05-07,552
20180731T04-07,551
20180731T03-07,575
20180731T02-07,574
20180731T01-07,574
20180731T00-07,566
20180730T23-07,567
20180730T22-07,558
20180730T21-07,559
20180730T20-07,553
20180730T19-07,554
20180730T18-07,555
20180730T17-07,555
20180730T16-07,554
20180730T15-07,555
20180730T14-07,554
20180730T13-07,554
20180730T12-07,555
20180730T11-07,567
20180730T10-07,570
20180730T09-07,569
20180730T08-07,568
20180730T07-07,567
20180730T06-07,571
20180730T05-07,580
20180730T04-07,557
20180730T03-07,566
20180730T02-07,567
20180730T01-07,566
20180730T00-07,566
20180729T23-07,566
20180729T22-07,558
20180729T21-07,556
20180729T20-07,556
20180729T19-07,557
20180729T18-07,556
20180729T17-07,557
20180729T16-07,557
20180729T15-07,556
20180729T14-07,555
20180729T13-07,554
20180729T12-07,558
20180729T11-07,557
20180729T10-07,556
20180729T09-07,559
20180729T08-07,566
20180729T07-07,568
20180729T06-07,566
20180729T05-07,567
20180729T04-07,568
20180729T03-07,566
20180729T02-07,565
20180729T01-07,583
20180729T00-07,581
20180728T23-07,576
20180728T22-07,557
20180728T21-07,555
20180728T20-07,553
20180728T19-07,554
20180728T18-07,556
20180728T17-07,555
20180728T16-07,555
20180728T15-07,554
20180728T14-07,555
20180728T13-07,563
20180728T12-07,556
20180728T11-07,555
20180728T10-07,555
20180728T09-07,557
20180728T08-07,554
20180728T07-07,555
20180728T06-07,577
20180728T05-07,576
20180728T04-07,576
20180728T03-07,573
20180728T02-07,513
20180728T01-07,509
20180728T00-07,573
20180727T23-07,576
20180727T22-07,555
20180727T21-07,555
20180727T20-07,565
20180727T19-07,565
20180727T18-07,565
20180727T17-07,564
20180727T16-07,564
20180727T15-07,555
20180727T14-07,565
20180727T13-07,566
20180727T12-07,556
20180727T11-07,568
20180727T10-07,558
20180727T09-07,575
20180727T08-07,576
20180727T07-07,572
20180727T06-07,564
20180727T05-07,572
20180727T04-07,576
20180727T03-07,569
20180727T02-07,554
20180727T01-07,548
20180727T00-07,562
20180726T23-07,576
20180726T22-07,575
20180726T21-07,572
20180726T20-07,556
20180726T19-07,556
20180726T18-07,563
20180726T17-07,565
20180726T16-07,564
20180726T15-07,565
20180726T14-07,565
20180726T13-07,565
20180726T12-07,570
20180726T11-07,571
20180726T10-07,572
20180726T09-07,575
20180726T08-07,577
20180726T07-07,580
20180726T06-07,575
20180726T05-07,574
20180726T04-07,573
20180726T03-07,572
20180726T02-07,570
20180726T01-07,576
20180726T00-07,576
20180725T23-07,577
20180725T22-07,574
20180725T21-07,575
20180725T20-07,571
20180725T19-07,566
20180725T18-07,565
20180725T17-07,566
20180725T16-07,566
20180725T15-07,551
20180725T14-07,551
20180725T13-07,563
20180725T12-07,528
20180725T11-07,555
20180725T10-07,570
20180725T09-07,553
20180725T08-07,574
20180725T07-07,572
20180725T06-07,571
20180725T05-07,575
20180725T04-07,574
20180725T03-07,573
20180725T02-07,567
20180725T01-07,558
20180725T00-07,526
20180724T23-07,523
20180724T22-07,572
20180724T21-07,560
20180724T20-07,540
20180724T19-07,465
20180724T18-07,446
20180724T17-07,545
20180724T16-07,567
20180724T15-07,568
20180724T14-07,569
20180724T13-07,569
20180724T12-07,569
20180724T11-07,568
20180724T10-07,557
20180724T09-07,576
20180724T08-07,576
20180724T07-07,578
20180724T06-07,584
20180724T05-07,584
20180724T04-07,586
20180724T03-07,585
20180724T02-07,583
20180724T01-07,586
20180724T00-07,585
20180723T23-07,583
20180723T22-07,530
20180723T21-07,504
20180723T20-07,538
20180723T19-07,528
20180723T18-07,568
20180723T17-07,571
20180723T16-07,552
20180723T15-07,565
20180723T14-07,571
20180723T13-07,567
20180723T12-07,574
20180723T11-07,554
20180723T10-07,575
20180723T09-07,585
20180723T08-07,576
20180723T07-07,576
20180723T06-07,587
20180723T05-07,588
20180723T04-07,579
20180723T03-07,586
20180723T02-07,588
20180723T01-07,586
20180723T00-07,583
20180722T23-07,584
20180722T22-07,575
20180722T21-07,572
20180722T20-07,559
20180722T19-07,559
20180722T18-07,559
20180722T17-07,561
20180722T16-07,575
20180722T15-07,574
20180722T14-07,574
20180722T13-07,575
20180722T12-07,575
20180722T11-07,575
20180722T10-07,574
20180722T09-07,569
20180722T08-07,574
20180722T07-07,564
20180722T06-07,585
20180722T05-07,587
20180722T04-07,586
20180722T03-07,586
20180722T02-07,586
20180722T01-07,585
20180722T00-07,562
20180721T23-07,560
20180721T22-07,529
20180721T21-07,526
20180721T20-07,471
20180721T19-07,528
20180721T18-07,530
20180721T17-07,532
20180721T16-07,551
20180721T15-07,551
20180721T14-07,530
20180721T13-07,562
20180721T12-07,578
20180721T11-07,579
20180721T10-07,578
20180721T09-07,580
20180721T08-07,566
20180721T07-07,534
20180721T06-07,576
20180721T05-07,578
20180721T04-07,564
20180721T03-07,563
20180721T02-07,563
20180721T01-07,567
20180721T00-07,595
20180720T23-07,578
20180720T22-07,578
20180720T21-07,578
20180720T20-07,576
20180720T19-07,577
20180720T18-07,578
20180720T17-07,578
20180720T16-07,575
20180720T15-07,556
20180720T14-07,576
20180720T13-07,577
20180720T12-07,578
20180720T11-07,579
20180720T10-07,578
20180720T09-07,560
20180720T08-07,513
20180720T07-07,502
20180720T06-07,550
20180720T05-07,505
20180720T04-07,504
20180720T03-07,506
20180720T02-07,504
20180720T01-07,515
20180720T00-07,574
20180719T23-07,578
20180719T22-07,574
20180719T21-07,574
20180719T20-07,574
20180719T19-07,572
20180719T18-07,573
20180719T17-07,567
20180719T16-07,572
20180719T15-07,573
20180719T14-07,574
20180719T13-07,572
20180719T12-07,572
20180719T11-07,572
20180719T10-07,571
20180719T09-07,570
20180719T08-07,571
20180719T07-07,541
20180719T06-07,575
20180719T05-07,575
20180719T04-07,574
20180719T03-07,548
20180719T02-07,517
20180719T01-07,516
20180719T00-07,564
20180718T23-07,565
20180718T22-07,560
20180718T21-07,542
20180718T20-07,526
20180718T19-07,523
20180718T18-07,519
20180718T17-07,540
20180718T16-07,552
20180718T15-07,556
20180718T14-07,554
20180718T13-07,553
20180718T12-07,538
20180718T11-07,559
20180718T10-07,551
20180718T09-07,525
20180718T08-07,477
20180718T07-07,434
20180718T06-07,524
20180718T05-07,529
20180718T04-07,526
20180718T03-07,527
20180718T02-07,527
20180718T01-07,530
20180718T00-07,572
20180717T23-07,573
20180717T22-07,556
20180717T21-07,572
20180717T20-07,549
20180717T19-07,547
20180717T18-07,524
20180717T17-07,546
20180717T16-07,549
20180717T15-07,548
20180717T14-07,548
20180717T13-07,554
20180717T12-07,552
20180717T11-07,549
20180717T10-07,554
20180717T09-07,571
20180717T08-07,573
20180717T07-07,573
20180717T06-07,575
20180717T05-07,576
20180717T04-07,574
20180717T03-07,574
20180717T02-07,575
20180717T01-07,574
20180717T00-07,577
20180716T23-07,572
20180716T22-07,567
20180716T21-07,562
20180716T20-07,553
20180716T19-07,547
20180716T18-07,547
20180716T17-07,546
20180716T16-07,538
20180716T15-07,547
20180716T14-07,564
20180716T13-07,509
20180716T12-07,542
20180716T11-07,544
20180716T10-07,544
20180716T09-07,542
20180716T08-07,527
20180716T07-07,499
20180716T06-07,570
20180716T05-07,574
20180716T04-07,574
20180716T03-07,573
20180716T02-07,574
20180716T01-07,573
20180716T00-07,572
20180715T23-07,567
20180715T22-07,562
20180715T21-07,559
20180715T20-07,548
20180715T19-07,549
20180715T18-07,549
20180715T17-07,543
20180715T16-07,521
20180715T15-07,519
20180715T14-07,519
20180715T13-07,519
20180715T12-07,519
20180715T11-07,521
20180715T10-07,564
20180715T09-07,528
20180715T08-07,518
20180715T07-07,519
20180715T06-07,518
20180715T05-07,518
20180715T04-07,518
20180715T03-07,518
20180715T02-07,518
20180715T01-07,519
20180715T00-07,537
20180714T23-07,575
20180714T22-07,526
20180714T21-07,526
20180714T20-07,561
20180714T19-07,564
20180714T18-07,564
20180714T17-07,564
20180714T16-07,564
20180714T15-07,564
20180714T14-07,562
20180714T13-07,526
20180714T12-07,526
20180714T11-07,523
20180714T10-07,501
20180714T09-07,500
20180714T08-07,495
20180714T07-07,432
20180714T06-07,521
20180714T05-07,524
20180714T04-07,525
20180714T03-07,524
20180714T02-07,524
20180714T01-07,524
20180714T00-07,530
20180713T23-07,532
20180713T22-07,540
20180713T21-07,548
20180713T20-07,550
20180713T19-07,551
20180713T18-07,550
20180713T17-07,540
20180713T16-07,532
20180713T15-07,551
20180713T14-07,550
20180713T13-07,551
20180713T12-07,543
20180713T11-07,560
20180713T10-07,551
20180713T09-07,552
20180713T08-07,551
20180713T07-07,551
20180713T06-07,575
20180713T05-07,576
20180713T04-07,575
20180713T03-07,576
20180713T02-07,574
20180713T01-07,576
20180713T00-07,572
20180712T23-07,568
20180712T22-07,539
20180712T21-07,538
20180712T20-07,539
20180712T19-07,550
20180712T18-07,548
20180712T17-07,538
20180712T16-07,548
20180712T15-07,547
20180712T14-07,540
20180712T13-07,553
20180712T12-07,553
20180712T11-07,555
20180712T10-07,564
20180712T09-07,563
20180712T08-07,563
20180712T07-07,564
20180712T06-07,574
20180712T05-07,575
20180712T04-07,576
20180712T03-07,575
20180712T02-07,571
20180712T01-07,569
20180712T00-07,550
20180711T23-07,550
20180711T22-07,562
20180711T21-07,558
20180711T20-07,553
20180711T19-07,549
20180711T18-07,548
20180711T17-07,550
20180711T16-07,549
20180711T15-07,549
20180711T14-07,550
20180711T13-07,555
20180711T12-07,566
20180711T11-07,560
20180711T10-07,556
20180711T09-07,557
20180711T08-07,556
20180711T07-07,548
20180711T06-07,552
20180711T05-07,552
20180711T04-07,553
20180711T03-07,552
20180711T02-07,551
20180711T01-07,553
20180711T00-07,551
20180710T23-07,553
20180710T22-07,552
20180710T21-07,552
20180710T20-07,552
20180710T19-07,553
20180710T18-07,553
20180710T17-07,553
20180710T16-07,552
20180710T15-07,552
20180710T14-07,553
20180710T13-07,553
20180710T12-07,553
20180710T11-07,554
20180710T10-07,551
20180710T09-07,529
20180710T08-07,525
20180710T07-07,476
20180710T06-07,419
20180710T05-07,422
20180710T04-07,488
20180710T03-07,490
20180710T02-07,485
20180710T01-07,487
20180710T00-07,468
20180709T23-07,531
20180709T22-07,499
20180709T21-07,481
20180709T20-07,498
20180709T19-07,507
20180709T18-07,532
20180709T17-07,536
20180709T16-07,530
20180709T15-07,519
20180709T14-07,552
20180709T13-07,557
20180709T12-07,557
20180709T11-07,556
20180709T10-07,557
20180709T09-07,553
20180709T08-07,508
20180709T07-07,508
20180709T06-07,567
20180709T05-07,569
20180709T04-07,568
20180709T03-07,568
20180709T02-07,569
20180709T01-07,568
20180709T00-07,567
20180708T23-07,567
20180708T22-07,568
20180708T21-07,567
20180708T20-07,558
20180708T19-07,549
20180708T18-07,548
20180708T17-07,548
20180708T16-07,548
20180708T15-07,549
20180708T14-07,548
20180708T13-07,568
20180708T12-07,569
20180708T11-07,568
20180708T10-07,569
20180708T09-07,569
20180708T08-07,568
20180708T07-07,569
20180708T06-07,568
20180708T05-07,568
20180708T04-07,568
20180708T03-07,567
20180708T02-07,568
20180708T01-07,568
20180708T00-07,564
20180707T23-07,565
20180707T22-07,550
20180707T21-07,549
20180707T20-07,548
20180707T19-07,517
20180707T18-07,562
20180707T17-07,569
20180707T16-07,519
20180707T15-07,538
