,coal,natural gas,petroleum,other,solar,hydro
20190612T00-04,871,616,0,74,0,95
20190611T23-04,897,609,0,79,0,95
20190611T22-04,902,615,0,79,0,95
20190611T21-04,903,607,0,76,0,96
20190611T20-04,902,604,0,79,0,149
20190611T19-04,909,591,0,77,1,165
20190611T18-04,942,584,0,77,0,166
20190611T17-04,977,589,0,78,4,165
20190611T16-04,1023,555,0,78,2,167
20190611T15-04,1067,556,0,75,2,168
20190611T14-04,1117,583,0,77,1,167
20190611T13-04,1125,603,0,77,2,167
20190611T12-04,990,611,0,75,3,108
20190611T11-04,816,608,0,78,2,95
20190611T10-04,641,616,0,74,1,94
20190611T09-04,550,618,0,77,2,96
20190611T08-04,573,608,0,76,0,95
20190611T07-04,600,617,0,74,0,95
20190611T06-04,565,616,0,76,0,96
20190611T05-04,554,605,0,74,0,95
20190611T04-04,548,590,0,76,0,95
20190611T03-04,573,584,0,74,0,96
20190611T02-04,666,580,0,74,0,94
20190611T01-04,811,588,-1,76,0,95
20190611T00-04,1043,594,0,79,0,96
20190610T23-04,1304,594,0,74,0,95
20190610T22-04,1575,594,0,75,0,95
20190610T21-04,1547,612,0,78,0,95
20190610T20-04,1496,612,0,75,0,111
20190610T19-04,1490,607,0,76,0,166
20190610T18-04,1494,601,0,72,10,165
20190610T17-04,1489,600,0,73,2,166
20190610T16-04,1460,601,0,72,1,167
20190610T15-04,1551,615,0,73,2,167
20190610T14-04,1543,608,0,76,1,168
20190610T13-04,1518,614,-1,76,3,147
20190610T12-04,1463,613,0,74,2,95
20190610T11-04,1382,609,0,76,2,94
20190610T10-04,1167,605,0,73,1,95
20190610T09-04,951,597,0,76,1,95
20190610T08-04,868,606,0,70,0,95
20190610T07-04,756,593,0,70,0,95
20190610T06-04,731,599,0,71,0,94
20190610T05-04,731,579,0,75,0,88
20190610T04-04,728,604,0,72,0,11
20190610T03-04,745,611,0,71,0,10
20190610T02-04,814,628,0,70,0,11
20190610T01-04,866,619,0,70,0,11
20190610T00-04,840,625,0,65,0,87
20190609T23-04,1023,622,0,69,0,93
20190609T22-04,1125,619,0,67,0,93
20190609T21-04,1075,617,0,69,0,119
20190609T20-04,1085,615,0,67,0,163
20190609T19-04,1244,597,0,68,1,162
20190609T18-04,1433,608,0,68,0,163
20190609T17-04,1428,614,0,70,1,164
20190609T16-04,1407,614,0,69,1,164
20190609T15-04,1311,614,0,71,2,166
20190609T14-04,1206,608,0,67,3,146
20190609T13-04,1127,619,0,68,2,92
20190609T12-04,1009,619,0,69,1,93
20190609T11-04,955,623,0,68,2,71
20190609T10-04,956,623,0,68,2,11
20190609T09-04,848,623,0,67,0,9
20190609T08-04,763,601,0,69,0,7
20190609T07-04,730,538,0,68,-1,7
20190609T06-04,742,503,-1,68,0,7
20190609T05-04,736,465,0,70,0,6
20190609T04-04,743,494,0,67,0,7
20190609T03-04,739,560,0,65,0,7
20190609T02-04,741,559,0,69,0,8
20190609T01-04,744,577,0,67,0,7
20190609T00-04,782,606,0,69,0,16
20190608T23-04,838,626,0,65,0,144
20190608T22-04,869,625,0,64,0,154
20190608T21-04,839,623,0,54,0,156
20190608T20-04,810,624,0,50,1,155
20190608T19-04,975,623,0,48,0,155
20190608T18-04,1084,601,0,47,1,142
20190608T17-04,1279,603,0,50,0,140
20190608T16-04,1375,610,0,70,1,144
20190608T15-04,1532,598,0,68,1,137
20190608T14-04,1605,597,0,69,3,144
20190608T13-04,1579,606,0,68,3,101
20190608T12-04,1378,613,0,68,3,80
20190608T11-04,1177,609,0,70,2,5
20190608T10-04,1068,581,0,68,0,5
20190608T09-04,807,610,0,72,2,4
20190608T08-04,726,560,0,67,0,5
20190608T07-04,720,551,0,69,0,5
20190608T06-04,723,546,0,67,0,5
20190608T05-04,716,548,0,67,0,5
20190608T04-04,716,548,0,71,0,5
20190608T03-04,738,579,0,71,0,5
20190608T02-04,772,610,0,70,0,5
20190608T01-04,826,602,0,67,0,4
20190608T00-04,930,626,0,63,0,17
20190607T23-04,993,623,0,65,0,76
20190607T22-04,1047,622,0,63,0,75
20190607T21-04,1011,621,0,73,0,74
20190607T20-04,990,619,0,72,0,144
20190607T19-04,996,614,0,67,2,195
20190607T18-04,1062,606,0,69,1,198
20190607T17-04,1058,601,0,67,2,201
20190607T16-04,1050,594,0,66,2,207
20190607T15-04,1176,595,-1,68,1,178
20190607T14-04,1265,598,0,66,3,137
20190607T13-04,1288,610,0,65,2,75
20190607T12-04,1128,615,0,63,3,12
20190607T11-04,979,618,-1,63,1,4
20190607T10-04,906,620,0,63,1,4
20190607T09-04,755,621,0,63,0,5
20190607T08-04,789,623,0,66,0,4
20190607T07-04,794,612,0,67,0,5
20190607T06-04,751,549,0,69,0,3
20190607T05-04,745,507,0,75,0,5
20190607T04-04,745,506,0,69,0,4
20190607T03-04,748,568,0,72,0,5
20190607T02-04,808,606,0,70,0,4
20190607T01-04,902,619,0,73,0,4
20190607T00-04,1004,616,0,70,0,4
20190606T23-04,1131,618,0,72,0,6
20190606T22-04,1149,617,0,72,0,76
20190606T21-04,1153,613,0,70,0,75
20190606T20-04,1080,607,0,71,0,82
20190606T19-04,1027,603,0,71,1,170
20190606T18-04,1025,604,0,71,1,201
20190606T17-04,1039,604,0,73,0,203
20190606T16-04,1224,607,0,70,3,195
20190606T15-04,1388,608,0,70,1,127
20190606T14-04,1472,611,0,70,3,75
20190606T13-04,1479,615,0,71,2,61
20190606T12-04,1456,617,0,67,2,3
20190606T11-04,1240,605,0,68,2,3
20190606T10-04,893,614,0,73,1,4
20190606T09-04,747,597,0,74,1,3
20190606T08-04,731,547,0,74,0,2
20190606T07-04,786,552,0,71,0,3
20190606T06-04,752,569,0,75,0,2
20190606T05-04,738,561,0,74,0,2
20190606T04-04,736,559,0,75,0,1
20190606T03-04,733,581,0,74,0,2
20190606T02-04,826,612,0,76,0,2
20190606T01-04,983,620,0,74,0,2
20190606T00-04,1157,613,0,74,0,2
20190605T23-04,1129,678,0,78,0,3
20190605T22-04,1205,727,0,73,0,72
20190605T21-04,1168,755,0,78,0,49
20190605T20-04,1124,732,0,73,0,112
20190605T19-04,1090,720,0,78,1,138
20190605T18-04,1192,709,0,75,0,176
20190605T17-04,1229,712,0,75,0,171
20190605T16-04,1479,698,0,79,2,92
20190605T15-04,1626,706,-1,76,3,47
20190605T14-04,1667,703,0,76,2,17
20190605T13-04,1552,616,0,73,3,1
20190605T12-04,1392,615,0,76,3,2
20190605T11-04,1343,615,0,72,3,2
20190605T10-04,1120,618,0,73,0,2
20190605T09-04,912,622,0,75,1,2
20190605T08-04,868,624,0,74,0,2
20190605T07-04,880,621,0,76,0,2
20190605T06-04,772,597,0,74,0,2
20190605T05-04,750,585,0,75,0,2
20190605T04-04,758,589,0,72,0,2
20190605T03-04,753,593,0,75,0,0
20190605T02-04,778,606,0,74,0,0
20190605T01-04,975,610,0,74,0,2
20190605T00-04,1176,616,0,73,0,2
20190604T23-04,1323,613,0,74,0,2
20190604T22-04,1546,612,0,75,0,1
20190604T21-04,1316,605,0,71,0,31
20190604T20-04,1318,599,0,74,1,87
20190604T19-04,1384,597,0,70,1,125
20190604T18-04,1330,600,0,71,1,197
20190604T17-04,1335,602,-1,68,1,193
20190604T16-04,1469,606,0,69,3,125
20190604T15-04,1553,612,0,72,2,121
20190604T14-04,1636,615,0,70,4,74
20190604T13-04,1563,622,0,72,3,13
20190604T12-04,1473,623,0,71,3,4
20190604T11-04,1264,627,0,74,3,3
20190604T10-04,1065,632,0,72,3,3
20190604T09-04,911,614,0,73,0,2
20190604T08-04,852,603,0,73,8,2
20190604T07-04,879,621,0,70,0,2
20190604T06-04,775,604,0,75,0,1
20190604T05-04,781,611,0,71,0,2
20190604T04-04,779,594,0,74,0,2
20190604T03-04,815,592,0,71,0,2
20190604T02-04,967,599,0,74,0,1
20190604T01-04,1100,609,0,71,0,2
20190604T00-04,1264,552,0,73,0,2
20190603T23-04,1718,556,0,73,0,2
20190603T22-04,1790,606,-1,72,0,19
20190603T21-04,1842,693,0,71,0,74
20190603T20-04,1864,717,0,73,0,74
20190603T19-04,1806,706,0,73,1,91
20190603T18-04,1805,709,0,70,1,149
20190603T17-04,1835,731,0,74,2,115
20190603T16-04,1932,713,0,72,2,74
20190603T15-04,1969,688,0,74,4,73
20190603T14-04,2011,696,0,77,3,72
20190603T13-04,2004,627,0,76,3,70
20190603T12-04,1819,599,0,75,3,1
20190603T11-04,1525,603,0,74,3,1
20190603T10-04,1222,614,0,74,1,2
20190603T09-04,1043,625,0,73,1,1
20190603T08-04,1008,635,0,74,0,2
20190603T07-04,946,635,0,74,0,2
20190603T06-04,854,616,0,73,0,1
20190603T05-04,842,576,0,74,0,2
20190603T04-04,873,561,0,73,0,1
20190603T03-04,894,589,0,74,0,1
20190603T02-04,992,607,0,73,0,2
20190603T01-04,1172,607,0,73,0,2
20190603T00-04,1303,596,0,74,0,1
20190602T23-04,1432,664,0,76,0,2
20190602T22-04,1662,705,0,75,0,2
20190602T21-04,1716,717,0,76,0,53
20190602T20-04,1926,693,0,77,0,74
20190602T19-04,2002,704,-1,73,1,73
20190602T18-04,2003,694,0,77,3,133
20190602T17-04,1995,714,0,78,2,147
20190602T16-04,1972,720,0,77,5,74
20190602T15-04,1981,718,0,74,4,73
20190602T14-04,1963,692,0,76,2,74
20190602T13-04,1906,612,0,78,4,11
20190602T12-04,1549,601,0,79,4,2
20190602T11-04,1421,608,0,78,2,2
20190602T10-04,1093,599,0,83,4,1
20190602T09-04,880,562,0,78,1,2
20190602T08-04,797,517,0,80,0,1
20190602T07-04,801,483,0,79,0,2
20190602T06-04,799,484,0,79,0,2
20190602T05-04,802,505,0,79,0,2
20190602T04-04,804,569,-1,77,0,3
20190602T03-04,817,591,0,77,0,2
20190602T02-04,908,610,0,79,0,2
20190602T01-04,1041,599,0,78,0,1
20190602T00-04,1139,609,0,81,0,2
20190601T23-04,1287,600,0,80,0,2
20190601T22-04,1435,597,0,81,0,35
20190601T21-04,1623,593,0,79,0,62
20190601T20-04,1844,581,0,80,0,52
20190601T19-04,1916,581,0,76,1,96
20190601T18-04,1928,576,0,81,3,126
20190601T17-04,1990,574,0,78,4,82
20190601T16-04,1895,580,0,77,2,60
20190601T15-04,1883,583,0,76,4,59
20190601T14-04,1741,585,0,74,5,32
20190601T13-04,1551,591,0,75,4,1
20190601T12-04,1315,594,0,77,4,2
20190601T11-04,1116,607,0,77,2,2
20190601T10-04,1011,584,0,77,4,2
20190601T09-04,853,516,0,76,1,2
20190601T08-04,857,514,0,75,0,2
20190601T07-04,843,568,0,78,0,2
20190601T06-04,841,576,0,75,0,2
20190601T05-04,838,593,0,73,0,3
20190601T04-04,839,587,0,77,0,2
20190601T03-04,921,591,0,73,0,3
20190601T02-04,1046,599,0,74,0,2
20190601T01-04,1123,597,0,71,0,3
20190601T00-04,1223,580,0,71,0,2
20190531T23-04,1470,539,0,71,0,2
20190531T22-04,1782,575,0,72,0,3
20190531T21-04,1846,597,-1,72,0,2
20190531T20-04,1841,709,0,75,0,3
20190531T19-04,1851,719,0,75,2,66
20190531T18-04,1851,703,0,76,2,78
20190531T17-04,1944,737,0,75,3,147
20190531T16-04,1978,774,0,74,2,150
20190531T15-04,1988,764,0,77,4,114
20190531T14-04,1987,795,0,74,4,40
20190531T13-04,1990,674,0,75,2,2
20190531T12-04,1882,590,0,75,3,3
20190531T11-04,1709,595,0,75,4,2
20190531T10-04,1420,604,-1,77,1,1
20190531T09-04,1244,609,0,79,2,3
20190531T08-04,1209,606,0,81,0,2
20190531T07-04,1054,618,0,68,0,3
20190531T06-04,893,616,0,72,0,2
20190531T05-04,813,613,0,68,0,3
20190531T04-04,841,593,0,72,0,1
20190531T03-04,987,594,0,68,0,3
20190531T02-04,1095,595,0,68,0,2
20190531T01-04,1280,590,0,71,0,3
20190531T00-04,1599,590,0,69,0,2
20190530T23-04,2045,585,0,71,0,3
20190530T22-04,2284,591,0,69,0,2
20190530T21-04,2386,586,0,70,0,66
20190530T20-04,2383,581,0,70,0,115
20190530T19-04,2351,578,0,68,1,152
20190530T18-04,2371,575,0,72,2,183
20190530T17-04,2406,573,0,70,3,168
20190530T16-04,2515,572,0,73,5,74
20190530T15-04,2511,573,0,71,4,74
20190530T14-04,2426,574,0,73,4,74
20190530T13-04,2358,575,0,76,4,74
20190530T12-04,2176,576,0,77,4,51
20190530T11-04,1881,585,0,84,2,2
20190530T10-04,1670,591,0,80,3,2
20190530T09-04,1325,588,0,77,1,3
20190530T08-04,1254,598,0,81,0,3
20190530T07-04,1276,602,-1,79,0,1
20190530T06-04,1071,608,0,77,0,3
20190530T05-04,1024,608,0,80,0,3
20190530T04-04,1043,602,0,78,0,3
20190530T03-04,1066,602,0,79,0,2
20190530T02-04,1252,590,0,76,0,3
20190530T01-04,1404,595,0,76,0,3
20190530T00-04,1473,592,0,78,0,1
20190529T23-04,1668,569,0,75,0,3
20190529T22-04,1958,586,0,78,0,28
20190529T21-04,2281,575,0,74,0,66
20190529T20-04,2401,568,0,74,0,106
20190529T19-04,2437,567,0,77,1,144
20190529T18-04,2434,564,0,75,3,141
20190529T17-04,2428,564,-1,77,2,132
20190529T16-04,2454,554,0,78,5,66
20190529T15-04,2470,544,0,76,3,67
20190529T14-04,2547,549,0,79,4,65
20190529T13-04,2431,575,0,75,4,66
20190529T12-04,2121,582,0,79,4,2
20190529T11-04,1895,585,0,78,4,3
20190529T10-04,1583,595,0,78,2,2
20190529T09-04,1292,597,0,78,1,3
20190529T08-04,1107,597,0,74,1,3
20190529T07-04,1127,605,0,74,0,3
20190529T06-04,1049,613,0,73,0,2
20190529T05-04,1031,606,0,77,0,2
20190529T04-04,1045,607,0,78,0,2
20190529T03-04,1132,607,0,76,0,3
20190529T02-04,1225,606,0,76,0,3
20190529T01-04,1425,585,0,80,0,2
20190529T00-04,1637,605,0,77,0,3
20190528T23-04,1934,595,0,78,0,3
20190528T22-04,2316,593,0,75,0,19
20190528T21-04,2364,584,0,76,0,71
20190528T20-04,2402,580,-1,78,0,69
20190528T19-04,2376,573,0,76,2,124
20190528T18-04,2364,571,0,78,2,145
20190528T17-04,2358,570,0,77,3,137
20190528T16-04,2349,565,0,74,4,99
20190528T15-04,2376,571,0,79,4,65
20190528T14-04,2310,575,0,74,4,66
20190528T13-04,2230,581,0,77,5,13
20190528T12-04,2008,587,0,78,3,3
20190528T11-04,1789,592,0,77,3,3
20190528T10-04,1380,602,0,81,2,2
20190528T09-04,1063,593,0,78,1,3
20190528T08-04,1029,609,0,79,0,4
20190528T07-04,1031,591,0,77,0,3
20190528T06-04,1023,498,0,77,0,3
20190528T05-04,1027,458,0,76,0,3
20190528T04-04,1029,495,0,80,0,4
20190528T03-04,1044,575,-1,77,0,3
20190528T02-04,1125,590,0,80,0,2
20190528T01-04,1333,568,0,77,0,3
20190528T00-04,1452,560,0,76,0,4
20190527T23-04,1632,544,0,77,0,3
20190527T22-04,1756,597,0,75,0,29
20190527T21-04,1886,681,0,77,0,54
20190527T20-04,1961,731,0,75,1,57
20190527T19-04,2014,745,0,79,2,63
20190527T18-04,2007,791,0,75,1,147
20190527T17-04,1950,790,0,77,5,129
20190527T16-04,1968,774,0,77,2,74
20190527T15-04,1944,714,0,75,4,54
20190527T14-04,1873,747,0,75,5,4
20190527T13-04,1833,755,0,76,4,2
20190527T12-04,1693,586,0,75,3,3
20190527T11-04,1435,590,0,79,4,3
20190527T10-04,1298,591,0,79,1,4
20190527T09-04,964,573,0,77,3,3
20190527T08-04,912,504,-1,78,0,3
20190527T07-04,912,452,0,74,0,4
20190527T06-04,909,531,0,78,0,2
20190527T05-04,922,548,0,78,0,3
20190527T04-04,1025,558,0,73,0,3
20190527T03-04,1092,604,0,78,0,4
20190527T02-04,1440,606,0,75,0,3
20190527T01-04,1616,615,0,76,0,3
20190527T00-04,1851,600,0,76,0,3
20190526T23-04,2011,580,0,76,0,11
20190526T22-04,2124,585,0,74,0,73
20190526T21-04,2334,579,0,73,0,75
20190526T20-04,2504,576,0,70,0,75
20190526T19-04,2416,552,0,71,1,75
20190526T18-04,2513,576,-1,72,2,121
20190526T17-04,2478,575,0,74,4,142
20190526T16-04,2475,575,0,76,4,75
20190526T15-04,2474,579,0,75,15,75
20190526T14-04,2469,577,0,70,3,57
20190526T13-04,2351,585,0,74,4,2
20190526T12-04,2107,585,0,73,3,3
20190526T11-04,1978,595,0,75,2,4
20190526T10-04,1636,603,0,74,2,2
20190526T09-04,1360,613,0,76,0,3
20190526T08-04,1202,622,0,73,1,4
20190526T07-04,1066,618,0,74,0,3
20190526T06-04,1054,611,0,75,0,3
20190526T05-04,1083,612,0,74,0,3
20190526T04-04,1174,605,0,74,0,4
20190526T03-04,1260,608,0,74,0,3
20190526T02-04,1360,599,0,72,0,2
20190526T01-04,1603,597,0,72,0,3
20190526T00-04,1726,598,0,73,0,3
20190525T23-04,1780,596,0,68,0,25
20190525T22-04,2015,587,0,73,0,57
20190525T21-04,2198,589,0,69,0,66
20190525T20-04,2328,584,0,69,0,69
20190525T19-04,2346,568,-1,70,1,57
20190525T18-04,2410,568,0,69,2,67
20190525T17-04,2187,570,0,72,2,141
20190525T16-04,2189,573,0,74,3,134
20190525T15-04,2163,577,0,74,3,69
20190525T14-04,2077,561,0,75,3,42
20190525T13-04,2050,573,0,74,3,4
20190525T12-04,1823,580,0,73,3,3
20190525T11-04,1640,590,0,75,3,3
20190525T10-04,1255,609,0,73,1,3
20190525T09-04,1075,607,0,74,1,3
20190525T08-04,1013,622,-1,74,0,4
20190525T07-04,904,617,0,78,0,2
20190525T06-04,879,607,0,74,0,3
20190525T05-04,876,598,0,73,0,3
20190525T04-04,899,601,0,74,0,4
20190525T03-04,1024,610,0,79,0,3
20190525T02-04,1181,605,0,72,0,3
20190525T01-04,1316,593,0,72,0,3
20190525T00-04,1414,648,0,72,0,2
20190524T23-04,1466,618,0,68,0,4
20190524T22-04,1762,515,0,66,0,12
20190524T21-04,1796,475,0,69,0,76
20190524T20-04,1792,347,0,73,1,145
20190524T19-04,1804,237,0,68,1,121
20190524T18-04,2018,188,0,71,2,152
20190524T17-04,2027,489,0,67,3,88
20190524T16-04,2054,533,0,72,5,67
20190524T15-04,2042,444,0,72,4,75
20190524T14-04,2030,444,0,72,5,76
20190524T13-04,1989,446,0,73,4,75
20190524T12-04,1773,450,0,73,3,26
20190524T11-04,1443,456,0,74,3,4
20190524T10-04,1284,461,0,74,1,3
20190524T09-04,1203,467,0,76,2,4
20190524T08-04,1163,470,0,76,1,4
20190524T07-04,1082,473,-1,76,0,4
20190524T06-04,985,473,0,79,0,4
20190524T05-04,974,472,0,78,0,4
20190524T04-04,1017,474,0,76,0,2
20190524T03-04,1068,472,0,77,0,4
20190524T02-04,1259,470,0,78,0,4
20190524T01-04,1293,468,0,77,0,4
20190524T00-04,1408,470,0,79,0,4
20190523T23-04,1469,585,0,78,0,4
20190523T22-04,1451,605,-1,78,0,21
20190523T21-04,1432,590,0,76,0,52
20190523T20-04,1422,585,0,79,0,90
20190523T19-04,1432,586,0,78,0,126
20190523T18-04,1422,616,0,77,3,139
20190523T17-04,1388,618,0,77,4,147
20190523T16-04,1382,617,0,75,4,150
20190523T15-04,1390,621,0,76,4,149
20190523T14-04,1396,612,0,76,4,127
20190523T13-04,1406,613,0,76,4,52
20190523T12-04,1414,609,0,78,3,4
20190523T11-04,1250,532,0,77,3,3
20190523T10-04,1132,599,0,78,2,4
20190523T09-04,954,600,0,78,1,4
20190523T08-04,896,614,0,77,0,4
20190523T07-04,930,608,0,82,1,4
20190523T06-04,762,626,0,75,0,5
20190523T05-04,681,628,0,76,0,4
20190523T04-04,716,628,0,79,0,5
20190523T03-04,756,628,0,78,0,4
20190523T02-04,821,625,0,77,0,5
20190523T01-04,772,628,0,79,0,3
20190523T00-04,822,616,0,76,0,5
20190522T23-04,850,591,0,78,0,4
20190522T22-04,950,715,0,79,0,26
20190522T21-04,880,751,0,78,0,104
20190522T20-04,943,719,0,77,0,151
20190522T19-04,962,742,-1,77,1,153
20190522T18-04,968,738,0,77,1,154
20190522T17-04,1008,711,0,77,3,146
20190522T16-04,1018,730,0,77,3,154
20190522T15-04,1055,715,0,73,3,151
20190522T14-04,1084,735,0,75,4,110
20190522T13-04,1035,728,11,79,5,43
20190522T12-04,1104,674,6,79,2,5
20190522T11-04,954,611,0,77,3,3
20190522T10-04,748,614,0,72,1,4
20190522T09-04,836,598,0,70,1,3
20190522T08-04,798,628,0,66,1,4
20190522T07-04,757,622,0,70,0,3
20190522T06-04,608,622,0,66,0,4
20190522T05-04,571,611,0,68,0,3
20190522T04-04,588,606,0,70,0,3
20190522T03-04,652,600,0,68,0,3
20190522T02-04,817,596,0,69,0,4
20190522T01-04,944,610,0,67,0,3
20190522T00-04,1170,640,0,66,0,3
20190521T23-04,1274,685,0,67,0,20
20190521T22-04,1341,707,0,67,0,85
20190521T21-04,1353,714,0,67,-1,138
20190521T20-04,1366,707,0,68,1,139
20190521T19-04,1374,700,0,70,0,136
20190521T18-04,1372,712,0,67,4,142
20190521T17-04,1376,727,0,67,3,169
20190521T16-04,1369,725,0,66,5,161
20190521T15-04,1364,705,0,65,3,79
20190521T14-04,1365,710,0,66,3,41
20190521T13-04,1314,668,0,64,4,5
20190521T12-04,1262,655,0,65,4,66
20190521T11-04,1067,608,0,65,4,3
20190521T10-04,857,618,0,65,3,3
20190521T09-04,702,625,0,64,1,3
20190521T08-04,744,634,0,65,0,3
20190521T07-04,740,639,-1,63,0,2
20190521T06-04,611,636,0,71,0,3
20190521T05-04,584,632,0,72,0,3
20190521T04-04,611,630,0,73,0,3
20190521T03-04,683,631,0,73,0,3
20190521T02-04,764,620,-1,72,0,2
20190521T01-04,965,610,0,70,0,2
20190521T00-04,1141,610,0,73,0,3
20190520T23-04,1315,616,0,71,0,2
20190520T22-04,1348,720,0,69,0,3
20190520T21-04,1336,718,0,70,0,45
20190520T20-04,1309,763,0,70,0,104
20190520T19-04,1269,738,0,69,2,182
20190520T18-04,1286,759,0,51,2,190
20190520T17-04,1283,751,0,44,2,188
20190520T16-04,1283,759,0,42,3,176
20190520T15-04,1347,730,0,42,4,89
20190520T14-04,1376,751,0,41,3,81
20190520T13-04,1324,629,0,41,5,41
20190520T12-04,1173,601,0,39,4,1
20190520T11-04,1171,609,0,42,2,2
20190520T10-04,1079,611,0,43,4,1
20190520T09-04,889,617,0,45,1,1
20190520T08-04,898,598,0,45,0,3
20190520T07-04,886,616,0,43,0,4
20190520T06-04,805,582,0,44,0,4
20190520T05-04,790,554,0,45,0,4
20190520T04-04,810,577,0,44,0,4
20190520T03-04,872,570,0,45,0,3
20190520T02-04,962,583,0,44,0,4
20190520T01-04,1124,583,0,43,0,3
20190520T00-04,1005,595,0,46,0,4
20190519T23-04,901,612,0,44,0,3
20190519T22-04,1145,607,0,48,0,21
20190519T21-04,1203,650,0,44,0,136
20190519T20-04,1339,628,0,44,0,130
20190519T19-04,1364,646,-1,44,2,139
20190519T18-04,1360,664,0,45,2,152
20190519T17-04,1357,649,0,45,3,147
20190519T16-04,1359,636,0,44,5,134
20190519T15-04,1354,639,0,44,3,143
20190519T14-04,1359,625,0,45,4,131
20190519T13-04,1193,599,0,45,4,149
20190519T12-04,1026,597,0,46,4,95
20190519T11-04,1110,502,-1,45,3,4
20190519T10-04,1180,581,0,44,2,4
20190519T09-04,899,603,0,42,1,4
20190519T08-04,654,587,0,41,1,4
20190519T07-04,633,602,0,43,0,5
20190519T06-04,593,583,0,43,0,5
20190519T05-04,632,597,0,44,0,5
20190519T04-04,651,626,0,42,0,4
20190519T03-04,678,624,0,42,0,4
20190519T02-04,816,625,0,43,0,5
20190519T01-04,882,622,0,42,0,5
20190519T00-04,975,619,0,43,0,4
20190518T23-04,950,616,0,43,0,70
20190518T22-04,968,668,0,43,0,127
20190518T21-04,1020,718,0,44,0,133
20190518T20-04,1192,730,0,45,1,127
20190518T19-04,1308,728,0,44,1,127
20190518T18-04,1322,726,-1,44,1,128
20190518T17-04,1367,721,0,42,2,128
20190518T16-04,1369,724,0,45,4,129
20190518T15-04,1363,740,0,42,4,154
20190518T14-04,1350,624,0,45,4,172
20190518T13-04,1292,594,0,44,4,73
20190518T12-04,1048,598,0,42,4,4
20190518T11-04,846,603,0,45,4,5
20190518T10-04,813,609,0,43,2,5
20190518T09-04,633,629,0,43,1,6
20190518T08-04,594,577,0,45,0,5
20190518T07-04,589,603,0,44,0,5
20190518T06-04,591,576,0,44,0,4
20190518T05-04,590,615,0,38,0,5
20190518T04-04,589,636,0,38,0,5
20190518T03-04,584,633,0,38,0,5
20190518T02-04,672,630,0,36,0,5
20190518T01-04,863,629,0,38,0,5
20190518T00-04,967,622,0,44,0,51
20190517T23-04,1144,624,0,44,0,81
20190517T22-04,1234,737,0,44,0,124
20190517T21-04,1277,697,0,45,0,177
20190517T20-04,1364,685,0,45,1,177
20190517T19-04,1375,709,0,45,1,179
20190517T18-04,1362,722,-1,44,2,179
20190517T17-04,1324,734,0,46,3,181
20190517T16-04,1323,726,0,44,3,173
20190517T15-04,1356,677,-1,45,5,134
20190517T14-04,1324,638,0,45,4,135
20190517T13-04,1257,610,0,44,4,148
20190517T12-04,1119,617,0,45,5,145
20190517T11-04,872,621,43,45,2,70
20190517T10-04,812,625,22,45,4,5
20190517T09-04,757,634,0,44,1,6
20190517T08-04,728,617,0,46,0,4
20190517T07-04,795,636,0,45,0,5
20190517T06-04,636,640,0,45,0,5
20190517T05-04,593,626,0,45,0,5
20190517T04-04,590,619,0,44,0,6
20190517T03-04,641,632,0,46,0,5
20190517T02-04,700,640,0,43,0,5
20190517T01-04,715,632,0,45,0,4
20190517T00-04,822,628,-1,46,0,64
20190516T23-04,948,625,0,45,0,95
20190516T22-04,1006,620,0,45,0,139
20190516T21-04,991,610,0,45,0,190
20190516T20-04,991,601,0,46,0,211
20190516T19-04,986,597,0,44,2,213
20190516T18-04,943,598,0,44,0,199
20190516T17-04,929,598,0,44,4,186
20190516T16-04,924,602,0,44,4,160
20190516T15-04,839,605,0,44,3,159
20190516T14-04,813,611,0,43,5,158
20190516T13-04,730,615,0,44,4,157
20190516T12-04,706,622,0,45,3,106
20190516T11-04,621,628,0,43,3,21
20190516T10-04,546,636,0,45,2,6
20190516T09-04,495,652,0,44,1,5
20190516T08-04,552,657,0,43,0,5
20190516T07-04,554,662,0,42,0,5
20190516T06-04,544,633,0,43,0,5
20190516T05-04,493,582,0,43,0,4
20190516T04-04,496,587,0,43,0,5
20190516T03-04,496,620,0,42,0,4
20190516T02-04,514,651,0,43,0,5
20190516T01-04,607,645,0,44,0,5
20190516T00-04,725,645,0,42,0,24
20190515T23-04,746,640,0,43,0,77
20190515T22-04,873,635,0,42,0,131
20190515T21-04,938,632,0,44,0,150
20190515T20-04,911,630,0,43,0,189
20190515T19-04,940,629,-1,42,2,203
20190515T18-04,919,626,-1,43,2,207
20190515T17-04,848,625,0,43,3,209
20190515T16-04,837,628,0,43,4,177
20190515T15-04,762,629,0,45,3,82
20190515T14-04,604,629,0,46,5,83
20190515T13-04,609,623,0,43,4,81
20190515T12-04,572,625,0,45,4,79
20190515T11-04,552,634,0,46,4,81
20190515T10-04,584,631,0,45,4,66
20190515T09-04,610,648,0,45,1,6
20190515T08-04,698,630,0,45,0,6
