,coal,natural gas,petroleum,other,solar
20190207T08Z,373,372,0,6,0
20190207T07Z,373,370,0,6,0
20190207T06Z,373,346,0,6,0
20190207T05Z,380,418,0,6,0
20190207T04Z,400,495,0,6,0
20190207T03Z,433,531,0,6,0
20190207T02Z,433,528,0,6,0
20190207T01Z,453,524,0,6,0
20190207T00Z,482,489,0,6,0
20190206T23Z,482,414,0,6,2
20190206T22Z,481,446,0,6,11
20190206T21Z,444,468,0,6,18
20190206T20Z,433,454,14,6,21
20190206T19Z,431,472,0,6,24
20190206T18Z,410,476,0,6,25
20190206T17Z,410,472,0,6,25
20190206T16Z,411,473,0,6,24
20190206T15Z,437,446,0,6,20
20190206T14Z,460,478,0,6,9
20190206T13Z,460,497,0,6,0
20190206T12Z,449,502,0,6,0
20190206T11Z,419,447,0,6,0
20190206T10Z,383,470,0,6,0
20190206T09Z,380,424,0,6,0
20190206T08Z,381,414,0,6,0
20190206T07Z,383,421,0,6,0
20190206T06Z,386,417,0,6,0
20190206T05Z,391,438,0,6,0
20190206T04Z,394,494,0,6,0
20190206T03Z,432,496,0,6,0
20190206T02Z,489,490,0,6,0
20190206T01Z,511,400,0,6,0
20190206T00Z,510,394,0,6,0
20190205T23Z,486,392,0,6,2
20190205T22Z,436,443,0,6,11
20190205T21Z,431,455,0,6,20
20190205T20Z,432,463,7,6,25
20190205T19Z,432,476,6,6,26
20190205T18Z,434,482,0,6,27
20190205T17Z,436,483,0,6,26
20190205T16Z,467,461,0,6,25
20190205T15Z,495,489,0,6,20
20190205T14Z,506,593,0,6,9
20190205T13Z,494,593,0,6,1
20190205T12Z,484,512,0,6,0
20190205T11Z,431,514,0,6,0
20190205T10Z,386,514,0,6,0
20190205T09Z,386,502,0,6,0
20190205T08Z,384,496,0,6,0
20190205T07Z,384,495,0,6,0
20190205T06Z,388,499,0,6,0
20190205T05Z,392,506,0,6,0
20190205T04Z,404,470,0,6,0
20190205T03Z,416,537,0,6,0
20190205T02Z,460,543,0,6,0
20190205T01Z,483,537,0,6,0
20190205T00Z,457,482,0,6,0
20190204T23Z,434,463,0,6,3
20190204T22Z,395,490,12,6,14
20190204T21Z,395,471,0,6,20
20190204T20Z,396,453,0,6,24
20190204T19Z,425,447,0,6,20
20190204T18Z,453,440,0,6,13
20190204T17Z,464,458,0,6,10
20190204T16Z,482,470,7,6,6
20190204T15Z,481,504,0,6,3
20190204T14Z,464,496,0,6,1
20190204T13Z,451,500,0,6,0
20190204T12Z,414,467,0,6,0
20190204T11Z,394,439,0,6,0
20190204T10Z,392,402,0,6,0
20190204T09Z,391,362,0,6,0
20190204T08Z,390,346,0,6,0
20190204T07Z,390,371,0,6,0
20190204T06Z,392,372,0,6,0
20190204T05Z,391,449,0,6,0
20190204T04Z,391,497,0,6,0
20190204T03Z,392,532,0,6,0
20190204T02Z,415,537,0,6,0
20190204T01Z,427,536,0,6,0
20190204T00Z,430,535,0,6,0
20190203T23Z,399,534,0,6,0
20190203T22Z,388,534,0,6,3
20190203T21Z,388,535,0,6,3
20190203T20Z,391,536,0,6,4
20190203T19Z,406,538,0,6,7
20190203T18Z,417,541,0,6,8
20190203T17Z,428,543,0,6,4
20190203T16Z,410,545,0,6,1
20190203T15Z,392,510,0,6,1
20190203T14Z,393,505,0,6,1
20190203T13Z,393,481,0,6,0
20190203T12Z,392,403,0,6,0
20190203T11Z,392,350,0,6,0
20190203T10Z,392,320,0,6,0
20190203T09Z,391,317,0,6,0
20190203T08Z,392,328,0,6,0
20190203T07Z,391,350,0,6,0
20190203T06Z,392,390,0,6,0
20190203T05Z,392,442,0,6,0
20190203T04Z,393,498,0,6,0
20190203T03Z,393,505,0,6,0
20190203T02Z,392,504,0,6,0
20190203T01Z,392,502,0,6,0
20190203T00Z,391,501,0,6,0
20190202T23Z,387,497,0,6,1
20190202T22Z,387,494,0,6,2
20190202T21Z,389,472,0,6,7
20190202T20Z,381,482,0,6,10
20190202T19Z,376,524,0,6,11
20190202T18Z,375,535,0,6,9
20190202T17Z,380,526,0,6,8
20190202T16Z,408,504,0,6,8
20190202T15Z,419,507,0,6,7
20190202T14Z,424,509,0,6,1
20190202T13Z,390,509,0,6,0
20190202T12Z,390,496,0,6,0
20190202T11Z,390,464,0,6,0
20190202T10Z,390,425,0,6,0
20190202T09Z,390,401,0,6,0
20190202T08Z,390,431,0,6,0
20190202T07Z,390,437,0,6,0
20190202T06Z,390,487,0,6,0
20190202T05Z,391,510,0,6,0
20190202T04Z,391,508,0,6,0
20190202T03Z,389,509,0,6,0
20190202T02Z,389,528,0,6,0
20190202T01Z,385,547,0,6,0
20190202T00Z,367,546,0,6,0
20190201T23Z,367,545,0,6,0
20190201T22Z,380,544,0,6,2
20190201T21Z,388,545,0,6,3
20190201T20Z,389,545,0,6,3
20190201T19Z,389,542,0,6,5
20190201T18Z,388,539,0,6,9
20190201T17Z,396,540,5,6,11
20190201T16Z,426,545,0,6,8
20190201T15Z,466,550,0,6,15
20190201T14Z,543,559,0,6,6
20190201T13Z,621,562,0,6,0
20190201T12Z,636,561,0,6,0
20190201T11Z,453,560,0,6,0
20190201T10Z,426,561,0,6,0
20190201T09Z,387,562,0,6,0
20190201T08Z,387,562,0,6,0
20190201T07Z,387,562,0,6,0
20190201T06Z,405,562,0,6,0
20190201T05Z,407,561,0,6,0
20190201T04Z,459,562,0,6,0
20190201T03Z,517,564,0,6,0
20190201T02Z,518,565,0,6,0
20190201T01Z,515,565,0,6,0
20190201T00Z,503,562,0,6,0
20190131T23Z,434,494,0,6,2
20190131T22Z,395,429,0,6,14
20190131T21Z,393,419,0,6,24
20190131T20Z,395,423,19,7,27
20190131T19Z,421,493,0,7,28
20190131T18Z,490,553,0,7,27
20190131T17Z,614,559,0,7,25
20190131T16Z,678,596,5,7,23
20190131T15Z,682,715,2,5,19
20190131T14Z,823,799,0,6,10
20190131T13Z,877,905,0,6,0
20190131T12Z,946,808,0,6,0
20190131T11Z,848,716,0,6,0
20190131T10Z,968,683,0,6,0
20190131T09Z,969,575,0,6,0
20190131T08Z,941,574,0,6,0
20190131T07Z,915,575,0,6,0
20190131T06Z,897,585,0,6,0
20190131T05Z,864,667,0,6,0
20190131T04Z,905,723,0,6,0
20190131T03Z,919,722,0,6,0
20190131T02Z,935,722,0,6,0
20190131T01Z,909,714,0,6,0
20190131T00Z,954,583,0,6,0
20190130T23Z,827,566,0,6,1
20190130T22Z,736,562,0,7,6
20190130T21Z,701,561,0,7,8
20190130T20Z,675,561,0,7,12
20190130T19Z,712,563,0,7,17
20190130T18Z,789,564,0,7,23
20190130T17Z,912,569,0,7,24
20190130T16Z,893,720,0,6,22
20190130T15Z,902,840,0,6,8
20190130T14Z,896,880,0,6,5
20190130T13Z,901,883,0,6,0
20190130T12Z,919,737,0,6,0
20190130T11Z,778,579,0,6,0
20190130T10Z,606,533,0,6,0
20190130T09Z,498,530,0,6,0
20190130T08Z,453,526,0,6,0
20190130T07Z,447,523,0,6,0
20190130T06Z,460,517,0,6,0
20190130T05Z,486,529,0,6,0
20190130T04Z,487,552,0,6,0
20190130T03Z,574,553,0,6,0
20190130T02Z,641,553,0,6,0
20190130T01Z,653,556,0,6,0
20190130T00Z,551,611,0,6,0
20190129T23Z,448,546,0,6,1
20190129T22Z,395,544,0,6,5
20190129T21Z,397,540,0,7,6
20190129T20Z,430,538,0,7,7
20190129T19Z,445,538,0,6,8
20190129T18Z,471,537,0,6,15
20190129T17Z,507,541,0,6,22
20190129T16Z,629,545,0,6,26
20190129T15Z,697,548,0,6,22
20190129T14Z,852,621,0,6,9
20190129T13Z,888,707,0,6,0
20190129T12Z,991,575,0,6,0
20190129T11Z,834,565,0,6,0
20190129T10Z,698,563,0,6,0
20190129T09Z,611,551,0,6,0
20190129T08Z,598,526,0,6,0
20190129T07Z,591,526,0,6,0
20190129T06Z,565,525,0,6,0
20190129T05Z,502,524,0,6,0
20190129T04Z,535,521,0,6,0
20190129T03Z,604,520,0,6,0
20190129T02Z,622,518,0,6,0
20190129T01Z,647,516,0,6,0
20190129T00Z,538,512,0,6,0
20190128T23Z,447,504,0,7,2
20190128T22Z,442,500,0,7,14
20190128T21Z,427,484,0,7,23
20190128T20Z,391,528,0,7,27
20190128T19Z,396,545,0,7,28
20190128T18Z,427,546,0,7,28
20190128T17Z,451,550,0,7,27
20190128T16Z,559,554,0,7,26
20190128T15Z,663,559,0,3,21
20190128T14Z,787,563,0,6,8
20190128T13Z,851,565,0,6,0
20190128T12Z,728,562,0,6,0
20190128T11Z,565,562,0,6,0
20190128T10Z,451,530,0,6,0
20190128T09Z,448,521,0,6,0
20190128T08Z,451,521,0,6,0
20190128T07Z,452,523,0,6,0
20190128T06Z,454,524,0,6,0
20190128T05Z,461,559,0,6,0
20190128T04Z,550,562,0,6,0
20190128T03Z,670,560,0,6,0
20190128T02Z,742,560,0,6,0
20190128T01Z,805,561,0,6,0
20190128T00Z,819,562,0,6,0
20190127T23Z,755,562,0,5,0
20190127T22Z,698,562,0,5,0
20190127T21Z,691,560,0,5,0
20190127T20Z,699,530,0,4,2
20190127T19Z,702,525,0,4,3
20190127T18Z,716,526,0,5,2
20190127T17Z,702,526,0,5,1
20190127T16Z,685,526,0,4,0
20190127T15Z,632,526,0,5,0
20190127T14Z,572,525,0,4,0
20190127T13Z,492,519,0,4,0
20190127T12Z,484,478,0,4,0
20190127T11Z,491,490,0,5,0
20190127T10Z,573,343,0,5,0
20190127T09Z,715,197,0,5,0
20190127T08Z,759,171,0,5,0
20190127T07Z,809,171,0,5,0
20190127T06Z,732,229,0,5,0
20190127T05Z,708,261,0,5,0
20190127T04Z,730,321,0,5,0
20190127T03Z,746,321,0,5,0
20190127T02Z,751,319,0,5,0
20190127T01Z,753,276,0,5,0
20190127T00Z,889,183,0,5,0
20190126T23Z,802,149,0,5,0
20190126T22Z,700,150,0,5,4
20190126T21Z,614,150,8,5,12
20190126T20Z,469,285,11,5,23
20190126T19Z,443,487,0,5,27
20190126T18Z,444,535,0,5,27
20190126T17Z,476,556,0,5,26
20190126T16Z,623,561,0,5,24
20190126T15Z,687,568,0,5,19
20190126T14Z,762,572,0,5,9
20190126T13Z,691,573,0,5,0
20190126T12Z,576,570,0,5,0
20190126T11Z,515,534,0,5,0
20190126T10Z,451,527,0,5,0
20190126T09Z,444,525,0,5,0
20190126T08Z,444,524,0,5,0
20190126T07Z,444,526,0,5,0
20190126T06Z,473,526,0,5,0
20190126T05Z,586,527,0,5,0
20190126T04Z,519,528,0,5,0
20190126T03Z,566,528,0,5,0
20190126T02Z,594,523,0,5,0
20190126T01Z,600,518,0,5,0
20190126T00Z,555,515,0,5,0
20190125T23Z,450,495,0,4,2
20190125T22Z,442,482,0,5,14
20190125T21Z,443,472,0,4,23
20190125T20Z,443,458,0,5,27
20190125T19Z,455,503,0,5,28
20190125T18Z,463,514,0,4,28
20190125T17Z,522,523,0,5,28
20190125T16Z,647,559,0,5,27
20190125T15Z,763,566,0,5,22
20190125T14Z,809,569,0,5,9
20190125T13Z,801,571,0,5,0
20190125T12Z,705,540,0,5,0
20190125T11Z,586,528,0,4,0
20190125T10Z,465,529,0,4,0
20190125T09Z,396,528,0,4,0
20190125T08Z,391,525,0,4,0
20190125T07Z,391,509,0,5,0
20190125T06Z,389,512,0,5,0
20190125T05Z,389,521,0,5,0
20190125T04Z,392,545,0,5,0
20190125T03Z,404,551,0,5,0
20190125T02Z,438,546,0,5,0
20190125T01Z,470,541,0,5,0
20190125T00Z,460,508,0,5,0
20190124T23Z,440,493,0,5,2
20190124T22Z,409,488,0,5,13
20190124T21Z,408,485,0,5,22
20190124T20Z,408,485,0,5,26
20190124T19Z,409,486,0,5,27
20190124T18Z,410,489,0,5,28
20190124T17Z,372,445,0,4,23
20190124T16Z,413,492,0,4,15
20190124T15Z,458,479,3,4,4
20190124T14Z,448,465,0,4,1
20190124T13Z,459,486,0,5,0
20190124T12Z,454,463,0,5,0
20190124T11Z,394,465,0,5,0
20190124T10Z,390,375,0,5,0
20190124T09Z,389,353,0,5,0
20190124T08Z,391,354,0,5,0
20190124T07Z,390,376,0,5,0
20190124T06Z,390,324,0,5,0
20190124T05Z,389,378,0,5,0
20190124T04Z,389,448,0,5,0
20190124T03Z,424,496,0,5,0
20190124T02Z,444,526,0,5,0
20190124T01Z,480,526,0,5,0
20190124T00Z,479,525,0,5,0
20190123T23Z,436,520,0,5,1
20190123T22Z,431,517,0,5,9
20190123T21Z,431,510,0,5,18
20190123T20Z,423,480,0,5,21
20190123T19Z,407,479,0,5,19
20190123T18Z,408,482,0,5,23
20190123T17Z,408,484,0,5,23
20190123T16Z,409,490,0,5,21
20190123T15Z,432,500,0,5,9
20190123T14Z,453,508,0,5,3
20190123T13Z,456,511,0,4,0
20190123T12Z,435,511,0,4,0
20190123T11Z,394,510,0,4,0
20190123T10Z,389,504,0,4,0
20190123T09Z,388,483,0,4,0
20190123T08Z,388,480,0,4,0
20190123T07Z,388,496,0,4,0
20190123T06Z,388,487,0,4,0
20190123T05Z,388,457,0,5,0
20190123T04Z,431,465,0,5,0
20190123T03Z,460,511,0,5,0
20190123T02Z,462,550,0,5,0
20190123T01Z,461,547,0,5,0
20190123T00Z,455,541,0,5,0
20190122T23Z,404,538,0,5,1
20190122T22Z,400,536,0,5,7
20190122T21Z,400,535,0,5,11
20190122T20Z,433,536,0,4,13
20190122T19Z,446,536,0,4,17
20190122T18Z,498,538,0,4,16
20190122T17Z,539,542,0,5,16
20190122T16Z,634,549,0,5,21
20190122T15Z,672,633,0,5,18
20190122T14Z,739,722,0,4,6
20190122T13Z,775,731,0,4,0
20190122T12Z,799,652,0,4,0
20190122T11Z,706,561,0,4,0
20190122T10Z,601,534,0,4,0
20190122T09Z,599,535,0,4,0
20190122T08Z,572,535,0,4,0
20190122T07Z,603,536,0,4,0
20190122T06Z,667,553,0,4,0
20190122T05Z,717,574,0,4,0
20190122T04Z,731,573,0,4,0
20190122T03Z,753,573,0,4,0
20190122T02Z,819,573,0,4,0
20190122T01Z,841,572,0,5,0
20190122T00Z,854,569,0,5,0
20190121T23Z,737,565,0,5,1
20190121T22Z,597,561,0,5,12
20190121T21Z,551,556,0,5,21
20190121T20Z,567,556,0,3,25
20190121T19Z,637,559,0,3,26
20190121T18Z,736,563,0,4,26
20190121T17Z,839,565,0,4,26
20190121T16Z,879,611,0,4,24
20190121T15Z,803,703,0,4,20
20190121T14Z,722,849,0,4,8
20190121T13Z,794,780,9,4,0
20190121T12Z,819,636,0,4,0
20190121T11Z,729,565,0,4,0
20190121T10Z,773,565,0,4,0
20190121T09Z,683,564,0,4,0
20190121T08Z,650,563,0,4,0
20190121T07Z,638,563,0,4,0
20190121T06Z,639,564,0,4,0
20190121T05Z,654,571,0,4,0
20190121T04Z,695,569,0,4,0
20190121T03Z,718,568,0,4,0
20190121T02Z,752,566,0,4,0
20190121T01Z,782,564,0,4,0
20190121T00Z,668,561,0,4,0
20190120T23Z,498,557,0,4,1
20190120T22Z,470,553,0,4,12
20190120T21Z,508,552,0,4,21
20190120T20Z,476,555,0,4,22
20190120T19Z,480,559,0,4,10
20190120T18Z,471,557,0,4,7
20190120T17Z,441,516,0,4,6
20190120T16Z,422,499,0,4,3
20190120T15Z,393,472,0,4,5
20190120T14Z,392,477,0,4,5
20190120T13Z,391,427,0,4,0
20190120T12Z,390,396,0,4,0
20190120T11Z,391,357,0,4,0
20190120T10Z,390,353,0,4,0
20190120T09Z,391,359,0,4,0
20190120T08Z,391,391,0,4,0
20190120T07Z,392,412,0,4,0
20190120T06Z,392,436,0,4,0
20190120T05Z,392,388,0,4,0
20190120T04Z,391,460,0,5,0
20190120T03Z,392,474,0,4,0
20190120T02Z,398,472,0,4,0
20190120T01Z,409,455,0,4,0
20190120T00Z,409,474,0,4,0
20190119T23Z,419,459,0,4,0
20190119T22Z,461,441,0,4,4
20190119T21Z,461,430,0,4,13
20190119T20Z,513,378,0,4,11
20190119T19Z,546,364,0,4,13
20190119T18Z,545,439,0,4,14
20190119T17Z,548,486,0,4,9
20190119T16Z,562,492,0,4,12
20190119T15Z,578,489,0,4,12
20190119T14Z,582,502,0,4,3
20190119T13Z,582,507,0,4,0
20190119T12Z,406,506,0,4,0
20190119T11Z,318,510,0,4,0
20190119T10Z,300,478,0,4,0
20190119T09Z,300,428,0,4,0
20190119T08Z,299,424,0,4,0
20190119T07Z,323,414,0,4,0
20190119T06Z,357,409,0,4,0
20190119T05Z,357,410,0,4,0
20190119T04Z,352,487,0,4,0
20190119T03Z,326,525,0,4,0
20190119T02Z,305,507,0,4,0
20190119T01Z,251,571,0,4,0
20190119T00Z,250,582,0,4,0
20190118T23Z,211,618,0,4,0
20190118T22Z,200,610,0,4,3
20190118T21Z,199,599,0,4,7
20190118T20Z,215,517,0,4,11
20190118T19Z,274,522,0,4,16
20190118T18Z,307,568,0,5,22
20190118T17Z,307,647,0,5,23
20190118T16Z,307,673,0,4,23
20190118T15Z,307,739,0,4,17
20190118T14Z,306,773,0,4,6
20190118T13Z,306,828,0,4,0
20190118T12Z,306,777,0,4,0
20190118T11Z,307,603,0,4,0
20190118T10Z,306,486,0,4,0
20190118T09Z,306,429,0,4,0
20190118T08Z,306,412,0,4,0
20190118T07Z,307,379,0,4,0
20190118T06Z,307,454,0,4,0
20190118T05Z,307,513,0,4,0
20190118T04Z,306,514,0,4,0
20190118T03Z,307,599,0,4,0
20190118T02Z,306,593,0,4,0
20190118T01Z,307,640,0,4,0
20190118T00Z,306,604,0,4,0
20190117T23Z,307,501,0,4,1
20190117T22Z,306,460,0,4,10
20190117T21Z,307,408,0,4,20
20190117T20Z,307,398,0,4,23
20190117T19Z,307,406,0,5,22
20190117T18Z,307,506,0,4,25
20190117T17Z,307,588,0,4,25
20190117T16Z,307,638,0,4,25
20190117T15Z,307,805,0,4,21
20190117T14Z,300,1009,0,4,8
20190117T13Z,307,1106,0,4,0
20190117T12Z,306,1144,0,4,0
20190117T11Z,306,883,0,4,0
20190117T10Z,306,713,0,4,0
20190117T09Z,306,613,0,4,0
20190117T08Z,307,614,0,4,0
20190117T07Z,306,619,0,4,0
20190117T06Z,306,587,0,4,0
20190117T05Z,306,634,0,4,0
20190117T04Z,307,582,0,4,0
20190117T03Z,307,728,0,4,0
20190117T02Z,307,753,0,4,0
20190117T01Z,306,722,0,4,0
20190117T00Z,307,658,0,4,0
20190116T23Z,306,489,0,4,1
20190116T22Z,306,418,0,5,12
20190116T21Z,306,380,0,5,22
20190116T20Z,307,402,0,5,26
20190116T19Z,306,558,0,5,27
20190116T18Z,307,666,0,4,27
20190116T17Z,307,786,0,4,17
20190116T16Z,306,784,0,4,12
20190116T15Z,307,841,0,4,13
20190116T14Z,307,911,21,4,5
20190116T13Z,303,976,125,4,0
20190116T12Z,720,710,0,4,0
20190116T11Z,606,538,0,4,0
20190116T10Z,461,530,0,4,0
20190116T09Z,436,504,0,4,0
20190116T08Z,427,527,0,4,0
20190116T07Z,385,497,0,4,0
20190116T06Z,417,531,0,4,0
20190116T05Z,449,567,0,4,0
20190116T04Z,504,565,0,4,0
20190116T03Z,511,563,0,4,0
20190116T02Z,516,558,0,4,0
20190116T01Z,549,520,0,4,0
20190116T00Z,534,516,0,4,0
20190115T23Z,483,553,0,4,0
20190115T22Z,421,535,0,4,3
20190115T21Z,384,515,0,4,4
20190115T20Z,382,513,0,4,5
20190115T19Z,392,516,0,4,8
20190115T18Z,407,515,0,4,10
20190115T17Z,409,519,0,4,15
20190115T16Z,403,557,0,4,9
20190115T15Z,503,559,0,4,4
20190115T14Z,536,561,0,4,1
20190115T13Z,568,561,0,4,0
20190115T12Z,512,561,0,4,0
20190115T11Z,473,535,0,4,0
20190115T10Z,305,522,0,4,0
20190115T09Z,301,523,0,4,0
20190115T08Z,287,524,0,4,0
20190115T07Z,268,557,0,4,0
20190115T06Z,308,561,0,4,0
20190115T05Z,390,560,0,4,0
20190115T04Z,479,559,0,4,0
20190115T03Z,580,559,0,4,0
20190115T02Z,654,559,0,4,0
20190115T01Z,667,558,0,4,0
20190115T00Z,610,557,0,4,0
20190114T23Z,451,554,0,4,0
20190114T22Z,353,551,0,4,7
20190114T21Z,353,548,0,4,18
20190114T20Z,354,545,0,4,19
20190114T19Z,355,547,0,4,18
20190114T18Z,354,549,0,4,22
20190114T17Z,366,550,0,4,23
20190114T16Z,388,554,0,4,22
20190114T15Z,423,556,0,4,14
20190114T14Z,405,554,0,4,4
20190114T13Z,461,555,0,4,0
20190114T12Z,357,554,0,4,0
20190114T11Z,268,542,0,4,0
20190114T10Z,208,508,0,4,0
20190114T09Z,178,490,0,4,0
20190114T08Z,178,476,0,4,0
20190114T07Z,178,486,0,4,0
20190114T06Z,178,501,0,4,0
