,coal,natural gas,other,solar,hydro,wind
20191118T23-07,964,569,9,0,17,114
20191118T22-07,953,558,9,0,17,187
20191118T21-07,910,573,9,0,17,202
20191118T20-07,897,547,9,0,17,193
20191118T19-07,888,536,9,0,17,183
20191118T18-07,935,526,8,0,17,126
20191118T17-07,816,566,7,23,17,110
20191118T16-07,815,441,7,144,17,201
20191118T15-07,819,386,7,204,17,283
20191118T14-07,792,377,7,222,17,282
20191118T13-07,792,377,8,223,17,389
20191118T12-07,807,382,9,220,17,441
20191118T11-07,814,386,9,195,17,487
20191118T10-07,822,464,10,188,17,484
20191118T09-07,863,437,11,161,17,498
20191118T08-07,891,486,11,57,17,512
20191118T07-07,901,446,11,0,17,519
20191118T06-07,866,437,11,0,17,505
20191118T05-07,874,441,11,0,17,499
20191118T04-07,864,448,11,0,17,526
20191118T03-07,867,456,11,0,17,563
20191118T02-07,868,471,11,0,17,586
20191118T01-07,873,442,11,0,17,626
20191118T00-07,885,439,11,0,17,640
20191117T23-07,898,440,11,0,17,610
20191117T22-07,920,445,10,0,17,578
20191117T21-07,920,439,10,0,17,619
20191117T20-07,901,452,9,0,17,576
20191117T19-07,907,483,9,0,17,492
20191117T18-07,920,491,8,0,17,465
20191117T17-07,927,387,8,23,17,342
20191117T16-07,909,403,8,131,17,195
20191117T15-07,883,373,8,191,17,193
20191117T14-07,935,385,8,205,17,172
20191117T13-07,895,342,8,205,17,146
20191117T12-07,830,327,8,213,17,141
20191117T11-07,881,426,9,228,17,73
20191117T10-07,929,500,10,210,17,82
20191117T09-07,884,465,10,174,17,205
20191117T08-07,949,445,11,58,17,298
20191117T07-07,985,447,11,0,17,305
20191117T06-07,1002,441,11,0,17,304
20191117T05-07,999,434,11,0,17,282
20191117T04-07,993,460,11,0,17,345
20191117T03-07,997,495,11,0,17,380
20191117T02-07,997,512,11,0,17,433
20191117T01-07,988,492,10,0,17,505
20191117T00-07,972,487,10,0,17,543
20191116T23-07,985,458,10,0,17,451
20191116T22-07,963,462,10,0,17,413
20191116T21-07,954,403,10,0,17,394
20191116T20-07,955,369,9,0,17,435
20191116T19-07,998,433,9,0,17,421
20191116T18-07,983,393,8,0,17,425
20191116T17-07,958,423,8,12,17,376
20191116T16-07,945,456,8,79,17,246
20191116T15-07,960,443,8,111,17,193
20191116T14-07,944,472,8,143,17,207
20191116T13-07,888,449,9,169,17,198
20191116T12-07,892,455,10,178,17,192
20191116T11-07,857,536,10,156,17,221
20191116T10-07,872,498,10,131,17,286
20191116T09-07,872,457,11,114,17,384
20191116T08-07,852,483,11,35,17,467
20191116T07-07,816,448,11,0,17,455
20191116T06-07,802,442,11,0,17,452
20191116T05-07,780,446,11,0,17,460
20191116T04-07,748,561,11,0,17,476
20191116T03-07,685,494,11,0,17,497
20191116T02-07,818,514,11,0,17,462
20191116T01-07,844,499,11,0,17,473
20191116T00-07,838,514,11,0,17,468
20191115T23-07,844,434,10,0,17,444
20191115T22-07,833,592,10,0,17,493
20191115T21-07,734,596,10,0,17,488
20191115T20-07,696,624,9,0,17,505
20191115T19-07,684,661,8,0,17,501
20191115T18-07,687,708,8,0,17,473
20191115T17-07,682,696,8,6,17,461
20191115T16-07,699,738,8,63,17,460
20191115T15-07,691,703,8,111,17,472
20191115T14-07,683,594,8,157,17,539
20191115T13-07,651,525,8,187,17,560
20191115T12-07,608,437,9,198,17,571
20191115T11-07,545,350,9,187,15,560
20191115T10-07,538,263,10,172,15,545
20191115T09-07,468,275,11,163,15,531
20191115T08-07,455,292,11,68,15,560
20191115T07-07,468,331,11,0,15,543
20191115T06-07,468,297,11,0,15,505
20191115T05-07,469,272,10,0,15,474
20191115T04-07,469,270,10,0,15,459
20191115T03-07,474,271,10,0,15,502
20191115T02-07,485,268,10,0,15,482
20191115T01-07,486,283,10,0,15,502
20191115T00-07,482,416,9,0,15,344
20191114T23-07,478,440,9,0,15,270
20191114T22-07,483,475,9,0,15,290
20191114T21-07,486,471,8,0,15,291
20191114T20-07,464,481,8,0,15,235
20191114T19-07,496,509,8,0,15,205
20191114T18-07,503,544,8,0,15,207
20191114T17-07,487,531,8,31,15,124
20191114T16-07,440,424,7,159,15,52
20191114T15-07,441,416,7,218,15,33
20191114T14-07,426,391,8,227,15,44
20191114T13-07,452,369,10,224,15,74
20191114T12-07,432,368,10,225,15,106
20191114T11-07,437,368,10,229,15,147
20191114T10-07,453,368,10,225,15,144
20191114T09-07,484,376,11,200,15,100
20191114T08-07,500,275,11,77,15,135
20191114T07-07,488,276,11,0,15,156
20191114T06-07,759,276,11,0,15,150
20191114T05-07,454,281,11,0,15,131
20191114T04-07,446,328,11,0,15,164
20191114T03-07,490,311,11,0,15,250
20191114T02-07,487,307,10,0,15,376
20191114T01-07,492,385,10,0,15,416
20191114T00-07,484,461,10,0,15,431
20191113T23-07,478,478,10,0,15,447
20191113T22-07,470,439,10,0,15,515
20191113T21-07,457,435,10,0,15,509
20191113T20-07,478,458,10,0,15,507
20191113T19-07,473,479,9,0,15,503
20191113T18-07,456,483,9,0,15,456
20191113T17-07,445,398,8,31,15,517
20191113T16-07,422,407,8,160,118,495
20191113T15-07,434,324,9,215,15,480
20191113T14-07,475,224,9,186,15,384
20191113T13-07,484,210,10,188,15,348
20191113T12-07,483,223,10,192,15,338
20191113T11-07,489,263,11,220,15,363
20191113T10-07,479,211,11,226,15,363
20191113T09-07,490,203,11,206,15,436
20191113T08-07,501,327,11,107,15,479
20191113T07-07,501,321,11,17,15,544
20191113T06-07,469,270,11,0,15,579
20191113T05-07,462,281,11,0,15,564
20191113T04-07,466,256,11,0,15,567
20191113T03-07,501,303,11,0,15,544
20191113T02-07,510,329,11,0,15,492
20191113T01-07,484,304,11,0,15,513
20191113T00-07,458,286,11,0,15,503
20191112T23-07,469,275,11,0,15,502
20191112T22-07,463,190,11,0,15,492
20191112T21-07,489,198,11,0,15,472
20191112T20-07,491,323,11,0,15,471
20191112T19-07,676,226,10,0,15,480
20191112T18-07,769,174,4,0,15,473
20191112T17-07,751,214,-1,27,15,496
20191112T16-07,748,270,-1,128,15,446
20191112T15-07,886,183,-1,177,15,357
20191112T14-07,875,170,-1,186,15,315
20191112T13-07,935,181,0,193,15,303
20191112T12-07,976,184,6,184,15,266
20191112T11-07,966,186,10,175,15,193
20191112T10-07,948,205,10,168,15,128
20191112T09-07,965,301,11,144,15,64
20191112T08-07,971,338,11,55,15,41
20191112T07-07,993,374,11,0,15,26
20191112T06-07,1001,311,11,0,15,12
20191112T05-07,1001,281,10,0,15,8
20191112T04-07,1010,272,10,0,15,8
20191112T03-07,1009,272,10,0,15,10
20191112T02-07,1008,277,10,0,15,6
20191112T01-07,1009,311,10,0,15,4
20191112T00-07,1006,342,10,0,15,14
20191111T23-07,1006,400,9,0,15,59
20191111T22-07,1010,407,9,0,15,146
20191111T21-07,1009,362,9,0,15,215
20191111T20-07,995,360,9,0,15,272
20191111T19-07,994,400,8,0,15,287
20191111T18-07,1009,393,7,0,15,305
20191111T17-07,977,306,7,26,15,333
20191111T16-07,905,196,8,106,15,337
20191111T15-07,891,190,8,143,15,328
20191111T14-07,892,189,8,142,15,324
20191111T13-07,898,189,8,134,15,343
20191111T12-07,903,190,8,136,15,389
20191111T11-07,925,191,9,121,15,450
20191111T10-07,933,193,9,111,15,457
20191111T09-07,943,189,9,83,15,443
20191111T08-07,989,198,9,32,15,443
20191111T07-07,1001,212,9,0,15,436
20191111T06-07,930,192,9,0,15,425
20191111T05-07,986,119,9,0,15,361
20191111T04-07,984,108,9,0,15,469
20191111T03-07,919,109,8,0,15,502
20191111T02-07,912,109,9,0,15,456
20191111T01-07,935,108,9,0,15,388
20191111T00-07,884,260,9,0,15,384
20191110T23-07,911,327,9,0,15,428
20191110T22-07,959,354,9,0,15,441
20191110T21-07,960,351,9,0,15,418
20191110T20-07,985,351,9,0,15,354
20191110T19-07,969,376,8,0,15,354
20191110T18-07,993,426,8,0,15,400
20191110T17-07,984,396,7,18,15,423
20191110T16-07,934,275,7,105,15,483
20191110T15-07,903,267,8,140,15,490
20191110T14-07,897,273,6,150,15,482
20191110T13-07,985,276,6,147,15,365
20191110T12-07,1002,275,8,145,15,349
20191110T11-07,981,275,9,138,15,393
20191110T10-07,931,271,10,149,15,406
20191110T09-07,958,272,10,146,15,417
20191110T08-07,984,283,11,48,15,470
20191110T07-07,890,274,11,0,15,500
20191110T06-07,878,271,11,0,15,462
20191110T05-07,904,272,10,0,15,392
20191110T04-07,873,271,10,0,15,376
20191110T03-07,825,275,10,0,15,390
20191110T02-07,870,271,10,0,15,403
20191110T01-07,972,273,10,0,15,412
20191110T00-07,1000,275,9,0,16,420
20191109T23-07,1002,383,9,0,16,427
20191109T22-07,1005,386,9,0,16,455
20191109T21-07,1010,401,8,0,16,430
20191109T20-07,990,342,8,0,16,396
20191109T19-07,969,339,8,0,16,404
20191109T18-07,993,340,8,0,16,384
20191109T17-07,959,341,7,18,16,289
20191109T16-07,941,252,7,109,16,227
20191109T15-07,913,241,7,163,16,181
20191109T14-07,808,241,7,181,16,170
20191109T13-07,816,238,7,192,16,118
20191109T12-07,871,241,8,190,16,73
20191109T11-07,909,239,8,190,16,32
20191109T10-07,929,240,8,189,14,20
20191109T09-07,965,239,9,163,14,42
20191109T08-07,999,258,10,75,14,34
20191109T07-07,1009,263,10,0,14,47
20191109T06-07,980,236,10,0,14,97
20191109T05-07,987,239,10,0,14,113
20191109T04-07,987,252,10,0,14,122
20191109T03-07,983,236,10,0,14,113
20191109T02-07,969,253,10,0,14,130
20191109T01-07,926,270,10,0,14,140
20191109T00-07,952,286,10,0,14,188
20191108T23-07,963,267,10,0,14,182
20191108T22-07,961,278,9,0,14,178
20191108T21-07,979,278,9,0,14,186
20191108T20-07,1004,295,9,0,14,177
20191108T19-07,1006,324,8,0,14,237
20191108T18-07,985,357,8,0,14,199
20191108T17-07,948,289,8,34,14,145
20191108T16-07,906,227,8,135,14,149
20191108T15-07,842,251,8,177,14,208
20191108T14-07,845,260,8,181,14,248
20191108T13-07,877,278,8,186,15,239
20191108T12-07,942,276,8,177,15,261
20191108T11-07,949,289,9,142,12,274
20191108T10-07,962,310,9,128,12,245
20191108T09-07,983,312,9,95,12,278
20191108T08-07,967,304,10,42,12,269
20191108T07-07,936,313,10,0,12,280
20191108T06-07,914,319,9,0,12,295
20191108T05-07,902,261,9,0,12,277
20191108T04-07,924,233,10,0,12,237
20191108T03-07,922,231,9,0,12,155
20191108T02-07,878,279,10,0,12,113
20191108T01-07,859,242,9,0,12,60
20191108T00-07,823,282,9,0,12,28
20191107T23-07,806,361,8,0,12,6
20191107T22-07,811,402,8,0,12,0
20191107T21-07,813,435,8,0,12,0
20191107T20-07,814,445,8,0,12,0
20191107T19-07,810,443,8,0,12,0
20191107T18-07,809,419,7,0,12,2
20191107T17-07,801,347,7,8,12,3
20191107T16-07,764,333,7,45,12,3
20191107T15-07,708,332,7,68,12,46
20191107T14-07,664,336,8,98,12,79
20191107T13-07,701,326,8,112,12,114
20191107T12-07,704,279,8,97,12,216
20191107T11-07,710,275,9,69,12,301
20191107T10-07,762,319,10,57,12,315
20191107T09-07,760,325,10,34,12,324
20191107T08-07,788,296,11,8,12,324
20191107T07-07,780,270,11,0,12,358
20191107T06-07,754,273,11,0,12,449
20191107T05-07,680,272,11,0,12,435
20191107T04-07,684,265,10,0,12,449
20191107T03-07,754,271,10,0,12,463
20191107T02-07,729,268,10,0,12,457
20191107T01-07,655,302,10,0,12,326
20191107T00-07,708,351,10,0,12,270
20191106T23-07,759,446,9,0,12,122
20191106T22-07,698,502,9,0,12,128
20191106T21-07,747,538,8,0,12,139
20191106T20-07,752,525,8,0,12,112
20191106T19-07,760,519,9,0,12,112
20191106T18-07,799,631,9,0,12,89
20191106T17-07,772,441,8,5,12,70
20191106T16-07,711,321,8,32,12,123
20191106T15-07,662,353,7,38,12,175
20191106T14-07,700,355,7,38,12,120
20191106T13-07,693,376,7,47,12,223
20191106T12-07,793,306,8,61,12,261
20191106T11-07,794,290,7,73,12,204
20191106T10-07,763,276,8,62,11,153
20191106T09-07,741,277,8,49,11,71
20191106T08-07,785,288,9,34,6,36
20191106T07-07,801,258,9,0,6,53
20191106T06-07,798,259,9,0,6,59
20191106T05-07,785,265,9,0,6,53
20191106T04-07,795,261,9,0,6,69
20191106T03-07,815,259,10,0,6,109
20191106T02-07,884,257,9,0,6,104
20191106T01-07,903,233,8,0,6,98
20191106T00-07,989,229,8,0,11,84
20191105T23-07,992,228,8,0,11,88
20191105T22-07,982,245,8,0,11,95
20191105T21-07,997,269,9,0,11,100
20191105T20-07,1006,271,8,0,11,121
20191105T19-07,994,278,8,0,11,121
20191105T18-07,956,250,7,0,11,166
20191105T17-07,874,277,7,27,11,268
20191105T16-07,810,203,7,140,11,342
20191105T15-07,794,205,7,184,11,319
20191105T14-07,838,219,7,193,11,269
20191105T13-07,852,303,7,195,11,141
20191105T12-07,883,268,8,199,11,70
20191105T11-07,797,226,9,199,11,23
20191105T10-07,805,99,9,195,11,7
20191105T09-07,827,101,10,170,11,6
20191105T08-07,950,124,11,80,11,3
20191105T07-07,974,124,11,1,11,1
20191105T06-07,998,125,11,0,11,7
20191105T05-07,952,109,11,0,11,56
20191105T04-07,895,91,10,0,11,143
20191105T03-07,902,87,10,0,11,242
20191105T02-07,893,88,9,0,11,213
20191105T01-07,876,96,10,0,11,225
20191105T00-07,865,290,10,0,11,257
20191104T23-07,902,424,10,0,11,223
20191104T22-07,977,506,9,0,11,214
20191104T21-07,974,516,9,0,11,272
20191104T20-07,964,456,9,0,11,384
20191104T19-07,979,556,8,0,11,330
20191104T18-07,969,565,8,0,11,361
20191104T17-07,945,495,7,36,11,491
20191104T16-07,894,453,7,139,11,553
20191104T15-07,844,446,7,187,11,559
20191104T14-07,804,449,7,194,11,568
20191104T13-07,778,448,8,201,11,538
20191104T12-07,790,450,8,196,11,444
20191104T11-07,802,456,9,191,11,331
20191104T10-07,826,459,10,192,11,243
20191104T09-07,894,462,10,174,11,250
20191104T08-07,977,461,11,86,11,343
20191104T07-07,952,459,11,4,11,387
20191104T06-07,946,460,11,3,11,450
20191104T05-07,853,470,11,3,11,411
20191104T04-07,883,445,11,3,11,384
20191104T03-07,879,447,11,3,11,378
20191104T02-07,860,448,11,3,11,406
20191104T01-07,908,448,11,3,11,379
20191102T00-07,626,506,11,3,11,478
20191101T23-07,615,510,11,3,11,526
20191101T22-07,619,516,11,3,11,555
20191101T21-07,646,567,11,3,11,577
20191101T20-07,636,568,10,3,11,572
20191101T19-07,615,569,10,3,11,541
20191101T18-07,626,586,9,3,11,453
20191101T17-07,622,541,8,47,11,315
20191101T16-07,610,451,8,151,11,260
20191101T15-07,608,423,9,195,11,291
20191101T14-07,598,408,9,205,11,321
20191101T13-07,571,425,9,205,11,323
20191101T12-07,557,424,10,205,11,337
20191101T11-07,603,503,10,209,11,238
20191101T10-07,624,514,11,209,11,252
20191101T09-07,622,486,11,190,11,277
20191101T08-07,619,449,11,97,11,442
20191101T07-07,627,461,11,4,11,536
20191101T06-07,614,465,11,3,11,537
20191101T05-07,619,478,11,3,11,565
20191101T04-07,619,500,11,3,11,579
20191101T03-07,617,475,11,3,11,545
20191101T02-07,612,466,11,3,11,580
20191101T01-07,615,455,11,3,11,602
20191101T00-07,668,515,11,3,11,616
20191031T23-07,662,584,11,3,11,620
20191031T22-07,643,628,11,3,11,600
20191031T21-07,616,623,10,3,11,538
20191031T20-07,587,597,10,3,11,592
20191031T19-07,547,624,10,3,11,595
20191031T18-07,613,615,9,3,11,518
20191031T17-07,600,470,9,50,11,400
20191031T16-07,570,383,9,155,11,354
20191031T15-07,515,357,9,196,11,347
20191031T14-07,521,369,9,209,11,329
20191031T13-07,569,374,9,208,11,322
20191031T12-07,613,394,9,208,11,288
20191031T11-07,611,438,10,217,11,291
20191031T10-07,593,496,10,214,11,295
20191031T09-07,584,487,11,197,11,336
20191031T08-07,637,495,11,101,11,387
20191031T07-07,670,572,11,4,11,384
20191031T06-07,667,533,11,3,11,342
20191031T05-07,647,529,11,3,11,348
20191031T04-07,648,517,11,3,11,387
20191031T03-07,665,493,11,3,11,351
20191031T02-07,672,536,11,3,11,396
20191031T01-07,658,641,10,3,11,364
20191031T00-07,641,625,10,3,11,316
20191030T23-07,673,606,10,3,11,325
20191030T22-07,660,623,10,3,11,270
20191030T21-07,684,637,10,3,11,349
20191030T20-07,832,674,11,3,11,367
20191030T19-07,902,719,11,3,11,332
20191030T18-07,894,633,10,3,11,388
20191030T17-07,858,505,9,51,11,321
20191030T16-07,855,397,9,158,11,306
20191030T15-07,867,394,9,185,11,284
20191030T14-07,858,403,10,186,11,248
20191030T13-07,841,393,10,188,11,240
20191030T12-07,833,393,10,180,11,258
20191030T11-07,813,402,10,167,11,217
20191030T10-07,866,433,10,166,11,244
20191030T09-07,836,471,10,155,11,89
20191030T08-07,904,466,11,77,11,95
20191030T07-07,918,505,11,4,11,101
20191030T06-07,963,480,10,3,11,103
20191030T05-07,1012,482,10,3,11,87
20191030T04-07,1012,438,10,3,11,111
20191030T03-07,992,436,10,3,11,103
20191030T02-07,957,438,10,3,11,83
20191030T01-07,959,460,10,3,11,115
20191030T00-07,964,471,9,3,11,192
20191029T23-07,977,446,9,3,11,320
20191029T22-07,968,448,9,3,11,402
20191029T21-07,936,478,9,3,11,461
20191029T20-07,945,507,8,3,11,589
20191029T19-07,933,534,8,3,11,634
20191029T18-07,957,465,8,3,11,635
20191029T17-07,935,411,7,42,11,600
20191029T16-07,925,411,7,126,11,500
20191029T15-07,945,490,7,171,11,425
20191029T14-07,956,501,8,187,11,379
20191029T13-07,924,477,8,182,11,357
20191029T12-07,867,444,9,182,11,383
20191029T11-07,864,435,9,190,11,374
20191029T10-07,842,418,10,188,11,333
20191029T09-07,833,468,11,177,11,375
20191029T08-07,870,504,11,95,11,385
20191029T07-07,880,592,11,4,11,351
20191029T06-07,878,557,11,3,11,364
20191029T05-07,909,523,11,3,11,334
20191029T04-07,1018,500,11,3,11,267
20191029T03-07,994,517,11,3,11,255
20191029T02-07,958,483,11,3,11,230
20191029T01-07,998,464,11,3,11,195
20191029T00-07,989,460,10,3,12,181
20191028T23-07,968,495,10,3,12,162
20191028T22-07,990,623,10,3,12,258
20191028T21-07,1007,677,10,3,12,300
20191028T20-07,1007,645,9,3,12,323
20191028T19-07,1007,650,9,3,12,372
20191028T18-07,1008,646,8,3,12,333
20191028T17-07,976,551,8,52,12,337
20191028T16-07,946,444,7,161,12,385
20191028T15-07,946,412,7,200,12,393
20191028T14-07,988,421,7,204,12,337
20191028T13-07,938,410,8,201,12,344
20191028T12-07,981,426,8,158,12,366
20191028T11-07,1008,457,8,131,12,213
20191028T10-07,954,410,8,118,12,204
20191028T09-07,941,441,8,95,12,236
20191028T08-07,886,511,9,31,12,227
20191028T07-07,900,502,9,3,12,249
20191028T06-07,969,450,9,3,12,292
20191028T05-07,949,435,9,3,12,295
20191028T04-07,951,430,8,3,12,339
20191028T03-07,890,427,8,3,12,374
20191028T02-07,892,429,8,3,12,397
20191028T01-07,947,430,8,3,12,427
20191028T00-07,929,444,8,3,12,478
20191027T23-07,901,441,8,3,12,542
20191027T22-07,853,533,8,3,12,580
20191027T21-07,910,566,8,3,12,565
20191027T20-07,925,570,8,3,12,552
20191027T19-07,980,569,8,3,12,610
20191027T18-07,980,566,7,3,12,624
20191027T17-07,898,501,7,68,12,650
20191027T16-07,879,398,7,140,12,597
20191027T15-07,856,417,7,199,12,501
20191027T14-07,861,442,7,208,12,506
20191027T13-07,874,499,7,209,12,457
20191027T12-07,850,474,8,208,12,508
20191027T11-07,852,460,8,217,12,554
20191027T10-07,839,422,9,211,12,551
20191027T09-07,797,436,10,192,12,527
20191027T08-07,802,439,11,110,12,551
20191027T07-07,851,444,11,5,12,578
20191027T06-07,859,475,11,3,12,426
20191027T05-07,817,452,10,3,12,452
20191027T04-07,780,453,10,3,12,489
20191027T03-07,761,455,10,3,12,495
20191027T02-07,764,454,10,3,12,472
20191027T01-07,764,459,10,3,12,478
20191027T00-07,733,492,10,3,12,470
20191026T23-07,729,513,9,3,12,503
20191026T22-07,730,559,9,3,12,548
20191026T21-07,714,578,10,3,12,548
20191026T20-07,697,581,10,3,12,561
20191026T19-07,734,581,9,3,12,542
20191026T18-07,778,553,8,3,12,505
20191026T17-07,749,514,8,58,12,532
20191026T16-07,644,440,8,163,12,533
20191026T15-07,574,425,8,198,12,554
20191026T14-07,573,420,8,201,12,545
20191026T13-07,554,431,9,201,12,521
20191026T12-07,527,454,9,202,12,516
20191026T11-07,507,484,10,213,12,499
20191026T10-07,440,477,11,210,11,478
20191026T09-07,440,476,11,192,11,466
20191026T08-07,438,500,11,113,11,464
20191026T07-07,436,519,11,6,11,474
20191026T06-07,420,462,11,3,11,506
20191026T05-07,465,479,11,3,11,473
20191026T04-07,445,504,11,3,11,438
20191026T03-07,444,523,11,3,11,430
20191026T02-07,457,514,11,3,11,457
20191026T01-07,498,586,11,3,11,465
20191026T00-07,502,614,11,3,10,391
20191025T23-07,502,614,10,3,10,344
20191025T22-07,495,597,10,3,10,342
20191025T21-07,457,666,10,3,10,223
20191025T20-07,404,733,10,3,10,101
20191025T19-07,455,755,10,3,10,35
20191025T18-07,495,753,9,3,10,39
20191025T17-07,461,708,9,63,10,65
20191025T16-07,451,656,9,166,10,50
20191025T15-07,445,614,9,203,10,36
20191025T14-07,448,605,9,212,10,32
20191025T13-07,453,598,9,211,10,43
20191025T12-07,458,607,10,211,10,60
20191025T11-07,465,619,10,219,10,53
20191025T10-07,467,500,10,212,10,60
20191025T09-07,487,417,11,196,10,103
20191025T08-07,509,434,11,112,10,116
20191025T07-07,530,458,11,5,10,121
20191025T06-07,525,418,11,3,10,164
20191025T05-07,492,563,11,3,10,173
20191025T04-07,509,605,11,3,10,122
20191025T03-07,469,614,11,3,10,118
20191025T02-07,468,609,11,3,10,109
20191025T01-07,509,605,11,3,10,98
20191025T00-07,457,697,10,3,10,86
20191024T23-07,449,736,9,3,10,84
20191024T22-07,402,736,9,3,10,131
20191024T21-07,503,725,9,3,10,197
20191024T20-07,507,726,8,3,10,244
20191024T19-07,503,699,8,3,10,246
20191024T18-07,493,648,8,3,10,318
20191024T17-07,469,631,8,59,10,307
20191024T16-07,436,604,7,151,10,360
20191024T15-07,439,599,7,189,10,415
20191024T14-07,445,583,8,200,10,546
20191024T13-07,432,584,8,195,10,613
20191024T12-07,375,617,8,199,10,591
20191024T11-07,354,606,9,185,10,615
20191024T10-07,298,603,9,156,10,636
20191024T09-07,256,618,10,129,10,641
20191024T08-07,259,660,11,54,10,609
20191024T07-07,253,652,11,4,10,546
20191024T06-07,197,530,11,3,10,631
20191024T05-07,144,515,11,3,10,637
20191024T04-07,143,518,11,3,10,638
20191024T03-07,194,499,11,3,10,662
20191024T02-07,440,495,10,3,10,606
20191024T01-07,564,506,10,3,10,522
20191024T00-07,792,471,10,3,10,498
20191023T23-07,861,491,10,3,10,327
20191023T22-07,921,551,10,3,10,250
20191023T21-07,988,632,9,3,10,303
20191023T20-07,950,632,9,3,10,398
20191023T19-07,956,650,8,3,10,342
20191023T18-07,976,616,7,3,10,383
20191023T17-07,949,604,7,53,10,358
20191023T16-07,937,506,7,150,10,302
20191023T15-07,949,472,7,192,10,257
20191023T14-07,956,489,8,183,10,241
20191023T13-07,950,467,8,195,10,262
20191023T12-07,928,438,8,197,10,286
20191023T11-07,852,432,9,198,10,386
20191023T10-07,868,434,10,207,10,446
20191023T09-07,929,460,10,193,10,408
20191023T08-07,960,553,11,112,10,335
20191023T07-07,984,578,11,5,10,443
20191023T06-07,969,525,11,0,10,440
20191023T05-07,966,529,11,0,10,415
20191023T04-07,951,488,11,0,10,468
20191023T03-07,913,485,11,0,10,549
20191023T02-07,912,476,11,0,10,611
