,coal,natural gas,nuclear,other,solar,hydro
20190402T18-04,856,875,992,0,71,30
20190402T17-04,813,910,993,0,83,34
20190402T16-04,828,904,992,0,111,32
20190402T15-04,861,931,992,0,143,33
20190402T14-04,964,922,992,0,143,32
20190402T13-04,999,909,993,0,115,118
20190402T12-04,1000,955,991,0,83,160
20190402T11-04,996,965,992,0,52,254
20190402T10-04,1000,959,993,0,21,241
20190402T09-04,999,927,991,0,5,196
20190402T08-04,992,929,994,0,1,194
20190402T07-04,887,901,993,0,0,106
20190402T06-04,712,848,991,0,0,31
20190402T05-04,658,873,994,0,0,31
20190402T04-04,657,822,992,0,0,32
20190402T03-04,658,807,994,0,0,32
20190402T02-04,662,792,993,0,0,32
20190402T01-04,664,761,993,0,0,33
20190402T00-04,708,837,994,0,0,33
20190401T23-04,802,892,993,0,0,34
20190401T22-04,871,877,994,0,0,76
20190401T21-04,868,940,994,0,0,88
20190401T20-04,788,900,994,0,7,89
20190401T19-04,662,827,992,1,77,43
20190401T18-04,638,790,993,0,198,31
20190401T17-04,580,856,994,0,257,33
20190401T16-04,553,787,993,0,275,32
20190401T15-04,604,805,993,0,261,34
20190401T14-04,578,811,993,0,243,34
20190401T13-04,588,866,992,0,215,33
20190401T12-04,588,919,994,0,231,34
20190401T11-04,742,825,993,0,215,33
20190401T10-04,802,909,993,0,141,33
20190401T09-04,803,882,993,0,68,100
20190401T08-04,777,914,993,0,9,145
20190401T07-04,635,932,993,0,0,118
20190401T06-04,546,749,994,0,0,42
20190401T05-04,478,689,992,0,0,42
20190401T04-04,472,641,992,0,0,37
20190401T03-04,473,620,993,1,0,40
20190401T02-04,480,579,993,0,0,42
20190401T01-04,477,616,993,0,0,45
20190401T00-04,480,672,989,0,0,43
20190331T23-04,479,782,994,0,0,44
20190331T22-04,478,851,992,0,0,102
20190331T21-04,478,919,994,0,0,113
20190331T20-04,480,838,993,0,3,113
20190331T19-04,478,721,992,0,35,114
20190331T18-04,478,656,993,0,94,111
20190331T17-04,478,618,992,0,116,113
20190331T16-04,476,599,994,0,125,111
20190331T15-04,478,605,994,0,131,109
20190331T14-04,479,628,992,0,103,108
20190331T13-04,477,603,993,0,150,71
20190331T12-04,478,587,993,0,204,36
20190331T11-04,480,659,993,0,122,34
20190331T10-04,479,645,994,0,102,33
20190331T09-04,481,612,993,0,44,34
20190331T08-04,478,594,993,0,4,35
20190331T07-04,482,692,994,0,0,33
20190331T06-04,477,640,993,0,0,35
20190331T05-04,477,604,994,0,0,34
20190331T04-04,477,647,993,0,0,36
20190331T03-04,473,672,994,0,0,36
20190331T02-04,478,657,994,0,0,42
20190331T01-04,479,667,993,0,0,42
20190331T00-04,479,701,994,1,0,44
20190330T23-04,483,798,993,0,0,42
20190330T22-04,545,856,992,0,0,51
20190330T21-04,539,902,995,0,0,92
20190330T20-04,474,882,993,0,12,78
20190330T19-04,472,823,994,0,93,42
20190330T18-04,475,758,992,0,186,40
20190330T17-04,470,758,993,0,173,40
20190330T16-04,471,709,994,0,177,39
20190330T15-04,516,610,992,0,211,38
20190330T14-04,565,528,994,0,255,38
20190330T13-04,484,575,994,0,229,99
20190330T12-04,468,534,992,0,248,139
20190330T11-04,488,458,994,0,233,218
20190330T10-04,579,514,994,0,174,195
20190330T09-04,472,752,993,0,66,135
20190330T08-04,451,799,994,0,8,33
20190330T07-04,456,714,992,0,0,32
20190330T06-04,459,674,994,0,0,34
20190330T05-04,428,752,993,0,0,34
20190330T04-04,350,817,993,0,0,34
20190330T03-04,294,878,994,0,0,34
20190330T02-04,298,906,993,0,0,37
20190330T01-04,291,980,993,0,0,37
20190330T00-04,219,1061,996,1,0,37
20190329T23-04,190,1287,992,0,0,36
20190329T22-04,115,1486,994,0,0,39
20190329T21-04,109,1542,993,1,0,38
20190329T20-04,110,1453,993,0,7,38
20190329T19-04,109,1370,993,3,67,37
20190329T18-04,110,1227,991,0,211,52
20190329T17-04,224,1136,994,1,266,47
20190329T16-04,207,1207,994,0,292,68
20190329T15-04,152,1299,992,0,291,37
20190329T14-04,109,1308,993,0,300,37
20190329T13-04,111,1243,992,0,294,38
20190329T12-04,109,1299,993,0,294,58
20190329T11-04,109,1281,994,0,298,86
20190329T10-04,111,1405,992,0,267,86
20190329T09-04,229,1571,993,0,126,89
20190329T08-04,267,1676,993,0,12,96
20190329T07-04,223,1658,991,0,0,56
20190329T06-04,151,1459,994,0,0,37
20190329T05-04,111,1308,993,0,0,37
20190329T04-04,110,1273,992,0,0,41
20190329T03-04,110,1291,994,0,0,43
20190329T02-04,111,1290,993,0,0,43
20190329T01-04,109,1302,993,0,0,43
20190329T00-04,111,1318,994,0,0,43
20190328T23-04,109,1364,993,0,0,42
20190328T22-04,162,1528,993,0,0,46
20190328T21-04,170,1609,993,0,0,43
20190328T20-04,116,1584,994,1,8,45
20190328T19-04,110,1511,993,0,135,43
20190328T18-04,110,1379,995,0,266,45
20190328T17-04,110,1283,993,0,294,43
20190328T16-04,111,1231,994,0,302,47
20190328T15-04,109,1227,994,0,298,43
20190328T14-04,110,1177,993,0,295,45
20190328T13-04,111,1210,993,1,296,45
20190328T12-04,109,1313,993,0,300,45
20190328T11-04,108,1412,992,0,298,44
20190328T10-04,138,1559,993,0,283,43
20190328T09-04,254,1673,991,0,147,125
20190328T08-04,286,1842,992,0,15,141
20190328T07-04,285,1794,993,0,0,101
20190328T06-04,170,1658,991,0,0,43
20190328T05-04,110,1511,992,0,0,44
20190328T04-04,108,1430,993,0,0,43
20190328T03-04,110,1410,991,2,0,45
20190328T02-04,111,1379,991,2,0,44
20190328T01-04,109,1402,991,0,0,45
20190328T00-04,109,1560,992,0,0,45
20190327T23-04,149,1618,991,1,0,45
20190327T22-04,208,1612,990,1,0,88
20190327T21-04,192,1671,994,0,0,87
20190327T20-04,150,1584,991,0,7,46
20190327T19-04,150,1349,993,0,132,44
20190327T18-04,162,1240,994,1,266,46
20190327T17-04,226,1195,992,0,300,44
20190327T16-04,114,1296,993,0,304,46
20190327T15-04,109,1276,993,1,301,44
20190327T14-04,108,1325,990,1,301,45
20190327T13-04,165,1329,993,1,305,44
20190327T12-04,261,1394,993,1,305,46
20190327T11-04,234,1581,990,0,298,43
20190327T10-04,263,1683,993,1,291,50
20190327T09-04,274,1814,991,2,158,158
20190327T08-04,286,1858,992,1,7,206
20190327T07-04,269,1772,993,5,0,120
20190327T06-04,148,1641,992,5,0,42
20190327T05-04,110,1533,993,2,0,43
20190327T04-04,109,1535,994,0,0,44
20190327T03-04,111,1512,991,0,0,45
20190327T02-04,109,1488,993,0,0,45
20190327T01-04,110,1412,993,0,0,45
20190327T00-04,110,1379,992,0,0,45
20190326T23-04,113,1474,992,0,0,45
20190326T22-04,214,1526,994,0,0,44
20190326T21-04,236,1575,994,0,0,45
20190326T20-04,238,1476,992,0,5,44
20190326T19-04,185,1411,993,0,37,45
20190326T18-04,139,1351,993,0,98,45
20190326T17-04,141,1311,993,0,102,42
20190326T16-04,139,1279,993,0,145,45
20190326T15-04,139,1291,992,0,135,44
20190326T14-04,139,1305,993,0,140,44
20190326T13-04,139,1319,994,0,147,43
20190326T12-04,136,1384,993,0,92,44
20190326T11-04,229,1316,993,0,82,43
20190326T10-04,286,1283,993,0,55,43
20190326T09-04,287,1365,993,0,40,42
20190326T08-04,271,1347,994,0,3,44
20190326T07-04,138,1369,994,0,0,43
20190326T06-04,110,1153,995,0,0,43
20190326T05-04,109,1042,994,0,0,44
20190326T04-04,110,1023,995,0,0,43
20190326T03-04,109,1038,994,0,0,44
20190326T02-04,111,1055,995,0,0,43
20190326T01-04,108,1139,992,0,0,46
20190326T00-04,111,1245,995,0,0,44
20190325T23-04,233,1308,993,0,0,46
20190325T22-04,282,1398,993,0,0,44
20190325T21-04,233,1567,994,0,0,46
20190325T20-04,164,1558,993,0,5,44
20190325T19-04,163,1440,992,0,71,45
20190325T18-04,164,1416,994,0,90,42
20190325T17-04,163,1398,994,0,118,46
20190325T16-04,164,1257,994,0,209,94
20190325T15-04,163,1211,992,0,234,95
20190325T14-04,163,1177,994,0,234,110
20190325T13-04,163,1124,993,0,239,109
20190325T12-04,158,1088,993,0,246,128
20190325T11-04,227,1148,993,0,214,79
20190325T10-04,240,1174,993,0,157,123
20190325T09-04,282,1188,994,0,69,137
20190325T08-04,286,1251,994,0,2,111
20190325T07-04,266,1200,993,0,0,82
20190325T06-04,132,1163,994,0,0,44
20190325T05-04,110,1065,994,0,0,43
20190325T04-04,110,1044,994,0,0,45
20190325T03-04,109,1037,994,0,0,45
20190325T02-04,111,1061,994,0,0,44
20190325T01-04,109,1038,995,0,0,46
20190325T00-04,109,1169,993,0,0,45
20190324T23-04,111,1308,994,0,0,45
20190324T22-04,109,1404,994,0,0,82
20190324T21-04,111,1414,993,0,0,101
20190324T20-04,109,1394,994,0,1,45
20190324T19-04,111,1396,993,0,61,47
20190324T18-04,109,1259,994,0,189,44
20190324T17-04,111,1023,994,0,259,48
20190324T16-04,110,972,994,0,287,44
20190324T15-04,110,943,993,0,294,46
20190324T14-04,110,953,993,0,286,44
20190324T13-04,108,994,993,3,294,44
20190324T12-04,139,1014,994,1,289,45
20190324T11-04,258,1079,994,0,275,44
20190324T10-04,281,1242,993,0,213,74
20190324T09-04,286,1304,994,0,83,219
20190324T08-04,285,1293,992,0,6,221
20190324T07-04,286,1227,994,0,0,164
20190324T06-04,263,1200,993,0,0,113
20190324T05-04,218,1198,994,0,0,64
20190324T04-04,175,1210,992,0,0,45
20190324T03-04,169,1196,994,0,0,44
20190324T02-04,168,1174,993,0,0,50
20190324T01-04,169,1138,995,0,0,101
20190324T00-04,168,1258,994,0,0,46
20190323T23-04,199,1269,993,0,0,43
20190323T22-04,288,1249,992,0,0,46
20190323T21-04,221,1345,995,0,0,70
20190323T20-04,112,1399,993,0,6,50
20190323T19-04,111,1374,994,0,119,45
20190323T18-04,109,1360,992,0,265,44
20190323T17-04,110,1297,994,0,288,46
20190323T16-04,111,1317,995,0,293,44
20190323T15-04,110,1345,993,0,293,46
20190323T14-04,109,1378,993,0,291,44
20190323T13-04,111,1352,992,0,295,45
20190323T12-04,109,1359,994,0,292,44
20190323T11-04,110,1320,993,0,291,46
20190323T10-04,222,1338,994,0,273,42
20190323T09-04,257,1450,993,0,133,133
20190323T08-04,255,1471,994,0,7,103
20190323T07-04,171,1471,994,0,0,70
20190323T06-04,133,1406,994,0,0,45
20190323T05-04,109,1325,993,0,0,44
20190323T04-04,110,1272,994,0,0,43
20190323T03-04,109,1236,992,0,0,44
20190323T02-04,111,1237,995,0,0,46
20190323T01-04,110,1272,997,0,0,45
20190323T00-04,110,1356,992,0,0,46
20190322T23-04,197,1343,992,0,0,45
20190322T22-04,206,1382,991,0,0,75
20190322T21-04,209,1391,994,0,0,114
20190322T20-04,164,1368,994,0,4,66
20190322T19-04,111,1260,990,0,130,45
20190322T18-04,110,1216,995,0,267,49
20190322T17-04,111,1213,990,0,285,46
20190322T16-04,109,1217,994,0,286,46
20190322T15-04,110,1215,993,0,285,46
20190322T14-04,109,1206,994,0,288,46
20190322T13-04,109,1277,990,0,289,44
20190322T12-04,109,1380,993,0,288,46
20190322T11-04,107,1536,990,0,280,46
20190322T10-04,202,1579,994,0,265,45
20190322T09-04,285,1637,992,0,123,162
20190322T08-04,287,1684,990,0,6,256
20190322T07-04,245,1680,992,0,0,161
20190322T06-04,148,1578,994,0,0,60
20190322T05-04,109,1426,990,0,0,53
20190322T04-04,110,1379,994,0,0,53
20190322T03-04,109,1396,993,0,0,56
20190322T02-04,111,1373,991,0,0,53
20190322T01-04,110,1321,991,0,0,54
20190322T00-04,109,1442,993,0,0,55
20190321T23-04,111,1512,993,0,0,54
20190321T22-04,154,1587,993,0,0,62
20190321T21-04,155,1578,994,0,0,139
20190321T20-04,111,1548,991,0,5,116
20190321T19-04,111,1445,994,0,37,89
20190321T18-04,109,1409,993,0,53,57
20190321T17-04,109,1352,992,0,102,54
20190321T16-04,109,1294,993,0,146,55
20190321T15-04,110,1342,994,0,205,56
20190321T14-04,109,1340,992,0,254,53
20190321T13-04,109,1360,993,0,264,54
20190321T12-04,108,1346,992,0,264,55
20190321T11-04,183,1393,994,0,195,101
20190321T10-04,268,1490,991,0,151,102
20190321T09-04,292,1575,993,0,99,152
20190321T08-04,292,1669,992,0,4,203
20190321T07-04,292,1659,992,0,0,119
20190321T06-04,292,1415,992,0,0,51
20190321T05-04,293,1250,993,0,0,55
20190321T04-04,294,1186,993,0,0,53
20190321T03-04,291,1167,994,0,0,54
20190321T02-04,291,1216,981,0,0,53
20190321T01-04,292,1281,983,0,0,54
20190321T00-04,293,1394,938,0,0,55
20190320T23-04,293,1537,935,0,0,53
20190320T22-04,293,1641,934,0,0,90
20190320T21-04,293,1654,935,0,0,173
20190320T20-04,292,1564,934,0,1,118
20190320T19-04,291,1525,935,0,38,64
20190320T18-04,294,1403,936,0,92,56
20190320T17-04,292,1262,936,0,139,54
20190320T16-04,292,1181,933,0,173,56
20190320T15-04,293,1188,937,0,183,55
20190320T14-04,291,1213,935,0,204,54
20190320T13-04,293,1260,935,0,209,55
20190320T12-04,292,1360,934,0,236,57
20190320T11-04,297,1536,935,0,210,54
20190320T10-04,400,1665,934,0,188,53
20190320T09-04,415,1873,934,0,86,108
20190320T08-04,416,1937,934,0,4,198
20190320T07-04,413,1831,935,0,0,190
20190320T06-04,374,1649,933,0,0,92
20190320T05-04,294,1564,935,0,0,55
20190320T04-04,293,1490,934,0,0,53
20190320T03-04,291,1436,935,0,0,56
20190320T02-04,293,1416,935,0,0,54
20190320T01-04,292,1420,936,0,0,55
20190320T00-04,293,1522,934,0,0,103
20190319T23-04,294,1580,934,0,0,119
20190319T22-04,309,1628,935,0,0,165
20190319T21-04,351,1662,933,0,0,137
20190319T20-04,319,1652,935,0,7,57
20190319T19-04,293,1494,936,0,92,55
20190319T18-04,292,1407,934,0,175,56
20190319T17-04,292,1357,935,0,231,55
20190319T16-04,292,1347,936,0,240,60
20190319T15-04,292,1335,936,0,246,58
20190319T14-04,292,1321,935,0,272,56
20190319T13-04,293,1331,935,0,267,55
20190319T12-04,292,1461,936,0,263,54
20190319T11-04,291,1551,934,0,214,93
20190319T10-04,292,1673,939,0,156,149
20190319T09-04,292,1831,932,0,48,174
20190319T08-04,338,1900,935,0,1,175
20190319T07-04,327,1819,935,0,0,120
20190319T06-04,293,1556,934,0,0,47
20190319T05-04,292,1404,935,0,0,50
20190319T04-04,293,1305,935,0,0,49
20190319T03-04,292,1250,937,0,0,49
20190319T02-04,293,1239,933,0,0,49
20190319T01-04,292,1269,935,0,0,51
20190319T00-04,292,1238,937,0,0,49
20190318T23-04,292,1388,934,0,0,51
20190318T22-04,292,1497,933,0,0,48
20190318T21-04,293,1559,936,0,0,50
20190318T20-04,291,1459,932,0,2,51
20190318T19-04,293,1270,934,0,64,49
20190318T18-04,293,1119,934,0,199,56
20190318T17-04,292,1139,933,0,254,57
20190318T16-04,292,1059,934,0,288,65
20190318T15-04,292,1027,934,0,299,65
20190318T14-04,292,1053,934,0,304,67
20190318T13-04,293,1067,934,0,308,64
20190318T12-04,292,1109,933,1,304,66
20190318T11-04,291,1287,933,0,309,112
20190318T10-04,292,1473,933,0,285,172
20190318T09-04,398,1713,931,0,123,170
20190318T08-04,415,1871,932,0,3,185
20190318T07-04,409,1689,932,0,0,156
20190318T06-04,402,1502,932,0,0,65
20190318T05-04,311,1449,947,0,0,56
20190318T04-04,294,1395,992,0,0,53
20190318T03-04,291,1353,992,0,0,57
20190318T02-04,292,1253,993,0,0,53
20190318T01-04,292,1206,992,0,0,56
20190318T00-04,292,1232,993,0,0,55
20190317T23-04,291,1364,992,0,0,71
20190317T22-04,293,1415,993,0,0,121
20190317T21-04,293,1439,993,0,0,119
20190317T20-04,293,1307,992,0,0,65
20190317T19-04,293,1130,994,0,74,55
20190317T18-04,260,1002,993,0,194,57
20190317T17-04,210,1094,995,0,245,54
20190317T16-04,169,1095,993,0,259,56
20190317T15-04,110,1134,993,0,266,55
20190317T14-04,109,1189,994,0,253,56
20190317T13-04,107,1320,993,0,235,52
20190317T12-04,186,1371,993,0,182,57
20190317T11-04,269,1410,993,0,123,73
20190317T10-04,285,1449,993,0,56,124
20190317T09-04,286,1443,993,0,19,126
20190317T08-04,202,1437,993,0,1,101
20190317T07-04,136,1388,993,0,0,54
20190317T06-04,110,1278,994,0,0,54
20190317T05-04,110,1231,994,0,0,56
20190317T04-04,109,1201,992,0,0,53
20190317T03-04,107,1207,994,0,0,55
20190317T02-04,192,1120,993,0,0,54
20190317T01-04,208,1146,994,0,0,55
20190317T00-04,208,1222,993,0,0,55
20190316T23-04,207,1365,992,0,0,55
20190316T22-04,208,1421,994,0,0,56
20190316T21-04,209,1439,993,0,0,54
20190316T20-04,156,1408,994,0,1,57
20190316T19-04,110,1333,994,0,26,55
20190316T18-04,110,1290,994,0,42,54
20190316T17-04,110,1228,993,0,67,55
20190316T16-04,110,1171,993,0,102,56
20190316T15-04,110,1109,994,0,178,55
20190316T14-04,110,1106,993,0,198,54
20190316T13-04,110,1126,994,0,226,56
20190316T12-04,109,1197,993,0,204,56
20190316T11-04,111,1264,994,0,156,55
20190316T10-04,109,1294,993,0,95,55
20190316T09-04,110,1292,995,0,39,55
20190316T08-04,110,1213,993,0,4,55
20190316T07-04,110,1147,993,0,0,55
20190316T06-04,109,1131,996,0,0,55
20190316T05-04,111,1146,993,0,0,54
20190316T04-04,109,1143,994,0,0,54
20190316T03-04,109,1173,993,0,0,55
20190316T02-04,110,1168,994,0,0,55
20190316T01-04,109,1193,993,0,0,54
20190316T00-04,110,1266,994,0,0,56
20190315T23-04,227,1256,995,0,0,55
20190315T22-04,281,1314,992,0,0,68
20190315T21-04,279,1351,994,0,0,122
20190315T20-04,281,1325,993,0,1,119
20190315T19-04,279,1295,994,0,47,115
20190315T18-04,280,1282,993,1,87,116
20190315T17-04,280,1228,993,1,143,121
20190315T16-04,279,1208,994,0,165,105
20190315T15-04,216,1306,993,0,180,75
20190315T14-04,155,1254,993,0,242,51
20190315T13-04,109,1257,992,0,262,44
20190315T12-04,118,1222,994,0,265,44
20190315T11-04,149,1218,992,0,219,43
20190315T10-04,147,1282,993,0,153,43
20190315T09-04,172,1299,994,0,64,43
20190315T08-04,204,1337,989,0,0,43
20190315T07-04,157,1341,993,0,0,45
20190315T06-04,109,1295,993,0,0,42
20190315T05-04,109,1275,993,0,0,43
20190315T04-04,109,1221,994,0,0,44
20190315T03-04,109,1190,991,0,0,44
20190315T02-04,110,1186,992,0,0,44
20190315T01-04,108,1162,993,0,0,45
20190315T00-04,164,1219,994,0,0,49
20190314T23-04,242,1328,993,0,0,52
20190314T22-04,284,1369,993,0,0,147
20190314T21-04,287,1429,991,0,0,156
20190314T20-04,256,1409,993,0,4,160
20190314T19-04,160,1334,993,0,76,112
20190314T18-04,158,1227,992,0,219,104
20190314T17-04,111,1265,992,0,215,106
20190314T16-04,110,1305,993,0,205,107
20190314T15-04,109,1331,991,0,208,49
20190314T14-04,109,1300,992,0,218,40
20190314T13-04,109,1269,992,0,235,40
20190314T12-04,111,1228,991,0,276,39
20190314T11-04,108,1261,992,0,292,40
20190314T10-04,148,1313,991,0,211,40
20190314T09-04,263,1378,992,0,82,39
20190314T08-04,277,1434,992,0,0,84
20190314T07-04,150,1435,991,0,0,77
20190314T06-04,110,1261,994,0,0,39
20190314T05-04,110,1184,994,0,0,40
20190314T04-04,109,1207,992,0,0,40
20190314T03-04,109,1135,994,0,0,38
20190314T02-04,109,1135,993,0,0,41
20190314T01-04,109,1148,994,0,0,40
20190314T00-04,108,1222,993,0,0,56
20190313T23-04,135,1253,993,0,0,143
20190313T22-04,267,1276,995,0,0,141
20190313T21-04,286,1397,991,0,0,123
20190313T20-04,284,1375,994,0,1,67
20190313T19-04,177,1350,993,0,34,39
20190313T18-04,110,1269,994,0,122,39
20190313T17-04,109,1217,993,0,244,40
20190313T16-04,111,1231,995,0,249,39
20190313T15-04,109,1233,992,0,218,41
20190313T14-04,109,1206,993,0,276,28
20190313T13-04,111,1216,995,0,296,26
20190313T12-04,109,1228,992,0,302,26
20190313T11-04,108,1337,994,0,293,25
20190313T10-04,166,1518,993,0,233,26
20190313T09-04,286,1657,993,0,92,77
20190313T08-04,284,1688,992,0,1,158
20190313T07-04,166,1689,993,0,0,110
20190313T06-04,111,1521,993,0,0,25
20190313T05-04,109,1341,994,0,0,24
20190313T04-04,110,1257,991,0,0,26
20190313T03-04,110,1235,993,0,0,26
20190313T02-04,110,1227,996,0,0,27
20190313T01-04,109,1264,992,0,0,25
20190313T00-04,155,1302,994,0,0,27
20190312T23-04,182,1330,993,0,0,50
20190312T22-04,184,1371,994,0,0,111
20190312T21-04,186,1419,992,0,0,158
20190312T20-04,154,1419,993,0,5,101
20190312T19-04,110,1324,993,0,96,59
20190312T18-04,110,1171,993,0,280,26
20190312T17-04,110,1190,993,0,317,27
20190312T16-04,111,1154,994,0,321,24
20190312T15-04,109,1151,993,0,315,27
20190312T14-04,110,1096,991,0,311,26
20190312T13-04,110,1101,993,0,304,24
20190312T12-04,109,1186,992,0,277,26
20190312T11-04,106,1272,993,0,253,25
20190312T10-04,192,1285,992,0,217,25
20190312T09-04,282,1403,992,0,79,52
20190312T08-04,286,1431,993,0,4,123
20190312T07-04,175,1431,993,0,0,77
20190312T06-04,110,1289,993,0,0,25
20190312T05-04,109,1255,994,0,0,26
20190312T04-04,109,1269,993,0,0,24
20190312T03-04,110,1256,994,0,0,26
20190312T02-04,110,1277,991,0,0,25
20190312T01-04,109,1262,994,0,0,25
20190312T00-04,107,1258,991,0,0,25
20190311T23-04,142,1337,994,0,0,54
20190311T22-04,270,1327,992,0,0,93
20190311T21-04,284,1363,992,0,0,124
20190311T20-04,286,1410,993,0,0,78
20190311T19-04,285,1380,991,0,3,24
20190311T18-04,217,1389,993,0,11,26
20190311T17-04,207,1340,992,0,53,26
20190311T16-04,208,1307,992,0,81,24
20190311T15-04,206,1303,993,0,105,26
20190311T14-04,207,1328,992,0,95,24
20190311T13-04,206,1347,992,0,74,27
20190311T12-04,207,1375,992,0,50,24
20190311T11-04,206,1342,993,0,66,26
20190311T10-04,208,1311,991,0,89,25
20190311T09-04,206,1326,993,0,31,74
20190311T08-04,210,1362,992,0,0,88
20190311T07-04,146,1339,993,0,0,58
20190311T06-04,110,1287,991,0,0,25
20190311T05-04,109,1179,994,0,0,22
20190311T04-04,110,1146,992,0,0,25
20190311T03-04,109,1152,994,0,0,24
20190311T02-04,109,1142,992,0,0,23
20190311T01-04,109,1163,993,0,0,24
20190311T00-04,125,1269,989,0,0,25
20190310T23-04,259,1301,993,0,0,30
20190310T22-04,286,1366,993,0,0,103
20190310T21-04,285,1414,992,0,0,137
20190310T20-04,285,1418,992,0,0,70
20190310T19-04,285,1382,992,0,19,23
20190310T18-04,253,1333,993,0,87,25
20190310T17-04,208,1280,992,0,148,24
20190310T16-04,206,1290,992,0,118,25
20190310T15-04,126,1316,991,0,144,23
20190310T14-04,109,1285,992,0,175,25
20190310T13-04,109,1209,991,0,213,25
20190310T12-04,110,1162,993,0,230,22
20190310T11-04,109,1118,993,0,222,24
20190310T10-04,109,1148,991,0,165,24
20190310T09-04,110,1211,980,0,45,26
20190310T08-04,109,1274,969,0,0,23
20190310T07-04,110,1313,958,0,0,25
20190310T06-04,110,1364,939,0,0,24
20190310T05-04,110,1393,917,0,0,23
20190310T04-04,109,1356,917,0,0,25
20190310T03-04,109,1341,914,0,0,24
20190310T01-05,108,1327,915,0,0,25
20190310T00-05,173,1262,914,0,0,24
20190309T23-05,259,1303,915,0,0,24
20190309T22-05,285,1374,914,0,0,25
20190309T21-05,285,1384,915,0,0,84
20190309T20-05,286,1386,913,0,0,125
20190309T19-05,261,1378,914,0,2,84
20190309T18-05,129,1373,914,0,55,51
20190309T17-05,110,1326,914,0,144,24
