,wind
20181016T12-06,23
20181016T11-06,19
20181016T10-06,11
20181016T09-06,4
20181016T08-06,1
20181016T07-06,8
20181016T06-06,19
20181016T05-06,27
20181016T04-06,34
20181016T03-06,61
20181016T02-06,135
20181016T01-06,172
20181015T23-06,165
20181015T22-06,175
20181015T21-06,178
20181015T20-06,177
20181015T19-06,159
20181015T18-06,149
20181015T17-06,121
20181015T16-06,132
20181015T15-06,153
20181015T14-06,161
20181015T13-06,129
20181015T12-06,79
20181015T11-06,95
20181015T10-06,118
20181015T09-06,131
20181015T08-06,135
20181015T07-06,146
20181015T06-06,164
20181015T05-06,164
20181015T04-06,177
20181015T03-06,178
20181015T02-06,178
20181015T01-06,180
20181014T23-06,180
20181014T22-06,175
20181014T21-06,168
20181014T20-06,169
20181014T19-06,140
20181014T18-06,78
20181014T17-06,56
20181014T16-06,49
20181014T15-06,45
20181014T14-06,36
20181014T13-06,29
20181014T12-06,35
20181014T11-06,49
20181014T10-06,97
20181014T09-06,83
20181014T08-06,72
20181014T07-06,53
20181014T06-06,37
20181014T05-06,29
20181014T04-06,15
20181014T03-06,12
20181014T02-06,26
20181014T01-06,48
20181013T23-06,28
20181013T22-06,27
20181013T21-06,28
20181013T20-06,56
20181013T19-06,104
20181013T18-06,133
20181013T17-06,144
20181013T16-06,152
20181013T15-06,139
20181013T14-06,99
20181013T13-06,76
20181013T12-06,57
20181013T11-06,52
20181013T10-06,19
20181013T09-06,53
20181013T08-06,55
20181013T07-06,75
20181013T06-06,56
20181013T05-06,78
20181013T04-06,120
20181013T03-06,163
20181013T02-06,168
20181013T01-06,162
20181012T23-06,166
20181012T22-06,172
20181012T21-06,163
20181012T20-06,149
20181012T19-06,174
20181012T18-06,182
20181012T17-06,183
20181012T16-06,178
20181012T15-06,173
20181012T14-06,181
20181012T13-06,175
20181012T12-06,140
20181012T11-06,159
20181012T10-06,182
20181012T09-06,179
20181012T08-06,178
20181012T07-06,179
20181012T06-06,178
20181012T05-06,179
20181012T04-06,179
20181012T03-06,178
20181012T02-06,160
20181012T01-06,117
20181011T23-06,41
20181011T22-06,59
20181011T21-06,84
20181011T20-06,62
20181011T19-06,34
20181011T18-06,19
20181011T17-06,13
20181011T16-06,7
20181011T15-06,0
20181011T14-06,0
20181011T13-06,0
20181011T12-06,0
20181011T11-06,0
20181011T10-06,0
20181011T09-06,0
20181011T08-06,0
20181011T07-06,0
20181011T06-06,0
20181011T05-06,0
20181011T04-06,0
20181011T03-06,0
20181011T02-06,0
20181011T01-06,0
20181010T23-06,0
20181010T22-06,0
20181010T21-06,0
20181010T20-06,0
20181010T19-06,0
20181010T18-06,0
20181010T17-06,0
20181010T16-06,0
20181010T15-06,0
20181010T14-06,0
20181010T13-06,0
20181010T12-06,0
20181010T11-06,0
20181010T10-06,0
20181010T09-06,0
20181010T08-06,0
20181010T07-06,0
20181010T06-06,0
20181010T05-06,0
20181010T04-06,0
20181010T03-06,0
20181010T02-06,0
20181010T01-06,0
20181009T23-06,0
20181009T22-06,0
20181009T21-06,0
20181009T20-06,1
20181009T19-06,0
20181009T18-06,1
20181009T17-06,3
20181009T16-06,7
20181009T15-06,4
20181009T14-06,2
20181009T13-06,0
20181009T12-06,0
20181009T11-06,0
20181009T10-06,0
20181009T09-06,0
20181009T08-06,0
20181009T07-06,5
20181009T06-06,6
20181009T05-06,4
20181009T04-06,5
20181009T03-06,6
20181009T02-06,7
20181009T01-06,9
20181008T23-06,4
20181008T22-06,5
20181008T21-06,12
20181008T20-06,23
20181008T19-06,33
20181008T18-06,38
20181008T17-06,62
20181008T16-06,80
20181008T15-06,83
20181008T14-06,66
20181008T13-06,48
20181008T12-06,39
20181008T11-06,25
20181008T10-06,5
20181008T09-06,0
20181008T08-06,0
20181008T07-06,0
20181008T06-06,5
20181008T05-06,18
20181008T04-06,14
20181008T03-06,9
20181008T02-06,8
20181008T01-06,10
20181007T23-06,15
20181007T22-06,14
20181007T21-06,16
20181007T20-06,7
20181007T19-06,3
20181007T18-06,0
20181007T17-06,1
20181007T16-06,0
20181007T15-06,4
20181007T14-06,6
20181007T13-06,3
20181007T12-06,0
20181007T11-06,0
20181007T10-06,0
20181007T09-06,0
20181007T08-06,0
20181007T07-06,0
20181007T06-06,0
20181007T05-06,0
20181007T04-06,0
20181007T03-06,0
20181007T02-06,0
20181007T01-06,0
20181006T23-06,0
20181006T22-06,0
20181006T21-06,0
20181006T20-06,0
20181006T19-06,0
20181006T18-06,0
20181006T17-06,0
20181006T16-06,0
20181006T15-06,0
20181006T14-06,0
20181006T13-06,0
20181006T12-06,0
20181006T11-06,0
20181006T10-06,0
20181006T09-06,0
20181006T08-06,0
20181006T07-06,0
20181006T06-06,0
20181006T05-06,0
20181006T04-06,0
20181006T03-06,0
20181006T02-06,0
20181006T01-06,0
20181005T23-06,17
20181005T22-06,38
20181005T21-06,34
20181005T20-06,17
20181005T19-06,17
20181005T18-06,20
20181005T17-06,18
20181005T16-06,21
20181005T15-06,13
20181005T14-06,20
20181005T13-06,20
20181005T12-06,19
20181005T11-06,33
20181005T10-06,71
20181005T09-06,111
20181005T08-06,146
20181005T07-06,159
20181005T06-06,140
20181005T05-06,105
20181005T04-06,48
20181005T03-06,30
20181005T02-06,24
20181005T01-06,26
20181004T23-06,26
20181004T22-06,12
20181004T21-06,2
20181004T20-06,0
20181004T19-06,0
20181004T18-06,0
20181004T17-06,0
20181004T16-06,0
20181004T15-06,0
20181004T14-06,0
20181004T13-06,0
20181004T12-06,0
20181004T11-06,0
20181004T10-06,22
20181004T09-06,33
20181004T08-06,42
20181004T07-06,57
20181004T06-06,83
20181004T05-06,84
20181004T04-06,65
20181004T03-06,52
20181004T02-06,43
20181004T01-06,51
20181003T23-06,45
20181003T22-06,31
20181003T21-06,6
20181003T20-06,8
20181003T19-06,4
20181003T18-06,0
20181003T17-06,0
20181003T16-06,2
20181003T15-06,3
20181003T14-06,0
20181003T13-06,0
20181003T12-06,0
20181003T11-06,0
20181003T10-06,0
20181003T09-06,0
20181003T08-06,0
20181003T07-06,0
20181003T06-06,0
20181003T05-06,0
20181003T04-06,0
20181003T03-06,1
20181003T02-06,2
20181003T01-06,1
20181002T23-06,0
20181002T22-06,0
20181002T21-06,0
20181002T20-06,0
20181002T19-06,0
20181002T18-06,0
20181002T17-06,0
20181002T16-06,0
20181002T15-06,1
20181002T14-06,0
20181002T13-06,0
20181002T12-06,0
20181002T11-06,0
20181002T10-06,5
20181002T09-06,9
20181002T08-06,9
20181002T07-06,18
20181002T06-06,35
20181002T05-06,62
20181002T04-06,83
20181002T03-06,91
20181002T02-06,63
20181002T01-06,37
20181001T23-06,92
20181001T22-06,76
20181001T21-06,72
20181001T20-06,86
20181001T19-06,66
20181001T18-06,27
20181001T17-06,6
20181001T16-06,11
20181001T15-06,24
20181001T14-06,36
20181001T13-06,43
20181001T12-06,55
20181001T11-06,88
20181001T10-06,116
20181001T09-06,118
20181001T08-06,117
20181001T07-06,105
20181001T06-06,69
20181001T05-06,70
20181001T04-06,46
20181001T03-06,24
20181001T02-06,21
20181001T01-06,21
20180930T23-06,43
20180930T22-06,27
20180930T21-06,22
20180930T20-06,15
20180930T19-06,19
20180930T18-06,38
20180930T17-06,48
20180930T16-06,37
20180930T15-06,45
20180930T14-06,43
20180930T13-06,66
20180930T12-06,45
20180930T11-06,38
20180930T10-06,10
20180930T09-06,9
20180930T08-06,4
20180930T07-06,2
20180930T06-06,5
20180930T05-06,0
20180930T04-06,3
20180930T03-06,6
20180930T02-06,10
20180930T01-06,25
20180929T23-06,43
20180929T22-06,39
20180929T21-06,32
20180929T20-06,30
20180929T19-06,45
20180929T18-06,59
20180929T17-06,62
20180929T16-06,92
20180929T15-06,107
20180929T14-06,108
20180929T13-06,97
20180929T12-06,65
20180929T11-06,43
20180929T10-06,35
20180929T09-06,51
20180929T08-06,33
20180929T07-06,12
20180929T06-06,13
20180929T05-06,14
20180929T04-06,7
20180929T03-06,1
20180929T02-06,0
20180929T01-06,0
20180928T23-06,0
20180928T22-06,1
20180928T21-06,4
20180928T20-06,6
20180928T19-06,4
20180928T18-06,9
20180928T17-06,17
20180928T16-06,14
20180928T15-06,16
20180928T14-06,23
20180928T13-06,20
20180928T12-06,14
20180928T11-06,11
20180928T10-06,1
20180928T09-06,0
20180928T08-06,0
20180928T07-06,0
20180928T06-06,0
20180928T05-06,0
20180928T04-06,0
20180928T03-06,0
20180928T02-06,0
20180928T01-06,0
20180927T23-06,1
20180927T22-06,5
20180927T21-06,4
20180927T20-06,12
20180927T19-06,1
20180927T18-06,3
20180927T17-06,21
20180927T16-06,42
20180927T15-06,40
20180927T14-06,37
20180927T13-06,42
20180927T12-06,38
20180927T11-06,36
20180927T10-06,23
20180927T09-06,25
20180927T08-06,47
20180927T07-06,65
20180927T06-06,38
20180927T05-06,14
20180927T04-06,18
20180927T03-06,26
20180927T02-06,36
20180927T01-06,75
20180926T23-06,78
20180926T22-06,23
20180926T21-06,2
20180926T20-06,37
20180926T19-06,101
20180926T18-06,77
20180926T17-06,54
20180926T16-06,52
20180926T15-06,33
20180926T14-06,15
20180926T13-06,5
20180926T12-06,2
20180926T11-06,0
20180926T10-06,17
20180926T09-06,58
20180926T08-06,88
20180926T07-06,126
20180926T06-06,161
20180926T05-06,151
20180926T04-06,115
20180926T03-06,102
20180926T02-06,111
20180926T01-06,107
20180925T23-06,94
20180925T22-06,90
20180925T21-06,46
20180925T20-06,34
20180925T19-06,32
20180925T18-06,22
20180925T17-06,14
20180925T16-06,13
20180925T15-06,11
20180925T14-06,11
20180925T13-06,10
20180925T12-06,7
20180925T11-06,14
20180925T10-06,15
20180925T09-06,25
20180925T08-06,43
20180925T07-06,51
20180925T06-06,59
20180925T05-06,88
20180925T04-06,118
20180925T03-06,122
20180925T02-06,98
20180925T01-06,89
20180924T23-06,62
20180924T22-06,56
20180924T21-06,48
20180924T20-06,79
20180924T19-06,36
20180924T18-06,26
20180924T17-06,52
20180924T16-06,33
20180924T15-06,28
20180924T14-06,12
20180924T13-06,0
20180924T12-06,5
20180924T11-06,17
20180924T10-06,43
20180924T09-06,66
20180924T08-06,94
20180924T07-06,62
20180924T06-06,78
20180924T05-06,90
20180924T04-06,128
20180924T03-06,92
20180924T02-06,94
20180924T01-06,59
20180923T23-06,26
20180923T22-06,36
20180923T21-06,13
20180923T20-06,20
20180923T19-06,32
20180923T18-06,54
20180923T17-06,61
20180923T16-06,68
20180923T15-06,71
20180923T14-06,92
20180923T13-06,64
20180923T12-06,33
20180923T11-06,51
20180923T10-06,60
20180923T09-06,77
20180923T08-06,45
20180923T07-06,34
20180923T06-06,11
20180923T05-06,22
20180923T04-06,5
20180923T03-06,0
20180923T02-06,0
20180923T01-06,0
20180922T23-06,2
20180922T22-06,11
20180922T21-06,11
20180922T20-06,18
20180922T19-06,5
20180922T18-06,1
20180922T17-06,3
20180922T16-06,10
20180922T15-06,24
20180922T14-06,32
20180922T13-06,30
20180922T12-06,26
20180922T11-06,16
20180922T10-06,1
20180922T09-06,0
20180922T08-06,0
20180922T07-06,1
20180922T06-06,37
20180922T05-06,15
20180922T04-06,2
20180922T03-06,4
20180922T02-06,4
20180922T01-06,5
20180921T23-06,13
20180921T22-06,23
20180921T21-06,14
20180921T20-06,5
20180921T19-06,3
20180921T18-06,18
20180921T17-06,34
20180921T16-06,35
20180921T15-06,21
20180921T14-06,22
20180921T13-06,9
20180921T12-06,28
20180921T11-06,35
20180921T10-06,17
20180921T09-06,24
20180921T08-06,22
20180921T07-06,8
20180921T06-06,14
20180921T05-06,8
20180921T04-06,2
20180921T03-06,0
20180921T02-06,2
20180921T01-06,5
20180920T23-06,5
20180920T22-06,14
20180920T21-06,37
20180920T20-06,17
20180920T19-06,35
20180920T18-06,29
20180920T17-06,8
20180920T16-06,0
20180920T15-06,0
20180920T14-06,0
20180920T13-06,0
20180920T12-06,0
20180920T11-06,0
20180920T10-06,0
20180920T09-06,0
20180920T08-06,0
20180920T07-06,0
20180920T06-06,0
20180920T05-06,0
20180920T04-06,1
20180920T03-06,2
20180920T02-06,5
20180920T01-06,17
20180919T23-06,16
20180919T22-06,25
20180919T21-06,31
20180919T20-06,36
20180919T19-06,23
20180919T18-06,0
20180919T17-06,0
20180919T16-06,0
20180919T15-06,0
20180919T14-06,0
20180919T13-06,0
20180919T12-06,0
20180919T11-06,0
20180919T10-06,0
20180919T09-06,0
20180919T08-06,0
20180919T07-06,0
20180919T06-06,0
20180919T05-06,0
20180919T04-06,0
20180919T03-06,3
20180919T02-06,23
20180919T01-06,21
20180918T23-06,47
20180918T22-06,61
20180918T21-06,39
20180918T20-06,26
20180918T19-06,8
20180918T18-06,0
20180918T17-06,0
20180918T16-06,0
20180918T15-06,0
20180918T14-06,0
20180918T13-06,0
20180918T12-06,0
20180918T11-06,0
20180918T10-06,0
20180918T09-06,0
20180918T08-06,5
20180918T07-06,18
20180918T06-06,26
20180918T05-06,41
20180918T04-06,37
20180918T03-06,38
20180918T02-06,39
20180918T01-06,32
20180917T23-06,4
20180917T22-06,17
20180917T21-06,26
20180917T20-06,0
20180917T19-06,0
20180917T18-06,0
20180917T17-06,0
20180917T16-06,0
20180917T15-06,0
20180917T14-06,0
20180917T13-06,1
20180917T12-06,14
20180917T11-06,18
20180917T10-06,20
20180917T09-06,46
20180917T08-06,50
20180917T07-06,37
20180917T06-06,23
20180917T05-06,31
20180917T04-06,40
20180917T03-06,20
20180917T02-06,27
20180917T01-06,34
20180916T23-06,24
20180916T22-06,21
20180916T21-06,0
20180916T20-06,0
20180916T19-06,0
20180916T18-06,0
20180916T17-06,0
20180916T16-06,0
20180916T15-06,0
20180916T14-06,1
20180916T13-06,0
20180916T12-06,0
20180916T11-06,0
20180916T10-06,0
20180916T09-06,0
20180916T08-06,0
20180916T07-06,2
20180916T06-06,3
20180916T05-06,8
20180916T04-06,19
20180916T03-06,21
20180916T02-06,21
20180916T01-06,19
20180915T23-06,64
20180915T22-06,95
20180915T21-06,59
20180915T20-06,56
20180915T19-06,15
20180915T18-06,8
20180915T17-06,9
20180915T16-06,1
20180915T15-06,0
20180915T14-06,0
20180915T13-06,0
20180915T12-06,0
20180915T11-06,0
20180915T10-06,0
20180915T09-06,0
20180915T08-06,8
20180915T07-06,25
20180915T06-06,75
20180915T05-06,124
20180915T04-06,130
20180915T03-06,119
20180915T02-06,118
20180915T01-06,129
20180914T23-06,135
20180914T22-06,134
20180914T21-06,93
20180914T20-06,43
20180914T19-06,32
20180914T18-06,33
20180914T17-06,33
20180914T16-06,26
20180914T15-06,27
20180914T14-06,14
20180914T13-06,1
20180914T12-06,0
20180914T11-06,0
20180914T10-06,0
20180914T09-06,2
20180914T08-06,10
20180914T07-06,13
20180914T06-06,20
20180914T05-06,47
20180914T04-06,45
20180914T03-06,58
20180914T02-06,67
20180914T01-06,72
20180913T23-06,61
20180913T22-06,65
20180913T21-06,31
20180913T20-06,51
20180913T19-06,63
20180913T18-06,36
20180913T17-06,16
20180913T14-06,1
20180913T13-06,1
20180913T11-06,0
20180913T10-06,1
20180913T09-06,5
20180913T08-06,4
20180913T07-06,6
20180913T06-06,7
20180913T05-06,12
20180913T04-06,25
20180913T03-06,19
20180913T02-06,39
20180913T01-06,26
20180912T23-06,13
20180912T22-06,1
20180912T21-06,0
20180912T20-06,3
20180912T19-06,9
20180912T18-06,16
20180912T17-06,16
20180912T16-06,6
20180912T15-06,3
20180912T14-06,0
20180912T13-06,1
20180912T12-06,11
20180912T11-06,24
20180912T10-06,24
20180912T09-06,21
20180912T08-06,12
20180912T07-06,4
20180912T06-06,0
20180912T05-06,0
20180912T04-06,9
20180912T03-06,36
20180912T02-06,16
20180912T01-06,4
20180911T23-06,29
20180911T22-06,13
20180911T21-06,9
20180911T20-06,16
20180911T19-06,0
20180911T18-06,0
20180911T17-06,0
20180911T16-06,0
20180911T15-06,3
20180911T14-06,0
20180911T13-06,0
20180911T12-06,1
20180911T11-06,0
20180911T10-06,0
20180911T09-06,0
20180911T08-06,0
20180911T07-06,0
20180911T06-06,0
20180911T05-06,0
20180911T04-06,0
20180911T03-06,9
20180911T02-06,18
20180911T01-06,35
20180910T23-06,87
20180910T22-06,101
20180910T21-06,141
20180910T20-06,74
20180910T19-06,142
20180910T18-06,163
20180910T17-06,168
20180910T16-06,172
20180910T15-06,164
20180910T14-06,149
20180910T13-06,100
20180910T12-06,54
20180910T11-06,58
20180910T10-06,64
20180910T09-06,71
20180910T08-06,41
20180910T07-06,26
20180910T06-06,27
20180910T05-06,27
20180910T04-06,15
20180910T03-06,11
20180910T02-06,21
20180910T01-06,4
20180909T23-06,0
20180909T22-06,0
20180909T21-06,7
20180909T20-06,3
20180909T19-06,1
20180909T18-06,0
20180909T17-06,3
20180909T16-06,3
20180909T15-06,4
20180909T14-06,2
20180909T13-06,2
20180909T12-06,3
20180909T11-06,0
20180909T10-06,1
20180909T09-06,24
20180909T08-06,74
20180909T07-06,87
20180909T06-06,76
20180909T05-06,28
20180909T04-06,6
20180909T03-06,7
20180909T02-06,7
20180909T01-06,20
20180908T23-06,111
20180908T22-06,102
20180908T21-06,119
20180908T20-06,144
20180908T19-06,142
20180908T18-06,114
20180908T17-06,106
20180908T16-06,120
20180908T15-06,146
20180908T14-06,123
20180908T13-06,136
20180908T12-06,87
20180908T11-06,122
20180908T10-06,160
20180908T09-06,147
20180908T08-06,135
20180908T07-06,95
20180908T06-06,143
20180908T05-06,94
20180908T04-06,41
20180908T03-06,29
20180908T02-06,5
20180908T01-06,3
20180907T23-06,7
20180907T22-06,33
20180907T21-06,38
20180907T20-06,58
20180907T19-06,50
20180907T18-06,55
20180907T17-06,39
20180907T16-06,48
20180907T15-06,20
20180907T14-06,2
20180907T13-06,5
20180907T12-06,9
20180907T11-06,17
20180907T10-06,16
20180907T09-06,26
20180907T08-06,22
20180907T07-06,16
20180907T06-06,27
20180907T05-06,45
20180907T04-06,53
20180907T03-06,45
20180907T02-06,45
20180907T01-06,65
20180906T23-06,75
20180906T22-06,57
20180906T21-06,39
20180906T20-06,19
20180906T19-06,20
20180906T18-06,15
20180906T17-06,16
20180906T16-06,15
20180906T15-06,19
20180906T14-06,20
20180906T13-06,21
20180906T12-06,14
20180906T11-06,9
20180906T10-06,7
20180906T09-06,7
20180906T08-06,1
20180906T07-06,5
20180906T06-06,3
20180906T05-06,7
20180906T04-06,16
20180906T03-06,18
20180906T02-06,18
20180906T01-06,11
20180905T23-06,0
20180905T22-06,0
20180905T21-06,0
20180905T20-06,0
20180905T19-06,0
20180905T18-06,1
20180905T17-06,1
20180905T16-06,11
20180905T15-06,19
20180905T14-06,23
20180905T13-06,21
20180905T12-06,29
20180905T11-06,36
20180905T10-06,52
20180905T09-06,70
20180905T08-06,60
20180905T07-06,59
20180905T06-06,59
20180905T05-06,53
20180905T04-06,57
20180905T03-06,70
20180905T02-06,61
20180905T01-06,38
20180904T23-06,31
20180904T22-06,20
20180904T21-06,26
20180904T20-06,14
20180904T19-06,1
20180904T18-06,0
20180904T17-06,0
20180904T16-06,0
20180904T15-06,0
20180904T14-06,0
20180904T13-06,0
20180904T12-06,2
20180904T11-06,4
20180904T10-06,10
20180904T09-06,23
20180904T08-06,38
20180904T07-06,37
20180904T06-06,28
20180904T05-06,22
20180904T04-06,5
20180904T03-06,0
20180904T02-06,0
20180904T01-06,0
20180903T23-06,5
20180903T22-06,60
20180903T21-06,84
20180903T20-06,112
20180903T19-06,144
20180903T18-06,171
20180903T17-06,173
20180903T16-06,170
20180903T15-06,179
20180903T14-06,163
20180903T13-06,130
20180903T12-06,91
20180903T11-06,72
20180903T10-06,78
20180903T09-06,101
20180903T08-06,116
20180903T07-06,134
20180903T06-06,97
20180903T05-06,85
20180903T04-06,48
20180903T03-06,37
20180903T02-06,57
20180903T01-06,44
20180902T23-06,35
20180902T22-06,39
20180902T21-06,26
20180902T20-06,18
20180902T19-06,41
20180902T18-06,32
20180902T17-06,25
20180902T16-06,31
20180902T15-06,39
20180902T14-06,35
20180902T13-06,15
20180902T12-06,16
20180902T11-06,5
20180902T10-06,0
20180902T09-06,3
20180902T08-06,9
20180902T07-06,20
20180902T06-06,33
20180902T05-06,47
20180902T04-06,57
20180902T03-06,65
20180902T02-06,61
20180902T01-06,67
20180901T23-06,17
20180901T22-06,6
20180901T21-06,6
20180901T20-06,13
20180901T19-06,17
20180901T18-06,9
20180901T17-06,16
20180901T16-06,45
20180901T15-06,110
20180901T14-06,148
20180901T13-06,165
20180901T12-06,172
20180901T11-06,159
20180901T10-06,168
20180901T09-06,159
20180901T08-06,145
20180901T07-06,164
20180901T06-06,173
20180901T05-06,153
20180901T04-06,169
20180901T03-06,175
20180901T02-06,141
20180901T01-06,121
20180831T23-06,176
20180831T22-06,179
20180831T21-06,174
20180831T20-06,163
20180831T19-06,119
20180831T18-06,93
20180831T17-06,87
20180831T16-06,64
20180831T15-06,40
20180831T14-06,13
20180831T13-06,14
20180831T12-06,9
20180831T11-06,1
20180831T10-06,0
20180831T09-06,0
20180831T08-06,8
20180831T07-06,37
20180831T06-06,99
20180831T05-06,112
20180831T04-06,101
20180831T03-06,132
20180831T02-06,165
20180831T01-06,171
20180830T23-06,139
20180830T22-06,159
20180830T21-06,142
20180830T20-06,117
20180830T19-06,120
20180830T18-06,132
20180830T17-06,104
20180830T16-06,42
20180830T15-06,7
20180830T14-06,0
20180830T13-06,7
20180830T12-06,22
20180830T11-06,30
20180830T10-06,50
20180830T09-06,42
20180830T08-06,73
20180830T07-06,56
