,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20190304T03Z,0,4550,5251,0,1641,0,3702,0
20190304T02Z,0,4925,5243,0,1776,0,3900,0
20190304T01Z,0,5073,5253,0,1762,0,3941,0
20190304T00Z,0,5642,5323,0,1578,0,3809,0
20190303T23Z,0,5043,5268,0,1554,0,3765,7
20190303T22Z,0,4542,5248,0,1358,0,3761,12
20190303T21Z,0,3894,5246,0,1299,0,3555,22
20190303T20Z,0,3737,5222,0,1301,0,3467,22
20190303T19Z,0,3555,5209,0,1297,0,3413,58
20190303T18Z,0,3427,5217,0,1222,0,3400,115
20190303T17Z,0,3439,5226,0,1308,0,3506,124
20190303T16Z,0,3745,5241,0,1311,0,3556,95
20190303T15Z,0,3827,5227,0,1229,0,3500,91
20190303T14Z,0,3491,5225,0,1176,0,3602,149
20190303T13Z,0,3363,5245,0,1191,0,3393,117
20190303T12Z,0,3140,5086,0,1299,0,2503,131
20190303T11Z,0,2815,4964,0,1178,0,2206,179
20190303T10Z,0,2524,4931,0,1193,0,2329,213
20190303T09Z,0,2522,5013,0,1208,0,2392,223
20190303T08Z,0,2575,5061,0,1217,0,2177,200
20190303T07Z,0,2798,5050,0,1324,0,2138,164
20190303T06Z,0,2933,5269,0,1460,0,2298,179
20190303T05Z,0,3481,5247,0,1472,0,2772,211
20190303T04Z,0,4076,5207,0,1313,0,3608,222
20190303T03Z,0,4652,5205,0,1448,0,3779,220
20190303T02Z,0,5106,5181,0,1435,0,3834,310
20190303T01Z,0,5432,5138,0,1592,0,3855,313
20190303T00Z,0,5673,5123,0,1650,0,3807,264
20190302T23Z,0,5059,5093,0,1512,0,3800,237
20190302T22Z,0,4564,5078,0,1402,0,3827,142
20190302T21Z,0,4411,5055,0,1527,0,3698,78
20190302T20Z,0,4462,4983,0,1644,0,3706,79
20190302T19Z,0,4802,4963,0,1650,0,3751,81
20190302T18Z,0,4850,4892,0,1641,0,3698,83
20190302T17Z,0,4904,4835,0,1624,0,3801,117
20190302T16Z,0,5143,4870,0,1575,0,3815,69
20190302T15Z,0,5030,4881,0,1572,0,3803,57
20190302T14Z,0,4950,4829,0,1548,0,3626,60
20190302T13Z,0,4566,4780,0,1655,0,3036,139
20190302T12Z,0,4178,4731,0,1711,0,2438,140
20190302T11Z,0,3970,4414,0,1734,0,2354,97
20190302T10Z,0,3712,4261,0,1676,0,2510,49
20190302T09Z,0,3769,4142,0,1557,0,2525,43
20190302T08Z,0,3795,4049,0,1442,0,2465,33
20190302T07Z,0,3872,4011,0,1378,0,2443,36
20190302T06Z,0,4064,4116,0,1424,0,2533,81
20190302T05Z,0,4583,4108,0,1631,0,2620,75
20190302T04Z,0,4986,4358,0,1787,0,3051,64
20190302T03Z,0,5645,4512,0,1792,0,3635,58
20190302T02Z,0,6376,4631,0,1645,0,3685,69
20190302T01Z,0,6698,4723,0,1787,0,3699,92
20190302T00Z,0,6841,4814,0,1834,0,3568,55
20190301T23Z,0,6572,4821,0,1768,0,3607,19
20190301T22Z,0,6071,4839,0,1587,0,3500,4
20190301T21Z,0,5964,4864,0,1564,0,3486,3
20190301T20Z,0,5861,4978,0,1589,0,3474,4
20190301T19Z,0,5973,5203,0,1440,0,3526,4
20190301T18Z,0,6111,5295,0,1168,0,3447,5
20190301T17Z,0,6162,5308,0,1260,0,3528,6
20190301T16Z,0,6346,5314,0,1577,0,3522,50
20190301T15Z,0,6510,5304,0,1740,0,3649,50
20190301T14Z,0,6269,5310,0,1758,0,3669,93
20190301T13Z,0,6015,5299,0,1701,0,3847,212
20190301T12Z,0,5240,5291,0,1526,0,3365,277
20190301T11Z,0,4283,5171,0,1252,0,2643,267
20190301T10Z,0,3709,5135,0,1185,0,2431,256
20190301T09Z,0,3438,5127,0,1190,0,2343,233
20190301T08Z,0,3312,5139,0,1229,0,2420,133
20190301T07Z,0,3303,5143,0,1275,0,2501,105
20190301T06Z,0,3384,5282,0,1343,0,2534,101
20190301T05Z,0,3886,5308,0,1558,0,2606,78
20190301T04Z,0,4685,5296,0,1749,0,3169,62
20190301T03Z,0,5379,5287,0,1864,0,3681,29
