,hydro,wind
20180918T12Z,119,0
20180918T11Z,128,0
20180918T10Z,94,0
20180918T09Z,103,0
20180918T08Z,93,0
20180918T07Z,170,0
20180918T06Z,513,0
20180918T05Z,950,0
20180918T04Z,1168,0
20180918T03Z,1034,0
20180918T02Z,1027,0
20180918T01Z,1027,0
20180918T00Z,1040,0
20180917T23Z,1029,0
20180917T22Z,901,0
20180917T21Z,873,0
20180917T20Z,846,0
20180917T19Z,923,0
20180917T18Z,911,0
20180917T17Z,727,0
20180917T16Z,586,0
20180917T15Z,586,0
20180917T14Z,688,0
20180917T13Z,430,0
20180917T12Z,274,0
20180917T11Z,238,1
20180917T10Z,241,2
20180917T09Z,195,2
20180917T08Z,241,3
20180917T07Z,449,4
20180917T06Z,577,5
20180917T05Z,564,3
20180917T04Z,670,4
20180917T03Z,759,4
20180917T02Z,751,5
20180917T01Z,588,6
20180917T00Z,548,7
20180916T23Z,537,7
20180916T22Z,382,6
20180916T21Z,377,6
20180916T20Z,536,6
20180916T19Z,550,7
20180916T18Z,515,5
20180916T17Z,531,3
20180916T16Z,574,4
20180916T15Z,688,4
20180916T14Z,639,2
20180916T13Z,435,2
20180916T12Z,374,3
20180916T11Z,355,4
20180916T10Z,291,5
20180916T09Z,239,7
20180916T08Z,384,7
20180916T07Z,455,6
20180916T06Z,400,5
20180916T05Z,578,4
20180916T04Z,723,2
20180916T03Z,805,3
20180916T02Z,862,0
20180916T01Z,848,1
20180916T00Z,677,0
20180915T23Z,554,0
20180915T22Z,625,0
20180915T21Z,662,0
20180915T20Z,703,0
20180915T19Z,568,0
20180915T18Z,557,0
20180915T17Z,643,0
20180915T16Z,805,1
20180915T15Z,928,0
20180915T14Z,683,0
20180915T13Z,420,1
20180915T12Z,241,2
20180915T11Z,261,2
20180915T10Z,227,3
20180915T09Z,177,3
20180915T08Z,245,3
20180915T07Z,424,2
20180915T06Z,691,2
20180915T05Z,761,2
20180915T04Z,923,0
20180915T03Z,1102,0
20180915T02Z,1153,0
20180915T01Z,1201,1
20180915T00Z,1152,0
20180914T23Z,1120,0
20180914T22Z,986,0
20180914T21Z,819,0
20180914T20Z,672,0
20180914T19Z,653,0
20180914T18Z,653,0
20180914T17Z,516,0
20180914T16Z,621,1
20180914T15Z,765,2
20180914T14Z,717,0
20180914T13Z,349,3
20180914T12Z,242,2
20180914T11Z,244,4
20180914T10Z,225,1
20180914T09Z,158,1
20180914T08Z,181,0
20180914T07Z,443,1
20180914T06Z,668,1
20180914T05Z,1110,1
20180914T04Z,1325,2
20180914T03Z,1177,2
20180914T02Z,1055,2
20180914T01Z,779,2
20180914T00Z,662,2
20180913T23Z,681,2
20180913T22Z,717,2
20180913T21Z,648,3
20180913T20Z,578,4
20180913T19Z,609,5
20180913T18Z,710,3
20180913T17Z,784,3
20180913T16Z,660,5
20180913T15Z,502,4
20180913T14Z,608,3
20180913T13Z,269,4
20180913T12Z,182,4
20180913T11Z,241,4
20180913T10Z,313,3
20180913T09Z,433,4
20180913T08Z,500,4
20180913T07Z,536,4
20180913T06Z,566,4
20180913T05Z,818,6
20180913T04Z,960,4
20180913T03Z,968,4
20180913T02Z,868,3
20180913T01Z,902,1
20180913T00Z,960,2
20180912T23Z,861,2
20180912T22Z,775,2
20180912T21Z,693,2
20180912T20Z,536,2
20180912T19Z,487,2
20180912T18Z,466,2
20180912T17Z,486,2
20180912T16Z,426,3
20180912T15Z,543,4
20180912T14Z,672,2
20180912T13Z,411,2
20180912T12Z,254,2
20180912T11Z,184,1
20180912T10Z,166,2
20180912T09Z,162,1
20180912T08Z,374,2
20180912T07Z,487,3
20180912T06Z,539,2
20180912T05Z,685,4
20180912T04Z,801,5
20180912T03Z,971,5
20180912T02Z,887,6
20180912T01Z,747,4
20180912T00Z,713,4
20180911T23Z,734,3
20180911T22Z,735,2
20180911T21Z,746,2
20180911T20Z,660,2
20180911T19Z,426,3
20180911T18Z,348,5
20180911T17Z,455,5
20180911T16Z,615,5
20180911T15Z,633,3
20180911T14Z,622,5
20180911T13Z,461,4
20180911T12Z,473,2
20180911T11Z,387,1
20180911T10Z,226,2
20180911T09Z,446,1
20180911T08Z,604,2
20180911T07Z,531,1
20180911T06Z,676,0
20180911T05Z,908,0
20180911T04Z,1011,1
20180911T03Z,1026,0
20180911T02Z,774,2
20180911T01Z,605,4
20180911T00Z,533,5
20180910T23Z,538,5
20180910T22Z,570,4
20180910T21Z,695,4
20180910T20Z,754,4
20180910T19Z,703,5
20180910T18Z,571,5
20180910T17Z,553,6
20180910T16Z,562,7
20180910T15Z,630,7
20180910T14Z,613,7
20180910T13Z,429,8
20180910T12Z,365,7
20180910T11Z,236,7
20180910T10Z,126,7
20180910T09Z,181,7
20180910T08Z,465,8
20180910T07Z,853,7
20180910T06Z,868,6
20180910T05Z,874,3
20180910T04Z,952,2
20180910T03Z,952,2
20180910T02Z,1049,1
20180910T01Z,1047,0
20180910T00Z,1009,1
20180909T23Z,1006,1
20180909T22Z,987,1
20180909T21Z,1005,1
20180909T20Z,973,1
20180909T19Z,933,3
20180909T18Z,699,4
20180909T17Z,644,4
20180909T16Z,576,5
20180909T15Z,589,3
20180909T14Z,483,3
20180909T13Z,407,4
20180909T12Z,411,4
20180909T11Z,374,3
20180909T10Z,372,4
20180909T09Z,463,3
20180909T08Z,603,3
20180909T07Z,566,1
20180909T06Z,473,0
20180909T05Z,499,0
20180909T04Z,622,1
20180909T03Z,821,1
20180909T02Z,956,1
20180909T01Z,1021,2
20180909T00Z,907,2
20180908T23Z,887,3
20180908T22Z,975,5
20180908T21Z,1044,4
20180908T20Z,779,2
20180908T19Z,733,1
20180908T18Z,728,1
20180908T17Z,650,2
20180908T16Z,582,1
20180908T15Z,501,0
20180908T14Z,545,2
20180908T13Z,217,4
20180908T12Z,292,2
20180908T11Z,259,2
20180908T10Z,201,1
20180908T09Z,303,0
20180908T08Z,283,1
20180908T07Z,361,1
20180908T06Z,400,4
20180908T05Z,533,2
20180908T04Z,585,0
20180908T03Z,715,0
20180908T02Z,848,0
20180908T01Z,902,0
20180908T00Z,1031,0
20180907T23Z,1071,0
20180907T22Z,1092,0
20180907T21Z,1113,1
20180907T20Z,1017,1
20180907T19Z,854,1
20180907T18Z,818,2
20180907T17Z,785,4
20180907T16Z,736,5
20180907T15Z,674,6
20180907T14Z,556,4
20180907T13Z,376,5
20180907T12Z,245,4
20180907T11Z,136,7
20180907T10Z,191,6
20180907T09Z,257,6
20180907T08Z,455,6
20180907T07Z,412,4
20180907T06Z,376,2
20180907T05Z,462,1
20180907T04Z,720,1
20180907T03Z,803,0
20180907T02Z,925,0
20180907T01Z,1054,0
20180907T00Z,1082,0
20180906T23Z,1108,0
20180906T22Z,1172,0
20180906T21Z,1112,0
20180906T20Z,1041,0
20180906T19Z,773,0
20180906T18Z,781,0
20180906T17Z,786,0
20180906T16Z,735,0
20180906T15Z,752,0
20180906T14Z,668,0
20180906T13Z,292,0
20180906T12Z,141,0
20180906T11Z,117,0
20180906T10Z,230,0
20180906T09Z,440,0
20180906T08Z,522,0
20180906T07Z,495,0
20180906T06Z,573,0
20180906T05Z,736,1
20180906T04Z,873,0
20180906T03Z,934,0
20180906T02Z,1015,0
20180906T01Z,1078,1
20180906T00Z,931,0
20180905T23Z,873,1
20180905T22Z,828,0
20180905T21Z,923,1
20180905T20Z,1003,1
20180905T19Z,1018,1
20180905T18Z,1001,1
20180905T17Z,875,2
20180905T16Z,672,1
20180905T15Z,569,2
20180905T14Z,561,1
20180905T13Z,359,1
20180905T12Z,315,2
20180905T11Z,344,1
20180905T10Z,336,0
20180905T09Z,290,1
20180905T08Z,446,0
20180905T07Z,625,1
20180905T06Z,686,0
20180905T05Z,982,1
20180905T04Z,1024,2
20180905T03Z,1061,1
20180905T02Z,1055,1
20180905T01Z,1091,2
20180905T00Z,1082,1
20180904T23Z,1009,1
20180904T22Z,1004,1
20180904T21Z,1068,1
20180904T20Z,1100,1
20180904T19Z,961,2
20180904T18Z,900,2
20180904T17Z,888,2
20180904T16Z,905,4
20180904T15Z,949,3
20180904T14Z,770,3
20180904T13Z,379,3
20180904T12Z,325,3
20180904T11Z,413,2
20180904T10Z,465,2
20180904T09Z,408,2
20180904T08Z,481,1
20180904T07Z,643,0
20180904T06Z,797,0
20180904T05Z,893,0
20180904T04Z,978,0
20180904T03Z,957,0
20180904T02Z,995,0
20180904T01Z,1027,0
20180904T00Z,1098,0
20180903T23Z,1004,0
20180903T22Z,769,0
20180903T21Z,636,0
20180903T20Z,764,0
20180903T19Z,885,0
20180903T18Z,762,0
20180903T17Z,455,0
20180903T16Z,305,0
20180903T15Z,649,0
20180903T14Z,601,1
20180903T13Z,297,0
20180903T12Z,185,1
20180903T11Z,235,0
20180903T10Z,265,1
20180903T09Z,385,0
20180903T08Z,368,0
20180903T07Z,431,0
20180903T06Z,564,0
20180903T05Z,803,1
20180903T04Z,908,0
20180903T03Z,862,0
20180903T02Z,957,0
20180903T01Z,1111,0
20180903T00Z,939,0
20180902T23Z,833,0
20180902T22Z,789,0
20180902T21Z,892,0
20180902T20Z,999,0
20180902T19Z,828,1
20180902T18Z,671,1
20180902T17Z,578,1
20180902T16Z,548,1
20180902T15Z,589,2
20180902T14Z,676,1
20180902T13Z,560,0
20180902T12Z,391,1
20180902T11Z,233,0
20180902T10Z,318,0
20180902T09Z,764,0
20180902T08Z,998,1
20180902T07Z,848,0
20180902T06Z,827,0
20180902T05Z,898,0
20180902T04Z,1061,1
20180902T03Z,1167,0
20180902T02Z,1156,0
20180902T01Z,1107,0
20180902T00Z,1173,0
20180901T23Z,1108,0
20180901T22Z,1064,0
20180901T21Z,907,0
20180901T20Z,815,0
20180901T19Z,741,0
20180901T18Z,736,0
20180901T17Z,678,0
20180901T16Z,581,1
20180901T15Z,650,0
20180901T14Z,619,3
20180901T13Z,461,6
20180901T12Z,405,6
20180901T11Z,363,4
20180901T10Z,322,5
20180901T09Z,300,5
20180901T08Z,507,6
20180901T07Z,749,3
20180901T06Z,802,6
20180901T05Z,917,6
20180901T04Z,939,5
20180901T03Z,1075,3
20180901T02Z,1005,1
20180901T01Z,1000,0
20180901T00Z,1057,1
20180831T23Z,1169,0
20180831T22Z,1199,1
20180831T21Z,1229,0
20180831T20Z,1097,1
20180831T19Z,941,1
20180831T18Z,884,0
20180831T17Z,879,1
20180831T16Z,928,1
20180831T15Z,925,1
20180831T14Z,903,1
20180831T13Z,634,1
20180831T12Z,322,0
20180831T11Z,247,1
20180831T10Z,263,1
20180831T09Z,533,1
20180831T08Z,746,1
20180831T07Z,864,1
20180831T06Z,971,0
20180831T05Z,1063,1
20180831T04Z,1088,2
20180831T03Z,1054,3
20180831T02Z,1086,3
20180831T01Z,1051,2
20180831T00Z,1006,3
20180830T23Z,951,1
20180830T22Z,971,0
20180830T21Z,1067,1
20180830T20Z,1076,0
20180830T19Z,1004,0
20180830T18Z,905,0
20180830T17Z,892,0
20180830T16Z,1026,0
20180830T15Z,857,0
20180830T14Z,837,0
20180830T13Z,574,0
20180830T12Z,364,1
20180830T11Z,240,0
20180830T10Z,273,0
20180830T09Z,523,0
20180830T08Z,720,0
20180830T07Z,817,1
20180830T06Z,954,0
20180830T05Z,976,2
20180830T04Z,833,2
20180830T03Z,786,6
20180830T02Z,707,5
20180830T01Z,793,6
20180830T00Z,987,5
20180829T23Z,1045,5
20180829T22Z,977,3
20180829T21Z,839,3
20180829T20Z,884,2
20180829T19Z,764,3
20180829T18Z,881,4
20180829T17Z,945,3
20180829T16Z,1074,3
20180829T15Z,1188,2
20180829T14Z,1196,2
20180829T13Z,850,0
20180829T12Z,475,1
20180829T11Z,451,0
20180829T10Z,653,0
20180829T09Z,855,0
20180829T08Z,942,0
20180829T07Z,981,0
20180829T06Z,979,0
20180829T05Z,1144,0
20180829T04Z,1249,0
20180829T03Z,1286,0
20180829T02Z,1293,0
20180829T01Z,1116,0
20180829T00Z,1084,0
20180828T23Z,1090,0
20180828T22Z,1088,0
20180828T21Z,1128,0
20180828T20Z,1114,0
20180828T19Z,994,0
20180828T18Z,1020,0
20180828T17Z,1009,0
20180828T16Z,965,0
20180828T15Z,1047,0
20180828T14Z,929,0
20180828T13Z,843,0
20180828T12Z,925,0
20180828T11Z,1080,0
20180828T10Z,1025,0
20180828T09Z,935,0
20180828T08Z,951,0
20180828T07Z,1141,0
20180828T06Z,1122,0
20180828T05Z,1157,0
20180828T04Z,1223,0
20180828T03Z,1266,0
20180828T02Z,1326,0
20180828T01Z,1267,1
20180828T00Z,1139,0
20180827T23Z,1051,0
20180827T22Z,1120,0
20180827T21Z,1158,1
20180827T20Z,1101,1
20180827T19Z,1236,3
20180827T18Z,1260,1
20180827T17Z,1200,0
20180827T16Z,1059,1
20180827T15Z,708,0
20180827T14Z,601,0
20180827T13Z,508,1
20180827T12Z,276,1
20180827T11Z,348,1
20180827T10Z,423,3
20180827T09Z,467,3
20180827T08Z,585,2
20180827T07Z,830,2
20180827T06Z,852,2
20180827T05Z,815,2
20180827T04Z,833,4
20180827T03Z,960,4
20180827T02Z,1068,3
20180827T01Z,883,3
20180827T00Z,819,1
20180826T23Z,861,1
20180826T22Z,813,1
20180826T21Z,790,0
20180826T20Z,698,1
20180826T19Z,630,1
20180826T18Z,616,2
20180826T17Z,575,2
20180826T16Z,574,2
20180826T15Z,594,4
20180826T14Z,572,3
20180826T13Z,636,3
20180826T12Z,670,2
20180826T11Z,657,1
20180826T10Z,802,1
20180826T09Z,868,1
20180826T08Z,884,0
20180826T07Z,897,1
20180826T06Z,944,1
20180826T05Z,999,1
20180826T04Z,1006,1
20180826T03Z,1111,0
20180826T02Z,940,1
20180826T01Z,833,1
20180826T00Z,951,2
20180825T23Z,1119,2
20180825T22Z,1179,4
20180825T21Z,1201,6
20180825T20Z,1086,7
20180825T19Z,952,6
20180825T18Z,925,6
20180825T17Z,923,4
20180825T16Z,918,5
20180825T15Z,847,6
20180825T14Z,853,5
20180825T13Z,1012,4
20180825T12Z,1119,4
20180825T11Z,1033,1
20180825T10Z,895,1
20180825T09Z,1006,0
20180825T08Z,1249,1
20180825T07Z,1278,1
20180825T06Z,1239,2
20180825T05Z,1154,4
20180825T04Z,1175,5
20180825T03Z,1147,4
20180825T02Z,1182,3
20180825T01Z,1197,1
20180825T00Z,1182,1
20180824T23Z,1192,0
20180824T22Z,1096,0
20180824T21Z,1036,1
20180824T20Z,1073,2
20180824T19Z,1105,4
20180824T18Z,1038,5
20180824T17Z,949,5
20180824T16Z,843,4
20180824T15Z,813,6
20180824T14Z,944,7
20180824T13Z,886,6
20180824T12Z,760,7
20180824T11Z,649,6
20180824T10Z,766,6
20180824T09Z,1026,7
20180824T08Z,1131,7
20180824T07Z,1048,6
20180824T06Z,980,4
20180824T05Z,1083,4
20180824T04Z,1060,6
20180824T03Z,1109,8
20180824T02Z,1086,6
20180824T01Z,1151,5
20180824T00Z,1153,5
20180823T23Z,1135,4
20180823T22Z,1157,6
20180823T21Z,1154,7
20180823T20Z,1080,7
20180823T19Z,1032,7
20180823T18Z,1024,7
20180823T17Z,1010,7
20180823T16Z,969,7
20180823T15Z,1013,7
20180823T14Z,1112,6
20180823T13Z,1179,5
20180823T12Z,1132,5
20180823T11Z,1018,2
20180823T10Z,951,0
20180823T09Z,942,1
20180823T08Z,1097,0
20180823T07Z,1212,3
20180823T06Z,1308,4
20180823T05Z,1114,1
20180823T04Z,1243,1
20180823T03Z,1335,0
20180823T02Z,1386,1
20180823T01Z,1348,0
20180823T00Z,1193,0
20180822T23Z,1150,0
20180822T22Z,1200,0
20180822T21Z,1208,0
20180822T20Z,1217,0
20180822T19Z,1236,0
20180822T18Z,1221,0
20180822T17Z,1196,0
20180822T16Z,1058,0
20180822T15Z,830,0
20180822T14Z,766,0
20180822T13Z,687,0
20180822T12Z,480,0
20180822T11Z,395,0
20180822T10Z,481,0
20180822T09Z,583,0
20180822T08Z,815,0
20180822T07Z,1146,0
20180822T06Z,1185,0
20180822T05Z,1136,0
20180822T04Z,1229,0
20180822T03Z,1267,0
20180822T02Z,1256,0
20180822T01Z,1255,1
20180822T00Z,1218,0
20180821T23Z,1188,0
20180821T22Z,1147,1
20180821T21Z,1144,0
20180821T20Z,1090,1
20180821T19Z,1072,1
20180821T18Z,1095,1
20180821T17Z,1088,1
20180821T16Z,1076,2
20180821T15Z,1055,2
20180821T14Z,1044,4
20180821T13Z,1038,4
20180821T12Z,968,2
20180821T11Z,615,2
20180821T10Z,529,1
20180821T09Z,872,1
20180821T08Z,1128,1
20180821T07Z,948,2
20180821T06Z,811,2
20180821T05Z,1019,2
20180821T04Z,1166,3
20180821T03Z,1130,1
20180821T02Z,1126,0
20180821T01Z,1064,1
20180821T00Z,1050,1
20180820T23Z,1119,0
20180820T22Z,1152,0
20180820T21Z,1040,1
20180820T20Z,973,0
20180820T19Z,959,1
20180820T18Z,1029,1
20180820T17Z,1023,1
20180820T16Z,1028,1
20180820T15Z,944,4
20180820T14Z,869,3
20180820T13Z,875,4
20180820T12Z,929,4
20180820T11Z,932,4
20180820T10Z,917,1
20180820T09Z,824,0
20180820T08Z,1104,0
20180820T07Z,1248,1
20180820T06Z,1418,3
20180820T05Z,1369,3
20180820T04Z,1371,4
20180820T03Z,1368,3
20180820T02Z,1301,3
20180820T01Z,1008,3
20180820T00Z,794,1
20180819T23Z,670,2
20180819T22Z,740,0
20180819T21Z,745,1
20180819T20Z,722,1
20180819T19Z,648,1
20180819T18Z,567,1
20180819T17Z,432,1
20180819T16Z,484,0
20180819T15Z,754,0
20180819T14Z,950,1
20180819T13Z,881,1
20180819T12Z,665,0
20180819T11Z,584,1
20180819T10Z,770,0
20180819T09Z,869,1
20180819T08Z,908,0
20180819T07Z,1196,0
20180819T06Z,1179,0
20180819T05Z,1326,0
20180819T04Z,1324,0
20180819T03Z,1289,0
20180819T02Z,1075,0
20180819T01Z,1056,0
20180819T00Z,1061,0
20180818T23Z,1076,0
20180818T22Z,988,0
20180818T21Z,952,1
20180818T20Z,860,0
20180818T19Z,908,0
20180818T18Z,906,0
20180818T17Z,941,1
20180818T16Z,903,2
20180818T15Z,886,2
20180818T14Z,876,3
20180818T13Z,767,3
20180818T12Z,602,5
20180818T11Z,599,4
20180818T10Z,781,2
20180818T09Z,814,3
20180818T08Z,924,2
20180818T07Z,773,3
20180818T06Z,946,3
20180818T05Z,1315,0
20180818T04Z,1377,1
20180818T03Z,1136,1
20180818T02Z,933,1
20180818T01Z,844,1
20180818T00Z,853,1
20180817T23Z,930,1
20180817T22Z,981,5
20180817T21Z,1004,4
20180817T20Z,827,4
20180817T19Z,692,2
20180817T18Z,753,0
20180817T17Z,817,5
20180817T16Z,783,7
20180817T15Z,633,7
20180817T14Z,562,6
20180817T13Z,398,5
20180817T12Z,693,6
20180817T11Z,610,7
20180817T10Z,524,4
20180817T09Z,588,5
20180817T08Z,678,6
20180817T07Z,789,6
20180817T06Z,1055,7
20180817T05Z,1159,6
20180817T04Z,1211,0
20180817T03Z,1269,0
20180817T02Z,1313,0
20180817T01Z,1273,0
20180817T00Z,1218,0
20180816T23Z,1181,0
20180816T22Z,1210,0
20180816T21Z,1166,0
20180816T20Z,1157,0
20180816T19Z,995,0
20180816T18Z,1023,0
20180816T17Z,1115,1
20180816T16Z,1063,1
20180816T15Z,937,0
20180816T14Z,596,0
20180816T13Z,426,1
20180816T12Z,451,0
20180816T11Z,536,0
20180816T10Z,526,0
20180816T09Z,564,0
20180816T08Z,860,0
20180816T07Z,948,0
20180816T06Z,939,0
20180816T05Z,1104,0
20180816T04Z,1281,0
20180816T03Z,1289,0
20180816T02Z,1262,0
20180816T01Z,1182,0
20180816T00Z,1129,0
20180815T23Z,942,0
20180815T22Z,923,0
20180815T21Z,1030,0
20180815T20Z,1051,0
20180815T19Z,1056,0
20180815T18Z,1030,0
20180815T17Z,954,0
20180815T16Z,898,0
20180815T15Z,949,0
20180815T14Z,1010,0
20180815T13Z,883,0
20180815T12Z,712,0
20180815T11Z,557,0
20180815T10Z,483,0
20180815T09Z,643,0
20180815T08Z,774,0
20180815T07Z,922,0
20180815T06Z,756,0
20180815T05Z,840,0
20180815T04Z,907,0
20180815T03Z,1031,0
20180815T02Z,1040,0
20180815T01Z,1100,0
20180815T00Z,1083,0
20180814T23Z,1055,0
20180814T22Z,928,0
20180814T21Z,897,0
20180814T20Z,968,0
20180814T19Z,934,0
20180814T18Z,917,0
20180814T17Z,873,0
20180814T16Z,785,0
20180814T15Z,706,0
20180814T14Z,528,0
20180814T13Z,407,0
20180814T12Z,307,0
20180814T11Z,388,0
20180814T10Z,504,0
20180814T09Z,599,0
20180814T08Z,660,1
20180814T07Z,697,0
20180814T06Z,995,0
20180814T05Z,1150,0
20180814T04Z,1186,0
20180814T03Z,1184,1
20180814T02Z,1188,1
20180814T01Z,1135,1
20180814T00Z,1017,0
20180813T23Z,1002,0
20180813T22Z,1023,1
20180813T21Z,1050,0
20180813T20Z,1075,0
20180813T19Z,1000,0
20180813T18Z,936,1
20180813T17Z,895,1
20180813T16Z,748,0
20180813T15Z,892,1
20180813T14Z,1032,1
20180813T13Z,809,0
20180813T12Z,703,1
20180813T11Z,713,0
20180813T10Z,666,0
20180813T09Z,798,0
20180813T08Z,930,0
20180813T07Z,1041,0
20180813T06Z,1112,0
20180813T05Z,1099,0
20180813T04Z,1041,0
20180813T03Z,1057,1
20180813T02Z,988,0
20180813T01Z,890,0
20180813T00Z,855,0
20180812T23Z,829,0
20180812T22Z,804,0
20180812T21Z,819,0
20180812T20Z,811,0
20180812T19Z,878,0
20180812T18Z,774,0
20180812T17Z,659,0
20180812T16Z,659,1
20180812T15Z,564,0
20180812T14Z,630,2
20180812T13Z,391,2
20180812T12Z,498,3
20180812T11Z,680,2
20180812T10Z,565,2
20180812T09Z,655,2
20180812T08Z,691,0
20180812T07Z,730,0
20180812T06Z,808,2
20180812T05Z,992,2
20180812T04Z,962,3
20180812T03Z,903,2
20180812T02Z,944,4
20180812T01Z,996,5
20180812T00Z,1032,7
20180811T23Z,1051,8
20180811T22Z,1021,7
20180811T21Z,1009,7
20180811T20Z,872,8
20180811T19Z,887,7
20180811T18Z,843,8
20180811T17Z,772,7
20180811T16Z,632,7
20180811T15Z,658,6
20180811T14Z,663,6
20180811T13Z,493,4
20180811T12Z,349,4
20180811T11Z,355,5
20180811T10Z,484,6
20180811T09Z,596,6
20180811T08Z,606,7
20180811T07Z,636,6
20180811T06Z,853,5
20180811T05Z,1075,6
20180811T04Z,1193,1
20180811T03Z,1081,3
20180811T02Z,976,4
20180811T01Z,1047,6
20180811T00Z,1103,6
20180810T23Z,1058,6
20180810T22Z,993,5
20180810T21Z,969,5
20180810T20Z,1035,4
20180810T19Z,1140,6
20180810T18Z,865,3
20180810T17Z,853,1
20180810T16Z,887,2
20180810T15Z,1008,0
20180810T14Z,1097,0
20180810T13Z,1158,0
20180810T12Z,1066,0
20180810T11Z,1026,0
20180810T10Z,924,0
20180810T09Z,1055,0
20180810T08Z,1323,0
20180810T07Z,1408,0
20180810T06Z,1417,0
20180810T05Z,1417,0
20180810T04Z,1405,0
20180810T03Z,1392,0
20180810T02Z,1400,0
20180810T01Z,1375,0
20180810T00Z,1275,1
20180809T23Z,1242,0
20180809T22Z,1225,0
20180809T21Z,1239,0
20180809T20Z,1107,0
20180809T19Z,1066,0
20180809T18Z,985,0
20180809T17Z,855,0
20180809T16Z,871,0
20180809T15Z,763,0
20180809T14Z,735,0
20180809T13Z,617,0
20180809T12Z,553,0
20180809T11Z,514,1
20180809T10Z,594,0
20180809T09Z,822,0
20180809T08Z,1149,0
20180809T07Z,1328,1
20180809T06Z,1387,0
20180809T05Z,1387,0
20180809T04Z,1376,1
20180809T03Z,1345,0
20180809T02Z,1211,0
20180809T01Z,1087,0
20180809T00Z,1161,1
20180808T23Z,1052,0
20180808T22Z,1162,1
20180808T21Z,1165,0
20180808T20Z,1028,1
20180808T19Z,978,0
20180808T18Z,955,0
20180808T17Z,965,0
20180808T16Z,911,0
20180808T15Z,900,0
20180808T14Z,895,0
20180808T13Z,876,0
20180808T12Z,765,0
20180808T11Z,665,1
20180808T10Z,736,0
20180808T09Z,1052,0
20180808T08Z,1266,0
20180808T07Z,1381,0
20180808T06Z,1386,0
20180808T05Z,1377,0
20180808T04Z,1351,0
20180808T03Z,1283,0
20180808T02Z,1279,1
20180808T01Z,1151,0
20180808T00Z,948,0
20180807T23Z,1030,0
20180807T22Z,1090,0
20180807T21Z,984,0
20180807T20Z,997,0
20180807T19Z,992,0
20180807T18Z,899,0
20180807T17Z,997,0
20180807T16Z,1015,0
20180807T15Z,999,0
20180807T14Z,867,0
20180807T13Z,747,0
20180807T12Z,570,1
20180807T11Z,511,0
20180807T10Z,403,0
20180807T09Z,519,0
20180807T08Z,676,0
20180807T07Z,845,0
20180807T06Z,837,0
20180807T05Z,1049,0
20180807T04Z,1068,0
20180807T03Z,1164,0
20180807T02Z,1167,0
20180807T01Z,1063,0
20180807T00Z,999,0
20180806T23Z,848,0
20180806T22Z,978,0
20180806T21Z,997,0
20180806T20Z,882,0
20180806T19Z,660,0
20180806T18Z,683,0
20180806T17Z,603,0
20180806T16Z,569,0
20180806T15Z,671,0
20180806T14Z,730,0
20180806T13Z,375,0
20180806T12Z,273,0
20180806T11Z,333,0
20180806T10Z,415,0
20180806T09Z,495,0
20180806T08Z,492,0
20180806T07Z,654,0
20180806T06Z,910,0
20180806T05Z,1060,0
20180806T04Z,1020,0
20180806T03Z,1154,0
20180806T02Z,1108,0
20180806T01Z,1083,0
20180806T00Z,1018,0
20180805T23Z,978,1
20180805T22Z,849,0
20180805T21Z,749,0
20180805T20Z,723,0
20180805T19Z,637,0
20180805T18Z,625,0
20180805T17Z,592,0
20180805T16Z,592,0
20180805T15Z,680,0
20180805T14Z,785,0
20180805T13Z,751,0
20180805T12Z,965,0
20180805T11Z,807,0
20180805T10Z,575,0
20180805T09Z,714,0
20180805T08Z,1171,0
20180805T07Z,1351,0
20180805T06Z,1377,0
20180805T05Z,1264,0
20180805T04Z,1162,0
20180805T03Z,1179,0
20180805T02Z,1173,0
20180805T01Z,1169,0
20180805T00Z,1146,0
20180804T23Z,1198,0
20180804T22Z,1196,0
20180804T21Z,1091,0
20180804T20Z,917,0
20180804T19Z,739,0
20180804T18Z,737,0
20180804T17Z,785,0
20180804T16Z,778,1
20180804T15Z,440,1
20180804T14Z,242,1
20180804T13Z,167,1
20180804T12Z,354,1
20180804T11Z,640,2
20180804T10Z,663,1
20180804T09Z,674,1
20180804T08Z,837,0
20180804T07Z,982,0
20180804T06Z,973,0
20180804T05Z,1246,0
20180804T04Z,1154,3
20180804T03Z,1146,2
20180804T02Z,1103,2
20180804T01Z,1081,1
20180804T00Z,1049,0
20180803T23Z,1036,1
20180803T22Z,907,0
20180803T21Z,854,1
20180803T20Z,852,1
20180803T19Z,783,1
20180803T18Z,699,3
20180803T17Z,632,6
20180803T16Z,640,5
20180803T15Z,649,6
20180803T14Z,630,6
20180803T13Z,414,7
20180803T12Z,450,6
20180803T11Z,369,8
20180803T10Z,520,6
20180803T09Z,411,6
20180803T08Z,294,6
20180803T07Z,467,7
20180803T06Z,705,5
20180803T05Z,909,3
20180803T04Z,897,4
20180803T03Z,728,6
20180803T02Z,566,8
20180803T01Z,578,7
20180803T00Z,719,6
20180802T23Z,912,6
20180802T22Z,797,6
20180802T21Z,800,7
20180802T20Z,789,7
20180802T19Z,788,6
20180802T18Z,750,4
20180802T17Z,686,4
20180802T16Z,776,6
20180802T15Z,743,3
20180802T14Z,565,5
20180802T13Z,387,4
20180802T12Z,426,4
20180802T11Z,502,5
20180802T10Z,383,5
20180802T09Z,317,5
20180802T08Z,499,2
20180802T07Z,802,1
20180802T06Z,929,0
