,coal,natural gas,nuclear,petroleum,other,solar,hydro
20190830T18Z,1191,1495,2834,0.0,1238,2171,14
20190830T17Z,1039,1409,2836,0.0,1184,2170,0
20190830T16Z,853,1428,2837,0.0,1079,2046,0
20190830T15Z,708,1245,2839,0.0,970,1842,-1
20190830T14Z,704,1119,2841,0.0,942,1437,0
20190830T13Z,708,1362,2850,0.0,1003,798,0
20190830T12Z,712,1501,2847,-1.0,1049,175,0
20190830T11Z,711,1354,2845,-1.0,1011,0,0
20190830T10Z,708,996,2845,0.0,892,0,-1
20190830T09Z,709,799,2844,-1.0,836,0,0
20190830T08Z,710,793,2841,-1.0,836,0,0
20190830T07Z,708,823,2839,0.0,853,0,0
20190830T06Z,721,927,2839,-2.0,882,0,0
20190830T05Z,726,992,2837,0.0,913,0,-1
20190830T04Z,723,1267,2837,0.0,1010,0,1
20190830T03Z,818,1387,2837,0.0,1112,0,36
20190830T02Z,1091,1512,2839,0.0,1279,0,60
20190830T01Z,1597,1762,2832,0.0,1344,0,61
20190830T00Z,1943,2081,2829,0.0,1314,55,59
20190829T23Z,2377,2135,2830,0.0,1320,460,61
20190829T22Z,2337,2104,2832,0.0,1316,1137,61
20190829T21Z,1979,2008,2829,0.0,1311,1582,62
20190829T20Z,1693,1557,2831,0.0,1311,1878,61
20190829T19Z,1114,1511,2831,0.0,1307,2072,62
20190829T18Z,851,1517,2832,0.0,1226,2159,59
20190829T17Z,786,1300,2839,0.0,992,2165,1
20190829T16Z,756,1215,2836,0.0,986,2082,0
20190829T15Z,665,1287,2840,0.0,994,1841,0
20190829T14Z,597,1329,2841,0.0,1074,1413,0
20190829T13Z,650,1474,2841,0.0,1178,780,-1
20190829T12Z,728,1545,2847,0.0,1290,169,0
20190829T11Z,675,1574,2840,0.0,1263,0,0
20190829T10Z,572,1350,2836,0.0,1048,0,0
20190829T09Z,565,1032,2838,0.0,916,0,0
20190829T08Z,572,1041,2834,0.0,926,0,-1
20190829T07Z,572,1034,2829,0.0,918,0,0
20190829T06Z,570,1141,2829,0.0,956,0,0
20190829T05Z,602,1414,2821,-7.0,1060,0,0
20190829T04Z,728,1485,2824,0.0,1231,0,0
20190829T03Z,1177,1474,2825,0.0,1324,0,5
20190829T02Z,1887,1525,2819,0.0,1326,0,56
20190829T01Z,2082,2055,2816,0.0,1331,0,60
20190829T00Z,2272,2345,2820,0.0,1312,59,59
20190828T23Z,2311,2446,2820,0.0,1311,394,59
20190828T22Z,2304,2427,2822,0.0,1312,887,60
20190828T21Z,2228,2412,2822,0.0,1308,1114,59
20190828T20Z,2117,2340,2826,0.0,1305,1340,60
20190828T19Z,2034,1960,2820,0.0,1297,1347,59
20190828T18Z,1700,1548,2822,0.0,1304,1343,60
20190828T17Z,1171,1477,2826,0.0,1295,1489,20
20190828T16Z,891,1501,2828,0.0,1301,1566,-1
20190828T15Z,784,1485,2833,0.0,1299,1412,5
20190828T14Z,732,1497,2836,0.0,1251,1033,37
20190828T13Z,735,1506,2838,0.0,1210,527,1
20190828T12Z,762,1512,2835,0.0,1194,117,-1
20190828T11Z,788,1517,2841,0.0,1159,0,0
20190828T10Z,732,1488,2836,0.0,1126,0,0
20190828T09Z,725,1216,2835,0.0,1039,0,0
20190828T08Z,729,1144,2835,0.0,1028,0,0
20190828T07Z,726,1446,2834,0.0,1132,0,-1
20190828T06Z,728,1470,2835,0.0,1138,0,0
20190828T05Z,739,1450,2832,-6.0,1136,0,0
20190828T04Z,909,1397,2833,0.0,1191,0,0
20190828T03Z,1136,1481,2832,0.0,1281,0,0
20190828T02Z,1592,1498,2833,0.0,1338,0,-1
20190828T01Z,2026,1525,2829,0.0,1332,0,8
20190828T00Z,1976,1510,2829,0.0,1320,73,40
20190827T23Z,1991,1442,2828,0.0,1301,393,41
20190827T22Z,1838,1510,2828,0.0,1321,670,40
20190827T21Z,1485,1487,2830,0.0,1312,958,36
20190827T20Z,1273,1506,2834,0.0,1317,1305,1
20190827T19Z,1097,1461,2830,0.0,1296,1505,0
20190827T18Z,1005,1466,2833,0.0,1294,1608,-1
20190827T17Z,774,1477,2837,0.0,1260,1671,0
20190827T16Z,770,1486,2836,0.0,1229,1523,0
20190827T15Z,773,1497,2841,0.0,1238,1054,4
20190827T14Z,767,1506,2844,0.0,1241,612,26
20190827T13Z,768,1512,2842,0.0,1221,303,1
20190827T12Z,788,1506,2844,0.0,1215,82,0
20190827T11Z,836,1543,2848,-1.0,1243,0,0
20190827T10Z,747,1510,2844,-1.0,1159,0,0
20190827T09Z,701,1405,2845,0.0,1042,0,-1
20190827T08Z,699,1324,2841,-1.0,1022,0,0
20190827T07Z,700,1477,2839,-1.0,1082,0,0
20190827T06Z,702,1587,2836,0.0,1116,0,0
20190827T05Z,699,1571,2837,-1.0,1134,0,0
20190827T04Z,743,1480,2838,0.0,1163,0,-1
20190827T03Z,1249,1539,2838,0.0,1283,0,0
20190827T02Z,1849,1584,2839,0.0,1302,0,6
20190827T01Z,2170,1620,2838,0.0,1311,0,24
20190827T00Z,2130,1630,2833,0.0,1308,64,38
20190826T23Z,2401,1630,2832,0.0,1306,365,40
20190826T22Z,2202,1622,2832,0.0,1303,762,39
20190826T21Z,1758,1616,2833,0.0,1308,1158,39
20190826T20Z,1250,1620,2839,0.0,1287,1480,0
20190826T19Z,1046,1623,2838,0.0,1290,1641,-1
20190826T18Z,829,1615,2839,0.0,1209,1726,0
20190826T17Z,697,1499,2842,0.0,1075,1782,0
20190826T16Z,676,1347,2840,0.0,1004,1821,0
20190826T15Z,694,1199,2844,0.0,985,1679,21
20190826T14Z,715,1240,2842,0.0,1016,1178,3
20190826T13Z,815,1318,2848,0.0,943,621,-1
20190826T12Z,819,1327,2849,0.0,933,176,0
20190826T11Z,749,1377,2850,0.0,957,0,0
20190826T10Z,563,1267,2851,-3.0,798,0,0
20190826T09Z,564,770,2850,0.0,625,0,0
20190826T08Z,561,845,2849,-1.0,648,0,-1
20190826T07Z,560,948,2846,0.0,688,0,0
20190826T06Z,561,1133,2844,-1.0,748,0,0
20190826T05Z,561,1106,2841,0.0,718,0,0
20190826T04Z,702,1151,2841,0.0,744,0,0
20190826T03Z,1370,1112,2837,0.0,807,0,0
20190826T02Z,1911,1144,2839,0.0,811,0,-1
20190826T01Z,1884,1248,2836,0.0,878,0,0
20190826T00Z,1749,1267,2836,0.0,848,53,0
20190825T23Z,1591,1301,2835,0.0,856,232,0
20190825T22Z,1263,1313,2840,0.0,848,517,0
20190825T21Z,968,1323,2837,0.0,848,726,-1
20190825T20Z,925,1259,2840,0.0,847,888,0
20190825T19Z,932,1250,2843,0.0,847,1010,0
20190825T18Z,965,1280,2839,-4.0,845,1051,0
20190825T17Z,886,1363,2837,0.0,893,1021,0
20190825T16Z,776,1300,2840,-2.0,849,976,0
20190825T15Z,585,1195,2837,-2.0,762,758,-1
20190825T14Z,656,1083,2836,-2.0,765,423,0
20190825T13Z,612,944,2838,0.0,694,240,0
20190825T12Z,577,919,2835,0.0,613,63,0
20190825T11Z,554,893,2836,0.0,619,0,0
20190825T10Z,559,681,2841,0.0,541,0,0
20190825T09Z,553,586,2841,0.0,517,0,-1
20190825T08Z,559,472,2839,0.0,485,0,0
20190825T07Z,557,575,2839,0.0,542,0,0
20190825T06Z,554,598,2837,0.0,586,0,0
20190825T05Z,555,857,2835,0.0,631,0,0
20190825T04Z,559,995,2833,0.0,736,0,-1
20190825T03Z,559,1431,2830,0.0,961,0,0
20190825T02Z,561,1593,2835,0.0,1208,0,12
20190825T01Z,586,1603,2831,0.0,1225,0,59
20190825T00Z,664,1585,2833,0.0,1199,26,62
20190824T23Z,690,1582,2830,0.0,1203,67,42
20190824T22Z,690,1585,2831,0.0,1206,141,35
20190824T21Z,809,1490,2828,0.0,1167,237,0
20190824T20Z,815,1470,2825,0.0,1166,368,0
20190824T19Z,810,1464,2826,0.0,1161,427,0
20190824T18Z,805,1468,2828,0.0,1172,444,0
20190824T17Z,809,1504,2830,0.0,1179,541,1
20190824T16Z,795,1468,2824,0.0,1172,494,0
20190824T15Z,734,1520,2830,0.0,1187,427,0
20190824T14Z,685,1552,2828,0.0,1137,260,0
20190824T13Z,679,1538,2826,0.0,1022,135,0
20190824T12Z,677,1321,2826,0.0,882,59,-1
20190824T11Z,650,1178,2824,0.0,862,0,0
20190824T10Z,652,1040,2826,0.0,824,0,0
20190824T09Z,639,1055,2826,0.0,832,0,0
20190824T08Z,651,1198,2822,0.0,887,0,0
20190824T07Z,638,1432,2813,0.0,984,0,0
20190824T06Z,640,1557,2812,0.0,1077,0,-1
20190824T05Z,713,1532,2810,0.0,1127,0,0
20190824T04Z,969,1516,2811,0.0,1187,0,0
20190824T03Z,1398,1590,2809,0.0,1292,0,0
20190824T02Z,2245,1652,2802,0.0,1323,0,0
20190824T01Z,2678,1855,2800,0.0,1320,0,4
20190824T00Z,2726,2182,2798,0.0,1298,29,22
20190823T23Z,2965,2411,2799,0.0,1292,128,40
20190823T22Z,3060,2559,2799,0.0,1295,377,40
20190823T21Z,3058,2533,2805,0.0,1290,907,39
20190823T20Z,3049,2515,2803,0.0,1292,1236,40
20190823T19Z,3024,2326,2799,0.0,1269,1534,41
20190823T18Z,2809,2152,2797,0.0,1287,1785,8
20190823T17Z,2653,1790,2806,0.0,1292,1958,-1
20190823T16Z,2217,1586,2806,0.0,1287,1912,0
20190823T15Z,1543,1604,2809,0.0,1284,1641,0
20190823T14Z,1167,1607,2812,0.0,1272,1144,0
20190823T13Z,1151,1539,2811,0.0,1230,542,0
20190823T12Z,1145,1544,2812,0.0,1228,161,-1
20190823T11Z,981,1567,2808,0.0,1212,0,0
20190823T10Z,834,1628,2815,0.0,1155,0,0
20190823T09Z,777,1560,2814,0.0,1083,0,0
20190823T08Z,786,1552,2816,0.0,1097,0,0
20190823T07Z,788,1559,2812,0.0,1205,0,-1
20190823T06Z,863,1510,2808,0.0,1201,0,0
20190823T05Z,1072,1518,2807,-4.0,1203,0,0
20190823T04Z,1344,1584,2809,0.0,1240,0,0
20190823T03Z,2005,1556,2805,0.0,1308,0,0
20190823T02Z,2369,1880,2808,0.0,1328,0,-1
20190823T01Z,2588,2220,2801,0.0,1332,0,21
20190823T00Z,2597,2342,2795,0.0,1393,51,39
20190822T23Z,2711,2445,2794,0.0,1410,231,39
20190822T22Z,2726,2466,2794,0.0,1395,580,39
20190822T21Z,2960,2292,2799,0.0,1356,889,39
20190822T20Z,3012,2234,2795,0.0,1362,1354,39
20190822T19Z,2988,2093,2795,0.0,1349,1611,39
20190822T18Z,2897,2123,2795,0.0,1320,1927,39
20190822T17Z,2791,1921,2800,0.0,1226,2125,39
20190822T16Z,2478,1592,2799,0.0,1200,2047,39
20190822T15Z,1675,1604,2806,0.0,1202,1774,39
20190822T14Z,1246,1613,2804,0.0,1209,1302,1
20190822T13Z,1193,1642,2806,0.0,1193,656,-1
20190822T12Z,1156,1647,2808,-2.0,1212,150,0
20190822T11Z,825,1602,2806,-2.0,1196,0,0
20190822T10Z,722,1612,2813,0.0,1218,0,0
20190822T09Z,721,1653,2813,-1.0,1235,0,0
20190822T08Z,726,1641,2818,-1.0,1227,0,0
20190822T07Z,919,1653,2817,0.0,1232,0,-1
20190822T06Z,1064,1640,2811,-1.0,1238,0,0
20190822T05Z,1121,1652,2809,0.0,1280,0,0
20190822T04Z,1193,1954,2808,0.0,1335,0,0
20190822T03Z,1805,2043,2819,0.0,1341,0,0
20190822T02Z,2836,2086,2823,0.0,1322,0,0
20190822T01Z,3024,2309,2797,0.0,1343,0,-1
20190822T00Z,3017,2450,2789,0.0,1322,65,18
20190821T23Z,3017,2489,2788,0.0,1322,422,39
20190821T22Z,3005,2458,2791,0.0,1320,959,39
20190821T21Z,2876,2469,2792,0.0,1314,1430,40
20190821T20Z,2820,2413,2800,0.0,1311,1805,39
20190821T19Z,2705,2136,2799,0.0,1321,1780,38
20190821T18Z,2695,2286,2804,0.0,1322,1850,40
20190821T17Z,2538,1732,2809,0.0,1285,1708,38
20190821T16Z,2095,1542,2812,0.0,1227,1510,5
20190821T15Z,1880,1469,2810,0.0,1196,1201,0
20190821T14Z,1606,1469,2812,-1.0,1193,819,-1
20190821T13Z,1444,1485,2811,-1.0,1181,460,0
20190821T12Z,1270,1470,2811,-1.0,1174,143,0
20190821T11Z,1026,1581,2809,0.0,1236,0,0
20190821T10Z,864,1634,2811,0.0,1249,0,0
20190821T09Z,747,1622,2808,-1.0,1249,0,-1
20190821T08Z,735,1619,2811,-1.0,1254,0,0
20190821T07Z,769,1579,2813,0.0,1238,0,0
20190821T06Z,875,1475,2809,-1.0,1189,0,0
20190821T05Z,1045,1414,2806,0.0,1150,0,0
20190821T04Z,1402,1472,2805,0.0,1179,0,0
20190821T03Z,2252,1482,2797,0.0,1186,0,-1
20190821T02Z,2826,1774,2799,0.0,1281,0,0
20190821T01Z,2919,2185,2795,0.0,1343,0,0
20190821T00Z,3066,2283,2789,0.0,1317,70,10
20190820T23Z,3091,2383,2793,0.0,1311,355,42
20190820T22Z,3091,2462,2790,0.0,1255,755,41
20190820T21Z,3086,2299,2794,0.0,1203,1211,41
20190820T20Z,3088,2257,2795,0.0,1249,1640,42
20190820T19Z,2956,2275,2798,-1.0,1264,1786,42
20190820T18Z,2725,2309,2799,35.0,1267,1768,44
20190820T17Z,2380,2183,2799,25.0,1269,1814,43
20190820T16Z,1956,1816,2802,0.0,1258,1690,44
20190820T15Z,1763,1604,2808,0.0,1230,1371,8
20190820T14Z,1444,1595,2806,0.0,1188,1072,0
20190820T13Z,1227,1642,2810,0.0,1178,646,0
20190820T12Z,1225,1460,2811,0.0,1029,197,-1
20190820T11Z,1127,1641,2813,0.0,1265,0,0
20190820T10Z,872,1640,2814,-1.0,1282,0,0
20190820T09Z,864,1662,2812,0.0,1187,0,0
20190820T08Z,909,1650,2813,-1.0,1137,0,0
20190820T07Z,852,1630,2813,-1.0,1103,0,-1
20190820T06Z,958,1643,2814,0.0,1112,0,0
20190820T05Z,1048,1600,2811,-1.0,1087,0,0
20190820T04Z,1137,2026,2812,-1.0,1125,0,0
20190820T03Z,1539,2011,2806,-1.0,1293,0,0
20190820T02Z,2120,2219,2807,-1.0,1358,0,-1
20190820T01Z,2585,2229,2806,-1.0,1354,0,0
20190820T00Z,2536,2379,2804,-1.0,1326,76,11
20190819T23Z,2786,2392,2803,-1.0,1323,267,42
20190819T22Z,2812,2605,2798,-1.0,1322,507,41
20190819T21Z,2968,2716,2802,-1.0,1314,815,41
20190819T20Z,3073,2722,2798,-1.0,1305,1376,39
20190819T19Z,2972,2452,2799,-1.0,1304,1673,6
20190819T18Z,2896,2148,2801,0.0,1310,1812,0
20190819T17Z,2820,2077,2800,0.0,1313,1911,-1
20190819T16Z,2615,1838,2805,0.0,1323,1940,0
20190819T15Z,2105,1602,2808,0.0,1324,1742,0
20190819T14Z,1744,1610,2807,0.0,1324,1306,0
20190819T13Z,1707,1635,2812,0.0,1311,671,-1
20190819T12Z,1338,1646,2811,-1.0,1295,173,0
20190819T11Z,1202,1634,2809,-1.0,1245,0,0
20190819T10Z,1033,1536,2808,-1.0,1205,0,0
20190819T09Z,868,1576,2806,-1.0,1238,0,0
20190819T08Z,795,1622,2807,0.0,1245,0,0
20190819T07Z,793,1619,2804,-1.0,1240,0,-1
20190819T06Z,1010,1490,2802,0.0,1181,0,0
20190819T05Z,1100,1487,2806,-1.0,1179,0,0
20190819T04Z,1518,1483,2802,0.0,1174,0,0
20190819T03Z,2549,1581,2804,0.0,1257,0,0
20190819T02Z,2908,2010,2797,0.0,1298,0,0
20190819T01Z,2988,2197,2800,0.0,1298,0,-1
20190819T00Z,2864,2443,2794,0.0,1266,89,27
20190818T23Z,2881,2495,2796,0.0,1262,433,41
20190818T22Z,2911,2499,2798,0.0,1262,931,34
20190818T21Z,2917,2490,2802,0.0,1265,1454,2
20190818T20Z,2883,2366,2801,0.0,1266,1756,0
20190818T19Z,2890,2003,2803,0.0,1265,1889,-1
20190818T18Z,2673,1638,2806,0.0,1265,1924,0
20190818T17Z,1846,1578,2807,0.0,1270,1810,0
20190818T16Z,1229,1541,2817,0.0,1272,1610,0
20190818T15Z,1065,1544,2821,0.0,1274,1257,0
20190818T14Z,1002,1559,2818,0.0,1273,753,0
20190818T13Z,882,1552,2817,0.0,1271,390,0
20190818T12Z,818,1558,2818,0.0,1272,98,-1
20190818T11Z,814,1541,2819,0.0,1257,0,0
20190818T10Z,791,1544,2818,0.0,1224,0,0
20190818T09Z,798,1528,2816,0.0,1223,0,0
20190818T08Z,817,1541,2814,0.0,1229,0,0
20190818T07Z,819,1532,2816,0.0,1222,0,0
20190818T06Z,840,1556,2815,0.0,1233,0,0
20190818T05Z,909,1540,2812,0.0,1232,0,-1
20190818T04Z,1005,1569,2814,0.0,1237,0,0
20190818T03Z,1274,1577,2811,0.0,1282,0,0
20190818T02Z,1867,2025,2809,0.0,1306,0,0
20190818T01Z,2372,2126,2808,0.0,1304,0,0
20190818T00Z,2516,2143,2804,0.0,1276,95,0
20190817T23Z,2645,2137,2804,0.0,1271,343,8
20190817T22Z,2619,2138,2799,0.0,1273,630,41
20190817T21Z,2893,2049,2795,0.0,1272,702,42
20190817T20Z,2958,2102,2797,0.0,1261,733,35
20190817T19Z,3005,2113,2801,0.0,1258,888,0
20190817T18Z,2898,1950,2802,0.0,1238,962,0
20190817T17Z,2465,1618,2806,0.0,1192,1228,-1
20190817T16Z,1640,1628,2810,0.0,1196,1244,0
20190817T15Z,1161,1649,2817,0.0,1194,1090,0
20190817T14Z,1126,1647,2817,0.0,1191,679,0
20190817T13Z,876,1654,2814,0.0,1194,394,0
20190817T12Z,799,1643,2810,0.0,1182,129,0
20190817T11Z,797,1635,2812,0.0,1214,0,0
20190817T10Z,792,1641,2812,0.0,1110,0,-1
20190817T09Z,792,1654,2812,0.0,1074,0,0
20190817T08Z,792,1646,2809,0.0,1068,0,0
20190817T07Z,834,1637,2808,0.0,1074,0,0
20190817T06Z,1032,1557,2809,0.0,1038,0,0
20190817T05Z,1226,1459,2809,0.0,1017,0,0
20190817T04Z,1567,1513,2799,0.0,1173,0,-1
20190817T03Z,2362,1638,2793,0.0,1310,0,0
20190817T02Z,2903,2136,2759,0.0,1352,0,0
20190817T01Z,3004,2380,2760,0.0,1356,0,0
20190817T00Z,2978,2368,2804,0.0,1326,133,4
20190816T23Z,2989,2360,2801,0.0,1325,434,30
20190816T22Z,2975,2358,2804,0.0,1328,767,41
20190816T21Z,2985,2353,2803,0.0,1325,793,42
20190816T20Z,2965,2329,2792,0.0,1321,940,16
20190816T19Z,2886,2345,2800,4.0,1321,1116,0
20190816T18Z,2842,2368,2800,2.0,1330,1191,0
20190816T17Z,2481,2050,2800,0.0,1327,1192,-1
20190816T16Z,2078,1754,2804,0.0,1334,1198,0
20190816T15Z,1498,1626,2806,0.0,1314,972,0
20190816T14Z,1276,1621,2808,0.0,1252,618,0
20190816T13Z,1253,1636,2805,0.0,1235,399,0
20190816T12Z,1208,1637,2806,-1.0,1233,132,-1
20190816T11Z,1100,1639,2808,-1.0,1267,0,0
20190816T10Z,868,1634,2810,0.0,1261,0,0
20190816T09Z,806,1638,2809,-1.0,1264,0,0
20190816T08Z,835,1619,2808,-1.0,1259,0,0
20190816T07Z,945,1611,2803,0.0,1263,0,0
20190816T06Z,1028,1599,2808,-2.0,1251,0,-1
20190816T05Z,1309,1507,2806,-4.0,1216,0,0
20190816T04Z,1995,1490,2810,0.0,1244,0,0
20190816T03Z,2925,1813,2798,0.0,1328,0,0
20190816T02Z,3092,2192,2795,0.0,1350,0,1
20190816T01Z,3096,2348,2793,0.0,1357,0,13
20190816T00Z,3088,2667,2790,0.0,1324,107,13
20190815T23Z,3087,2571,2788,0.0,1315,359,41
20190815T22Z,3093,2504,2789,0.0,1316,791,42
20190815T21Z,3046,2502,2787,0.0,1319,1098,41
20190815T20Z,3015,2353,2792,0.0,1319,1446,41
20190815T19Z,3012,2166,2790,0.0,1315,1655,6
20190815T18Z,2763,2105,2796,0.0,1319,1713,0
20190815T17Z,2431,1719,2801,0.0,1318,1587,0
20190815T16Z,1876,1581,2804,0.0,1310,1195,0
20190815T15Z,1643,1567,2807,0.0,1276,671,0
20190815T14Z,1225,1597,2808,0.0,1242,420,-1
20190815T13Z,1139,1634,2806,0.0,1239,283,0
20190815T12Z,1075,1635,2809,0.0,1236,113,0
20190815T11Z,1060,1620,2808,0.0,1252,0,0
20190815T10Z,940,1616,2806,0.0,1177,0,-1
20190815T09Z,932,1549,2807,0.0,1147,0,0
20190815T08Z,929,1561,2804,0.0,1152,0,0
20190815T07Z,931,1540,2803,0.0,1169,0,0
20190815T06Z,934,1499,2802,0.0,1227,0,0
20190815T05Z,1098,1503,2802,-12.0,1228,0,-1
20190815T04Z,1710,1565,2796,0.0,1250,0,0
20190815T03Z,2315,2113,2798,0.0,1307,0,0
20190815T02Z,2493,2166,2797,0.0,1338,0,0
20190815T01Z,2814,2221,2796,0.0,1348,0,0
20190815T00Z,2888,2314,2791,0.0,1321,70,5
20190814T23Z,2799,2325,2790,0.0,1323,328,14
20190814T22Z,2997,2455,2788,0.0,1305,886,40
20190814T21Z,3086,2485,2790,0.0,1296,1406,41
20190814T20Z,3097,2511,2788,0.0,1324,1668,14
20190814T19Z,3097,2148,2790,6.0,1316,1722,1
20190814T18Z,3063,2131,2795,-1.0,1324,1790,-1
20190814T17Z,2978,1792,2799,-1.0,1325,1853,0
20190814T16Z,2461,1553,2800,-1.0,1287,1701,0
20190814T15Z,1793,1564,2804,-1.0,1261,1401,0
20190814T14Z,1419,1559,2808,-1.0,1248,998,0
20190814T13Z,1276,1546,2805,-1.0,1228,566,-1
20190814T12Z,1276,1576,2802,-1.0,1239,160,0
20190814T11Z,1240,1571,2804,-1.0,1274,0,0
20190814T10Z,826,1449,2799,0.0,1236,0,0
20190814T09Z,794,1453,2800,0.0,1232,0,0
20190814T08Z,797,1479,2799,-1.0,1253,0,0
20190814T07Z,836,1492,2797,-1.0,1253,0,-1
20190814T06Z,1054,1386,2794,0.0,1215,0,0
20190814T05Z,1104,1453,2797,-1.0,1272,0,0
20190814T04Z,1360,1522,2793,0.0,1354,0,4
20190814T03Z,2265,1765,2789,-1.0,1370,0,18
20190814T02Z,2625,2386,2789,0.0,1376,0,41
20190814T01Z,2828,2537,2793,0.0,1372,0,40
20190814T00Z,2866,2605,2791,-1.0,1320,79,40
20190813T23Z,3090,2574,2785,0.0,1312,203,41
20190813T22Z,3090,2792,2780,0.0,1326,487,41
20190813T21Z,3097,3508,2778,0.0,1315,923,40
20190813T20Z,3079,2211,2779,0.0,1311,1453,40
20190813T19Z,3058,2652,2783,0.0,1317,1656,41
20190813T18Z,2935,2337,2784,0.0,1321,1847,40
20190813T17Z,2900,2254,2789,0.0,1292,1891,33
20190813T16Z,2776,2091,2795,0.0,1240,1843,0
20190813T15Z,2343,1583,2797,-1.0,1255,1591,-1
20190813T14Z,1496,1554,2801,0.0,1250,1202,0
20190813T13Z,1444,1575,2801,0.0,1244,702,0
20190813T12Z,1289,1587,2805,-1.0,1242,214,0
20190813T11Z,1222,1588,2801,0.0,1280,0,0
20190813T10Z,1137,1590,2803,-2.0,1274,0,-1
20190813T09Z,1078,1574,2802,0.0,1264,0,0
20190813T08Z,1104,1583,2803,-2.0,1275,0,0
20190813T07Z,1119,1564,2796,-2.0,1264,0,0
20190813T06Z,1120,1569,2799,-1.0,1267,0,0
20190813T05Z,1252,1515,2796,0.0,1244,0,0
20190813T04Z,1695,1600,2801,0.0,1322,0,0
20190813T03Z,2461,2078,2800,0.0,1349,0,-1
20190813T02Z,2900,2292,2801,0.0,1356,0,0
20190813T01Z,2916,2319,2799,0.0,1359,0,0
20190813T00Z,2910,2422,2797,0.0,1323,114,0
20190812T23Z,2949,2463,2799,0.0,1321,442,0
20190812T22Z,2922,2449,2797,0.0,1322,983,0
20190812T21Z,2785,2438,2801,0.0,1320,1423,-1
20190812T20Z,2607,2400,2800,0.0,1317,1750,0
20190812T19Z,2592,2286,2795,0.0,1317,1850,0
20190812T18Z,2486,2249,2799,0.0,1318,1887,0
20190812T17Z,2536,2219,2800,0.0,1258,1886,-1
20190812T16Z,2236,1773,2800,0.0,1257,1808,0
20190812T15Z,1474,1614,2803,0.0,1256,1683,0
20190812T14Z,1269,1563,2810,0.0,1243,1291,0
20190812T13Z,1224,1573,2810,-4.0,1231,745,0
20190812T12Z,1225,1583,2815,-6.0,1231,215,-1
20190812T11Z,1236,1609,2810,0.0,1274,0,0
20190812T10Z,944,1615,2812,0.0,1281,0,0
20190812T09Z,764,1617,2807,-1.0,1281,0,0
20190812T08Z,755,1611,2802,-3.0,1268,0,0
20190812T07Z,803,1600,2798,0.0,1264,0,3
20190812T06Z,888,1577,2797,-1.0,1269,0,25
20190812T05Z,763,1508,2797,-5.0,1251,0,42
20190812T04Z,936,1518,2789,0.0,1254,0,41
20190812T03Z,1505,1719,2793,0.0,1325,0,41
20190812T02Z,1931,2305,2791,0.0,1328,0,41
20190812T01Z,1991,2337,2787,0.0,1325,0,42
20190812T00Z,2033,2310,2785,0.0,1288,112,41
20190811T23Z,2065,2294,2786,0.0,1288,512,42
20190811T22Z,2062,2283,2789,0.0,1297,963,42
20190811T21Z,2064,2277,2785,0.0,1292,1366,31
20190811T20Z,1948,2169,2786,0.0,1296,1642,12
20190811T19Z,1723,1955,2793,0.0,1291,1716,0
20190811T18Z,1594,1585,2787,0.0,1296,1844,0
20190811T17Z,1179,1479,2794,0.0,1294,1851,0
20190811T16Z,955,1493,2799,0.0,1290,1700,0
20190811T15Z,877,1486,2800,0.0,1288,1591,-1
20190811T14Z,751,1735,2801,2.0,1225,1224,0
20190811T13Z,649,1586,3328,7.0,1098,724,0
20190811T12Z,529,1415,3592,0.0,1005,221,0
20190811T11Z,520,1389,3589,0.0,1039,0,0
20190811T10Z,520,1401,3586,0.0,1039,0,0
20190811T09Z,560,1392,3586,0.0,1060,0,-1
20190811T08Z,562,1511,3571,0.0,1175,0,0
20190811T07Z,550,1543,3581,0.0,1248,0,0
20190811T06Z,621,1507,3579,0.0,1245,0,0
20190811T05Z,769,1509,3578,-8.0,1253,0,0
20190811T04Z,898,1539,3575,0.0,1266,0,0
20190811T03Z,1069,1674,3570,0.0,1323,0,-1
20190811T02Z,1550,1898,3573,0.0,1339,0,0
20190811T01Z,1909,1954,3573,0.0,1334,0,12
20190811T00Z,1932,2163,3570,0.0,1305,118,41
20190810T23Z,1972,2173,3571,0.0,1299,505,42
20190810T22Z,1987,2163,3574,0.0,1299,885,32
20190810T21Z,1938,2158,3572,0.0,1298,1052,1
20190810T20Z,1921,2152,3576,0.0,1296,1132,0
20190810T19Z,1811,1980,3576,-1.0,1294,1222,0
20190810T18Z,1428,1649,3576,-1.0,1292,1489,0
20190810T17Z,1128,1530,3580,0.0,1293,1792,0
20190810T16Z,892,1563,3591,0.0,1293,1887,-1
20190810T15Z,884,1563,3589,-1.0,1291,1738,0
20190810T14Z,833,1576,3592,-1.0,1246,1321,0
20190810T13Z,644,1603,3590,-1.0,1180,756,0
20190810T12Z,627,1601,3589,0.0,1116,231,0
20190810T11Z,580,1564,3588,0.0,1154,0,0
20190810T10Z,517,1536,3587,0.0,1138,0,-1
20190810T09Z,547,1593,3584,0.0,1158,0,0
20190810T08Z,610,1635,3579,0.0,1169,0,0
20190810T07Z,679,1622,3580,0.0,1167,0,0
20190810T06Z,738,1579,3579,0.0,1167,0,0
20190810T05Z,815,1552,3570,0.0,1223,0,-1
20190810T04Z,1060,1585,3566,0.0,1272,0,0
20190810T03Z,1753,1923,3569,0.0,1362,0,0
20190810T02Z,2189,2148,3569,0.0,1350,0,0
20190810T01Z,2405,2248,3566,0.0,1355,0,7
