,coal,natural gas,nuclear,petroleum,other,solar
20181227T10Z,397,572,135,0.0,16,0
20181227T09Z,399,553,132,0.0,15,0
20181227T08Z,399,566,132,0.0,16,0
20181227T07Z,398,609,135,0.0,14,0
20181227T06Z,392,694,132,0.0,15,0
20181227T05Z,475,723,134,0.0,15,0
20181227T04Z,674,669,131,0.0,15,0
20181227T03Z,862,610,133,0.0,15,0
20181227T02Z,999,770,131,0.0,15,0
20181227T01Z,1020,809,133,0.0,14,0
20181227T00Z,1105,759,133,0.0,16,0
20181226T23Z,1103,669,133,0.0,15,0
20181226T22Z,1107,808,133,0.0,15,3
20181226T21Z,1110,805,133,0.0,16,9
20181226T20Z,1110,806,131,0.0,20,16
20181226T19Z,1120,788,132,0.0,24,18
20181226T18Z,1124,796,134,0.0,18,18
20181226T17Z,878,844,134,0.0,17,16
20181226T16Z,828,862,129,6.0,23,19
20181226T15Z,822,833,134,0.0,19,18
20181226T14Z,754,855,133,0.0,16,5
20181226T13Z,651,874,134,0.0,14,0
20181226T12Z,448,786,133,0.0,15,0
20181226T11Z,389,705,131,0.0,14,0
20181226T10Z,372,629,133,0.0,12,0
20181226T09Z,327,629,132,0.0,13,0
20181226T08Z,314,637,132,0.0,14,0
20181226T07Z,312,675,134,0.0,16,0
20181226T06Z,318,711,131,0.0,17,0
20181226T05Z,378,735,134,0.0,18,0
20181226T04Z,422,801,132,0.0,16,0
20181226T03Z,464,851,134,0.0,16,0
20181226T02Z,487,880,132,0.0,18,0
20181226T01Z,482,919,132,0.0,17,0
20181226T00Z,481,945,130,0.0,17,0
20181225T23Z,476,867,134,0.0,17,0
20181225T22Z,477,847,135,0.0,14,2
20181225T21Z,476,859,133,0.0,18,11
20181225T20Z,475,896,130,0.0,15,11
20181225T19Z,478,910,133,0.0,14,13
20181225T18Z,483,926,133,0.0,16,16
20181225T17Z,486,929,133,0.0,16,18
20181225T16Z,500,923,134,0.0,14,15
20181225T15Z,525,917,130,0.0,22,17
20181225T14Z,500,924,133,0.0,17,4
20181225T13Z,418,911,135,0.0,16,0
20181225T12Z,390,849,132,0.0,17,0
20181225T11Z,385,769,132,0.0,14,0
20181225T10Z,384,726,131,0.0,14,0
20181225T09Z,384,706,134,0.0,15,0
20181225T08Z,385,716,134,0.0,15,0
20181225T07Z,386,755,130,0.0,15,0
20181225T06Z,406,769,134,0.0,15,0
20181225T05Z,478,783,131,0.0,17,0
20181225T04Z,480,858,133,0.0,15,0
20181225T03Z,507,902,132,0.0,15,0
20181225T02Z,553,908,131,0.0,15,0
20181225T01Z,624,905,132,0.0,17,0
20181225T00Z,684,912,132,0.0,17,0
20181224T23Z,625,917,131,0.0,15,0
20181224T22Z,592,898,133,0.0,14,4
20181224T21Z,592,884,133,0.0,15,12
20181224T20Z,590,896,131,0.0,15,11
20181224T19Z,589,911,131,0.0,15,15
20181224T18Z,641,883,133,0.0,15,18
20181224T17Z,715,854,132,0.0,15,16
20181224T16Z,772,871,132,0.0,15,16
20181224T15Z,793,922,131,0.0,17,15
20181224T14Z,812,945,132,0.0,13,5
20181224T13Z,808,874,134,0.0,15,0
20181224T12Z,702,883,131,0.0,13,0
20181224T11Z,632,808,132,0.0,13,0
20181224T10Z,524,817,132,0.0,15,0
20181224T09Z,508,793,133,0.0,14,0
20181224T08Z,502,790,131,0.0,15,0
20181224T07Z,503,811,131,0.0,16,0
20181224T06Z,549,814,133,0.0,18,0
20181224T05Z,662,783,132,0.0,18,0
20181224T04Z,706,828,132,0.0,17,0
20181224T03Z,719,871,130,0.0,17,0
20181224T02Z,736,884,133,0.0,19,0
20181224T01Z,758,855,133,0.0,18,0
20181224T00Z,753,861,132,0.0,17,0
20181223T23Z,693,798,130,0.0,16,0
20181223T22Z,591,796,132,0.0,16,7
20181223T21Z,591,776,134,0.0,17,12
20181223T20Z,596,797,131,0.0,16,17
20181223T19Z,634,797,132,0.0,17,18
20181223T18Z,689,798,131,0.0,17,22
20181223T17Z,805,773,132,0.0,15,19
20181223T16Z,889,814,133,0.0,17,21
20181223T15Z,971,870,131,0.0,16,18
20181223T14Z,981,926,133,0.0,15,9
20181223T13Z,918,904,131,0.0,15,1
20181223T12Z,809,877,133,0.0,14,0
20181223T11Z,693,861,132,0.0,15,0
20181223T10Z,628,857,131,0.0,16,0
20181223T09Z,537,901,132,0.0,16,0
20181223T08Z,536,893,131,0.0,16,0
20181223T07Z,578,871,132,0.0,15,0
20181223T06Z,593,884,132,0.0,22,0
20181223T05Z,699,857,133,0.0,17,0
20181223T04Z,798,826,131,0.0,14,0
20181223T03Z,813,850,133,0.0,16,0
20181223T02Z,800,879,132,0.0,17,0
20181223T01Z,755,916,131,0.0,16,0
20181223T00Z,753,893,132,0.0,15,0
20181222T23Z,676,835,131,0.0,15,0
20181222T22Z,575,827,131,0.0,16,4
20181222T21Z,575,818,130,0.0,16,15
20181222T20Z,590,804,132,0.0,16,20
20181222T19Z,670,773,132,0.0,15,18
20181222T18Z,701,804,133,0.0,15,22
20181222T17Z,745,836,134,0.0,16,21
20181222T16Z,828,834,129,0.0,16,18
20181222T15Z,831,869,132,0.0,16,18
20181222T14Z,801,896,132,0.0,15,5
20181222T13Z,728,854,132,0.0,14,0
20181222T12Z,612,838,130,0.0,15,0
20181222T11Z,567,752,134,0.0,17,0
20181222T10Z,418,827,131,0.0,16,0
20181222T09Z,385,822,131,0.0,17,0
20181222T08Z,389,814,131,0.0,17,0
20181222T07Z,395,830,132,0.0,16,0
20181222T06Z,483,806,134,0.0,18,0
20181222T05Z,628,783,131,0.0,19,0
20181222T04Z,710,810,132,0.0,19,0
20181222T03Z,780,843,131,0.0,16,0
20181222T02Z,801,896,134,0.0,18,0
20181222T01Z,806,919,131,0.0,17,0
20181222T00Z,805,936,131,0.0,18,0
20181221T23Z,709,920,132,0.0,17,0
20181221T22Z,626,898,131,0.0,17,4
20181221T21Z,616,879,133,0.0,17,8
20181221T20Z,661,831,130,0.0,17,13
20181221T19Z,799,717,132,0.0,14,10
20181221T18Z,765,773,131,0.0,19,14
20181221T17Z,699,845,135,0.0,19,16
20181221T16Z,671,891,131,0.0,18,16
20181221T15Z,655,891,132,0.0,17,8
20181221T14Z,680,822,130,0.0,18,5
20181221T13Z,605,836,132,0.0,15,0
20181221T12Z,558,769,134,0.0,16,0
20181221T11Z,501,627,131,0.0,15,0
20181221T10Z,459,565,130,0.0,14,0
20181221T09Z,391,592,131,0.0,16,0
20181221T08Z,306,690,135,0.0,14,0
20181221T07Z,291,751,130,0.0,19,0
20181221T06Z,293,820,131,0.0,19,0
20181221T05Z,365,856,132,0.0,19,0
20181221T04Z,503,872,131,0.0,18,0
20181221T03Z,602,902,131,0.0,19,0
20181221T02Z,680,925,130,0.0,22,0
20181221T01Z,735,952,128,0.0,18,0
20181221T00Z,772,943,132,0.0,18,0
20181220T23Z,772,898,132,0.0,19,0
20181220T22Z,718,885,129,0.0,18,0
20181220T21Z,706,883,130,0.0,20,1
20181220T20Z,706,904,131,0.0,15,3
20181220T19Z,733,953,131,0.0,13,1
20181220T18Z,712,948,130,0.0,15,2
20181220T17Z,732,929,132,0.0,17,0
20181220T16Z,691,952,130,0.0,15,0
20181220T15Z,627,951,132,0.0,15,0
20181220T14Z,604,933,130,0.0,16,0
20181220T13Z,528,923,130,0.0,17,0
20181220T12Z,467,862,130,0.0,17,0
20181220T11Z,350,785,131,0.0,19,0
20181220T10Z,288,724,131,0.0,22,0
20181220T09Z,289,697,130,0.0,16,0
20181220T08Z,287,704,132,0.0,16,0
20181220T07Z,287,747,130,0.0,18,0
20181220T06Z,292,819,130,0.0,17,0
20181220T05Z,404,840,126,0.0,18,0
20181220T04Z,508,890,128,0.0,16,0
20181220T03Z,626,923,125,0.0,17,0
20181220T02Z,722,942,126,0.0,17,0
20181220T01Z,773,952,126,0.0,16,0
20181220T00Z,795,954,125,0.0,17,0
20181219T23Z,744,947,126,0.0,18,0
20181219T22Z,730,946,128,0.0,16,0
20181219T21Z,708,944,128,0.0,18,4
20181219T20Z,730,917,126,0.0,17,4
20181219T19Z,697,936,125,0.0,23,6
20181219T18Z,697,944,126,0.0,17,13
20181219T17Z,678,948,127,0.0,19,14
20181219T16Z,609,937,124,0.0,20,19
20181219T15Z,667,898,126,0.0,18,14
20181219T14Z,705,930,127,0.0,17,8
20181219T13Z,778,941,126,0.0,17,0
20181219T12Z,695,883,125,0.0,25,0
20181219T11Z,527,812,127,0.0,24,0
20181219T10Z,391,788,126,0.0,21,0
20181219T09Z,370,750,126,0.0,19,0
20181219T08Z,370,732,128,0.0,17,0
20181219T07Z,371,762,125,0.0,17,0
20181219T06Z,370,817,127,0.0,17,0
20181219T05Z,406,884,130,0.0,17,0
20181219T04Z,535,901,131,0.0,15,0
20181219T03Z,637,933,132,0.0,15,0
20181219T02Z,703,950,130,0.0,17,0
20181219T01Z,775,937,132,0.0,16,0
20181219T00Z,747,976,130,0.0,17,0
20181218T23Z,567,1014,131,0.0,19,0
20181218T22Z,501,995,131,0.0,17,3
20181218T21Z,501,975,130,0.0,15,14
20181218T20Z,500,957,131,0.0,18,20
20181218T19Z,502,961,132,0.0,18,20
20181218T18Z,547,931,133,0.0,17,18
20181218T17Z,637,884,131,0.0,20,23
20181218T16Z,714,850,132,14.0,26,20
20181218T15Z,723,934,130,0.0,24,17
20181218T14Z,771,997,132,0.0,16,9
20181218T13Z,852,948,133,0.0,18,0
20181218T12Z,799,887,130,0.0,17,0
20181218T11Z,573,833,131,0.0,17,0
20181218T10Z,534,688,131,0.0,15,0
20181218T09Z,574,578,132,0.0,17,0
20181218T08Z,618,520,132,0.0,17,0
20181218T07Z,639,510,130,0.0,17,0
20181218T06Z,676,523,131,0.0,19,0
20181218T05Z,806,532,109,0.0,17,0
20181218T04Z,823,654,109,0.0,15,0
20181218T03Z,793,827,108,0.0,17,0
20181218T02Z,893,818,109,0.0,15,0
20181218T01Z,928,834,107,0.0,21,0
20181218T00Z,929,831,111,0.0,16,0
20181217T23Z,929,696,110,0.0,17,0
20181217T22Z,923,603,106,0.0,16,2
20181217T21Z,924,572,109,0.0,17,13
20181217T20Z,889,602,110,0.0,18,17
20181217T19Z,872,626,108,0.0,17,22
20181217T18Z,894,634,108,0.0,17,22
20181217T17Z,1022,541,109,0.0,17,19
20181217T16Z,1124,451,108,0.0,17,19
20181217T15Z,1169,453,108,0.0,18,18
20181217T14Z,1172,467,109,0.0,25,6
20181217T13Z,1194,453,107,0.0,21,0
20181217T12Z,1111,402,110,0.0,18,0
20181217T11Z,918,352,110,0.0,16,0
20181217T10Z,758,349,108,0.0,16,0
20181217T09Z,704,341,108,0.0,17,0
20181217T08Z,693,332,110,0.0,17,0
20181217T07Z,745,328,107,0.0,18,0
20181217T06Z,796,343,110,0.0,17,0
20181217T05Z,933,330,135,0.0,10,0
20181217T04Z,1062,353,131,0.0,9,0
20181217T03Z,1163,367,132,0.0,11,0
20181217T02Z,1238,383,131,0.0,10,0
20181217T01Z,1274,407,135,0.0,10,0
20181217T00Z,1292,419,131,0.0,8,0
20181216T23Z,1218,393,131,0.0,9,0
20181216T22Z,1178,355,134,0.0,10,2
20181216T21Z,1194,328,134,0.0,10,11
20181216T20Z,1187,330,134,0.0,9,13
20181216T19Z,1193,334,131,0.0,9,14
20181216T18Z,1194,332,131,0.0,11,11
20181216T17Z,1175,331,132,0.0,11,9
20181216T16Z,1150,328,134,0.0,11,17
20181216T15Z,1102,326,132,0.0,13,8
20181216T14Z,1002,320,132,0.0,17,7
20181216T13Z,874,308,131,0.0,16,0
20181216T12Z,789,301,137,0.0,16,0
20181216T11Z,728,292,131,0.0,15,0
20181216T10Z,697,292,131,0.0,14,0
20181216T09Z,702,281,132,0.0,17,0
20181216T08Z,720,289,134,0.0,15,0
20181216T07Z,761,313,132,0.0,15,0
20181216T06Z,835,314,131,0.0,16,0
20181216T05Z,952,324,125,0.0,15,0
20181216T04Z,1050,345,124,0.0,15,0
20181216T03Z,1145,345,127,0.0,15,0
20181216T02Z,1213,353,124,0.0,16,0
20181216T01Z,1266,369,125,0.0,16,0
20181216T00Z,1284,402,124,0.0,18,0
20181215T23Z,1240,396,126,0.0,16,0
20181215T22Z,1214,371,124,0.0,18,0
20181215T21Z,1232,344,125,0.0,17,0
20181215T20Z,1241,340,126,0.0,17,6
20181215T19Z,1238,334,133,0.0,17,8
20181215T18Z,1241,334,133,0.0,17,14
20181215T17Z,1251,335,132,0.0,17,4
20181215T16Z,1259,325,132,0.0,17,5
20181215T15Z,1193,309,134,0.0,17,2
20181215T14Z,1063,316,134,0.0,17,2
20181215T13Z,955,290,134,0.0,18,1
20181215T12Z,876,277,133,0.0,18,0
20181215T11Z,823,254,132,0.0,18,0
20181215T10Z,810,226,132,0.0,15,0
20181215T09Z,810,237,133,0.0,13,0
20181215T08Z,811,263,135,0.0,12,0
20181215T07Z,858,285,132,0.0,19,0
20181215T06Z,941,295,132,0.0,18,0
20181215T05Z,1043,329,134,0.0,16,0
20181215T04Z,1083,440,133,0.0,16,0
20181215T03Z,1105,537,132,0.0,17,0
20181215T02Z,1171,570,134,0.0,17,0
20181215T01Z,1210,559,134,0.0,15,0
20181215T00Z,1258,577,132,0.0,16,0
20181214T23Z,1232,573,133,0.0,16,0
20181214T22Z,1222,560,132,0.0,15,0
20181214T21Z,1222,525,134,0.0,17,1
20181214T20Z,1194,554,133,0.0,17,1
20181214T19Z,1150,598,133,0.0,17,5
20181214T18Z,1141,593,132,0.0,17,4
20181214T17Z,1134,571,134,0.0,22,2
20181214T16Z,1091,587,135,0.0,23,2
20181214T15Z,1030,586,132,0.0,21,0
20181214T14Z,998,547,133,0.0,20,1
20181214T13Z,972,521,133,0.0,16,1
20181214T12Z,884,489,131,0.0,18,0
20181214T11Z,713,439,134,0.0,16,0
20181214T10Z,598,434,132,0.0,16,0
20181214T09Z,577,420,136,0.0,18,0
20181214T08Z,592,422,131,0.0,16,0
20181214T07Z,628,429,135,0.0,17,0
20181214T06Z,686,463,132,0.0,16,0
20181214T05Z,826,445,132,0.0,19,0
20181214T04Z,973,465,134,0.0,15,0
20181214T03Z,1082,523,132,0.0,15,0
20181214T02Z,1145,567,134,0.0,18,0
20181214T01Z,1183,593,129,0.0,17,0
20181214T00Z,1241,568,134,0.0,18,0
20181213T23Z,1211,517,134,0.0,17,0
20181213T22Z,1140,493,134,0.0,19,1
20181213T21Z,1118,509,129,0.0,18,6
20181213T20Z,1083,519,132,0.0,20,16
20181213T19Z,1074,528,132,0.0,18,13
20181213T18Z,1071,529,135,0.0,18,14
20181213T17Z,1020,596,132,0.0,20,10
20181213T16Z,966,680,132,0.0,19,9
20181213T15Z,1001,679,132,0.0,17,6
20181213T14Z,1023,711,135,0.0,18,1
20181213T13Z,1015,750,132,0.0,18,0
20181213T12Z,921,706,132,0.0,17,0
20181213T11Z,744,657,134,0.0,18,0
20181213T10Z,632,610,132,0.0,16,0
20181213T09Z,620,578,134,0.0,18,0
20181213T08Z,622,588,130,0.0,19,0
20181213T07Z,632,602,136,0.0,15,0
20181213T06Z,736,582,130,0.0,17,0
20181213T05Z,930,650,133,0.0,17,0
20181213T04Z,1049,687,133,0.0,15,0
20181213T03Z,1147,746,133,0.0,14,0
20181213T02Z,1226,780,133,0.0,18,0
20181213T01Z,1255,985,132,0.0,18,0
20181213T00Z,1250,1001,131,0.0,20,0
20181212T23Z,1162,900,132,0.0,21,0
20181212T22Z,1067,788,133,0.0,19,4
20181212T21Z,988,821,133,0.0,19,10
20181212T20Z,978,842,131,0.0,20,16
20181212T19Z,972,888,131,0.0,16,20
20181212T18Z,1013,901,136,0.0,16,19
20181212T17Z,1032,932,134,0.0,17,20
20181212T16Z,1149,963,129,0.0,15,21
20181212T15Z,1255,1101,133,0.0,26,15
20181212T14Z,1294,1250,132,0.0,26,6
20181212T13Z,1206,1451,134,0.0,18,2
20181212T12Z,1173,1276,129,0.0,21,0
20181212T11Z,1103,1033,133,0.0,19,0
20181212T10Z,994,921,132,0.0,15,0
20181212T09Z,976,844,132,0.0,16,0
20181212T08Z,955,831,133,0.0,19,0
20181212T07Z,961,826,134,0.0,18,0
20181212T06Z,991,832,133,0.0,20,0
20181212T05Z,1069,699,130,0.0,18,0
20181212T04Z,1198,688,133,0.0,19,0
20181212T03Z,1223,800,133,0.0,18,0
20181212T02Z,1135,784,132,0.0,17,0
20181212T01Z,1096,832,130,0.0,17,0
20181212T00Z,935,942,134,0.0,18,0
20181211T23Z,819,857,133,0.0,17,1
20181211T22Z,795,883,134,0.0,18,1
20181211T21Z,793,838,130,0.0,15,17
20181211T20Z,702,887,133,0.0,18,17
20181211T19Z,1092,695,132,0.0,17,20
20181211T18Z,1146,764,135,0.0,14,16
20181211T17Z,1145,842,130,0.0,15,17
20181211T16Z,1170,889,133,0.0,16,15
20181211T15Z,1239,891,132,0.0,15,17
20181211T14Z,1247,829,133,0.0,13,7
20181211T13Z,1244,873,131,0.0,13,1
20181211T12Z,1200,794,132,0.0,12,0
20181211T11Z,997,706,133,0.0,17,0
20181211T10Z,840,661,132,0.0,16,0
20181211T09Z,784,629,133,0.0,17,0
20181211T08Z,780,611,132,0.0,18,0
20181211T07Z,780,613,131,0.0,17,0
20181211T06Z,870,610,132,0.0,26,0
20181211T05Z,573,374,133,0.0,21,0
20181211T04Z,980,712,134,0.0,16,0
20181211T03Z,1008,836,130,0.0,17,0
20181211T02Z,1123,814,132,0.0,17,0
20181211T01Z,1234,756,133,0.0,18,0
20181211T00Z,1238,753,134,0.0,17,0
20181210T23Z,1235,616,133,0.0,17,0
20181210T22Z,1188,640,130,0.0,17,2
20181210T21Z,1177,586,133,0.0,19,10
20181210T20Z,1148,544,133,0.0,17,11
20181210T19Z,1191,464,134,0.0,18,14
20181210T18Z,1239,412,130,0.0,17,12
20181210T17Z,1243,414,132,0.0,18,8
20181210T16Z,1233,406,135,0.0,17,6
20181210T15Z,1252,385,133,0.0,17,7
20181210T14Z,1243,347,131,0.0,19,1
20181210T13Z,1257,289,130,0.0,18,0
20181210T12Z,1119,318,135,0.0,17,0
20181210T11Z,973,243,133,0.0,16,0
20181210T10Z,872,207,131,0.0,16,0
20181210T09Z,833,191,134,0.0,15,0
20181210T08Z,836,194,131,0.0,17,0
20181210T07Z,876,194,133,0.0,17,0
20181210T06Z,958,188,132,0.0,16,0
20181210T05Z,1078,190,132,0.0,18,0
20181210T04Z,1150,251,132,0.0,16,0
20181210T03Z,1142,409,133,0.0,16,0
20181210T02Z,1137,534,132,0.0,18,0
20181210T01Z,1133,605,133,0.0,16,0
20181210T00Z,1132,652,135,0.0,18,0
20181209T23Z,1067,651,129,0.0,16,0
20181209T22Z,1047,597,132,0.0,18,1
20181209T21Z,1050,599,132,0.0,15,3
20181209T20Z,1052,600,134,0.0,15,3
20181209T19Z,1064,612,132,0.0,15,6
20181209T18Z,1066,612,129,0.0,16,2
20181209T17Z,1057,602,135,0.0,15,0
20181209T16Z,1031,589,133,0.0,15,1
20181209T15Z,955,564,134,0.0,17,0
20181209T14Z,816,562,130,0.0,16,0
20181209T13Z,723,473,133,0.0,17,1
20181209T12Z,679,479,132,0.0,16,0
20181209T11Z,620,461,135,0.0,17,0
20181209T10Z,619,432,131,0.0,16,0
20181209T09Z,617,429,132,0.0,17,0
20181209T08Z,618,460,133,0.0,18,0
20181209T07Z,621,515,133,0.0,16,0
20181209T06Z,689,530,131,0.0,18,0
20181209T05Z,768,552,133,0.0,18,0
20181209T04Z,877,534,134,0.0,17,0
20181209T03Z,953,563,132,0.0,19,0
20181209T02Z,1010,584,132,0.0,17,0
20181209T01Z,1061,596,134,0.0,16,0
20181209T00Z,1080,645,134,0.0,17,0
20181208T23Z,1062,622,134,0.0,15,0
20181208T22Z,1049,600,131,0.0,16,5
20181208T21Z,1044,596,134,0.0,15,7
20181208T20Z,1035,589,134,0.0,19,12
20181208T19Z,1022,589,131,0.0,21,14
20181208T18Z,993,591,135,0.0,20,16
20181208T17Z,987,580,133,0.0,17,14
20181208T16Z,949,579,134,0.0,16,16
20181208T15Z,943,548,131,0.0,16,11
20181208T14Z,859,538,135,0.0,19,4
20181208T13Z,779,500,130,0.0,19,1
20181208T12Z,708,515,135,0.0,17,0
20181208T11Z,634,490,134,0.0,18,0
20181208T10Z,606,467,135,0.0,17,0
20181208T09Z,599,460,133,0.0,19,0
20181208T08Z,616,472,130,0.0,17,0
20181208T07Z,635,481,134,0.0,19,0
20181208T06Z,694,497,133,0.0,17,0
20181208T05Z,824,463,133,0.0,19,0
20181208T04Z,922,550,129,0.0,17,0
20181208T03Z,1006,573,134,0.0,18,0
20181208T02Z,1049,638,132,0.0,15,0
20181208T01Z,1104,630,131,0.0,18,0
20181208T00Z,1137,662,130,0.0,16,0
20181207T23Z,1088,655,135,0.0,17,0
20181207T22Z,1057,645,131,0.0,16,2
20181207T21Z,1054,645,130,0.0,16,11
20181207T20Z,1041,637,131,0.0,16,16
20181207T19Z,1030,630,134,0.0,18,19
20181207T18Z,1031,634,131,0.0,15,20
20181207T17Z,1085,577,133,0.0,16,22
20181207T16Z,1126,554,132,0.0,16,16
20181207T15Z,1146,612,131,0.0,17,18
20181207T14Z,1194,640,131,0.0,17,13
20181207T13Z,1166,669,132,0.0,18,0
20181207T12Z,1004,645,133,0.0,18,0
20181207T11Z,863,524,133,0.0,17,0
20181207T10Z,797,443,130,0.0,17,0
20181207T09Z,764,420,133,0.0,17,0
20181207T08Z,766,410,131,0.0,18,0
20181207T07Z,790,413,131,0.0,18,0
20181207T06Z,823,431,130,0.0,18,0
20181207T05Z,902,457,130,0.0,19,0
20181207T04Z,1003,497,132,0.0,18,0
20181207T03Z,1058,588,130,0.0,17,0
20181207T02Z,1131,598,131,0.0,18,0
20181207T01Z,1145,631,129,0.0,18,0
20181207T00Z,1128,654,133,0.0,16,0
20181206T23Z,1053,626,128,0.0,18,0
20181206T22Z,1010,619,132,0.0,18,3
20181206T21Z,1024,580,131,0.0,17,14
20181206T20Z,1036,567,130,0.0,19,16
20181206T19Z,1056,572,130,0.0,16,21
20181206T18Z,1162,599,133,0.0,15,22
20181206T17Z,1250,568,131,0.0,22,22
20181206T16Z,1257,536,129,0.0,23,17
20181206T15Z,1275,619,132,0.0,16,20
20181206T14Z,1299,671,129,0.0,15,8
20181206T13Z,1296,751,132,0.0,18,1
20181206T12Z,1249,744,130,0.0,18,0
20181206T11Z,1127,577,130,0.0,15,0
20181206T10Z,996,503,132,0.0,15,0
20181206T09Z,957,461,130,0.0,18,0
20181206T08Z,929,454,130,0.0,18,0
20181206T07Z,928,451,131,0.0,16,0
20181206T06Z,962,453,131,0.0,20,0
20181206T05Z,1029,526,131,0.0,17,0
20181206T04Z,1170,554,133,0.0,18,0
20181206T03Z,1246,613,131,0.0,17,0
20181206T02Z,1273,677,132,0.0,19,0
20181206T01Z,1276,694,130,0.0,18,0
20181206T00Z,1255,691,134,0.0,22,0
20181205T23Z,1171,623,130,0.0,18,0
20181205T22Z,1152,583,133,0.0,18,1
20181205T21Z,1145,501,130,0.0,18,17
20181205T20Z,1148,486,133,0.0,18,20
20181205T19Z,1146,499,132,0.0,19,20
20181205T18Z,1141,514,133,0.0,20,23
20181205T17Z,1147,542,130,0.0,15,21
20181205T16Z,1147,563,131,0.0,16,21
20181205T15Z,1146,559,132,0.0,15,20
20181205T14Z,1139,617,130,0.0,15,13
20181205T13Z,1042,589,128,0.0,19,1
20181205T12Z,885,554,132,0.0,17,0
20181205T11Z,764,439,133,0.0,17,0
20181205T10Z,705,365,131,0.0,19,0
20181205T09Z,706,326,130,0.0,18,0
20181205T08Z,705,323,134,0.0,18,0
20181205T07Z,707,367,131,0.0,19,0
20181205T06Z,704,446,131,0.0,17,0
20181205T05Z,726,551,132,0.0,17,0
20181205T04Z,879,556,133,0.0,16,0
20181205T03Z,1071,550,132,0.0,20,0
20181205T02Z,1165,606,131,0.0,18,0
20181205T01Z,1233,640,134,0.0,20,0
20181205T00Z,1263,694,130,0.0,19,0
20181204T23Z,1248,643,133,0.0,19,0
20181204T22Z,1247,604,131,0.0,20,0
20181204T21Z,1289,574,132,0.0,16,6
20181204T20Z,1296,563,130,0.0,15,8
20181204T19Z,1295,546,133,0.0,14,16
20181204T18Z,1279,530,130,1.0,16,12
20181204T17Z,1203,570,134,0.0,14,10
20181204T16Z,1119,606,130,9.0,16,7
20181204T15Z,1016,646,133,0.0,16,3
20181204T14Z,917,703,131,0.0,16,1
20181204T13Z,868,717,133,0.0,15,0
20181204T12Z,769,718,132,0.0,15,0
20181204T11Z,637,657,133,0.0,16,0
20181204T10Z,556,632,131,0.0,14,0
20181204T09Z,556,614,131,0.0,18,0
20181204T08Z,555,636,132,0.0,14,0
20181204T07Z,555,695,134,0.0,17,0
20181204T06Z,637,728,131,0.0,16,0
20181204T05Z,749,770,132,0.0,15,0
20181204T04Z,808,898,132,0.0,17,0
20181204T03Z,906,1006,133,0.0,17,0
20181204T02Z,1096,995,132,0.0,17,0
20181204T01Z,1144,1088,132,0.0,15,0
20181204T00Z,1258,1039,131,0.0,15,0
20181203T23Z,1294,953,132,0.0,16,0
20181203T22Z,1296,979,132,0.0,16,1
20181203T21Z,1294,1012,135,0.0,14,11
20181203T20Z,1294,1029,131,0.0,15,5
20181203T19Z,1289,1009,133,0.0,15,12
20181203T18Z,1287,970,131,0.0,16,15
20181203T17Z,1283,870,134,0.0,17,16
20181203T16Z,1288,736,131,0.0,16,15
20181203T15Z,1192,673,132,0.0,19,14
20181203T14Z,1038,682,132,0.0,19,8
20181203T13Z,948,666,133,0.0,17,0
20181203T12Z,772,735,132,0.0,18,0
20181203T11Z,716,584,132,0.0,16,0
20181203T10Z,708,473,132,0.0,17,0
20181203T09Z,697,464,132,0.0,16,0
20181203T08Z,713,474,133,0.0,17,0
20181203T07Z,716,537,133,0.0,16,0
20181203T06Z,786,567,131,0.0,17,0
20181203T05Z,973,526,133,0.0,16,0
20181203T04Z,1208,487,132,0.0,17,0
20181203T03Z,1292,576,134,0.0,17,0
20181203T02Z,1295,721,133,0.0,18,0
20181203T01Z,1294,844,131,0.0,17,0
20181203T00Z,1294,1000,134,0.0,16,0
20181202T23Z,1294,956,132,0.0,16,0
20181202T22Z,1292,940,131,0.0,16,1
20181202T21Z,1294,965,132,0.0,16,10
20181202T20Z,1294,1034,133,0.0,14,10
20181202T19Z,1290,1010,134,0.0,15,17
20181202T18Z,1293,944,131,0.0,15,15
20181202T17Z,1293,741,133,0.0,17,17
20181202T16Z,1259,525,132,0.0,15,17
20181202T15Z,1112,495,134,0.0,17,12
20181202T14Z,968,448,132,0.0,16,5
20181202T13Z,836,402,133,0.0,16,0
20181202T12Z,681,489,132,0.0,15,0
20181202T11Z,671,437,132,0.0,16,0
20181202T10Z,673,415,133,0.0,15,0
20181202T09Z,671,418,133,0.0,13,0
20181202T08Z,670,458,130,0.0,16,0
20181202T07Z,672,517,131,0.0,17,0
20181202T06Z,803,468,132,0.0,16,0
20181202T05Z,1037,360,134,0.0,14,0
20181202T04Z,1212,319,133,0.0,14,0
20181202T03Z,1293,353,132,0.0,15,0
20181202T02Z,1293,443,130,0.0,14,0
20181202T01Z,1293,498,132,0.0,13,0
20181202T00Z,1295,556,133,0.0,14,0
20181201T23Z,1292,500,129,0.0,13,0
20181201T22Z,1293,453,131,0.0,16,4
20181201T21Z,1295,446,130,0.0,14,7
20181201T20Z,1292,423,134,0.0,15,8
20181201T19Z,1292,409,131,0.0,14,9
20181201T18Z,1290,385,133,0.0,16,11
20181201T17Z,1292,336,128,0.0,17,10
20181201T16Z,1294,257,133,0.0,17,8
20181201T15Z,1286,182,131,0.0,17,5
20181201T14Z,1170,185,131,0.0,16,2
20181201T13Z,986,229,133,0.0,15,1
20181201T12Z,920,191,133,0.0,16,0
