,coal,natural gas,nuclear,other,solar,hydro
20190810T17Z,4909,3691,7168,,238,182
20190810T16Z,4037,3224,7168,,224,126
20190810T15Z,3544,2976,7174,,191,-429
20190810T14Z,3470,2961,7176,,199,-1422
20190810T13Z,3175,2854,7176,,120,-1777
20190810T12Z,2623,2735,7181,,38,-1764
20190810T11Z,2585,2749,7180,,0,-1827
20190810T10Z,2613,2699,7186,,0,-1837
20190810T09Z,2557,2659,7177,,-2,-1829
20190810T08Z,2631,2920,7181,,0,-1841
20190810T07Z,2997,3038,7185,,0,-1844
20190810T06Z,3757,3059,7182,,0,-1686
20190810T05Z,4192,3068,7185,,-1,-853
20190810T04Z,4725,3080,7184,,0,-110
20190810T03Z,5309,3316,7180,,-1,56
20190810T02Z,5693,4140,7181,,0,820
20190810T01Z,5836,4943,7182,,0,1218
20190810T00Z,5936,5373,7186,,32,1872
20190809T23Z,5931,5440,7183,,150,2479
20190809T22Z,5803,5205,7177,,283,2433
20190809T21Z,5787,5146,7179,,392,1812
20190809T20Z,5793,4996,7178,,461,1306
20190809T19Z,5789,4987,7172,,499,913
20190809T18Z,5732,4988,7180,,509,437
20190809T17Z,5631,4629,7182,,544,167
20190809T16Z,5133,3893,7179,,388,187
20190809T15Z,4173,3382,7184,,402,147
20190809T14Z,3535,3121,7180,,301,-265
20190809T13Z,3437,3078,7186,,165,-899
20190809T12Z,3292,3003,7187,,42,-1303
20190809T11Z,2916,2923,7191,,-2,-1396
20190809T10Z,2560,2856,7185,,0,-1830
20190809T09Z,2535,2836,7184,,0,-1824
20190809T08Z,2507,2837,7186,,-1,-1840
20190809T07Z,2697,2952,7181,,0,-1844
20190809T06Z,2890,3035,7180,,0,-1398
20190809T05Z,3232,3055,7179,,0,-475
20190809T04Z,4221,3046,7184,,-2,48
20190809T03Z,5402,3318,7185,,0,73
20190809T02Z,5768,4067,7184,,-1,549
20190809T01Z,5742,5019,7183,,0,879
20190809T00Z,5832,5138,7178,,42,1796
20190808T23Z,5818,5150,7174,,132,2192
20190808T22Z,5797,5120,7181,,267,1935
20190808T21Z,5774,5111,7178,,373,1496
20190808T20Z,5616,4966,7179,,449,1254
20190808T19Z,5625,4780,7175,,474,1167
20190808T18Z,5591,4449,7177,,450,1058
20190808T17Z,5409,4313,7180,,468,717
20190808T16Z,4923,3753,7176,,458,337
20190808T15Z,4295,3196,7180,,411,131
20190808T14Z,3572,2803,7179,,305,-156
20190808T13Z,3323,2762,7186,,166,-641
20190808T12Z,3068,2740,7186,,40,-865
20190808T11Z,2739,2708,7188,,1,-1200
20190808T10Z,2639,2544,7186,,0,-1521
20190808T09Z,2641,2300,7188,,0,-1521
20190808T08Z,2792,2239,7187,,-1,-1535
20190808T07Z,2899,2312,7184,,-1,-1543
20190808T06Z,3266,2517,7187,,0,-1280
20190808T05Z,3566,2702,7185,,0,-541
20190808T04Z,4023,3068,7187,,-2,35
20190808T03Z,4604,3404,7183,,-1,279
20190808T02Z,4859,3992,7184,,0,1333
20190808T01Z,4847,5035,7178,,1,1798
20190808T00Z,4848,5789,7177,,32,1989
20190807T23Z,4851,5624,7177,,100,2455
20190807T22Z,4856,5243,7183,,243,2583
20190807T21Z,4857,5128,7180,,352,2242
20190807T20Z,4890,5127,7181,,429,1532
20190807T19Z,4935,5109,7183,,468,1183
20190807T18Z,5114,4544,7183,,441,929
20190807T17Z,5084,4280,7180,,440,519
20190807T16Z,4807,3965,7181,,397,199
20190807T15Z,4344,3302,7186,,307,114
20190807T14Z,3941,2978,7192,,203,76
20190807T13Z,3549,2990,7188,,117,-258
20190807T12Z,3241,2953,7189,,41,-600
20190807T11Z,2955,2837,7187,,-1,-808
20190807T10Z,2715,2702,7187,,0,-1517
20190807T09Z,2484,2683,7183,,0,-1787
20190807T08Z,2456,2684,7181,,0,-1787
20190807T07Z,2577,2697,7186,,0,-1446
20190807T06Z,2818,2706,7180,,-1,-767
20190807T05Z,3216,2886,7178,,-1,-3
20190807T04Z,4053,3066,7180,,-1,24
20190807T03Z,4468,3104,7183,,0,119
20190807T02Z,4692,3432,7186,,0,1099
20190807T01Z,4857,4172,7182,,0,1699
20190807T00Z,5068,4596,7180,,34,1885
20190806T23Z,5067,4822,7189,,129,2296
20190806T22Z,5026,4816,7183,,232,2033
20190806T21Z,5072,4823,7186,,307,1711
20190806T20Z,5072,4796,7183,,340,1352
20190806T19Z,5069,4599,7181,,377,902
20190806T18Z,4974,4114,7181,,393,597
20190806T17Z,4642,3980,7186,,433,581
20190806T16Z,4033,3682,7182,,411,470
20190806T15Z,3388,3304,7186,,380,169
20190806T14Z,2884,2939,7191,,301,77
20190806T13Z,2705,2686,7192,,169,55
20190806T12Z,2557,2521,7198,,44,-243
20190806T11Z,2528,2343,7194,,3,-556
20190806T10Z,2363,2613,7196,,4,-1632
20190806T09Z,2274,2564,7189,,4,-1793
20190806T08Z,2268,2559,7190,,2,-1819
20190806T07Z,2271,2615,7187,,3,-1757
20190806T06Z,2267,2634,7192,,3,-944
20190806T05Z,2472,2636,7191,,2,-503
20190806T04Z,2864,2883,7187,,3,-54
20190806T03Z,3756,3113,7190,,4,54
20190806T02Z,4601,3487,7190,,3,227
20190806T01Z,4814,3831,7183,,5,396
20190806T00Z,4939,4038,7182,,38,883
20190805T23Z,5092,3961,7182,,116,1081
20190805T22Z,5195,3945,7185,,209,1321
20190805T21Z,5161,3951,7186,,277,1344
20190805T20Z,5062,3946,7184,,360,1145
20190805T19Z,4860,3949,7188,,392,691
20190805T18Z,4482,3948,7187,,443,605
20190805T17Z,3705,3934,7191,,256,407
20190805T16Z,3237,3621,7187,,202,231
20190805T15Z,2943,3292,7192,,170,172
20190805T14Z,2659,3037,7190,,96,-24
20190805T13Z,2639,3044,7194,,41,-414
20190805T12Z,2623,2911,7194,,14,-684
20190805T11Z,2486,2835,7196,,4,-1164
20190805T10Z,2398,2705,7191,,1,-1777
20190805T09Z,2190,2667,7189,,4,-1802
20190805T08Z,2097,2645,7189,,3,-1819
20190805T07Z,2099,2618,7187,,3,-1825
20190805T06Z,2099,2837,7193,,4,-1812
20190805T05Z,2097,3002,7189,,3,-1442
20190805T04Z,2221,3046,7187,,3,-328
20190805T03Z,2736,3066,7190,,3,134
20190805T02Z,3037,3132,7191,,3,180
20190805T01Z,3092,3504,7184,,4,187
20190805T00Z,3268,3955,7186,,24,249
20190804T23Z,3390,4443,7189,,64,329
20190804T22Z,3398,4502,7190,,120,403
20190804T21Z,3473,4572,7185,,188,482
20190804T20Z,3464,4538,7178,,224,515
20190804T19Z,3356,4125,7182,,284,793
20190804T18Z,3204,3986,7178,,368,826
20190804T17Z,3015,3790,7180,,404,928
20190804T16Z,2677,3177,7182,,276,830
20190804T15Z,2362,2808,7183,,252,231
20190804T14Z,2131,2659,7189,,176,-234
20190804T13Z,2152,2571,7187,,104,-1315
20190804T12Z,2153,2475,7190,,35,-1756
20190804T11Z,2162,2428,7191,,5,-1814
20190804T10Z,2150,2410,7189,,4,-1819
20190804T09Z,2161,2439,7188,,3,-1866
20190804T08Z,2159,2473,7187,,4,-1826
20190804T07Z,2160,2643,7186,,2,-1828
20190804T06Z,2344,2730,7183,,2,-1568
20190804T05Z,2586,2842,7188,,4,-841
20190804T04Z,2946,3020,7190,,4,-375
20190804T03Z,3186,3067,7189,,2,-6
20190804T02Z,3527,3144,7186,,3,592
20190804T01Z,3565,3536,7182,,4,1495
20190804T00Z,3569,3850,7181,,21,2159
20190803T23Z,3556,4007,7181,,99,2502
20190803T22Z,3546,4002,7183,,216,2439
20190803T21Z,3549,4004,7178,,323,2031
20190803T20Z,3542,3992,7181,,397,1162
20190803T19Z,3538,4001,7176,,396,586
20190803T18Z,3368,3856,7178,,400,385
20190803T17Z,3104,3552,7172,,373,266
20190803T16Z,2692,3162,7179,,353,253
20190803T15Z,2469,2902,7180,,289,73
20190803T14Z,2135,2889,7184,,202,-229
20190803T13Z,1995,2867,7190,,114,-887
20190803T12Z,2014,2826,7189,,36,-1537
20190803T11Z,2030,2729,7192,,1,-1790
20190803T10Z,2021,2688,7190,,0,-1818
20190803T09Z,2020,2544,7194,,-1,-1833
20190803T08Z,1939,2644,7196,,-1,-1808
20190803T07Z,1928,2688,7189,,0,-1461
20190803T06Z,1966,2707,7193,,0,-930
20190803T05Z,2143,2722,7189,,-1,-138
20190803T04Z,2597,2932,7190,,0,237
20190803T03Z,2923,3037,7189,,0,449
20190803T02Z,3167,3250,7190,,-1,713
20190803T01Z,3293,3631,7196,,0,1141
20190803T00Z,3539,3998,7192,,18,1388
20190802T23Z,3789,4290,7189,,90,1693
20190802T22Z,3841,4326,7186,,220,2022
20190802T21Z,3959,4328,7185,,306,1858
20190802T20Z,4152,4332,7184,,375,1559
20190802T19Z,4112,4329,7186,,427,1024
20190802T18Z,3979,4311,7190,,378,891
20190802T17Z,3633,4052,7191,,312,543
20190802T16Z,3200,3635,7195,,268,238
20190802T15Z,2941,3111,7194,,198,212
20190802T14Z,2590,2912,7199,,154,198
20190802T13Z,2421,2836,7200,,97,-167
20190802T12Z,2212,2828,7199,,33,-209
20190802T11Z,1842,2780,7200,,4,-577
20190802T10Z,1607,2662,7200,,3,-960
20190802T09Z,1562,2414,7198,,3,-964
20190802T08Z,1558,2544,7197,,4,-962
20190802T07Z,1646,2597,7200,,3,-980
20190802T06Z,1832,2632,7200,,4,-715
20190802T05Z,2225,2516,7204,,3,-22
20190802T04Z,3003,2938,7200,,4,126
20190802T03Z,3435,3073,7205,,4,341
20190802T02Z,3570,3358,7203,,1,814
20190802T01Z,3661,3861,7200,,4,1311
20190802T00Z,3786,4766,7193,,8,1345
20190801T23Z,3912,5252,7192,,30,1841
20190801T22Z,3990,5567,7185,,111,2134
20190801T21Z,3993,5588,7187,,223,2160
20190801T20Z,3989,5617,7186,,321,2180
20190801T19Z,3991,5368,7185,,398,2342
20190801T18Z,3988,5221,7186,,451,1812
20190801T17Z,3922,4988,7184,,484,1342
20190801T16Z,3797,4180,7188,,465,293
20190801T15Z,3422,3503,7190,,397,64
20190801T14Z,3186,3128,7196,,295,-567
20190801T13Z,3028,3053,7195,,163,-1005
20190801T12Z,2712,3032,7197,,43,-1168
20190801T11Z,2552,2959,7201,,4,-1215
20190801T10Z,2358,2606,7197,,3,-1783
20190801T09Z,2248,2262,7197,,3,-1791
20190801T08Z,2255,2440,7195,,4,-1776
20190801T07Z,2610,2617,7198,,4,-1795
20190801T06Z,2930,2943,7196,,3,-1796
20190801T05Z,3478,3129,7195,,4,-1535
20190801T04Z,3937,3107,7201,,4,-742
20190801T03Z,4095,3128,7198,,3,0
20190801T02Z,4426,3704,7199,,4,511
20190801T01Z,4560,4379,7188,,6,938
20190801T00Z,4579,4811,7199,,40,1350
20190731T23Z,4576,4799,7198,,128,2028
20190731T22Z,4581,4775,7197,,193,2324
20190731T21Z,4575,4799,7190,,274,2417
20190731T20Z,4561,4805,7186,,271,2249
20190731T19Z,4534,4652,7181,,447,1825
20190731T18Z,4501,4625,7183,,417,820
20190731T17Z,4308,4301,7187,,345,433
20190731T16Z,4067,3821,7188,,312,378
20190731T15Z,3688,3306,7191,,248,99
20190731T14Z,3261,3075,7194,,187,116
20190731T13Z,2845,2985,7192,,115,61
20190731T12Z,2560,2894,7195,,36,56
20190731T11Z,2377,2809,7195,,41,-259
20190731T10Z,2185,2796,7192,,9,-1138
20190731T09Z,2025,2809,7193,,10,-1517
20190731T08Z,2089,2738,7189,,9,-1360
20190731T07Z,2243,2726,7194,,9,-949
20190731T06Z,2364,2819,7195,,10,-265
20190731T05Z,2901,2901,7194,,9,51
20190731T04Z,3478,3085,7196,,9,398
20190731T03Z,3992,3455,7196,,9,596
20190731T02Z,4756,4067,7197,,8,983
20190731T01Z,5146,4745,7197,,9,1134
20190731T00Z,5246,5153,7199,,27,1593
20190730T23Z,5304,5175,7203,,96,2077
20190730T22Z,5326,5180,7198,,221,2128
20190730T21Z,5305,5046,7205,,313,2353
20190730T20Z,5304,4879,7200,,356,1898
20190730T19Z,5270,4784,7202,,392,1627
20190730T18Z,5077,4528,7195,,396,1202
20190730T17Z,4783,4265,7191,,427,1070
20190730T16Z,4144,3849,7198,,400,634
20190730T15Z,3421,3323,7197,,411,279
20190730T14Z,2864,2846,7200,,294,48
20190730T13Z,2562,2760,7201,,172,-298
20190730T12Z,2434,2759,7199,,55,-679
20190730T11Z,2281,2737,7201,,8,-1197
20190730T10Z,2226,2513,7202,,9,-1776
20190730T09Z,2165,2406,7200,,7,-1802
20190730T08Z,2176,2358,7189,,8,-1788
20190730T07Z,2405,2545,7183,,7,-1804
20190730T06Z,2801,2669,7184,,7,-1503
20190730T05Z,3209,2783,7180,,8,-998
20190730T04Z,3838,2980,7184,,7,-275
20190730T03Z,4402,3468,7182,,7,213
20190730T02Z,4716,4067,7175,,7,962
20190730T01Z,4874,4624,7187,,9,1655
20190730T00Z,5237,5014,7186,,53,2043
20190729T23Z,5382,5187,7189,,158,2280
20190729T22Z,5368,5195,7182,,300,2123
20190729T21Z,5344,5186,7182,,368,1957
20190729T20Z,5304,5178,7187,,394,1292
20190729T19Z,5262,5116,7180,,427,733
20190729T18Z,5199,4728,7185,,431,478
20190729T17Z,5000,4313,7178,,483,311
20190729T16Z,4435,3723,7182,,468,213
20190729T15Z,3463,3256,7181,,404,172
20190729T14Z,2637,2940,7186,,327,91
20190729T13Z,2295,2896,7192,,155,-421
20190729T12Z,2164,2900,7203,,49,-892
20190729T11Z,2039,2888,7207,,7,-1464
20190729T10Z,1996,2663,7207,,4,-1787
20190729T09Z,1940,2426,7209,,3,-1800
20190729T08Z,1958,2423,7203,,4,-1782
20190729T07Z,2080,2497,7204,,4,-1805
20190729T06Z,2267,2817,7202,,4,-1803
20190729T05Z,2640,3047,7200,,2,-1502
20190729T04Z,3165,3088,7201,,4,-602
20190729T03Z,4001,3338,7194,,3,230
20190729T02Z,4255,3774,7199,,4,1177
20190729T01Z,4415,4045,7194,,6,1432
20190729T00Z,4642,4038,7196,,52,1603
20190728T23Z,4727,4044,7194,,150,1824
20190728T22Z,4725,4058,7188,,307,1621
20190728T21Z,4714,4058,7171,,275,1040
20190728T20Z,4672,4040,7138,,378,586
20190728T19Z,4560,4036,7115,,396,490
20190728T18Z,4233,3756,7089,,462,177
20190728T17Z,3471,3379,7067,,488,178
20190728T16Z,2334,3077,7049,,468,173
20190728T15Z,1875,2869,7051,,409,44
20190728T14Z,1738,2810,7144,,305,-1128
20190728T13Z,1720,2568,7208,,175,-1697
20190728T12Z,1738,2129,7212,,53,-1803
20190728T11Z,1736,1974,7210,,5,-1790
20190728T10Z,1734,2012,7206,,4,-1809
20190728T09Z,1776,1998,7203,,3,-1813
20190728T08Z,1796,2180,7205,,3,-1801
20190728T07Z,1861,2412,7204,,4,-1819
20190728T06Z,1987,2531,7201,,3,-1457
20190728T05Z,2335,2642,7197,,4,-731
20190728T04Z,2879,2830,7198,,3,-66
20190728T03Z,3799,3024,7200,,3,55
20190728T02Z,4684,3300,7202,,4,98
20190728T01Z,4999,3730,7207,,10,162
20190728T00Z,5003,4057,7206,,44,1007
20190727T23Z,5137,4050,7210,,161,1218
20190727T22Z,5147,4054,7202,,266,1047
20190727T21Z,5001,4059,7209,,363,871
20190727T20Z,4849,4060,7202,,401,839
20190727T19Z,4566,4063,7207,,442,494
20190727T18Z,3955,3773,7201,,450,153
20190727T17Z,3163,3397,7207,,480,162
20190727T16Z,2195,3057,7206,,465,163
20190727T15Z,1816,2885,7206,,404,-371
20190727T14Z,1720,2815,7211,,327,-1389
20190727T13Z,1716,2754,7209,,153,-1809
20190727T12Z,1709,2447,7218,,54,-1822
20190727T11Z,1673,2359,7214,,6,-1810
20190727T10Z,1659,2195,7215,,4,-1767
20190727T09Z,1736,2067,7214,,4,-1531
20190727T08Z,1749,2170,7209,,3,-1521
20190727T07Z,1770,2558,7210,,4,-1540
20190727T06Z,1959,2594,7212,,3,-1332
20190727T05Z,2120,2621,7208,,3,-743
20190727T04Z,2536,2912,7206,,3,-143
20190727T03Z,3154,3103,7206,,4,168
20190727T02Z,3397,3324,7206,,4,869
20190727T01Z,3624,3729,7202,,7,1147
20190727T00Z,3696,4051,7206,,52,1665
20190726T23Z,3618,4182,7205,,195,2047
20190726T22Z,3485,4183,7201,,230,2211
20190726T21Z,3303,4043,7202,,333,1911
20190726T20Z,3276,4036,7200,,332,1210
20190726T19Z,3264,4050,7202,,351,949
20190726T18Z,3377,4038,7199,,449,637
20190726T17Z,3233,3744,7198,,340,488
20190726T16Z,3068,3325,7202,,432,194
20190726T15Z,2560,3004,7203,,407,161
20190726T14Z,2186,2868,7200,,308,-33
20190726T13Z,2112,2862,7209,,175,-550
20190726T12Z,2056,2696,7216,,45,-872
20190726T11Z,1772,2623,7210,,5,-1269
20190726T10Z,1670,2461,7211,,3,-1818
20190726T09Z,1691,2290,7211,,2,-1822
20190726T08Z,1711,2302,7209,,4,-1806
20190726T07Z,1812,2359,7206,,3,-1822
20190726T06Z,1919,2491,7206,,4,-1272
20190726T05Z,2132,2600,7201,,4,-599
20190726T04Z,2396,2914,7204,,2,-37
20190726T03Z,2845,3244,7207,,4,347
20190726T02Z,2933,3619,7205,,4,1298
20190726T01Z,2856,4040,7209,,5,1767
20190726T00Z,2762,4827,7208,,49,1924
20190725T23Z,2546,5170,7207,,196,2318
20190725T22Z,2510,5044,7209,,210,2249
20190725T21Z,2493,4735,7209,,311,2111
20190725T20Z,2468,4297,7207,,387,2116
20190725T19Z,2461,4025,7207,,397,1774
20190725T18Z,2471,3972,7207,,390,1204
20190725T17Z,2301,3646,7204,,434,488
20190725T16Z,1893,3261,7206,,469,114
20190725T15Z,1586,2953,7211,,408,45
20190725T14Z,1151,2877,7211,,312,1
20190725T13Z,1671,2847,7210,,178,-812
20190725T12Z,1615,2841,7216,,58,-1098
20190725T11Z,1588,2668,7216,,7,-1414
20190725T10Z,1572,2467,7217,,5,-1790
20190725T09Z,1575,2259,7211,,5,-1807
20190725T08Z,1572,2333,7210,,6,-1788
20190725T07Z,1609,2489,7206,,5,-1798
20190725T06Z,1800,2699,7209,,5,-1755
20190725T05Z,2015,2730,7208,,4,-1234
20190725T04Z,2393,2800,7210,,6,-232
20190725T03Z,3257,3205,7211,,5,66
20190725T02Z,3924,3688,7207,,4,230
20190725T01Z,4139,4027,7206,,9,487
20190725T00Z,4275,4042,7210,,51,1223
20190724T23Z,4255,4055,7206,,176,1488
20190724T22Z,4139,4052,7209,,306,1409
20190724T21Z,3903,4033,7210,,389,1088
20190724T20Z,3646,4026,7207,,441,728
20190724T19Z,3358,4039,7200,,452,494
20190724T18Z,2844,4019,7205,,453,403
20190724T17Z,2522,3670,7209,,482,23
20190724T16Z,2299,3298,7207,,471,-353
20190724T15Z,2208,3061,7211,,417,-811
20190724T14Z,2153,2989,7212,,318,-1350
20190724T13Z,2135,3064,7220,,181,-1529
20190724T12Z,2079,3049,7219,,51,-1585
20190724T11Z,1860,2820,7216,,7,-1742
20190724T10Z,1747,2490,7215,,4,-1805
20190724T09Z,1712,2223,7215,,4,-1816
20190724T08Z,1660,2226,7212,,4,-1799
20190724T07Z,1729,2386,7216,,4,-1803
20190724T06Z,1809,2719,7217,,3,-1809
20190724T05Z,1922,2671,7214,,3,-1095
20190724T04Z,2149,2645,7215,,3,-220
20190724T03Z,2817,2671,7208,,3,62
20190724T02Z,3335,2983,7207,,4,75
20190724T01Z,3534,3298,7205,,9,67
20190724T00Z,3755,3864,7201,,50,57
20190723T23Z,3886,4142,7203,,75,485
20190723T22Z,3837,4151,7199,,81,757
20190723T21Z,3858,4152,7194,,79,879
20190723T20Z,3951,4161,7203,,113,1056
20190723T19Z,4128,4170,7191,,115,1310
20190723T18Z,4206,4173,7191,,116,1645
20190723T17Z,4485,4156,7194,,164,1263
20190723T16Z,4668,3852,7199,,162,619
20190723T15Z,4493,3479,7202,,150,246
20190723T14Z,4057,3127,7201,,103,63
20190723T13Z,3760,3069,7205,,64,64
20190723T12Z,3386,2992,7203,,31,71
20190723T11Z,3056,2829,7203,,5,27
20190723T10Z,2719,2801,7206,,3,-346
20190723T09Z,2563,2619,7211,,3,-340
20190723T08Z,2521,2733,7206,,4,-340
20190723T07Z,2628,2851,7209,,4,-354
20190723T06Z,3107,2984,7208,,3,-268
20190723T05Z,3667,3004,7208,,4,120
20190723T04Z,4178,3081,7206,,3,589
20190723T03Z,4652,3159,7200,,2,1177
20190723T02Z,5308,3699,7206,,3,1392
20190723T01Z,5588,4314,7207,,5,1366
20190723T00Z,5805,4702,7203,,34,1490
20190722T23Z,6081,5049,7200,,69,1575
20190722T22Z,6169,5110,7199,,114,1639
20190722T21Z,6149,5126,7205,,207,1620
20190722T20Z,6147,5136,7199,,334,1700
20190722T19Z,6130,5079,7193,,395,1525
20190722T18Z,6131,4614,7198,,415,1211
20190722T17Z,6099,3881,7193,,385,1154
20190722T16Z,5942,3503,7198,,324,744
20190722T15Z,5517,3266,7203,,290,248
20190722T14Z,4790,3118,7204,,223,161
20190722T13Z,4383,3018,7202,,140,91
20190722T12Z,3769,2909,7211,,42,105
20190722T11Z,3144,2806,7206,,2,69
20190722T10Z,2999,2632,7206,,0,-361
20190722T09Z,3060,2387,7207,,0,-521
20190722T08Z,3122,2528,7205,,0,-529
20190722T07Z,3301,2793,7203,,0,-560
20190722T06Z,3769,3058,7206,,-2,-387
20190722T05Z,4469,3070,7204,,-1,1
20190722T04Z,5029,3082,7203,,0,59
20190722T03Z,5655,3340,7204,,0,105
20190722T02Z,6116,4344,7201,,0,546
20190722T01Z,6151,4808,7202,,2,1186
20190722T00Z,6137,4792,7206,,40,1958
20190721T23Z,6137,4784,7204,,132,2256
20190721T22Z,6117,4781,7199,,275,1988
20190721T21Z,6102,4639,7207,,375,1573
20190721T20Z,6123,4360,7194,,448,1148
20190721T19Z,5994,4187,7203,,479,1005
20190721T18Z,5883,4065,7200,,486,734
20190721T17Z,5485,3747,7202,,485,308
20190721T16Z,5112,3188,7198,,450,225
20190721T15Z,4500,2973,7197,,391,177
20190721T14Z,3743,2802,7196,,293,-332
20190721T13Z,3240,2778,7196,,173,-1079
20190721T12Z,2749,2687,7208,,49,-1528
20190721T11Z,2559,2679,7199,,4,-1752
20190721T10Z,2599,2555,7205,,0,-1648
20190721T09Z,2633,2650,7200,,0,-1469
20190721T08Z,2846,2732,7197,,-1,-1468
20190721T07Z,3145,2766,7190,,-2,-1330
20190721T06Z,3480,2865,7196,,-1,-886
20190721T05Z,3827,2861,7193,,0,-192
20190721T04Z,4670,2925,7190,,0,118
20190721T03Z,5178,3162,7186,,0,138
20190721T02Z,5559,3506,7194,,0,330
20190721T01Z,5723,3852,7192,,1,795
20190721T00Z,5725,4131,7194,,65,1402
20190720T23Z,5718,4129,7194,,131,1567
20190720T22Z,5718,4133,7188,,227,1282
20190720T21Z,5723,4136,7171,,288,1090
20190720T20Z,5728,4138,7172,,219,742
20190720T19Z,5855,4847,7173,,321,566
20190720T18Z,5955,4114,7171,,392,278
20190720T17Z,5942,4068,7173,,403,196
20190720T16Z,5522,3692,7177,,385,162
20190720T15Z,4911,3068,7180,,331,-39
20190720T14Z,4775,2899,7183,,286,-1207
20190720T13Z,4232,2880,7185,,170,-1747
20190720T12Z,3643,2706,7189,,53,-1776
20190720T11Z,3384,2695,7188,,2,-1779
20190720T10Z,3420,2687,7189,,-1,-1809
20190720T09Z,3531,2601,7193,,0,-1808
20190720T08Z,3809,2616,7193,,-1,-1804
20190720T07Z,4278,2906,7190,,0,-1817
20190720T06Z,4830,2998,7187,,-1,-1803
20190720T05Z,5121,3062,7187,,0,-1147
20190720T04Z,5414,3038,7171,,-2,-297
20190720T03Z,5750,3318,7182,,0,93
20190720T02Z,6006,4094,7182,,0,669
20190720T01Z,6004,4563,7187,,2,1454
20190720T00Z,6062,4857,7192,,55,1946
20190719T23Z,6083,5107,7194,,160,2183
20190719T22Z,6099,5243,7197,,267,2129
20190719T21Z,6058,5235,7194,,356,1766
20190719T20Z,5714,5263,7201,,386,1987
20190719T19Z,5273,5407,7197,,421,2206
20190719T18Z,5064,5288,7195,,423,2073
20190719T17Z,4921,4798,7201,,388,1684
20190719T16Z,4813,4187,7195,,378,806
20190719T15Z,4731,3542,7192,,349,238
20190719T14Z,4561,3034,7200,,239,-478
20190719T13Z,4250,2896,7205,,135,-1263
20190719T12Z,3812,2827,7201,,41,-1340
20190719T11Z,3634,2782,7198,,0,-1490
20190719T10Z,3294,2675,7203,,0,-1514
20190719T09Z,3092,2568,7197,,0,-1383
20190719T08Z,2903,2698,7197,,0,-1295
20190719T07Z,3171,2716,7201,,-1,-847
20190719T06Z,3498,2731,7195,,-1,-417
20190719T05Z,4027,2760,7200,,-1,-2
20190719T04Z,4605,3042,7199,,0,46
20190719T03Z,5336,3442,7199,,-1,67
20190719T02Z,5655,4322,7199,,0,302
20190719T01Z,5750,4613,7198,,1,797
20190719T00Z,5750,4948,7197,,38,1111
20190718T23Z,5746,5076,7199,,157,1528
20190718T22Z,5741,4852,7193,,166,1782
20190718T21Z,5735,5243,7195,,232,1868
20190718T20Z,5735,5323,7197,,271,2042
20190718T19Z,5734,5421,7200,,347,2095
20190718T18Z,5680,5258,7195,,406,1482
20190718T17Z,5682,4838,7198,,427,721
20190718T16Z,5496,4377,7200,,411,147
20190718T15Z,5192,3830,7203,,377,-162
20190718T14Z,5033,3239,7206,,284,-1143
20190718T13Z,4960,3044,7210,,171,-1711
20190718T12Z,4581,2990,7205,,49,-1780
20190718T11Z,4183,2769,7209,,2,-1772
20190718T10Z,3916,2699,7206,,0,-1797
20190718T09Z,3793,2561,7209,,0,-1805
20190718T08Z,3855,2610,7205,,-1,-1794
20190718T07Z,3971,2666,7209,,-1,-1815
20190718T06Z,4110,2753,7208,,0,-1511
20190718T05Z,4489,2966,7209,,0,-1069
20190718T04Z,4859,3017,7213,,0,-209
20190718T03Z,5149,3321,7215,,0,296
20190718T02Z,5327,4367,7217,,-1,923
20190718T01Z,5313,4967,7220,,3,1046
20190718T00Z,5647,5483,7214,,36,1262
20190717T23Z,5906,5613,7208,,67,1576
20190717T22Z,5926,5585,7204,,118,1714
20190717T21Z,6092,5602,7207,,229,1783
20190717T20Z,6155,5860,7204,,294,1847
20190717T19Z,6154,5815,7204,,388,1763
20190717T18Z,6159,5510,7205,,448,1645
20190717T17Z,6168,5205,7203,,465,988
20190717T16Z,6183,4733,7199,,435,262
20190717T15Z,6132,3602,7203,,376,-275
20190717T14Z,5639,3095,7205,,273,-1289
20190717T13Z,5118,3007,7210,,149,-1553
20190717T12Z,4942,3014,7205,,48,-1575
20190717T11Z,4553,2948,7208,,2,-1555
20190717T10Z,4078,2761,7207,,0,-1772
20190717T09Z,3867,2706,7201,,-1,-1775
20190717T08Z,4091,2627,7204,,-1,-1766
20190717T07Z,4598,2664,7203,,-1,-1738
20190717T06Z,5028,2778,7204,,0,-1710
20190717T05Z,5180,2853,7204,,0,-1400
20190717T04Z,5427,3052,7207,,0,-409
20190717T03Z,5883,3290,7203,,-2,208
20190717T02Z,6174,3779,7203,,0,1560
20190717T01Z,6172,4767,7204,,5,1857
20190717T00Z,6179,5207,7202,,66,2149
20190716T23Z,6193,5654,7209,,133,2220
20190716T22Z,6172,5482,7205,,250,2543
20190716T21Z,6166,5286,7207,,347,2488
20190716T20Z,6168,5131,7201,,406,2344
20190716T19Z,6163,5256,7200,,425,2156
20190716T18Z,6067,5176,7202,,517,2057
20190716T17Z,6019,4685,7201,,384,1802
20190716T16Z,6084,3998,7203,,421,827
20190716T15Z,5822,3473,7209,,332,159
20190716T14Z,5506,2900,7211,,262,-844
20190716T13Z,5247,2799,7212,,127,-1445
20190716T12Z,4887,2779,7216,,39,-1481
20190716T11Z,4394,2774,7216,,1,-1696
