,wind
20191105T21-07,66
20191105T20-07,84
20191105T19-07,81
20191105T18-07,101
20191105T17-07,108
20191105T16-07,106
20191105T15-07,102
20191105T14-07,96
20191105T13-07,69
20191105T12-07,30
20191105T11-07,24
20191105T10-07,17
20191105T09-07,2
20191105T08-07,0
20191105T07-07,0
20191105T06-07,0
20191105T05-07,0
20191105T04-07,0
20191105T03-07,0
20191105T02-07,1
20191105T01-07,0
20191104T23-07,0
20191104T22-07,0
20191104T21-07,0
20191104T20-07,0
20191104T19-07,7
20191104T18-07,9
20191104T17-07,12
20191104T16-07,11
20191104T15-07,1
20191104T14-07,2
20191104T13-07,1
20191104T12-07,2
20191104T11-07,3
20191104T10-07,2
20191104T09-07,1
20191104T08-07,5
20191104T07-07,7
20191104T06-07,7
20191104T05-07,2
20191104T04-07,0
20191104T03-07,0
20191104T02-07,0
20191104T01-07,0
20191103T01-06,184
20191102T23-06,167
20191102T22-06,186
20191102T21-06,175
20191102T20-06,189
20191102T19-06,184
20191102T18-06,196
20191102T17-06,192
20191102T16-06,193
20191102T15-06,190
20191102T14-06,178
20191102T13-06,166
20191102T12-06,148
20191102T11-06,157
20191102T10-06,194
20191102T09-06,195
20191102T08-06,186
20191102T07-06,200
20191102T06-06,194
20191102T05-06,199
20191102T04-06,200
20191102T03-06,201
20191102T02-06,201
20191102T01-06,201
20191101T23-06,185
20191101T22-06,186
20191101T21-06,181
20191101T20-06,147
20191101T19-06,98
20191101T18-06,40
20191101T17-06,51
20191101T16-06,52
20191101T15-06,32
20191101T14-06,10
20191101T13-06,13
20191101T12-06,17
20191101T11-06,23
20191101T10-06,39
20191101T09-06,53
20191101T08-06,51
20191101T07-06,43
20191101T06-06,46
20191101T05-06,58
20191101T04-06,85
20191101T03-06,91
20191101T02-06,61
20191101T01-06,59
20191031T23-06,159
20191031T22-06,163
20191031T21-06,176
20191031T20-06,145
20191031T19-06,129
20191031T18-06,83
20191031T17-06,99
20191031T16-06,79
20191031T15-06,73
20191031T14-06,69
20191031T13-06,119
20191031T12-06,168
20191031T11-06,185
20191031T10-06,183
20191031T09-06,188
20191031T08-06,195
20191031T07-06,197
20191031T06-06,197
20191031T05-06,192
20191031T04-06,196
20191031T03-06,193
20191031T02-06,183
20191031T01-06,180
20191030T23-06,176
20191030T22-06,183
20191030T21-06,163
20191030T20-06,160
20191030T19-06,120
20191030T18-06,49
20191030T17-06,23
20191030T16-06,1
20191030T15-06,0
20191030T14-06,7
20191030T13-06,9
20191030T12-06,17
20191030T11-06,35
20191030T10-06,43
20191030T09-06,67
20191030T08-06,83
20191030T07-06,92
20191030T06-06,93
20191030T05-06,87
20191030T04-06,86
20191030T03-06,86
20191030T02-06,83
20191030T01-06,80
20191029T23-06,82
20191029T22-06,75
20191029T21-06,67
20191029T20-06,31
20191029T19-06,22
20191029T18-06,20
20191029T17-06,14
20191029T16-06,14
20191029T15-06,11
20191029T14-06,12
20191029T13-06,18
20191029T12-06,17
20191029T11-06,11
20191029T10-06,19
20191029T09-06,26
20191029T08-06,35
20191029T07-06,69
20191029T06-06,63
20191029T05-06,80
20191029T04-06,101
20191029T03-06,108
20191029T02-06,131
20191029T01-06,119
20191028T23-06,61
20191028T22-06,84
20191028T21-06,103
20191028T20-06,119
20191028T19-06,133
20191028T18-06,118
20191028T17-06,159
20191028T16-06,195
20191028T15-06,165
20191028T14-06,139
20191028T13-06,168
20191028T12-06,163
20191028T11-06,171
20191028T10-06,160
20191028T09-06,170
20191028T08-06,186
20191028T07-06,124
20191028T06-06,82
20191028T05-06,8
20191028T04-06,22
20191028T03-06,65
20191028T02-06,117
20191028T01-06,156
20191027T23-06,113
20191027T22-06,84
20191027T21-06,53
20191027T20-06,40
20191027T19-06,20
20191027T18-06,16
20191027T17-06,22
20191027T16-06,36
20191027T15-06,58
20191027T14-06,86
20191027T13-06,70
20191027T12-06,80
20191027T11-06,71
20191027T10-06,70
20191027T09-06,74
20191027T08-06,143
20191027T07-06,126
20191027T06-06,103
20191027T05-06,69
20191027T04-06,64
20191027T03-06,63
20191027T02-06,45
20191027T01-06,75
20191026T23-06,92
20191026T22-06,103
20191026T21-06,90
20191026T20-06,119
20191026T19-06,128
20191026T18-06,168
20191026T17-06,176
20191026T16-06,138
20191026T15-06,71
20191026T14-06,77
20191026T13-06,62
20191026T12-06,60
20191026T11-06,53
20191026T10-06,69
20191026T09-06,68
20191026T08-06,73
20191026T07-06,84
20191026T06-06,110
20191026T05-06,111
20191026T04-06,98
20191026T03-06,78
20191026T02-06,135
20191026T01-06,131
20191025T23-06,182
20191025T22-06,166
20191025T21-06,191
20191025T20-06,142
20191025T19-06,161
20191025T18-06,191
20191025T17-06,200
20191025T16-06,192
20191025T15-06,193
20191025T14-06,200
20191025T13-06,179
20191025T12-06,151
20191025T11-06,172
20191025T10-06,185
20191025T09-06,194
20191025T08-06,185
20191025T07-06,172
20191025T06-06,177
20191025T05-06,179
20191025T04-06,175
20191025T03-06,178
20191025T02-06,177
20191025T01-06,177
20191024T23-06,202
20191024T22-06,202
20191024T21-06,201
20191024T20-06,205
20191024T19-06,203
20191024T18-06,187
20191024T17-06,205
20191024T16-06,203
20191024T15-06,199
20191024T14-06,199
20191024T13-06,199
20191024T12-06,200
20191024T11-06,197
20191024T10-06,185
20191024T09-06,165
20191024T08-06,133
20191024T07-06,92
20191024T06-06,58
20191024T05-06,56
20191024T04-06,51
20191024T03-06,85
20191024T02-06,80
20191024T01-06,36
20191023T23-06,25
20191023T22-06,16
20191023T21-06,21
20191023T20-06,26
20191023T19-06,46
20191023T18-06,38
20191023T17-06,36
20191023T16-06,44
20191023T15-06,68
20191023T14-06,63
20191023T13-06,54
20191023T12-06,26
20191023T11-06,27
20191023T10-06,19
20191023T09-06,29
20191023T08-06,77
20191023T07-06,159
20191023T06-06,112
20191023T05-06,117
20191023T04-06,103
20191023T03-06,97
20191023T02-06,84
20191023T01-06,70
20191022T23-06,86
20191022T22-06,84
20191022T21-06,119
20191022T20-06,180
20191022T19-06,198
20191022T18-06,202
20191022T17-06,203
20191022T16-06,202
20191022T15-06,198
20191022T14-06,75
20191022T13-06,86
20191022T12-06,95
20191022T11-06,179
20191022T10-06,170
20191022T09-06,119
20191022T08-06,133
20191022T07-06,121
20191022T06-06,84
20191022T05-06,105
20191022T04-06,81
20191022T03-06,101
20191022T02-06,105
20191022T01-06,147
20191021T23-06,143
20191021T22-06,117
20191021T21-06,141
20191021T20-06,161
20191021T19-06,153
20191021T18-06,184
20191021T17-06,187
20191021T16-06,202
20191021T15-06,195
20191021T14-06,169
20191021T13-06,133
20191021T12-06,111
20191021T11-06,49
20191021T10-06,46
20191021T09-06,37
20191021T08-06,18
20191021T07-06,6
20191021T06-06,28
20191021T05-06,44
20191021T04-06,23
20191021T03-06,26
20191021T02-06,42
20191021T01-06,54
20191020T23-06,92
20191020T22-06,177
20191020T21-06,148
20191020T20-06,116
20191020T19-06,120
20191020T18-06,119
20191020T17-06,157
20191020T16-06,96
20191020T15-06,130
20191020T14-06,122
20191020T13-06,81
20191020T12-06,32
20191020T11-06,6
20191020T10-06,3
20191020T09-06,10
20191020T08-06,31
20191020T07-06,62
20191020T06-06,62
20191020T05-06,78
20191020T04-06,73
20191020T03-06,66
20191020T02-06,34
20191020T01-06,9
20191019T23-06,0
20191019T22-06,0
20191019T21-06,8
20191019T20-06,4
20191019T19-06,4
20191019T18-06,0
20191019T17-06,19
20191019T16-06,9
20191019T15-06,26
20191019T14-06,53
20191019T13-06,24
20191019T12-06,23
20191019T11-06,34
20191019T10-06,49
20191019T09-06,70
20191019T08-06,47
20191019T07-06,82
20191019T06-06,116
20191019T05-06,109
20191019T04-06,102
20191019T03-06,145
20191019T02-06,189
20191019T01-06,150
20191018T23-06,194
20191018T22-06,186
20191018T21-06,204
20191018T20-06,204
20191018T19-06,203
20191018T18-06,200
20191018T17-06,203
20191018T16-06,202
20191018T15-06,205
20191018T14-06,202
20191018T13-06,200
20191018T12-06,197
20191018T11-06,193
20191018T10-06,135
20191018T09-06,60
20191018T08-06,95
20191018T07-06,78
20191018T06-06,119
20191018T05-06,205
20191018T04-06,205
20191018T03-06,203
20191018T02-06,198
20191018T01-06,202
20191017T23-06,203
20191017T22-06,196
20191017T21-06,183
20191017T20-06,199
20191017T19-06,205
20191017T18-06,203
20191017T17-06,204
20191017T16-06,185
20191017T15-06,153
20191017T14-06,112
20191017T13-06,63
20191017T12-06,90
20191017T11-06,165
20191017T10-06,150
20191017T09-06,138
20191017T08-06,113
20191017T07-06,14
20191017T06-06,4
20191017T05-06,1
20191017T04-06,4
20191017T03-06,13
20191017T02-06,22
20191017T01-06,23
20191016T23-06,7
20191016T22-06,3
20191016T21-06,7
20191016T20-06,51
20191016T19-06,104
20191016T18-06,32
20191016T17-06,45
20191016T16-06,41
20191016T15-06,21
20191016T14-06,14
20191016T13-06,38
20191016T12-06,51
20191016T11-06,62
20191016T10-06,42
20191016T09-06,76
20191016T08-06,104
20191016T07-06,96
20191016T06-06,155
20191016T05-06,175
20191016T04-06,178
20191016T03-06,175
20191016T02-06,132
20191016T01-06,118
20191015T23-06,44
20191015T22-06,11
20191015T21-06,15
20191015T20-06,24
20191015T19-06,30
20191015T18-06,25
20191015T17-06,23
20191015T16-06,32
20191015T15-06,57
20191015T14-06,64
20191015T13-06,56
20191015T12-06,49
20191015T11-06,59
20191015T10-06,84
20191015T09-06,67
20191015T08-06,44
20191015T07-06,13
20191015T06-06,0
20191015T05-06,0
20191015T04-06,0
20191015T03-06,0
20191015T02-06,1
20191015T01-06,5
20191014T23-06,1
20191014T22-06,0
20191014T21-06,0
20191014T20-06,7
20191014T19-06,30
20191014T18-06,42
20191014T17-06,50
20191014T16-06,39
20191014T15-06,89
20191014T14-06,91
20191014T13-06,88
20191014T12-06,91
20191014T11-06,103
20191014T10-06,91
20191014T09-06,87
20191014T08-06,98
20191014T07-06,128
20191014T06-06,148
20191014T05-06,156
20191014T04-06,188
20191014T03-06,172
20191014T02-06,117
20191014T01-06,89
20191013T23-06,43
20191013T22-06,8
20191013T21-06,2
20191013T20-06,6
20191013T19-06,10
20191013T18-06,1
20191013T17-06,2
20191013T16-06,0
20191013T15-06,0
20191013T14-06,0
20191013T13-06,0
20191013T12-06,0
20191013T11-06,21
20191013T10-06,18
20191013T09-06,10
20191013T08-06,22
20191013T07-06,45
20191013T06-06,51
20191013T05-06,21
20191013T04-06,5
20191013T03-06,1
20191013T02-06,0
20191013T01-06,0
20191012T23-06,2
20191012T22-06,0
20191012T21-06,0
20191012T20-06,0
20191012T19-06,0
20191012T18-06,0
20191012T17-06,0
20191012T16-06,0
20191012T15-06,0
20191012T14-06,0
20191012T13-06,0
20191012T12-06,0
20191012T11-06,0
20191012T10-06,0
20191012T09-06,0
20191012T08-06,0
20191012T07-06,0
20191012T06-06,0
20191012T05-06,0
20191012T04-06,3
20191012T03-06,9
20191012T02-06,15
20191012T01-06,13
20191011T23-06,3
20191011T22-06,4
20191011T21-06,0
20191011T20-06,0
20191011T19-06,0
20191011T18-06,0
20191011T17-06,0
20191011T16-06,0
20191011T15-06,0
20191011T14-06,0
20191011T13-06,2
20191011T12-06,10
20191011T11-06,33
20191011T10-06,48
20191011T09-06,54
20191011T08-06,55
20191011T07-06,53
20191011T06-06,34
20191011T05-06,52
20191011T04-06,64
20191011T03-06,39
20191011T02-06,23
20191011T01-06,28
20191010T23-06,29
20191010T22-06,25
20191010T21-06,46
20191010T20-06,35
20191010T19-06,5
20191010T18-06,4
20191010T17-06,4
20191010T16-06,3
20191010T15-06,3
20191010T14-06,1
20191010T13-06,0
20191010T12-06,0
20191010T11-06,1
20191010T10-06,0
20191010T09-06,0
20191010T08-06,2
20191010T07-06,1
20191010T06-06,0
20191010T05-06,6
20191010T04-06,15
20191010T03-06,18
20191010T02-06,3
20191010T01-06,0
20191009T23-06,0
20191009T22-06,0
20191009T21-06,0
20191009T20-06,0
20191009T19-06,0
20191009T18-06,0
20191009T17-06,1
20191009T16-06,6
20191009T15-06,9
20191009T14-06,26
20191009T13-06,14
20191009T12-06,27
20191009T11-06,40
20191009T10-06,51
20191009T09-06,52
20191009T08-06,73
20191009T07-06,88
20191009T06-06,95
20191009T05-06,107
20191009T04-06,94
20191009T03-06,68
20191009T02-06,72
20191009T01-06,75
20191008T23-06,89
20191008T22-06,121
20191008T21-06,102
20191008T20-06,92
20191008T19-06,108
20191008T18-06,111
20191008T17-06,117
20191008T16-06,114
20191008T15-06,109
20191008T14-06,118
20191008T13-06,131
20191008T12-06,130
20191008T11-06,143
20191008T10-06,158
20191008T09-06,109
20191008T08-06,114
20191008T07-06,73
20191008T06-06,30
20191008T05-06,25
20191008T04-06,90
20191008T03-06,34
20191008T02-06,81
20191008T01-06,49
20191007T23-06,60
20191007T22-06,95
20191007T21-06,125
20191007T20-06,165
20191007T19-06,149
20191007T18-06,197
20191007T17-06,200
20191007T16-06,197
20191007T15-06,199
20191007T14-06,182
20191007T13-06,177
20191007T12-06,197
20191007T11-06,188
20191007T10-06,162
20191007T09-06,142
20191007T08-06,112
20191007T07-06,174
20191007T06-06,188
20191007T05-06,161
20191007T04-06,148
20191007T03-06,155
20191007T02-06,167
20191007T01-06,166
20191006T23-06,139
20191006T22-06,123
20191006T21-06,94
20191006T20-06,69
20191006T19-06,77
20191006T18-06,146
20191006T17-06,185
20191006T16-06,189
20191006T15-06,192
20191006T14-06,199
20191006T13-06,199
20191006T12-06,199
20191006T11-06,201
20191006T10-06,200
20191006T09-06,197
20191006T08-06,201
20191006T07-06,196
20191006T06-06,192
20191006T05-06,199
20191006T04-06,195
20191006T03-06,188
20191006T02-06,194
20191006T01-06,198
20191005T23-06,174
20191005T22-06,175
20191005T21-06,189
20191005T20-06,163
20191005T19-06,146
20191005T18-06,164
20191005T17-06,196
20191005T16-06,200
20191005T15-06,200
20191005T14-06,199
20191005T13-06,195
20191005T12-06,166
20191005T11-06,136
20191005T10-06,97
20191005T09-06,148
20191005T08-06,164
20191005T07-06,160
20191005T06-06,169
20191005T05-06,199
20191005T04-06,160
20191005T03-06,171
20191005T02-06,182
20191005T01-06,187
20191004T23-06,191
20191004T22-06,127
20191004T21-06,180
20191004T20-06,178
20191004T19-06,116
20191004T18-06,43
20191004T17-06,63
20191004T16-06,85
20191004T15-06,65
20191004T14-06,60
20191004T13-06,51
20191004T12-06,74
20191004T11-06,65
20191004T10-06,65
20191004T09-06,91
20191004T08-06,56
20191004T07-06,14
20191004T06-06,10
20191004T05-06,5
20191004T04-06,0
20191004T03-06,0
20191004T02-06,0
20191004T01-06,0
20191003T23-06,2
20191003T22-06,3
20191003T21-06,0
20191003T20-06,0
20191003T19-06,4
20191003T18-06,2
20191003T17-06,0
20191003T16-06,1
20191003T15-06,1
20191003T14-06,0
20191003T13-06,0
20191003T12-06,0
20191003T11-06,0
20191003T10-06,1
20191003T09-06,0
20191003T08-06,0
20191003T07-06,2
20191003T06-06,3
20191003T05-06,4
20191003T04-06,3
20191003T03-06,0
20191003T02-06,0
20191003T01-06,5
20191002T23-06,15
20191002T22-06,5
20191002T21-06,3
20191002T20-06,1
20191002T19-06,1
20191002T18-06,0
20191002T17-06,0
20191002T16-06,0
20191002T15-06,0
20191002T14-06,0
20191002T13-06,1
20191002T12-06,0
20191002T11-06,0
20191002T10-06,2
20191002T09-06,4
20191002T08-06,5
20191002T07-06,4
20191002T06-06,8
20191002T05-06,6
20191002T04-06,2
20191002T03-06,3
20191002T02-06,1
20191002T01-06,0
20191001T23-06,0
20191001T22-06,1
20191001T21-06,7
20191001T20-06,1
20191001T19-06,0
20191001T18-06,1
20191001T17-06,0
20191001T16-06,1
20191001T15-06,3
20191001T14-06,31
20191001T13-06,39
20191001T12-06,31
20191001T11-06,23
20191001T10-06,27
20191001T09-06,12
20191001T08-06,11
20191001T07-06,8
20191001T06-06,6
20191001T05-06,10
20191001T04-06,26
20191001T03-06,39
20191001T02-06,39
20191001T01-06,22
20190930T23-06,0
20190930T22-06,0
20190930T21-06,0
20190930T20-06,0
20190930T19-06,0
20190930T18-06,0
20190930T17-06,14
20190930T16-06,16
20190930T15-06,37
20190930T14-06,61
20190930T13-06,72
20190930T12-06,75
20190930T11-06,46
20190930T10-06,42
20190930T09-06,56
20190930T08-06,68
20190930T07-06,80
20190930T06-06,100
20190930T05-06,134
20190930T04-06,110
20190930T03-06,66
20190930T02-06,59
20190930T01-06,87
20190929T23-06,122
20190929T22-06,165
20190929T21-06,172
20190929T20-06,181
20190929T19-06,174
20190929T18-06,166
20190929T17-06,156
20190929T16-06,174
20190929T15-06,179
20190929T14-06,186
20190929T13-06,193
20190929T12-06,190
20190929T11-06,192
20190929T10-06,193
20190929T09-06,195
20190929T08-06,196
20190929T07-06,196
20190929T06-06,194
20190929T05-06,197
20190929T04-06,193
20190929T03-06,194
20190929T02-06,187
20190929T01-06,180
20190928T23-06,165
20190928T22-06,155
20190928T21-06,146
20190928T20-06,151
20190928T19-06,145
20190928T18-06,154
20190928T17-06,172
20190928T16-06,179
20190928T15-06,190
20190928T14-06,191
20190928T13-06,185
20190928T12-06,178
20190928T11-06,178
20190928T10-06,186
20190928T09-06,184
20190928T08-06,189
20190928T07-06,192
20190928T06-06,192
20190928T05-06,193
20190928T04-06,191
20190928T03-06,185
20190928T02-06,169
20190928T01-06,143
20190927T23-06,123
20190927T22-06,70
20190927T21-06,85
20190927T20-06,64
20190927T19-06,53
20190927T18-06,36
20190927T17-06,21
20190927T16-06,9
20190927T15-06,1
20190927T14-06,0
20190927T13-06,0
20190927T12-06,0
20190927T11-06,0
20190927T10-06,0
20190927T09-06,4
20190927T08-06,16
20190927T07-06,1
20190927T06-06,1
20190927T05-06,4
20190927T04-06,14
20190927T03-06,20
20190927T02-06,33
20190927T01-06,47
20190926T23-06,40
20190926T22-06,45
20190926T21-06,91
20190926T20-06,146
20190926T19-06,191
20190926T18-06,192
20190926T17-06,196
20190926T16-06,200
20190926T15-06,180
20190926T14-06,184
20190926T13-06,199
20190926T12-06,201
20190926T09-06,102
20190926T08-06,102
20190926T07-06,102
20190926T06-06,102
20190926T05-06,102
20190926T04-06,102
20190926T03-06,102
20190926T02-06,102
20190925T23-06,102
20190925T22-06,102
20190925T21-06,110
20190925T20-06,100
20190925T19-06,130
20190925T18-06,159
20190925T17-06,134
20190925T16-06,82
20190925T15-06,47
20190925T06-06,31
20190925T05-06,40
20190925T04-06,35
20190925T03-06,25
20190925T02-06,49
20190925T01-06,81
20190924T23-06,96
20190924T22-06,130
20190924T21-06,153
20190924T20-06,174
20190924T19-06,200
20190924T18-06,201
20190924T17-06,201
20190924T16-06,203
20190924T15-06,203
20190924T14-06,201
20190924T13-06,202
20190924T12-06,202
20190924T11-06,200
20190924T10-06,200
20190924T09-06,195
20190924T08-06,189
20190924T07-06,178
20190924T06-06,178
20190924T05-06,177
20190924T04-06,177
20190924T03-06,164
20190924T02-06,173
20190924T01-06,174
20190923T23-06,200
20190923T22-06,204
20190923T21-06,199
20190923T20-06,199
20190923T19-06,175
20190923T18-06,161
20190923T17-06,162
20190923T16-06,163
20190923T15-06,161
20190923T14-06,162
20190923T13-06,161
20190923T12-06,160
20190923T11-06,183
20190923T10-06,184
20190923T09-06,142
20190923T08-06,151
20190923T07-06,143
20190923T06-06,119
20190923T05-06,95
20190923T04-06,95
20190923T03-06,67
20190923T02-06,47
20190923T01-06,40
20190922T23-06,43
20190922T22-06,79
20190922T21-06,93
20190922T20-06,63
20190922T19-06,100
20190922T18-06,137
20190922T17-06,123
20190922T16-06,96
20190922T15-06,72
20190922T14-06,51
20190922T13-06,41
20190922T12-06,51
20190922T11-06,58
20190922T10-06,61
20190922T09-06,98
20190922T08-06,90
20190922T07-06,114
20190922T06-06,62
20190922T05-06,117
20190922T04-06,106
20190922T03-06,105
20190922T02-06,104
20190922T01-06,130
20190921T23-06,129
20190921T22-06,114
20190921T21-06,91
20190921T20-06,84
20190921T19-06,89
20190921T18-06,72
20190921T17-06,25
20190921T16-06,43
20190921T15-06,63
20190921T14-06,37
20190921T13-06,19
20190921T12-06,11
20190921T11-06,9
20190921T10-06,2
20190921T09-06,1
20190921T08-06,1
20190921T07-06,3
20190921T06-06,13
20190921T05-06,19
20190921T04-06,72
20190921T03-06,94
20190921T02-06,58
20190921T01-06,65
20190920T23-06,52
20190920T22-06,50
20190920T21-06,62
20190920T20-06,50
20190920T19-06,67
20190920T18-06,65
20190920T17-06,54
20190920T16-06,23
20190920T15-06,21
20190920T14-06,8
20190920T13-06,23
20190920T12-06,32
20190920T11-06,40
20190920T10-06,37
20190920T09-06,70
20190920T08-06,102
20190920T07-06,97
20190920T06-06,86
20190920T05-06,70
20190920T04-06,64
20190920T03-06,42
20190920T02-06,41
20190920T01-06,51
20190919T23-06,68
20190919T22-06,73
20190919T21-06,38
20190919T20-06,1
20190919T19-06,0
20190919T18-06,0
20190919T17-06,5
20190919T16-06,2
20190919T15-06,3
20190919T14-06,4
20190919T13-06,1
20190919T12-06,0
20190919T11-06,0
20190919T10-06,0
20190919T09-06,0
20190919T08-06,0
20190919T07-06,0
20190919T06-06,0
20190919T05-06,0
20190919T04-06,0
20190919T03-06,0
20190919T02-06,0
20190919T01-06,2
20190918T23-06,10
20190918T22-06,37
20190918T21-06,20
20190918T20-06,26
20190918T19-06,8
20190918T18-06,3
20190918T17-06,0
20190918T16-06,0
20190918T15-06,0
20190918T14-06,0
