,solar,hydro,wind
20181030T22Z,0,0,119
20181030T21Z,0,0,101
20181030T20Z,0,0,130
20181030T19Z,0,0,90
20181030T18Z,0,0,83
20181030T17Z,0,0,103
20181030T16Z,0,0,110
20181030T15Z,0,0,149
20181030T14Z,0,0,193
20181030T13Z,0,0,207
20181030T12Z,0,0,246
20181030T11Z,0,0,259
20181030T10Z,0,0,277
20181030T09Z,0,0,294
20181030T08Z,0,0,326
20181030T07Z,0,0,323
20181030T06Z,0,0,306
20181030T05Z,0,0,407
20181030T04Z,0,0,575
20181030T03Z,0,0,569
20181030T02Z,0,0,438
20181030T01Z,0,0,564
20181030T00Z,0,0,526
20181029T23Z,0,0,370
20181029T22Z,0,0,446
20181029T21Z,0,0,442
20181029T20Z,0,0,507
20181029T19Z,0,0,432
20181029T18Z,0,0,355
20181029T17Z,0,0,275
20181029T16Z,0,0,399
20181029T15Z,0,0,420
20181029T14Z,0,0,384
20181029T13Z,0,0,410
20181029T12Z,0,0,410
20181029T11Z,0,0,417
20181029T10Z,0,0,408
20181029T09Z,0,0,312
20181029T08Z,0,0,240
20181029T07Z,0,0,99
20181029T06Z,0,0,79
20181029T05Z,0,0,129
20181029T04Z,0,0,166
20181029T03Z,0,0,232
20181029T02Z,0,0,285
20181029T01Z,0,0,425
20181029T00Z,0,0,383
20181028T23Z,0,0,505
20181028T22Z,0,0,542
20181028T21Z,0,0,448
20181028T20Z,0,0,342
20181028T19Z,0,0,442
20181028T18Z,0,0,391
20181028T17Z,0,0,342
20181028T16Z,0,0,308
20181028T15Z,0,0,246
20181028T14Z,0,0,281
20181028T13Z,0,0,363
20181028T12Z,0,0,212
20181028T11Z,0,0,98
20181028T10Z,0,0,28
20181028T09Z,0,0,0
20181028T08Z,0,0,-3
20181028T07Z,0,0,3
20181028T06Z,0,0,17
20181028T05Z,0,0,84
20181028T04Z,0,0,133
20181028T03Z,0,0,150
20181028T02Z,0,0,178
20181028T01Z,0,0,122
20181028T00Z,0,0,104
20181027T23Z,0,0,33
20181027T22Z,0,0,8
20181027T21Z,0,0,5
20181027T20Z,0,0,-3
20181027T19Z,0,0,2
20181027T18Z,0,0,-1
20181027T17Z,0,0,-1
20181027T16Z,0,0,8
20181027T15Z,0,0,41
20181027T14Z,0,0,45
20181027T13Z,0,0,70
20181027T12Z,0,0,86
20181027T11Z,0,0,94
20181027T10Z,0,0,116
20181027T09Z,0,0,134
20181027T08Z,0,0,150
20181027T07Z,0,0,415
20181027T06Z,0,0,579
20181027T05Z,0,0,676
20181027T04Z,0,0,706
20181027T03Z,0,0,511
20181027T02Z,0,0,610
20181027T01Z,0,0,654
20181027T00Z,0,0,548
20181026T23Z,0,0,566
20181026T22Z,0,0,427
20181026T21Z,0,0,425
20181026T20Z,0,0,2504
20181026T19Z,0,0,206
20181026T18Z,0,0,131
20181026T17Z,0,0,135
20181026T16Z,0,0,167
20181026T15Z,0,0,160
20181026T14Z,0,0,130
20181026T13Z,0,0,117
20181026T12Z,0,0,206
20181026T11Z,0,0,247
20181026T10Z,0,0,233
20181026T09Z,0,0,180
20181026T08Z,0,0,2216
20181026T07Z,0,0,11106
20181026T06Z,0,0,132
20181026T05Z,0,0,125
20181026T04Z,0,0,57
20181026T03Z,0,0,50
20181026T02Z,0,0,45
20181026T01Z,0,0,34
20181026T00Z,0,0,83
20181025T23Z,0,0,139
20181025T22Z,0,0,148
20181025T21Z,0,0,93
20181025T20Z,0,0,51
20181025T19Z,0,0,18
20181025T18Z,0,0,36
20181025T17Z,0,0,67
20181025T16Z,0,0,130
20181025T15Z,0,0,148
20181025T14Z,0,0,156
20181025T13Z,0,0,127
20181025T12Z,0,0,196
20181025T11Z,0,0,212
20181025T10Z,0,0,215
20181025T09Z,0,0,316
20181025T08Z,0,0,333
20181025T07Z,0,0,217
20181025T06Z,0,0,225
20181025T05Z,0,0,226
20181025T04Z,0,0,217
20181025T03Z,0,0,244
20181025T02Z,0,0,225
20181025T01Z,0,0,172
20181025T00Z,0,0,161
20181024T23Z,0,0,140
20181024T22Z,0,0,95
20181024T21Z,0,0,109
20181024T20Z,0,0,111
20181024T19Z,0,0,69
20181024T18Z,0,0,47
20181024T17Z,0,0,63
20181024T16Z,0,0,117
20181024T15Z,0,0,164
20181024T14Z,0,0,164
20181024T13Z,0,0,209
20181024T12Z,0,0,272
20181024T11Z,0,0,320
20181024T10Z,0,0,350
20181024T09Z,0,0,371
20181024T08Z,0,0,399
20181024T07Z,0,0,410
20181024T06Z,0,0,461
20181024T05Z,0,0,600
20181024T04Z,0,0,638
20181024T03Z,0,0,531
20181024T02Z,0,0,339
20181024T01Z,0,0,166
20181024T00Z,0,0,137
20181023T23Z,0,0,79
20181023T22Z,0,0,20
20181023T21Z,0,0,-2
20181023T20Z,0,0,-3
20181023T19Z,0,0,218
20181023T18Z,0,0,1
20181023T17Z,0,0,-3
20181023T16Z,0,0,-3
20181023T15Z,0,0,-2
20181023T14Z,0,0,-2
20181023T13Z,0,0,-3
20181023T12Z,0,0,-3
20181023T11Z,0,0,-1
20181023T10Z,0,0,-3
20181023T09Z,0,0,-4
20181023T08Z,0,0,-1
20181023T07Z,0,0,9
20181023T06Z,0,0,20
20181023T05Z,0,0,10
20181023T04Z,0,0,4
20181023T03Z,0,0,18
20181023T02Z,0,0,21
20181023T01Z,0,0,18
20181023T00Z,0,0,11
20181022T23Z,0,0,1
20181022T22Z,0,0,-4
20181022T21Z,0,0,-5
20181022T20Z,0,0,-3
20181022T19Z,0,0,-3
20181022T18Z,0,0,-6
20181022T17Z,0,0,-2
20181022T16Z,0,0,-2
20181022T15Z,0,0,-1
20181022T14Z,0,0,4
20181022T13Z,0,0,3
20181022T12Z,0,0,3
20181022T11Z,0,0,3
20181022T10Z,0,0,5
20181022T09Z,0,0,18
20181022T08Z,0,0,21
20181022T07Z,0,0,18
20181022T06Z,0,0,5
20181022T05Z,0,0,3
20181022T04Z,0,0,2
20181022T03Z,0,0,-2
20181022T02Z,0,0,-2
20181022T01Z,0,0,-2
20181022T00Z,0,0,-2
20181021T23Z,0,0,-3
20181021T22Z,0,0,-3
20181021T21Z,0,0,-5
20181021T20Z,0,0,-3
20181021T19Z,0,0,-4
20181021T18Z,0,0,-4
20181021T17Z,0,0,-4
20181021T16Z,0,0,-3
20181021T15Z,0,0,-4
20181021T14Z,0,0,-2
20181021T13Z,0,0,-3
20181021T12Z,0,0,-6
20181021T11Z,0,0,-2
20181021T10Z,0,0,0
20181021T09Z,0,0,9
20181021T08Z,0,0,23
20181021T07Z,0,0,41
20181021T06Z,0,0,55
20181021T05Z,0,0,59
20181021T04Z,0,0,37
20181021T03Z,0,0,38
20181021T02Z,0,0,14
20181021T01Z,0,0,11
20181021T00Z,0,0,2
20181020T23Z,0,0,1
20181020T22Z,0,0,2
20181020T21Z,0,0,-2
20181020T20Z,0,0,-5
20181020T19Z,0,0,10619
20181020T18Z,0,0,-4
20181020T17Z,0,0,-4
20181020T16Z,0,0,-4
20181020T15Z,0,0,-4
20181020T14Z,0,0,-4
20181020T13Z,0,0,-4
20181020T12Z,0,0,-3
20181020T11Z,0,0,-5
20181020T10Z,0,0,-3
20181020T09Z,0,0,-4
20181020T08Z,0,0,-4
20181020T07Z,0,0,-4
20181020T06Z,0,0,-3
20181020T05Z,0,0,-4
20181020T04Z,0,0,-5
20181020T03Z,0,0,0
20181020T02Z,0,0,3
20181020T01Z,0,0,-3
20181020T00Z,0,0,-1
20181019T23Z,0,0,9832
20181019T22Z,0,0,-4
20181019T21Z,0,0,-5
20181019T20Z,0,0,-2
20181019T19Z,0,0,-5
20181019T18Z,0,0,-4
20181019T17Z,0,0,-4
20181019T16Z,0,0,-3
20181019T15Z,0,0,-4
20181019T14Z,0,0,-3
20181019T13Z,0,0,-5
20181019T12Z,0,0,-3
20181019T11Z,0,0,-4
20181019T10Z,0,0,-4
20181019T09Z,0,0,-3
20181019T08Z,0,0,-4
20181019T07Z,0,0,-4
20181019T06Z,0,0,-3
20181019T05Z,0,0,-4
20181019T04Z,0,0,-5
20181019T03Z,0,0,-2
20181019T02Z,0,0,-4
20181019T01Z,0,0,-2
20181019T00Z,0,0,-5
20181018T23Z,0,0,-3
20181018T22Z,0,0,-5
20181018T21Z,0,0,-3
20181018T20Z,0,0,-4
20181018T19Z,0,0,-3
20181018T18Z,0,0,-4
20181018T17Z,0,0,-2
20181018T16Z,0,0,-5
20181018T15Z,0,0,-3
20181018T14Z,0,0,-4
20181018T13Z,0,0,-3
20181018T12Z,0,0,-5
20181018T11Z,0,0,0
20181018T10Z,0,0,-5
20181018T09Z,0,0,-3
20181018T08Z,0,0,-3
20181018T07Z,0,0,-6
20181018T06Z,0,0,-2
20181018T05Z,0,0,-4
20181018T04Z,0,0,-3
20181018T03Z,0,0,-3
20181018T02Z,0,0,-1
20181018T01Z,0,0,9
20181018T00Z,0,0,10
20181017T23Z,0,0,-1
20181017T22Z,0,0,-4
20181017T21Z,0,0,-1
20181017T20Z,0,0,-5
20181017T19Z,0,0,-3
20181017T18Z,0,0,-5
20181017T17Z,0,0,-1
20181017T16Z,0,0,1
20181017T15Z,0,0,12
20181017T14Z,0,0,19
20181017T13Z,0,0,15
20181017T12Z,0,0,15
20181017T11Z,0,0,6
20181017T10Z,0,0,21
20181017T09Z,0,0,35
20181017T08Z,0,0,38
20181017T07Z,0,0,31
20181017T06Z,0,0,17
20181017T05Z,0,0,-1
20181017T04Z,0,0,2
20181017T03Z,0,0,10
20181017T02Z,0,0,17
20181017T01Z,0,0,23
20181017T00Z,0,0,21
20181016T23Z,0,0,14
20181016T22Z,0,0,6
20181016T21Z,0,0,0
20181016T20Z,0,0,-3
20181016T19Z,0,0,-5
20181016T18Z,0,0,-3
20181016T17Z,0,0,-6
20181016T16Z,0,0,-1
20181016T15Z,0,0,-1
20181016T14Z,0,0,1
20181016T13Z,0,0,1
20181016T12Z,0,0,1
20181016T11Z,0,0,-4
20181016T10Z,0,0,-2
20181016T09Z,0,0,-4
20181016T08Z,0,0,-5
20181016T07Z,0,0,-3
20181016T06Z,0,0,-4
20181016T05Z,0,0,-3
20181016T04Z,0,0,6
20181016T03Z,0,0,13
20181016T02Z,0,0,5
20181016T01Z,0,0,0
20181016T00Z,0,0,-1
20181015T23Z,0,0,-4
20181015T22Z,0,0,-4
20181015T21Z,0,0,-3
20181015T20Z,0,0,-4
20181015T19Z,0,0,-4
20181015T18Z,0,0,0
20181015T17Z,0,0,27
20181015T16Z,0,0,16
20181015T15Z,0,0,6
20181015T14Z,0,0,0
20181015T13Z,0,0,-5
20181015T12Z,0,0,-3
20181015T11Z,0,0,-5
20181015T10Z,0,0,-3
20181015T09Z,0,0,-3
20181015T08Z,0,0,-4
20181015T07Z,0,0,-4
20181015T06Z,0,0,-3
20181015T05Z,0,0,10
20181015T04Z,0,0,18
20181015T03Z,0,0,26
20181015T02Z,0,0,26
20181015T01Z,0,0,24
20181015T00Z,0,0,27
20181014T23Z,0,0,40
20181014T22Z,0,0,48
20181014T21Z,0,0,54
20181014T20Z,0,0,45
20181014T19Z,0,0,36
20181014T18Z,0,0,17
20181014T17Z,0,0,11
20181014T16Z,0,0,38
20181014T15Z,0,0,82
20181014T14Z,0,0,102
20181014T13Z,0,0,118
20181014T12Z,0,0,130
20181014T11Z,0,0,103
20181014T10Z,0,0,83
20181014T09Z,0,0,68
20181014T08Z,0,0,38
20181014T07Z,0,0,42
20181014T06Z,0,0,62
20181014T05Z,0,0,92
20181014T04Z,0,0,40
20181014T03Z,0,0,44
20181014T02Z,0,0,110
20181014T01Z,0,0,149
20181014T00Z,0,0,180
20181013T23Z,0,0,221
20181013T22Z,0,0,361
20181013T21Z,0,0,394
20181013T20Z,0,0,362
20181013T19Z,0,0,306
20181013T18Z,0,0,250
20181013T17Z,0,0,117
20181013T16Z,0,0,92
20181013T15Z,0,0,65
20181013T14Z,0,0,50
20181013T13Z,0,0,80
20181013T12Z,0,0,103
20181013T11Z,0,0,73
20181013T10Z,0,0,85
20181013T09Z,0,0,169
20181013T08Z,0,0,357
20181013T07Z,0,0,280
20181013T06Z,0,0,304
20181013T05Z,0,0,338
20181013T04Z,0,0,392
20181013T03Z,0,0,442
20181013T02Z,0,0,467
20181013T01Z,0,0,468
20181013T00Z,0,0,420
20181012T23Z,0,0,296
20181012T22Z,0,0,160
20181012T21Z,0,0,89
20181012T20Z,0,0,103
20181012T19Z,0,0,62
20181012T18Z,0,0,76
20181012T17Z,0,0,135
20181012T16Z,0,0,178
20181012T15Z,0,0,181
20181012T14Z,0,0,129
20181012T13Z,0,0,72
20181012T12Z,0,0,52
20181012T11Z,0,0,45
20181012T10Z,0,0,14
20181012T09Z,0,0,5
20181012T08Z,0,0,2
20181012T07Z,0,0,4
20181012T06Z,0,0,1
20181012T05Z,0,0,5
20181012T04Z,0,0,4
20181012T03Z,0,0,3
20181012T02Z,0,0,7
20181012T01Z,0,0,8
20181012T00Z,0,0,4
20181011T23Z,0,0,2
20181011T22Z,0,0,-3
20181011T21Z,0,0,-3
20181011T20Z,0,0,-5
20181011T19Z,0,0,-3
20181011T18Z,0,0,-3
20181011T17Z,0,0,-5
20181011T16Z,0,0,4
20181011T15Z,0,0,23
20181011T14Z,0,0,42
20181011T13Z,0,0,51
20181011T12Z,0,0,28
20181011T11Z,0,0,-1
20181011T10Z,0,0,0
20181011T09Z,0,0,0
20181011T08Z,0,0,2
20181011T07Z,0,0,-4
20181011T06Z,0,0,-3
20181011T05Z,0,0,-5
20181011T04Z,0,0,-2
20181011T03Z,0,0,-1
20181011T02Z,0,0,13
20181011T01Z,0,0,15
20181011T00Z,0,0,2
20181010T23Z,0,0,5
20181010T22Z,0,0,24
20181010T21Z,0,0,10
20181010T20Z,0,0,110499
20181010T19Z,0,0,7
20181010T18Z,0,0,4
20181010T17Z,0,0,3
20181010T16Z,0,0,26
20181010T15Z,0,0,73
20181010T14Z,0,0,94
20181010T13Z,0,0,80
20181010T12Z,0,0,96
20181010T11Z,0,0,97
20181010T10Z,0,0,91
20181010T09Z,0,0,94
20181010T08Z,0,0,92
20181010T07Z,0,0,94
20181010T06Z,0,0,54
20181010T05Z,0,0,30
20181010T04Z,0,0,38
20181010T03Z,0,0,50
20181010T02Z,0,0,70
20181010T01Z,0,0,95
20181010T00Z,0,0,135
20181009T23Z,0,0,140
20181009T22Z,0,0,142
20181009T21Z,0,0,207
20181009T20Z,0,0,241
20181009T19Z,0,0,360
20181009T18Z,0,0,418
20181009T17Z,0,0,388
20181009T16Z,0,0,411
20181009T15Z,0,0,456
20181009T14Z,0,0,363
20181009T13Z,0,0,540
20181009T12Z,0,0,605
20181009T11Z,0,0,567
20181009T10Z,0,0,220
20181009T09Z,0,0,60
20181009T08Z,0,0,-3
20181009T07Z,0,0,-4
20181009T06Z,0,0,-3
20181009T05Z,0,0,-4
20181009T04Z,0,0,-4
20181009T03Z,0,0,-4
20181009T02Z,0,0,-3
20181009T01Z,0,0,-3
20181009T00Z,0,0,-5
20181008T23Z,0,0,-4
20181008T22Z,0,0,-4
20181008T21Z,0,0,-3
20181008T20Z,0,0,-5
20181008T19Z,0,0,-3
20181008T18Z,0,0,-4
20181008T17Z,0,0,-4
20181008T16Z,0,0,-3
20181008T15Z,0,0,-1
20181008T14Z,0,0,4
20181008T13Z,0,0,35
20181008T12Z,0,0,88
20181008T11Z,0,0,104
20181008T10Z,0,0,91
20181008T09Z,0,0,46
20181008T08Z,0,0,34
20181008T07Z,0,0,40
20181008T06Z,0,0,44
20181008T05Z,0,0,47
20181008T04Z,0,0,32
20181008T03Z,0,0,21
20181008T02Z,0,0,7
20181008T01Z,0,0,11
20181008T00Z,0,0,34
20181007T23Z,0,0,38
20181007T22Z,0,0,49
20181007T21Z,0,0,53
20181007T20Z,0,0,60
20181007T19Z,0,0,57
20181007T18Z,0,0,54
20181007T17Z,0,0,68
20181007T16Z,0,0,111
20181007T15Z,0,0,127
20181007T14Z,0,0,95
20181007T13Z,0,0,107
20181007T12Z,0,0,87
20181007T11Z,0,0,80
20181007T10Z,0,0,116
20181007T09Z,0,0,149
20181007T08Z,0,0,159
20181007T07Z,0,0,144
20181007T06Z,0,0,145
20181007T05Z,0,0,100
20181007T04Z,0,0,79
20181007T03Z,0,0,72
20181007T02Z,0,0,39
20181007T01Z,0,0,5
20181007T00Z,0,0,3
20181006T23Z,0,0,5
20181006T22Z,0,0,12
20181006T21Z,0,0,10
20181006T20Z,0,0,27
20181006T19Z,0,0,33
20181006T18Z,0,0,25
20181006T17Z,0,0,30
20181006T16Z,0,0,44
20181006T15Z,0,0,108
20181006T14Z,0,0,162
20181006T13Z,0,0,169
20181006T12Z,0,0,142
20181006T11Z,0,0,130
20181006T10Z,0,0,106
20181006T09Z,0,0,60
20181006T08Z,0,0,53
20181006T07Z,0,0,71
20181006T06Z,0,0,93
20181006T05Z,0,0,93
20181006T04Z,0,0,80
20181006T03Z,0,0,54
20181006T02Z,0,0,10
20181006T01Z,0,0,-2
20181006T00Z,0,0,10
20181005T23Z,0,0,34
20181005T22Z,0,0,20
20181005T21Z,0,0,105
20181005T20Z,0,0,138
20181005T19Z,0,0,99694
20181005T18Z,0,0,100678
20181005T17Z,0,0,100
20181005T16Z,0,0,156
20181005T15Z,0,0,222
20181005T14Z,0,0,252
20181005T13Z,0,0,249
20181005T12Z,0,0,230
20181005T11Z,0,0,254
20181005T10Z,0,0,267
20181005T09Z,0,0,265
20181005T08Z,0,0,366
20181005T07Z,0,0,423
20181005T06Z,0,0,481
20181005T05Z,0,0,563
20181005T04Z,0,0,661
20181005T03Z,0,0,715
20181005T02Z,0,0,673
20181005T01Z,0,0,531
20181005T00Z,0,0,345
20181004T23Z,0,0,244
20181004T22Z,0,0,115
20181004T21Z,0,0,36
20181004T20Z,0,0,93421
20181004T19Z,0,0,24
20181004T18Z,0,0,19
20181004T17Z,0,0,0
20181004T16Z,0,0,12
20181004T15Z,0,0,9
20181004T14Z,0,0,4
20181004T13Z,0,0,3
20181004T12Z,0,0,-1
20181004T11Z,0,0,0
20181004T10Z,0,0,-3
20181004T09Z,0,0,-3
20181004T08Z,0,0,-3
20181004T07Z,0,0,0
20181004T06Z,0,0,43
20181004T05Z,0,0,80
20181004T04Z,0,0,104
20181004T03Z,0,0,123
20181004T02Z,0,0,113
20181004T01Z,0,0,109
20181004T00Z,0,0,92
20181003T23Z,0,0,78
20181003T22Z,0,0,80
20181003T21Z,0,0,123
20181003T20Z,0,0,174
20181003T19Z,0,0,159
20181003T18Z,0,0,109
20181003T17Z,0,0,95
20181003T16Z,0,0,110
20181003T15Z,0,0,80
20181003T14Z,0,0,30
20181003T13Z,0,0,0
20181003T12Z,0,0,-3
20181003T11Z,0,0,-2
20181003T10Z,0,0,20
20181003T09Z,0,0,112
20181003T08Z,0,0,314
20181003T07Z,0,0,410
20181003T06Z,0,0,529
20181003T05Z,0,0,740
20181003T04Z,0,0,810
20181003T03Z,0,0,857
20181003T02Z,0,0,805
20181003T01Z,0,0,825
20181003T00Z,0,0,716
20181002T23Z,0,0,871
20181002T22Z,0,0,871
20181002T21Z,0,0,795
20181002T20Z,0,0,756
20181002T19Z,0,0,680
20181002T18Z,0,0,513
20181002T17Z,0,0,358
20181002T16Z,0,0,225
20181002T15Z,0,0,325
20181002T14Z,0,0,242
20181002T13Z,0,0,222
20181002T12Z,0,0,233
20181002T11Z,0,0,333
20181002T10Z,0,0,334
20181002T09Z,0,0,319
20181002T08Z,0,0,348
20181002T07Z,0,0,339
20181002T06Z,0,0,242
20181002T05Z,0,0,187
20181002T04Z,0,0,148
20181002T03Z,0,0,122
20181002T02Z,0,0,94
20181002T01Z,0,0,99
20181002T00Z,0,0,72
20181001T23Z,0,0,70
20181001T22Z,0,0,45
20181001T21Z,0,0,37
20181001T20Z,0,0,41
20181001T19Z,0,0,42
20181001T18Z,0,0,20
20181001T17Z,0,0,4
20181001T16Z,0,0,-3
20181001T15Z,0,0,0
20181001T14Z,0,0,0
20181001T13Z,0,0,0
20181001T12Z,0,0,6
20181001T11Z,0,0,-1
20181001T10Z,0,0,-4
20181001T09Z,0,0,-5
20181001T08Z,0,0,-2
20181001T07Z,0,0,0
20181001T06Z,0,0,0
20181001T05Z,0,0,0
20181001T04Z,0,0,0
20181001T03Z,0,0,0
20181001T02Z,0,0,0
20181001T01Z,0,0,0
20181001T00Z,0,0,0
20180930T23Z,0,0,0
20180930T22Z,0,0,0
20180930T21Z,0,0,0
20180930T20Z,0,0,0
20180930T19Z,0,0,0
20180930T18Z,0,0,0
20180930T17Z,0,0,0
20180930T16Z,0,0,0
20180930T15Z,0,0,0
20180930T14Z,0,0,0
20180930T13Z,0,0,0
20180930T12Z,0,0,0
20180930T11Z,0,0,0
20180930T10Z,0,0,0
20180930T09Z,0,0,0
20180930T08Z,0,0,0
20180930T07Z,0,0,0
20180930T06Z,0,0,0
20180930T05Z,0,0,0
20180930T04Z,0,0,0
20180930T03Z,0,0,0
20180930T02Z,0,0,0
20180930T01Z,0,0,0
20180930T00Z,0,0,0
20180929T23Z,0,0,0
20180929T22Z,0,0,0
20180929T21Z,0,0,0
20180929T20Z,0,0,0
20180929T19Z,0,0,0
20180929T18Z,0,0,0
20180929T17Z,0,0,0
20180929T16Z,0,0,0
20180929T15Z,0,0,0
20180929T14Z,0,0,0
20180929T13Z,0,0,0
20180929T12Z,0,0,0
20180929T11Z,0,0,0
20180929T10Z,0,0,0
20180929T09Z,0,0,0
20180929T08Z,0,0,0
20180929T07Z,0,0,0
20180929T06Z,0,0,0
20180929T05Z,0,0,0
20180929T04Z,0,0,0
20180929T03Z,0,0,0
20180929T02Z,0,0,0
20180929T01Z,0,0,0
20180929T00Z,0,0,0
20180928T23Z,0,0,0
20180928T22Z,0,0,0
20180928T21Z,0,0,0
20180928T20Z,0,0,0
20180928T19Z,0,0,0
20180928T18Z,0,0,0
20180928T17Z,0,0,0
20180928T16Z,0,0,0
20180928T15Z,0,0,0
20180928T14Z,0,0,0
20180928T13Z,0,0,0
20180928T12Z,0,0,0
20180928T11Z,0,0,0
20180928T10Z,0,0,0
20180928T09Z,0,0,0
20180928T08Z,0,0,0
20180928T07Z,0,0,0
20180928T06Z,0,0,0
20180928T05Z,0,0,0
20180928T04Z,0,0,0
20180928T03Z,0,0,0
20180928T02Z,0,0,0
20180928T01Z,0,0,0
20180928T00Z,0,0,0
20180927T23Z,0,0,0
20180927T22Z,0,0,0
20180927T21Z,0,0,0
20180927T20Z,0,0,0
20180927T19Z,0,0,0
20180927T18Z,0,0,0
20180927T17Z,0,0,0
20180927T16Z,0,0,0
20180927T15Z,0,0,0
20180927T14Z,0,0,0
20180927T13Z,0,0,0
20180927T12Z,0,0,0
20180927T11Z,0,0,0
20180927T10Z,0,0,0
20180927T09Z,0,0,0
20180927T08Z,0,0,0
20180927T07Z,0,0,0
20180927T06Z,0,0,0
20180927T05Z,0,0,0
20180927T04Z,0,0,0
20180927T03Z,0,0,0
20180927T02Z,0,0,0
20180927T01Z,0,0,0
20180927T00Z,0,0,0
20180926T23Z,0,0,0
20180926T22Z,0,0,0
20180926T21Z,0,0,0
20180926T20Z,0,0,0
20180926T19Z,0,0,0
20180926T18Z,0,0,0
20180926T17Z,0,0,0
20180926T16Z,0,0,0
20180926T15Z,0,0,0
20180926T14Z,0,0,0
20180926T13Z,0,0,0
20180926T12Z,0,0,0
20180926T11Z,0,0,0
20180926T10Z,0,0,0
20180926T09Z,0,0,0
20180926T08Z,0,0,0
20180926T07Z,0,0,0
20180926T06Z,0,0,0
20180926T05Z,0,0,0
20180926T04Z,0,0,0
20180926T03Z,0,0,0
20180926T02Z,0,0,0
20180926T01Z,0,0,0
20180926T00Z,0,0,0
20180925T23Z,0,0,0
20180925T22Z,0,0,0
20180925T21Z,0,0,0
20180925T20Z,0,0,0
20180925T19Z,0,0,0
20180925T18Z,0,0,0
20180925T17Z,0,0,0
20180925T16Z,0,0,0
20180925T15Z,0,0,0
20180925T14Z,0,0,0
20180925T13Z,0,0,0
20180925T12Z,0,0,0
20180925T11Z,0,0,0
20180925T10Z,0,0,0
20180925T09Z,0,0,0
20180925T08Z,0,0,0
20180925T07Z,0,0,0
20180925T06Z,0,0,0
20180925T05Z,0,0,0
20180925T04Z,0,0,0
20180925T03Z,0,0,0
20180925T02Z,0,0,0
20180925T01Z,0,0,0
20180925T00Z,0,0,0
20180924T23Z,0,0,0
20180924T22Z,0,0,0
20180924T21Z,0,0,0
20180924T20Z,0,0,0
20180924T19Z,0,0,0
20180924T18Z,0,0,0
20180924T17Z,0,0,0
20180924T16Z,0,0,0
20180924T15Z,0,0,0
20180924T14Z,0,0,0
20180924T13Z,0,0,0
20180924T12Z,0,0,0
20180924T11Z,0,0,0
20180924T10Z,0,0,0
20180924T09Z,0,0,0
20180924T08Z,0,0,0
20180924T07Z,0,0,0
20180924T06Z,0,0,0
20180924T05Z,0,0,0
20180924T04Z,0,0,0
20180924T03Z,0,0,0
20180924T02Z,0,0,0
20180924T01Z,0,0,0
20180924T00Z,0,0,0
20180923T23Z,0,0,0
20180923T22Z,0,0,0
20180923T21Z,0,0,0
20180923T20Z,0,0,0
20180923T19Z,0,0,0
20180923T18Z,0,0,0
20180923T17Z,0,0,0
20180923T16Z,0,0,0
20180923T15Z,0,0,0
20180923T14Z,0,0,0
20180923T13Z,0,0,0
20180923T12Z,0,0,0
20180923T11Z,0,0,0
20180923T10Z,0,0,0
20180923T09Z,0,0,0
20180923T08Z,0,0,0
20180923T07Z,0,0,0
20180923T06Z,0,0,0
20180923T05Z,0,0,0
20180923T04Z,0,0,0
20180923T03Z,0,0,0
20180923T02Z,0,0,0
20180923T01Z,0,0,0
20180923T00Z,0,0,0
20180922T23Z,0,0,0
20180922T22Z,0,0,0
20180922T21Z,0,0,0
20180922T20Z,0,0,0
20180922T19Z,0,0,0
20180922T18Z,0,0,0
20180922T17Z,0,0,0
20180922T16Z,0,0,0
20180922T15Z,0,0,0
20180922T14Z,0,0,0
20180922T13Z,0,0,0
20180922T12Z,0,0,0
20180922T11Z,0,0,0
20180922T10Z,0,0,0
20180922T09Z,0,0,0
20180922T08Z,0,0,0
20180922T07Z,0,0,0
20180922T06Z,0,0,0
20180922T05Z,0,0,0
20180922T04Z,0,0,0
20180922T03Z,0,0,0
20180922T02Z,0,0,0
20180922T01Z,0,0,0
20180922T00Z,0,0,0
20180921T23Z,0,0,0
20180921T22Z,0,0,0
20180921T21Z,0,0,0
20180921T20Z,0,0,0
20180921T19Z,0,0,0
20180921T18Z,0,0,0
20180921T17Z,0,0,0
20180921T16Z,0,0,0
20180921T15Z,0,0,0
20180921T14Z,0,0,0
20180921T13Z,0,0,0
20180921T12Z,0,0,0
20180921T11Z,0,0,0
20180921T10Z,0,0,0
20180921T09Z,0,0,0
20180921T08Z,0,0,0
20180921T07Z,0,0,0
20180921T06Z,0,0,0
20180921T05Z,0,0,0
20180921T04Z,0,0,0
20180921T03Z,0,0,0
20180921T02Z,0,0,0
20180921T01Z,0,0,0
20180921T00Z,0,0,0
20180920T23Z,0,0,0
20180920T22Z,0,0,0
20180920T21Z,0,0,0
20180920T20Z,0,0,0
20180920T19Z,0,0,0
20180920T18Z,0,0,0
20180920T17Z,0,0,0
20180920T16Z,0,0,0
20180920T15Z,0,0,0
20180920T14Z,0,0,0
20180920T13Z,0,0,0
20180920T12Z,0,0,0
20180920T11Z,0,0,0
20180920T10Z,0,0,0
20180920T09Z,0,0,0
20180920T08Z,0,0,0
20180920T07Z,0,0,0
20180920T06Z,0,0,0
20180920T05Z,0,0,0
20180920T04Z,0,0,0
20180920T03Z,0,0,0
20180920T02Z,0,0,0
20180920T01Z,0,0,0
20180920T00Z,0,0,0
20180919T23Z,0,0,0
20180919T22Z,0,0,0
