,coal,natural gas,nuclear,petroleum,other,solar,hydro
20180923T22-04,3676,25126,2675,0,1589,0,15.0
20180923T21-04,3795,27404,2674,0,1605,0,15.0
20180923T20-04,3862,28682,2673,0,1606,4,16.0
20180923T19-04,3939,29737,2672,0,1601,140,15.0
20180923T18-04,4070,31017,2677,0,1619,443,15.0
20180923T17-04,4129,31460,2673,0,1597,589,15.0
20180923T16-04,4113,31137,2678,0,1602,701,15.0
20180923T15-04,4100,30434,2681,0,1602,798,16.0
20180923T14-04,3989,29441,2682,0,1602,819,16.0
20180923T13-04,3827,27925,2684,0,1598,744,16.0
20180923T12-04,3549,25879,2688,0,1598,688,16.0
20180923T11-04,3288,23508,2690,0,1523,614,16.0
20180923T10-04,2937,21029,2691,0,1310,418,16.0
20180923T09-04,2528,18239,2692,0,1127,190,15.0
20180923T08-04,2148,16324,2692,0,949,38,16.0
20180923T07-04,2080,16013,2689,0,858,0,16.0
20180923T06-04,2121,15684,2688,0,829,0,16.0
20180923T05-04,2125,15743,2690,0,798,0,16.0
20180923T04-04,2161,16165,2688,0,812,0,16.0
20180923T03-04,2282,16953,2687,0,805,0,16.0
20180923T02-04,2472,17959,2689,0,863,0,16.0
20180923T01-04,2761,18724,2685,0,1019,0,16.0
20180923T00-04,3115,20221,2684,0,1181,0,16.0
20180922T23-04,3347,21878,2685,0,1435,0,15.0
20180922T22-04,3570,23830,2680,0,1531,0,16.0
20180922T21-04,3762,25562,2680,1,1551,0,15.0
20180922T20-04,3788,26706,2678,0,1578,3,15.0
20180922T19-04,3835,28188,2675,0,1567,106,15.0
20180922T18-04,3896,29909,2678,0,1564,321,25.0
20180922T17-04,3908,30656,2679,0,1566,501,16.0
20180922T16-04,3875,30572,2677,0,1563,753,16.0
20180922T15-04,3789,30127,2685,0,1557,785,16.0
20180922T14-04,3739,29242,2685,0,1562,757,16.0
20180922T13-04,3742,27571,2687,0,1553,706,16.0
20180922T12-04,3642,25399,2691,0,1567,825,16.0
20180922T11-04,3259,23294,2693,0,1484,685,16.0
20180922T10-04,2892,20660,2695,0,1394,470,17.0
20180922T09-04,2553,18394,2691,0,1199,182,15.0
20180922T08-04,2178,16542,2692,0,1044,33,16.0
20180922T07-04,2001,16338,2695,0,956,0,15.0
20180922T06-04,1987,15919,2691,0,848,0,16.0
20180922T05-04,2117,15703,2690,0,836,0,15.0
20180922T04-04,2160,15845,2691,0,853,0,16.0
20180922T03-04,2173,16832,2686,0,880,0,16.0
20180922T02-04,2313,17900,2686,0,896,0,15.0
20180922T01-04,2573,19279,2685,0,1046,0,16.0
20180922T00-04,3008,20668,2682,0,1263,0,16.0
20180921T23-04,3260,22203,2680,0,1425,0,16.0
20180921T22-04,3549,24061,2675,0,1514,0,15.0
20180921T21-04,3690,25852,2673,0,1526,0,16.0
20180921T20-04,3784,26924,2676,0,1574,6,15.0
20180921T19-04,3755,28229,2676,0,1575,102,15.0
20180921T18-04,3848,29819,2676,0,1558,256,28.0
20180921T17-04,3940,30614,2679,0,1569,530,19.0
20180921T16-04,3922,30906,2678,0,1558,789,18.0
20180921T15-04,3895,31302,2679,0,1569,661,17.0
20180921T14-04,3865,30432,2685,0,1567,771,18.0
20180921T13-04,3828,28883,2685,0,1579,789,17.0
20180921T12-04,3833,26468,2689,0,1572,727,18.0
20180921T11-04,3680,24693,2688,0,1500,667,12.0
20180921T10-04,3505,22167,2686,0,1483,471,15.0
20180921T09-04,3346,19881,2683,0,1266,170,17.0
20180921T08-04,3300,18721,2686,0,1216,12,18.0
20180921T07-04,3176,18099,2689,0,1207,0,18.0
20180921T06-04,2828,16461,2689,0,1203,0,20.0
20180921T05-04,2772,15698,2690,0,1144,0,19.0
20180921T04-04,2768,15979,2688,0,1120,0,19.0
20180921T03-04,2750,16618,2687,0,1135,-1,19.0
20180921T02-04,2946,17710,2685,0,1139,0,20.0
20180921T01-04,3130,19227,2685,0,1196,0,19.0
20180921T00-04,3290,21305,2684,0,1263,0,20.0
20180920T23-04,3346,23840,2684,18,1473,0,19.0
20180920T22-04,3475,26814,2677,6,1516,0,19.0
20180920T21-04,3507,29262,2677,31,1583,0,18.0
20180920T20-04,3502,30357,2680,43,1598,2,16.0
20180920T19-04,3572,31280,2680,43,1853,154,17.0
20180920T18-04,3681,32696,2681,42,2090,416,24.0
20180920T17-04,3712,33310,2680,41,2114,697,18.0
20180920T16-04,3826,33318,2685,8,2012,815,18.0
20180920T15-04,3823,33086,2683,0,1964,877,18.0
20180920T14-04,3644,32658,2687,0,1727,830,19.0
20180920T13-04,3467,31079,2689,23,1387,852,19.0
20180920T12-04,3457,28803,2688,3,1271,884,18.0
20180920T11-04,3301,26004,2690,0,1186,734,19.0
20180920T10-04,3205,23036,2692,0,1034,500,18.0
20180920T09-04,3154,20380,2694,0,915,204,18.0
20180920T08-04,3176,18953,2688,0,895,15,17.0
20180920T07-04,3041,18543,2686,0,886,0,18.0
20180920T06-04,2704,16818,2684,0,853,0,18.0
20180920T05-04,2475,16117,2688,0,764,0,17.0
20180920T04-04,2479,16362,2689,0,719,0,18.0
20180920T03-04,2590,16949,2688,0,734,0,17.0
20180920T02-04,2716,18156,2682,0,785,0,18.0
20180920T01-04,2855,19671,2686,0,849,0,18.0
20180920T00-04,3074,21736,2679,0,912,0,16.0
20180919T23-04,3104,24410,2680,0,1179,0,17.0
20180919T22-04,3213,27502,2684,0,1220,0,16.0
20180919T21-04,3242,29938,2678,0,1371,0,16.0
20180919T20-04,3205,30867,2680,0,1549,7,15.0
20180919T19-04,3289,31783,2674,0,1806,110,15.0
20180919T18-04,3388,33174,2677,23,1890,301,28.0
20180919T17-04,3406,33898,2675,194,1913,595,17.0
20180919T16-04,3367,34219,2674,144,1908,707,16.0
20180919T15-04,3339,33970,2680,3,1878,862,18.0
20180919T14-04,3291,33000,2681,0,1757,872,19.0
20180919T13-04,3269,31127,2682,0,1654,912,20.0
20180919T12-04,3221,28916,2683,0,1534,876,20.0
20180919T11-04,3112,26347,2684,0,1371,740,20.0
20180919T10-04,2950,23381,2683,0,1343,508,22.0
20180919T09-04,2744,20967,2688,0,1312,209,22.0
20180919T08-04,2640,19452,2686,0,1234,17,21.0
20180919T07-04,2417,19137,2681,0,1198,0,22.0
20180919T06-04,2186,17612,2684,0,1153,0,22.0
20180919T05-04,2284,16725,2688,0,1055,0,22.0
20180919T04-04,2272,17080,2686,0,1048,0,22.0
20180919T03-04,2141,18093,2682,0,1076,0,22.0
20180919T02-04,2239,19246,2680,0,1104,0,22.0
20180919T01-04,2674,20377,2685,0,1171,0,22.0
20180919T00-04,2959,22516,2686,0,1274,0,22.0
20180918T23-04,2968,25135,2675,0,1473,0,22.0
20180918T22-04,2969,28229,2677,0,1532,0,21.0
20180918T21-04,2964,30519,2675,0,1643,0,22.0
20180918T20-04,3151,31837,2673,0,1757,6,22.0
20180918T19-04,3153,33419,2676,0,1907,204,23.0
20180918T18-04,3149,34593,2677,0,1937,520,36.0
20180918T17-04,3152,35168,2675,0,1954,734,22.0
20180918T16-04,3158,34837,2678,0,1947,763,22.0
20180918T15-04,3153,34134,2681,0,2005,772,21.0
20180918T14-04,3138,33153,2681,0,1968,843,22.0
20180918T13-04,3117,31468,2685,0,1769,885,21.0
20180918T12-04,3151,29341,2681,0,1553,860,22.0
20180918T11-04,3067,26692,2682,0,1401,725,22.0
20180918T10-04,2942,23785,2681,0,1254,494,22.0
20180918T09-04,2738,21423,2685,0,1227,201,22.0
20180918T08-04,2705,20192,2686,0,1182,16,22.0
20180918T07-04,2438,19967,2687,0,1197,0,22.0
20180918T06-04,2150,18373,2689,0,1071,0,21.0
20180918T05-04,1991,17533,2688,0,993,0,22.0
20180918T04-04,2001,17861,2692,0,920,0,22.0
20180918T03-04,2104,18714,2684,0,925,0,21.0
20180918T02-04,2411,19637,2687,0,950,0,21.0
20180918T01-04,2847,16785,2686,0,1085,0,21.0
20180918T00-04,3026,22882,2680,0,1309,0,21.0
20180917T23-04,3201,25263,2681,0,1500,0,21.0
20180917T22-04,3235,28487,2679,0,1539,0,20.0
20180917T21-04,3241,31409,2676,0,1606,0,22.0
20180917T20-04,3238,32752,2677,0,1608,8,24.0
20180917T19-04,3255,33900,2681,0,1735,144,24.0
20180917T18-04,3346,35126,2676,0,1764,412,39.0
20180917T17-04,3416,35405,2674,3,1767,679,23.0
20180917T16-04,3431,35167,2674,31,1793,787,24.0
20180917T15-04,3394,34428,2684,0,1794,834,24.0
20180917T14-04,3301,33448,2688,0,1698,837,24.0
20180917T13-04,3340,32001,2682,0,1598,798,23.0
20180917T12-04,3271,29531,2689,0,1540,807,23.0
20180917T11-04,3162,26996,2690,0,1367,705,24.0
20180917T10-04,3068,24223,2687,0,1199,464,23.0
20180917T09-04,3020,21597,2688,0,1197,189,24.0
20180917T08-04,2938,20420,2682,0,1214,20,23.0
20180917T07-04,2734,20250,2684,0,1183,0,24.0
20180917T06-04,2424,18804,2681,0,1049,0,23.0
20180917T05-04,2310,17932,2678,0,979,0,23.0
20180917T04-04,2324,18022,2679,0,954,0,24.0
20180917T03-04,2394,18653,2676,0,965,0,23.0
20180917T02-04,2573,19749,2674,0,989,0,23.0
20180917T01-04,2907,21044,2670,0,1107,0,23.0
20180917T00-04,3222,23029,2673,0,1288,0,24.0
20180916T23-04,3415,25020,2678,0,1485,0,23.0
20180916T22-04,3488,27816,2677,0,1532,0,23.0
20180916T21-04,3621,30210,2668,0,1589,0,22.0
20180916T20-04,3518,30767,2671,0,1623,16,23.0
20180916T19-04,3435,32291,2672,0,1725,204,24.0
20180916T18-04,3403,33578,2673,0,1826,492,37.0
20180916T17-04,3391,34276,2679,0,1805,633,24.0
20180916T16-04,3354,34122,2679,0,1800,774,24.0
20180916T15-04,3314,33554,2685,0,1802,768,24.0
20180916T14-04,3204,32559,2687,0,1761,778,23.0
20180916T13-04,3310,30761,2690,0,1611,835,23.0
20180916T12-04,3492,28373,2690,0,1519,861,23.0
20180916T11-04,3311,26105,2689,0,1359,705,23.0
20180916T10-04,3012,23052,2692,0,1211,504,23.0
20180916T09-04,2710,19816,2694,0,1182,204,23.0
20180916T08-04,2323,17722,2692,0,1147,38,23.0
20180916T07-04,2146,17585,2686,0,1072,0,25.0
20180916T06-04,2120,17453,2689,0,971,0,24.0
20180916T05-04,2152,17567,2684,0,956,0,26.0
20180916T04-04,2185,18030,2688,0,950,0,25.0
20180916T03-04,2323,18821,2683,0,968,0,26.0
20180916T02-04,2515,19976,2686,0,995,0,25.0
20180916T01-04,2765,21393,2681,0,1106,0,26.0
20180916T00-04,2918,23256,2680,0,1261,0,25.0
20180915T23-04,3026,25078,2677,0,1400,0,25.0
20180915T22-04,3286,27164,2676,0,1446,0,26.0
20180915T21-04,3382,28991,2671,0,1541,0,26.0
20180915T20-04,3312,29813,2677,0,1575,11,25.0
20180915T19-04,3324,31198,2671,0,1665,263,26.0
20180915T18-04,3417,32415,2675,0,1767,517,37.0
20180915T17-04,3452,33005,2674,0,1753,794,25.0
20180915T16-04,3446,33374,2677,0,1756,785,24.0
20180915T15-04,3437,33070,2681,0,1755,809,25.0
20180915T14-04,3426,32391,2679,0,1740,886,24.0
20180915T13-04,3553,30840,2685,0,1610,905,24.0
20180915T12-04,3616,28501,2684,0,1522,853,25.0
20180915T11-04,3412,26107,2687,0,1357,697,24.0
20180915T10-04,3103,23283,2688,0,1213,493,25.0
20180915T09-04,2865,20145,2685,0,1194,208,24.0
20180915T08-04,2627,17806,2686,0,1150,40,24.0
20180915T07-04,2485,17466,2687,0,1070,0,25.0
20180915T06-04,2357,17196,2687,0,957,0,25.0
20180915T05-04,2364,17238,2685,0,938,0,24.0
20180915T04-04,2416,17680,2684,0,944,0,24.0
20180915T03-04,2592,18394,2685,0,974,0,26.0
20180915T02-04,2805,19608,2680,0,1022,0,24.0
20180915T01-04,3007,20860,2679,0,1135,0,24.0
20180915T00-04,3188,22696,2678,0,1213,0,24.0
20180914T23-04,3285,24578,2676,0,1432,0,24.0
20180914T22-04,3372,27071,2670,0,1475,0,24.0
20180914T21-04,3307,29348,2672,0,1552,0,26.0
20180914T20-04,3258,30186,2675,0,1587,13,23.0
20180914T19-04,3271,31712,2673,0,1734,142,25.0
20180914T18-04,3353,33188,2674,0,1820,340,36.0
20180914T17-04,3413,33632,2677,0,1804,599,25.0
20180914T16-04,3315,32879,2678,0,1758,751,25.0
20180914T15-04,3428,31996,2682,0,1761,816,24.0
20180914T14-04,3392,31234,2684,0,1719,803,25.0
20180914T13-04,3336,29743,2684,0,1521,812,25.0
20180914T12-04,3397,27962,2687,0,1454,744,24.0
20180914T11-04,3150,25505,2689,0,1315,679,24.0
20180914T10-04,2915,22746,2691,0,1136,462,24.0
20180914T09-04,2651,20448,2689,0,1078,201,24.0
20180914T08-04,2490,19343,2686,0,1030,44,24.0
20180914T07-04,2427,18878,2689,0,982,22,24.0
20180914T06-04,2109,17226,2683,0,914,22,24.0
20180914T05-04,1980,16540,2681,0,856,0,24.0
20180914T04-04,1988,16708,2689,0,829,0,24.0
20180914T03-04,2119,17370,2688,0,852,0,24.0
20180914T02-04,2464,18290,2680,0,898,0,24.0
20180914T01-04,2671,19588,2680,0,1055,0,23.0
20180914T00-04,3052,21418,2675,0,1251,0,24.0
20180913T23-04,3171,23617,2678,0,1478,-1,24.0
20180913T22-04,3268,26651,2674,0,1529,0,24.0
20180913T21-04,3382,29170,2674,0,1616,0,24.0
20180913T20-04,3265,30114,2672,0,1588,11,23.0
20180913T19-04,3309,31418,2676,0,1723,139,24.0
20180913T18-04,3386,33049,2672,12,1839,329,37.0
20180913T17-04,3702,33937,2678,0,1635,519,25.0
20180913T16-04,3721,33645,2675,1,1689,610,24.0
20180913T15-04,3705,32735,2680,0,1670,710,24.0
20180913T14-04,3636,31664,2685,0,1567,776,24.0
20180913T13-04,3471,29878,2682,0,1535,732,25.0
20180913T12-04,3414,27809,2688,0,1458,708,23.0
20180913T11-04,3290,25437,2688,6,1308,703,24.0
20180913T10-04,3116,23158,2688,6,1145,452,24.0
20180913T09-04,2936,21137,2690,0,1125,216,23.0
20180913T08-04,2858,20079,2689,0,1083,42,24.0
20180913T07-04,2717,19700,2686,0,1047,10,24.0
20180913T06-04,2260,18163,2691,0,918,4,23.0
20180913T05-04,2103,17302,2684,0,855,0,24.0
20180913T04-04,2120,17429,2685,0,824,0,24.0
20180913T03-04,2301,17984,2688,0,835,0,24.0
20180913T02-04,2624,18792,2683,0,882,0,23.0
20180913T01-04,2953,19955,2682,0,1024,0,24.0
20180913T00-04,3324,21650,2683,0,1211,0,24.0
20180912T23-04,3401,24179,2676,0,1451,0,23.0
20180912T22-04,3638,27283,2677,0,1517,0,24.0
20180912T21-04,3620,29962,2677,1,1573,22,23.0
20180912T20-04,3599,31197,2676,0,1668,33,24.0
20180912T19-04,3827,32556,2679,0,1677,172,24.0
20180912T18-04,3901,33181,2677,0,1706,474,37.0
20180912T17-04,3962,33561,2678,0,1721,722,23.0
20180912T16-04,3941,33440,2677,0,1615,833,22.0
20180912T15-04,3865,32728,2687,0,1559,843,22.0
20180912T14-04,3834,31150,2690,0,1550,785,21.0
20180912T13-04,3709,29207,2692,0,1548,809,20.0
20180912T12-04,3587,27339,2691,0,1498,705,21.0
20180912T11-04,3458,25146,2695,0,1339,629,21.0
20180912T10-04,3169,22644,2694,0,1189,409,21.0
20180912T09-04,2887,20828,2694,0,1150,169,21.0
20180912T08-04,2867,19848,2696,0,1064,42,21.0
20180912T07-04,2805,19283,2699,0,1044,0,21.0
20180912T06-04,2337,17659,2695,0,956,0,22.0
20180912T05-04,2159,16809,2697,0,874,0,21.0
20180912T04-04,2173,16896,2701,0,854,0,21.0
20180912T03-04,2282,17485,2694,0,869,0,21.0
20180912T02-04,2501,18509,2698,0,918,0,22.0
20180912T01-04,2882,19672,2696,0,1071,0,21.0
20180912T00-04,3357,21178,2692,0,1166,0,22.0
20180911T23-04,3524,23501,2695,0,1523,0,21.0
20180911T22-04,3586,26699,2694,0,1546,0,21.0
20180911T21-04,3591,29491,2693,0,1620,0,22.0
20180911T20-04,3707,30442,2693,0,1656,12,22.0
20180911T19-04,3733,31597,2693,0,1709,157,21.0
20180911T18-04,3804,32552,2690,13,1715,368,38.0
20180911T17-04,3854,32715,2692,68,1710,504,22.0
20180911T16-04,3798,32389,2684,68,1711,637,21.0
20180911T15-04,3762,31533,2698,67,1694,735,20.0
20180911T14-04,3696,29792,2698,82,1593,786,21.0
20180911T13-04,3461,27868,2702,68,1554,746,21.0
20180911T12-04,3441,25922,2703,67,1494,734,21.0
20180911T11-04,3356,23503,2702,69,1283,630,20.0
20180911T10-04,3112,21309,2703,75,1144,309,21.0
20180911T09-04,2920,19750,2700,71,1090,156,21.0
20180911T08-04,2651,19103,2704,35,1056,38,21.0
20180911T07-04,2500,18622,2702,0,1017,22,21.0
20180911T06-04,2115,16868,2702,0,903,22,23.0
20180911T05-04,1993,15908,2700,0,823,0,21.0
20180911T04-04,2001,15936,2702,0,803,0,22.0
20180911T03-04,2078,16427,2698,0,823,0,22.0
20180911T02-04,2213,17262,2700,0,843,0,22.0
20180911T01-04,2488,18428,2697,0,969,0,22.0
20180911T00-04,2855,20181,2695,0,1133,0,22.0
20180910T23-04,3030,22325,2694,0,1372,0,22.0
20180910T22-04,3209,24799,2692,0,1438,0,22.0
20180910T21-04,3329,27126,2692,0,1543,0,22.0
20180910T20-04,3313,28323,2689,0,1578,11,21.0
20180910T19-04,3418,29383,2694,0,1615,79,22.0
20180910T18-04,3599,30522,2690,0,1598,175,38.0
20180910T17-04,3651,31174,2694,0,1585,330,23.0
20180910T16-04,3676,31002,2693,9,1583,573,22.0
20180910T15-04,3701,30689,2697,7,1586,711,21.0
20180910T14-04,3745,29948,2700,0,1552,756,22.0
20180910T13-04,3743,28504,2702,0,1486,845,23.0
20180910T12-04,3603,26651,2701,0,1320,796,22.0
20180910T11-04,3574,24449,2698,0,1154,677,23.0
20180910T10-04,3322,21833,2703,0,1118,493,24.0
20180910T09-04,2958,19715,2704,0,991,206,25.0
20180910T08-04,2735,18285,2705,0,861,23,25.0
20180910T07-04,2695,17781,2705,0,720,0,24.0
20180910T06-04,2317,16211,2694,0,689,22,25.0
20180910T05-04,2210,15219,2694,0,633,0,25.0
20180910T04-04,2199,15208,2697,0,623,0,25.0
20180910T03-04,2219,15798,2692,0,629,-1,25.0
20180910T02-04,2328,16752,2703,0,644,0,25.0
20180910T01-04,2557,17962,2702,0,692,0,25.0
20180910T00-04,3047,19641,2702,0,888,0,24.0
20180909T23-04,3417,21619,2706,0,1099,0,25.0
20180909T22-04,3649,24014,2697,0,1293,0,25.0
20180909T21-04,3680,25883,2699,0,1490,0,22.0
20180909T20-04,3667,26713,2698,0,1574,13,21.0
20180909T19-04,3746,28205,2692,0,1568,104,22.0
20180909T18-04,3801,29509,2691,0,1580,342,39.0
20180909T17-04,3794,30025,2690,0,1569,542,26.0
20180909T16-04,3782,29560,2690,0,1579,651,25.0
20180909T15-04,3676,29092,2699,0,1593,828,25.0
20180909T14-04,3765,28463,2699,0,1591,787,25.0
20180909T13-04,3662,27061,2702,0,1535,792,24.0
20180909T12-04,3614,24884,2698,0,1344,787,25.0
20180909T11-04,3346,22325,2700,0,1214,688,25.0
20180909T10-04,2924,19662,2703,0,1120,491,25.0
20180909T09-04,2371,17111,2704,0,973,203,25.0
20180909T08-04,2137,14885,2699,0,776,21,25.0
20180909T07-04,2120,14452,2705,0,613,0,24.0
20180909T06-04,2092,14048,2706,0,609,0,25.0
20180909T05-04,2089,14067,2701,0,608,0,25.0
20180909T04-04,2136,14463,2704,0,617,0,25.0
20180909T03-04,2194,15243,2699,0,603,0,24.0
20180909T02-04,2329,16210,2698,0,625,0,24.0
20180909T01-04,2538,17479,2698,0,672,0,25.0
20180909T00-04,2855,18857,2698,0,893,0,24.0
20180908T23-04,3273,20291,2698,0,1042,0,23.0
20180908T22-04,3549,22139,2696,0,1126,0,24.0
20180908T21-04,3748,23603,2690,0,1165,0,22.0
20180908T20-04,3783,24488,2695,0,1213,11,24.0
20180908T19-04,3949,25685,2692,0,1228,105,28.0
20180908T18-04,4028,27119,2689,0,1239,204,38.0
20180908T17-04,4072,27701,2696,0,1239,303,28.0
20180908T16-04,4041,28182,2690,0,1238,489,27.0
20180908T15-04,4111,28105,2694,0,1235,572,27.0
20180908T14-04,4055,27730,2694,0,1236,743,27.0
20180908T13-04,3964,26736,2695,0,1238,769,25.0
20180908T12-04,3680,25050,2705,0,1240,732,26.0
20180908T11-04,3440,22626,2700,0,1195,636,26.0
20180908T10-04,3055,20029,2698,0,1143,491,26.0
20180908T09-04,2495,17268,2704,0,1066,199,26.0
20180908T08-04,2276,15420,2705,0,963,15,25.0
20180908T07-04,2070,15050,2703,0,911,0,26.0
20180908T06-04,2027,14507,2704,0,783,0,26.0
20180908T05-04,2020,14512,2695,0,783,0,26.0
20180908T04-04,2048,14888,2700,0,788,0,27.0
20180908T03-04,2091,15610,2701,0,782,0,26.0
20180908T02-04,2222,16555,2695,0,803,0,26.0
20180908T01-04,2467,17677,2699,0,833,0,26.0
20180908T00-04,2809,18629,1849,0,829,22,26.0
20180907T23-04,3295,19931,1852,0,994,0,27.0
20180907T22-04,3596,22306,2691,0,1214,0,27.0
20180907T21-04,3846,23530,2692,0,1382,0,23.0
20180907T20-04,3888,24481,2686,0,1508,9,23.0
20180907T19-04,4041,25284,2688,0,1511,109,27.0
20180907T18-04,4197,26994,2691,0,1514,301,38.0
20180907T17-04,4177,28214,2686,0,1509,544,28.0
20180907T16-04,4221,28855,2678,0,1524,628,26.0
20180907T15-04,4197,28532,2692,0,1521,781,27.0
20180907T14-04,4136,27607,2698,0,1535,841,26.0
20180907T13-04,4111,25894,2697,0,1528,813,27.0
20180907T12-04,4086,24152,2701,0,1525,749,26.0
20180907T11-04,3705,22400,2700,0,1462,631,27.0
20180907T10-04,3319,20820,2701,0,1255,487,27.0
20180907T09-04,2947,19492,2703,0,1027,203,26.0
20180907T08-04,2698,18576,2699,0,858,21,27.0
20180907T07-04,2482,18121,2698,0,802,0,26.0
20180907T06-04,2066,16420,2701,0,796,0,27.0
20180907T05-04,1751,15737,2700,0,746,0,27.0
20180907T04-04,1913,15671,2695,0,723,0,26.0
20180907T03-04,1924,16354,2695,0,723,0,27.0
20180907T02-04,1951,17412,2696,0,728,0,26.0
20180907T01-04,2264,18410,2697,0,746,0,27.0
20180907T00-04,2814,19771,2692,0,1038,0,26.0
20180906T23-04,3315,21908,2694,0,1018,0,26.0
20180906T22-04,3410,24492,2693,0,1240,0,26.0
20180906T21-04,3461,26438,2688,0,1371,0,26.0
20180906T20-04,3426,27433,2691,0,1354,13,28.0
20180906T19-04,3463,28696,2691,34,1366,155,28.0
20180906T18-04,3504,29886,2691,97,1372,351,40.0
20180906T17-04,3541,30318,2692,97,1514,505,28.0
20180906T16-04,3468,30674,2693,33,1529,531,28.0
20180906T15-04,3375,30654,2712,11,1524,556,26.0
20180906T14-04,3348,30143,2700,0,1500,678,25.0
20180906T13-04,3439,28919,2699,0,1340,769,26.0
20180906T12-04,3405,27153,2701,53,1249,783,26.0
20180906T11-04,3896,24369,2703,8,1282,671,25.0
20180906T10-04,3791,22078,2705,3,1183,482,27.0
20180906T09-04,3547,20203,2707,0,1060,200,28.0
20180906T08-04,3284,19166,2708,0,941,18,28.0
20180906T07-04,3082,18693,2707,0,925,-1,29.0
20180906T06-04,2665,17034,2705,0,899,0,29.0
20180906T05-04,2572,16144,2707,0,840,0,28.0
20180906T04-04,2583,16099,2703,0,897,0,28.0
20180906T03-04,2621,16849,2703,0,830,0,28.0
20180906T02-04,2719,18118,2702,0,802,0,28.0
20180906T01-04,3094,19152,2706,0,880,0,27.0
20180906T00-04,3669,20784,2701,0,1030,0,28.0
20180905T23-04,3981,23312,2698,0,1283,0,27.0
20180905T22-04,4226,25813,2699,0,1440,0,28.0
20180905T21-04,4360,28477,2698,0,1507,0,27.0
20180905T20-04,4325,29367,2700,0,1543,8,27.0
20180905T19-04,4411,31117,2698,0,1538,167,28.0
20180905T18-04,4511,32680,2701,0,1535,401,38.0
20180905T17-04,4541,32952,2692,0,1546,611,28.0
20180905T16-04,4644,32455,2697,0,1546,816,28.0
20180905T15-04,4556,31621,2706,0,1527,871,29.0
20180905T14-04,4569,30362,2711,0,1533,858,27.0
20180905T13-04,4443,28747,2712,0,1540,810,28.0
20180905T12-04,4248,26758,2716,0,1533,771,28.0
20180905T11-04,4039,24342,2717,0,1494,642,29.0
20180905T10-04,3785,21902,2718,0,1282,446,29.0
20180905T09-04,3443,20114,2717,0,1163,182,27.0
20180905T08-04,3285,19217,2718,0,1013,27,27.0
20180905T07-04,3029,19050,2719,0,964,0,26.0
20180905T06-04,2618,17107,2717,0,920,0,26.0
20180905T05-04,2525,16075,2714,0,858,0,26.0
20180905T04-04,2508,16071,2715,0,832,0,26.0
20180905T03-04,2533,16620,2718,0,859,0,26.0
20180905T02-04,2677,17572,2715,0,864,0,26.0
20180905T01-04,2979,18604,2711,0,923,0,25.0
20180905T00-04,3489,19867,2712,0,892,0,26.0
20180904T23-04,3891,22069,2714,0,1148,0,24.0
20180904T22-04,4219,24511,2711,0,1308,0,23.0
20180904T21-04,4361,26499,2714,0,1509,0,22.0
20180904T20-04,4296,27192,2713,0,1567,12,22.0
20180904T19-04,4343,28032,2710,0,1530,160,23.0
20180904T18-04,4474,28856,2714,0,1527,395,40.0
20180904T17-04,4629,29562,2715,0,1535,587,39.0
20180904T16-04,4717,29753,2715,0,1555,619,26.0
20180904T15-04,4612,29381,2720,0,1563,699,24.0
20180904T14-04,4567,28306,2720,13,1545,775,26.0
20180904T13-04,4560,26938,2723,0,1366,770,28.0
20180904T12-04,4498,25327,2722,0,1246,718,28.0
20180904T11-04,4229,23505,2724,0,1232,615,29.0
20180904T10-04,3927,21259,2720,0,1172,485,28.0
20180904T09-04,3494,19309,2724,0,1147,195,29.0
20180904T08-04,3264,18320,2722,0,993,27,29.0
20180904T07-04,2925,17582,2723,0,948,0,29.0
20180904T06-04,2656,15481,2723,0,903,0,29.0
20180904T05-04,2552,14212,2724,0,830,0,29.0
20180904T04-04,2555,14015,2716,0,801,0,30.0
20180904T03-04,2555,14230,2715,0,795,0,29.0
20180904T02-04,2587,14924,2715,0,801,0,29.0
20180904T01-04,2786,15855,2715,0,809,0,29.0
20180904T00-04,3226,16648,2724,0,891,0,30.0
20180903T23-04,3627,17987,2721,0,1012,0,29.0
20180903T22-04,3907,19741,2720,0,1206,0,29.0
20180903T21-04,4089,20691,2720,0,1402,0,30.0
20180903T20-04,4024,20723,2722,0,1481,7,29.0
20180903T19-04,4059,20845,2720,0,1449,59,30.0
20180903T18-04,4160,21136,2720,0,1448,154,40.0
20180903T17-04,4207,21352,2722,0,1469,272,30.0
20180903T16-04,4303,21526,2720,0,1496,322,30.0
20180903T15-04,4558,22304,2723,0,1502,231,29.0
20180903T14-04,4639,23362,2720,0,1516,235,29.0
20180903T13-04,4583,23577,2706,0,1359,391,30.0
20180903T12-04,4348,22495,2715,0,1266,389,29.0
20180903T11-04,4127,20640,2714,0,1226,394,29.0
20180903T10-04,3627,18546,2711,0,1194,305,30.0
20180903T09-04,3026,16911,2712,0,1141,151,29.0
20180903T08-04,2749,15718,2712,0,876,21,28.0
20180903T07-04,2687,15320,2710,0,751,0,27.0
20180903T06-04,2681,14745,2709,0,648,0,27.0
20180903T05-04,2715,14453,2708,0,653,0,28.0
20180903T04-04,2869,14338,2709,0,658,0,27.0
20180903T03-04,2938,14762,2707,0,665,0,28.0
20180903T02-04,2967,15641,2704,0,653,0,27.0
20180903T01-04,3114,16826,2701,0,694,0,27.0
20180903T00-04,3463,18102,2703,0,1038,0,27.0
