,Demand1
20191101T23-04,10640
20191101T22-04,10971
20191101T21-04,11141
20191101T20-04,11183
20191101T19-04,10786
20191101T18-04,10470
20191101T17-04,10281
20191101T16-04,10263
20191101T15-04,10393
20191101T14-04,10600
20191101T13-04,10855
20191101T12-04,11247
20191101T11-04,11648
20191101T10-04,12009
20191101T09-04,12215
20191101T08-04,12096
20191101T07-04,11163
20191101T06-04,9740
20191101T05-04,8935
20191101T04-04,8584
20191101T03-04,8482
20191101T02-04,8518
20191101T01-04,8768
20191101T00-04,9308
20191031T23-04,10204
20191031T22-04,11169
20191031T21-04,11907
20191031T20-04,12335
20191031T19-04,12586
20191031T18-04,12823
20191031T17-04,12995
20191031T16-04,13091
20191031T15-04,13097
20191031T14-04,12974
20191031T13-04,12679
20191031T12-04,12461
20191031T11-04,12265
20191031T10-04,11958
20191031T09-04,11681
20191031T08-04,11548
20191031T07-04,10755
20191031T06-04,9545
20191031T05-04,8897
20191031T04-04,8705
20191031T03-04,8719
20191031T02-04,8880
20191031T01-04,9179
20191031T00-04,9678
20191030T23-04,10370
20191030T22-04,11102
20191030T21-04,11567
20191030T20-04,11791
20191030T19-04,11703
20191030T18-04,11344
20191030T17-04,11264
20191030T16-04,11186
20191030T15-04,11188
20191030T14-04,11268
20191030T13-04,11214
20191030T12-04,11216
20191030T11-04,11189
20191030T10-04,11015
20191030T09-04,10943
20191030T08-04,10924
20191030T07-04,10199
20191030T06-04,9019
20191030T05-04,8456
20191030T04-04,8281
20191030T03-04,8364
20191030T02-04,8551
20191030T01-04,8879
20191030T00-04,9453
20191029T23-04,10238
20191029T22-04,11043
20191029T21-04,11637
20191029T20-04,11937
20191029T19-04,11622
20191029T18-04,11208
20191029T17-04,11185
20191029T16-04,11128
20191029T15-04,11128
20191029T14-04,11129
20191029T13-04,11053
20191029T12-04,11059
20191029T11-04,10992
20191029T10-04,10843
20191029T09-04,10758
20191029T08-04,10719
20191029T07-04,10078
20191029T06-04,8935
20191029T05-04,8303
20191029T04-04,8151
20191029T03-04,8197
20191029T02-04,8397
20191029T01-04,8743
20191029T00-04,9425
20191028T23-04,10306
20191028T22-04,11255
20191028T21-04,11961
20191028T20-04,12381
20191028T19-04,12236
20191028T18-04,12266
20191028T17-04,12246
20191028T16-04,12082
20191028T15-04,11711
20191028T14-04,11513
20191028T13-04,11243
20191028T12-04,10943
20191028T11-04,10837
20191028T10-04,10622
20191028T09-04,10433
20191028T08-04,10346
20191028T07-04,9738
20191028T06-04,8636
20191028T05-04,8017
20191028T04-04,7860
20191028T03-04,7927
20191028T02-04,8142
20191028T01-04,8571
20191028T00-04,9163
20191027T23-04,10019
20191027T22-04,10857
20191027T21-04,11602
20191027T20-04,12127
20191027T19-04,12125
20191027T18-04,12431
20191027T17-04,12494
20191027T16-04,12320
20191027T15-04,12094
20191027T14-04,11756
20191027T13-04,11320
20191027T12-04,10799
20191027T11-04,10420
20191027T10-04,10066
20191027T09-04,9548
20191027T08-04,9066
20191027T07-04,8632
20191027T06-04,8353
20191027T05-04,8214
20191027T04-04,8198
20191027T03-04,8279
20191027T02-04,8458
20191027T01-04,8838
20191027T00-04,9338
20191026T23-04,9846
20191026T22-04,10305
20191026T21-04,10602
20191026T20-04,10767
20191026T19-04,10604
20191026T18-04,10408
20191026T17-04,10325
20191026T16-04,10311
