,Demand1
20191108T20-08,1566
20191108T19-08,1602
20191108T18-08,1622
20191108T17-08,1582
20191108T16-08,1484
20191108T15-08,1483
20191108T14-08,1485
20191108T13-08,1510
20191108T12-08,1529
20191108T11-08,1574
20191108T10-08,1621
20191108T09-08,1678
20191108T08-08,1709
20191108T07-08,1667
20191108T06-08,1503
20191108T05-08,1368
20191108T04-08,1315
20191108T03-08,1281
20191108T02-08,1289
20191108T01-08,1305
20191108T00-08,1332
20191107T23-08,1413
20191107T22-08,1520
20191107T21-08,1608
20191107T20-08,1647
20191107T19-08,1680
20191107T18-08,1687
20191107T17-08,1615
20191107T16-08,1519
20191107T15-08,1496
20191107T14-08,1522
20191107T13-08,1542
20191107T12-08,1591
20191107T11-08,1629
20191107T10-08,1668
20191107T09-08,1727
20191107T08-08,1785
20191107T07-08,1733
20191107T06-08,1563
20191107T05-08,1415
20191107T04-08,1350
20191107T03-08,1329
20191107T02-08,1322
20191107T01-08,1334
20191107T00-08,1367
20191106T23-08,1428
20191106T22-08,1522
20191106T21-08,1599
20191106T20-08,1637
20191106T19-08,1655
20191106T18-08,1659
20191106T17-08,1569
20191106T16-08,1465
20191106T15-08,1451
20191106T14-08,1462
20191106T13-08,1519
20191106T12-08,1555
20191106T11-08,1595
20191106T10-08,1648
20191106T09-08,1697
20191106T08-08,1763
20191106T07-08,1727
20191106T06-08,1545
20191106T05-08,1390
20191106T04-08,1312
20191106T03-08,1310
20191106T02-08,1297
20191106T01-08,1304
20191106T00-08,1338
20191105T23-08,1399
20191105T22-08,1490
20191105T21-08,1565
20191105T20-08,1606
20191105T19-08,1617
20191105T18-08,1623
20191105T17-08,1520
20191105T16-08,1444
20191105T15-08,1448
20191105T14-08,1465
20191105T13-08,1498
20191105T12-08,1548
20191105T11-08,1581
20191105T10-08,1652
20191105T09-08,1708
20191105T08-08,1775
20191105T07-08,1717
20191105T06-08,1545
20191105T05-08,1370
20191105T04-08,1315
20191105T03-08,1308
20191105T02-08,1297
20191105T01-08,1305
20191105T00-08,1341
20191104T23-08,1375
20191104T22-08,1499
20191104T21-08,1559
20191104T20-08,1623
20191104T19-08,1638
20191104T18-08,1649
20191104T17-08,1549
20191104T16-08,1460
20191104T15-08,1449
20191104T14-08,1484
20191104T13-08,1504
20191104T12-08,1530
20191104T11-08,1581
