,Demand1
20191105T15-08,6175
20191105T14-08,6302
20191105T13-08,6419
20191105T12-08,6604
20191105T11-08,6859
20191105T10-08,7114
20191105T09-08,7355
20191105T08-08,7608
20191105T07-08,7411
20191105T06-08,6700
20191105T05-08,6129
20191105T04-08,5794
20191105T03-08,5665
20191105T02-08,5649
20191105T01-08,5674
20191105T00-08,5770
20191104T23-08,6071
20191104T22-08,6414
20191104T21-08,6731
20191104T20-08,6941
20191104T19-08,7013
20191104T18-08,6914
20191104T17-08,6382
20191104T16-08,6131
20191104T15-08,6101
20191104T14-08,6171
20191104T13-08,6355
20191104T12-08,6560
20191104T11-08,6827
20191104T10-08,7127
20191104T09-08,7398
20191104T08-08,7612
20191104T07-08,7326
20191104T06-08,6613
20191104T05-08,5971
20191104T04-08,5645
20191104T03-08,5488
20191104T02-08,5419
20191104T01-08,5438
20191104T00-08,5546
20191103T23-08,5761
20191103T22-08,6082
20191103T21-08,6418
20191103T20-08,6576
20191103T19-08,6681
20191103T18-08,6613
20191103T17-08,6131
20191103T16-08,5844
20191103T15-08,5800
20191103T14-08,5900
20191103T13-08,6102
20191103T12-08,6357
20191103T11-08,6661
20191103T10-08,7038
20191103T09-08,7239
20191103T08-08,7151
20191103T07-08,6737
20191103T06-08,6289
20191103T05-08,5935
20191103T04-08,5729
20191103T03-08,5622
20191103T02-08,5597
20191103T01-08,5560
20191103T01-07,5632
20191103T00-07,5675
20191102T23-07,5962
20191102T22-07,6185
20191102T21-07,6338
20191102T20-07,6417
20191102T19-07,6346
20191102T18-07,6097
20191102T17-07,5868
20191102T16-07,5846
20191102T15-07,5932
20191102T14-07,6136
20191102T13-07,6423
20191102T12-07,6778
20191102T11-07,7153
20191102T10-07,7503
20191102T09-07,7588
20191102T08-07,7327
20191102T07-07,6838
20191102T06-07,6398
20191102T05-07,6059
20191102T04-07,5883
20191102T03-07,5788
20191102T02-07,5807
20191102T01-07,5855
20191102T00-07,6038
20191101T23-07,6315
20191101T22-07,6569
20191101T21-07,6745
20191101T20-07,6826
20191101T19-07,6821
20191101T18-07,6492
20191101T17-07,6232
20191101T16-07,6183
20191101T15-07,6259
20191101T14-07,6492
20191101T13-07,6771
20191101T12-07,7110
20191101T11-07,7553
20191101T10-07,8008
20191101T09-07,8390
20191101T08-07,8421
20191101T07-07,8013
20191101T06-07,7272
20191101T05-07,6658
20191101T04-07,6333
20191101T03-07,6199
20191101T02-07,6152
20191101T01-07,6125
20191101T00-07,6244
20191031T23-07,6503
20191031T22-07,6823
20191031T21-07,6954
20191031T20-07,6920
20191031T19-07,6878
20191031T18-07,6630
20191031T17-07,6447
20191031T16-07,6415
20191031T15-07,6540
20191031T14-07,6768
20191031T13-07,7041
20191031T12-07,7360
20191031T11-07,7850
20191031T10-07,8269
20191031T09-07,8543
20191031T08-07,8668
20191031T07-07,8264
20191031T06-07,7475
20191031T05-07,6864
20191031T04-07,6541
20191031T03-07,6422
20191031T02-07,6380
20191031T01-07,6361
20191031T00-07,6474
20191030T23-07,6800
20191030T22-07,7177
20191030T21-07,7443
20191030T20-07,7482
20191030T19-07,7390
20191030T18-07,6993
20191030T17-07,6616
20191030T16-07,6561
20191030T15-07,6625
20191030T14-07,6850
20191030T13-07,7123
20191030T12-07,7489
20191030T11-07,7921
20191030T10-07,8416
20191030T09-07,8836
20191030T08-07,8997
20191030T07-07,8622
20191030T06-07,7794
20191030T05-07,7180
20191030T04-07,6841
20191030T03-07,6692
20191030T02-07,6619
20191030T01-07,6605
20191030T00-07,6711
20191029T23-07,6996
20191029T22-07,7405
20191029T21-07,7656
20191029T20-07,7725
20191029T19-07,7564
20191029T18-07,7131
20191029T17-07,6772
20191029T16-07,6660
20191029T15-07,6688
20191029T14-07,6824
20191029T13-07,7074
20191029T12-07,7233
20191029T11-07,7647
20191029T10-07,8045
20191029T09-07,8316
20191029T08-07,8453
20191029T07-07,8033
20191029T06-07,7187
20191029T05-07,6611
20191029T04-07,6248
20191029T03-07,6050
20191029T02-07,6103
20191029T01-07,6128
20191029T00-07,6235
20191028T23-07,6517
20191028T22-07,6917
20191028T21-07,7106
20191028T20-07,7277
20191028T19-07,7171
20191028T18-07,6776
20191028T17-07,6440
20191028T16-07,6335
20191028T15-07,6377
20191028T14-07,6525
20191028T13-07,6773
20191028T12-07,7090
20191028T11-07,7441
20191028T10-07,7824
20191028T09-07,8074
20191028T08-07,8125
20191028T07-07,7688
20191028T06-07,6882
20191028T05-07,6207
20191028T04-07,5852
20191028T03-07,5713
20191028T02-07,5638
20191028T01-07,5638
20191028T00-07,5738
20191027T23-07,6014
20191027T22-07,6374
20191027T21-07,6588
20191027T20-07,6675
20191027T19-07,6518
20191027T18-07,6135
20191027T17-07,5877
20191027T16-07,5733
20191027T15-07,5795
20191027T14-07,5971
20191027T13-07,6189
20191027T12-07,6504
20191027T11-07,6813
20191027T10-07,7206
20191027T09-07,7244
20191027T08-07,6937
20191027T07-07,6471
20191027T06-07,5993
20191027T05-07,5709
20191027T04-07,5585
20191027T03-07,5472
20191027T02-07,5430
20191027T01-07,5506
20191027T00-07,5596
20191026T23-07,5841
20191026T22-07,6090
20191026T21-07,6231
20191026T20-07,6316
20191026T19-07,6284
20191026T18-07,6021
20191026T17-07,5849
20191026T16-07,5773
20191026T15-07,5819
20191026T14-07,5942
20191026T13-07,6156
