,Demand1
20191125T03-07,34753
20191125T02-07,35101
20191125T01-07,35970
20191125T00-07,37566
20191124T23-07,39710
20191124T22-07,41701
20191124T21-07,42827
20191124T20-07,43445
20191124T19-07,43784
20191124T18-07,42344
20191124T17-07,39723
20191124T16-07,38677
20191124T15-07,38491
20191124T14-07,38850
20191124T13-07,39288
20191124T12-07,39870
20191124T11-07,40346
20191124T10-07,40484
20191124T09-07,39829
20191124T08-07,38403
20191124T07-07,37005
20191124T06-07,35699
20191124T05-07,35102
20191124T04-07,35050
20191124T03-07,35284
20191124T02-07,35796
20191124T01-07,36768
20191124T00-07,38410
20191123T23-07,40151
20191123T22-07,41717
20191123T21-07,42763
20191123T20-07,43553
20191123T19-07,43902
20191123T18-07,42843
20191123T17-07,40555
20191123T16-07,39736
20191123T15-07,39954
20191123T14-07,40634
20191123T13-07,41767
20191123T12-07,42884
20191123T11-07,43666
20191123T10-07,43759
20191123T09-07,43154
20191123T08-07,41581
20191123T07-07,39854
20191123T06-07,38249
20191123T05-07,37379
20191123T04-07,36996
20191123T03-07,37163
20191123T02-07,37631
20191123T01-07,38729
20191123T00-07,40285
20191122T23-07,42244
20191122T22-07,43823
20191122T21-07,44942
20191122T20-07,45727
20191122T19-07,46198
20191122T18-07,45088
20191122T17-07,42710
20191122T16-07,41949
20191122T15-07,42314
20191122T14-07,43055
20191122T13-07,43912
20191122T12-07,45076
20191122T11-07,46240
20191122T10-07,47303
20191122T09-07,47944
20191122T08-07,46600
20191122T07-07,43138
20191122T06-07,39851
20191122T05-07,37992
20191122T04-07,37191
20191122T03-07,37092
20191122T02-07,37421
20191122T01-07,38260
20191122T00-07,39855
20191121T23-07,41986
20191121T22-07,43825
20191121T21-07,45289
20191121T20-07,45791
20191121T19-07,45921
20191121T18-07,44338
20191121T17-07,41984
20191121T16-07,40878
20191121T15-07,41158
20191121T14-07,41793
20191121T13-07,42188
20191121T12-07,44131
20191121T11-07,44850
20191121T10-07,45957
20191121T09-07,46658
20191121T08-07,45681
20191121T07-07,42284
20191121T06-07,38851
20191121T05-07,36818
20191121T04-07,36089
20191121T03-07,35940
20191121T02-07,36179
20191121T01-07,37011
20191121T00-07,38825
20191120T23-07,41230
20191120T22-07,43219
20191120T21-07,44487
20191120T20-07,45119
20191120T19-07,45339
20191120T18-07,43864
20191120T17-07,41780
20191120T16-07,40687
20191120T15-07,40795
20191120T14-07,40772
20191120T13-07,41142
20191120T12-07,42031
20191120T11-07,42819
20191120T10-07,43531
20191120T09-07,43871
20191120T08-07,42696
20191120T07-07,39347
20191120T06-07,35993
20191120T05-07,34286
20191120T04-07,33734
20191120T03-07,33830
20191120T02-07,34244
20191120T01-07,35175
20191120T00-07,36971
20191119T23-07,39359
20191119T22-07,41366
20191119T21-07,42725
20191119T20-07,43547
20191119T19-07,44001
20191119T18-07,42800
20191119T17-07,40799
20191119T16-07,40157
20191119T15-07,39847
20191119T14-07,40121
20191119T13-07,40107
20191119T12-07,40437
20191119T11-07,40910
20191119T10-07,41221
20191119T09-07,41542
20191119T08-07,40751
20191119T07-07,37894
20191119T06-07,34741
20191119T05-07,33146
20191119T04-07,32685
20191119T03-07,32762
20191119T02-07,33120
20191119T01-07,34211
20191119T00-07,35924
20191118T23-07,38190
