,Total interchange1
20190920T00-05,717
20190919T23-05,569
20190919T22-05,610
20190919T21-05,897
20190919T20-05,1144
20190919T19-05,741
20190919T18-05,186
20190919T17-05,265
20190919T16-05,259
20190919T15-05,219
20190919T14-05,234
20190919T13-05,213
20190919T12-05,71
20190919T11-05,-157
20190919T10-05,-175
20190919T09-05,-28
20190919T08-05,453
20190919T07-05,278
20190919T06-05,830
20190919T05-05,1089
20190919T04-05,1067
20190919T03-05,1106
20190919T02-05,1159
20190919T01-05,1047
20190919T00-05,870
20190918T23-05,794
20190918T22-05,427
20190918T21-05,363
20190918T20-05,327
20190918T19-05,126
20190918T18-05,-254
20190918T17-05,23
20190918T16-05,-157
20190918T15-05,94
