,Total interchange1
20190923T10-06,-250
20190923T09-06,-240
20190923T08-06,-163
20190923T07-06,-181
20190923T06-06,-233
20190923T05-06,-224
20190923T04-06,-207
20190923T03-06,-204
20190923T02-06,-186
20190923T01-06,-216
20190923T00-06,-195
20190922T23-06,-151
20190922T22-06,-109
20190922T21-06,-109
20190922T20-06,-220
20190922T19-06,-262
20190922T18-06,-249
20190922T17-06,-194
20190922T16-06,-147
20190922T15-06,-285
20190922T14-06,-355
20190922T13-06,-264
20190922T12-06,-171
20190922T11-06,-151
20190922T10-06,-82
20190922T09-06,-167
20190922T08-06,-175
20190922T07-06,-168
20190922T06-06,-155
20190922T05-06,-193
20190922T04-06,-229
20190922T03-06,-228
20190922T02-06,-69
20190922T01-06,-86
20190922T00-06,-119
20190921T23-06,-182
20190921T22-06,-153
20190921T21-06,-240
20190921T20-06,-216
