,Total interchange1
20191105T02-05,-2986
20191105T01-05,-2937
20191105T00-05,-2789
20191104T23-05,-2977
20191104T22-05,-3117
20191104T21-05,-3120
20191104T20-05,-2958
20191104T19-05,-2981
20191104T18-05,-2766
20191104T17-05,-2362
20191104T16-05,-2653
20191104T15-05,-2665
20191104T14-05,-2573
20191104T13-05,-2577
20191104T12-05,-2759
20191104T11-05,-2694
20191104T10-05,-2821
20191104T09-05,-2827
20191104T08-05,-2315
20191104T07-05,-2337
20191104T06-05,-2637
20191104T05-05,-2564
20191104T04-05,-2035
20191104T03-05,-2006
20191104T02-05,-2273
20191104T01-05,-2139
20191104T00-05,-2223
20191103T23-05,-2797
20191103T22-05,-2852
20191103T21-05,-2904
20191103T20-05,-2905
20191103T19-05,-2735
20191103T18-05,-2548
20191103T17-05,-2849
20191103T16-05,-2799
20191103T15-05,-2784
20191103T14-05,-2781
20191103T13-05,-2595
20191103T12-05,-2523
20191103T11-05,-2780
20191103T10-05,-2601
20191103T09-05,-2629
20191103T08-05,-2656
20191103T07-05,-2936
20191103T06-05,-3028
20191103T05-05,-2881
20191103T04-05,-3098
20191103T03-05,-2740
20191103T02-05,-2605
20191103T01-04,-2615
20191103T00-04,-2628
20191102T23-04,-2740
20191102T22-04,-2679
20191102T21-04,-2835
20191102T20-04,-2778
20191102T19-04,-2736
20191102T18-04,-2959
20191102T17-04,-2880
20191102T16-04,-2992
20191102T15-04,-3036
20191102T14-04,-2860
20191102T13-04,-2705
20191102T12-04,-2639
20191102T11-04,-2785
20191102T10-04,-3024
20191102T09-04,-2958
20191102T08-04,-2529
20191102T07-04,-2829
20191102T06-04,-2987
20191102T05-04,-3038
20191102T04-04,-2924
20191102T03-04,-2846
20191102T02-04,-2879
20191102T01-04,-2817
20191102T00-04,-2729
20191101T23-04,-2771
20191101T22-04,-2727
20191101T21-04,-2913
20191101T20-04,-2928
20191101T19-04,-2745
20191101T18-04,-2632
20191101T17-04,-2729
20191101T16-04,-2497
20191101T15-04,-2364
20191101T14-04,-2158
20191101T13-04,-2079
20191101T12-04,-2266
20191101T11-04,-2532
20191101T10-04,-2776
20191101T09-04,-2638
20191101T08-04,-2764
20191101T07-04,-2664
20191101T06-04,-3048
20191101T05-04,-3048
20191101T04-04,-3063
20191101T03-04,-2848
20191101T02-04,-2633
20191101T01-04,-2739
20191101T00-04,-3053
20191031T23-04,-2903
20191031T22-04,-2823
20191031T21-04,-2738
20191031T20-04,-2571
20191031T19-04,-2391
20191031T18-04,-2855
20191031T17-04,-3066
20191031T16-04,-2940
20191031T15-04,-2831
20191031T14-04,-2978
20191031T13-04,-2812
20191031T12-04,-3071
20191031T11-04,-2647
20191031T10-04,-2511
20191031T09-04,-2688
20191031T08-04,-2766
20191031T07-04,-2792
20191031T06-04,-2950
20191031T05-04,-2826
20191031T04-04,-2682
20191031T03-04,-2751
20191031T02-04,-2571
20191031T01-04,-2514
20191031T00-04,-2872
20191030T23-04,-2818
20191030T22-04,-2930
20191030T21-04,-3005
20191030T20-04,-2865
20191030T19-04,-2975
20191030T18-04,-2933
20191030T17-04,-2673
20191030T16-04,-2550
20191030T15-04,-2451
